"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00050242","1939-09","38.88333","-103.65","1598.1","AMY, CO US","3",",6","1",",6","0",",6","","","0",",6","","","","","19390930","+,,6","19390916",",,6","","","0",",,6,30,+","4.6",",,6,16,","8.4",",,,6","0",",,,6"
"USC00050242","1939-10","38.88333","-103.65","1598.1","AMY, CO US","1",",6","1",",6","0",",6","","","0",",6","","","","","19391031","+,,6","19391008",",,6","","","0",",,6,31,+","12.7",",,6,08,","12.7",",,,6","0",",,,6"
"USC00050242","1939-11","38.88333","-103.65","1598.1","AMY, CO US","2",",6","1",",6","0",",6","","","0",",6","1","","","","19391130","+,,6","19391109",",,6","","","0",",,6,30,+","4.8",",,6,09,","7.1",",,,6","0",",,,6"
"USC00050242","1939-12","38.88333","-103.65","1598.1","AMY, CO US","2",",6","1",",6","0",",6","","","2",",6","","","","","19391225",",,6","19391225",",,6","","","102",",,6,25,","7.1",",,6,25,","7.9",",,,6","127",",,,6"
"USC00050242","1943-11","38.88333","-103.65","1598.1","AMY, CO US","2",",6","2",",6","0",",6","","","2",",6","","","","","19431101",",,6","19431101",",,6","","","127",",,6,01,","12.7",",,6,01,","16.8",",,,6","178",",,,6"
"USC00050242","1943-12","38.88333","-103.65","1598.1","AMY, CO US","2",",6","2",",6","0",",6","","","2",",6","","","","","19431209","+,,6","19431209",",,6","","","102",",,6,09,+","15.2",",,6,09,","21.0",",,,6","204",",,,6"
"USC00050242","1944-01","38.88333","-103.65","1598.1","AMY, CO US","2",",6","2",",6","0",",6","","","2",",6","","","","","19440126",",,6","19440126",",,6","","","152",",,6,26,","12.7",",,6,26,","22.9",",,,6","254",",,,6"
"USC00050242","1944-02","38.88333","-103.65","1598.1","AMY, CO US","1",",6","1",",6","0",",6","","","1",",6","","","","","19440225",",,6","19440225",",,6","","","51",",,6,25,","4.8",",,6,25,","4.8",",,,6","51",",,,6"
"USC00050242","1944-03","38.88333","-103.65","1598.1","AMY, CO US","6",",6","4",",6","1",",6","","","5",",6","","","","","19440321",",,6","19440321",",,6","","","279",",,6,21,","50.8",",,6,21,","77.5",",,,6","456",",,,6"
"USC00050242","1944-04","38.88333","-103.65","1598.1","AMY, CO US","11",",6","9",",6","0",",6","","","3",",6","","","","","19440417",",,6","19440417","+,,6","","","203",",,6,17,","24.1",",,6,17,+","98.9",",,,6","457",",,,6"
"USC00050242","1944-05","38.88333","-103.65","1598.1","AMY, CO US","7",",6","5",",6","0",",6","","","0",",6","","","","","19440502",",,6","19440527",",,6","","","0",",T,6,02,","22.1",",,6,27,","47.5",",,,6","0",",T,,6"
