"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023186","2017-02","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023186","2017-03","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","2.4","5,W","","","10.2","3,W","4","3,W","2","3,W","0","3,W","0","3,W","3","3,W","0","3,W","18","3,W","0","3,W","","","","","20170307",",3,W","2","","20170323",",3,W","20170320",",3,W","-1.6","3,W,07,","4.6","3,,W,23,","30.0","3,W,20,","","","122.2","3,W","8.9","3,,,W","14.34","3,W","22.18","3,,,W","6.50","3,,,W","200","3,W","210","3,W","22.8","3,W","27.7","3,W"
"USW00023186","2017-04","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","3.5","3,W","","","14.4","2,W","1","2,W","1","2,W","0","2,W","0","2,W","0","2,W","0","2,W","23","2,W","0","2,W","","","","","20170404",",2,W","1","","20170403",",2,W","20170423",",2,W","3.3","2,W,04,","3.6","2,,W,03,","31.7","2,W,23,","","","67.5","2,W","3.6","2,,,W","16.44","2,W","23.95","2,,,W","8.93","2,,,W","210","2,W","220","2,W","18.3","2,W","21.0","2,W"
"USW00023186","2017-05","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","","","","","123.1","3,W","2","3,W","1","3,W","1","3,W","0","3,W","0","3,W","0","3,W","28","3,W","11","3,W","1","","","","20170508",",3,W","1","","20170509",",3,W","20170524",",3,W","8.3","3,W,08,","26.4","3,,W,09,","37.2","3,W,24,","","","5.3","3,W","28.4","3,,,W","22.54","3,W","30.31","3,,,W","14.78","3,,,W","240","3,W","230","3,W","19.2","3,W","21.5","3,W"
"USW00023186","2017-06","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","3.8",",W","","","337.0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","28",",W","","","","","20170613",",,W","","","20170630","+,,W","20170620",",,W","11.1",",W,13,","0.0",",,W,30,+","44.4",",W,20,","","","0.0",",W","0.0",",,,W","29.57",",W","38.33",",,,W","20.80",",,,W","230",",W","220",",W","17.4",",W","21.9",",W"
"USW00023186","2017-07","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","","","","","377.9","3,W","5","3,W","2","3,W","1","3,W","0","3,W","0","3,W","0","3,W","28","3,W","27","3,W","2","","","","20170725","+,3,W","9","","20170725",",3,W","20170707",",3,W","20.6","3,W,25,+","29.5","3,,W,25,","45.0","3,W,07,","0.0","W","0.0","3,W","53.5","3,,,W","31.83","3,W","39.07","3,,,W","24.59","3,,,W","30","3,W","20","3,W","18.3","3,W","23.3","3,W"
"USW00023186","2017-08","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","2.8","1,W","","","343.3","1,W","4","1,W","2","1,W","0","1,W","0","1,W","0","1,W","0","1,W","30","1,W","30","1,W","1","","","","20170816",",1,W","9","","20170805",",1,W","20170828","+,1,W","18.3","1,W,16,","5.1","1,,W,05,","41.1","1,W,28,+","0.0","W","0.0","1,W","9.7","1,,,W","29.78","1,W","37.22","1,,,W","22.34","1,,,W","90","1,W","120","1,W","17.4","1,W","21.0","1,W"
"USW00023186","2017-09","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","2.9",",W","","","184.1",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","29",",W","12",",W","","","","","20170924",",,W","4","","20170914",",,W","20170904",",,W","6.1",",W,24,","9.1",",,W,14,","40.6",",W,04,","12.8","W","12.8",",W","15.0",",,,W","24.04",",W","31.20",",,,W","16.88",",,,W","220",",W","220",",W","19.2",",W","21.0",",W"
"USW00023186","2017-10","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","2.3","1,W","","","12.8","1,W","0","1,W","0","1,W","0","1,W","0","1,W","0","1,W","0","1,W","28","1,W","0","1,W","","","","","20171016","+,1,W","","","20171019",",1,W","20171008",",1,W","5.0","1,W,16,+","0.0","1,T,W,19,","29.4","1,W,08,","46.3","W","33.5","1,W","0.0","1,T,,W","17.64","1,W","25.96","1,,,W","9.32","1,,,W","50","1,W","60","1,W","17.0","1,W","21.5","1,W"
"USW00023186","2017-11","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","1.8","1,W","","","0.0","1,W","1","1,W","0","1,W","0","1,W","0","1,W","1","1,W","0","1,W","13","1,W","0","1,W","","","","","20171119",",1,W","","","20171130",",1,W","20171127",",1,W","-1.0","1,W,19,","0.3","1,,W,30,","23.9","1,W,27,","206.1","W","159.8","1,W","0.3","1,,,W","12.82","1,W","20.13","1,,,W","5.52","1,,,W","260","1,W","250","1,W","14.8","1,W","17.9","1,W"
"USW00023186","2017-12","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","1.8","1,W","","","0.0","1,W","2","1,W","0","1,W","0","1,W","0","1,W","25","1,W","0","1,W","1","1,W","0","1,W","2","","","","20171222",",1,W","","","20171220",",1,W","20171203",",1,W","-4.3","1,W,22,","1.5","1,,W,20,","21.1","1,W,03,","579.6","W","373.5","1,W","2.0","1,,,W","5.88","1,W","12.99","1,,,W","-1.22","1,,,W","220","1,W","220","1,W","21.5","1,W","29.5","1,W"
"USW00023186","2018-01","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","1.3",",W","0.0","W","0.0",",W","4",",W","2",",W","1",",W","0",",W","12",",W","0",",W","0",",W","0",",W","3","","","","20180123","+,,W","","","20180109",",,W","20180119",",,W","-3.8",",W,23,+","26.2",",,W,09,","18.9",",W,19,","923.5","W","343.9",",W","32.3",",,,W","7.24",",W","13.71",",,,W","0.77",",,,W","340",",W","240",",W","11.6",",W","14.3",",W"
"USW00023186","2018-02","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","2.3","1,W","0.0","W","0.0","1,W","4","1,W","2","1,W","0","1,W","0","1,W","14","1,W","0","1,W","4","1,W","0","1,W","3","","","","20180224",",1,W","1","","20180212",",1,W","20180205",",1,W","-4.3","1,W,24,","7.6","1,,W,12,","21.7","1,W,05,","1209.6","W","286.1","1,W","16.3","1,,,W","7.74","1,W","14.76","1,,,W","0.71","1,,,W","210","1,W","220","1,W","23.7","1,W","26.8","1,W"
"USW00023186","2018-03","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","3.0","1,W","0.0","W","0.0","1,W","5","1,W","2","1,W","0","1,W","0","1,W","3","1,W","0","1,W","9","1,W","0","1,W","1","","","","20180306","+,1,W","2","","20180311",",1,W","20180331",",1,W","-2.1","1,W,06,+","8.9","1,,W,11,","26.7","1,W,31,","1407.7","W","198.1","1,W","14.3","1,,,W","11.73","1,W","18.41","1,,,W","5.05","1,,,W","220","1,W","220","1,W","17.4","1,W","20.1","1,W"
