"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014815","2002-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","15.9","W","15.9",",W","14",",W","5",",W","0",",W","","","0",",W","10",",W","0",",W","8",",W","0",",W","","","","","20020406",",,W","","","","","20020408",",,W","20020415",",,W","-6.7",",W,06,","","","20.3",",,W,08,","29.4",",W,15,","3194.0","W","294.9",",W","57.4",",,,W","9.03",",W","14.50",",,,W","3.56",",,,W","290",",W","270",",W","17.4",",W","21.5",",W"
"USW00014815","2002-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.3",",W","26.0","W","10.1",",W","15",",W","10",",W","0",",W","","","0",",W","4",",W","0",",W","7",",W","0",",W","","","","","20020519",",,W","","","","","20020516",",,W","20020531",",,W","-2.8",",W,19,","","","22.4",",,W,16,","28.3",",W,31,","3413.6","W","219.6",",W","91.2",",,,W","11.57",",W","17.21",",,,W","5.94",",,,W","280",",W","260",",W","14.3",",W","19.2",",W"
"USW00014815","2002-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","118.2","W","92.2","1,W","12",",W","3",",W","0",",W","","","0","1,W","0","1,W","0","1,W","25","1,W","5","1,W","","","","","20020607",",1,W","","","","","20020603",",,W","20020624",",1,W","8.3","1,W,07,","","","13.2",",,W,03,","33.3","1,W,24,","3432.2","W","18.6","1,W","33.4",",,,W","20.87","1,W","26.80","1,,,W","14.94","1,,,W","150",",W","150",",W","14.8",",W","18.3",",W"
"USW00014815","2002-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.3",",W","293.0","W","174.8",",W","9",",W","5",",W","3",",W","","","0",",W","0",",W","0",",W","31",",W","10",",W","","","","","20020724",",,W","","","","","20020709",",,W","20020704","+,,W","10.0",",W,24,","","","31.5",",,W,09,","34.4",",W,04,+","0.0","W","0.0",",W","108.0",",,,W","23.97",",W","30.18",",,,W","17.76",",,,W","340",",W","340",",W","23.2",",W","29.5",",W"
"USW00014815","2002-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","400.3","W","107.3",",W","15",",W","8",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","1",",W","","","","","20020807",",,W","","","","","20020802",",,W","20020801",",,W","10.0",",W,07,","","","22.9",",,W,02,","32.8",",W,01,","2.5","W","2.5",",W","90.8",",,,W","21.71",",W","27.14",",,,W","16.28",",,,W","200",",W","190",",W","17.0",",W","18.3",",W"
"USW00014815","2002-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.0",",W","461.0","W","60.7",",W","9",",W","4",",W","1",",W","","","0",",W","0",",W","0",",W","26",",W","2",",W","","","","","20020925",",,W","","","","","20020919",",,W","20020909","+,,W","3.9",",W,25,","","","30.5",",,W,19,","32.2",",W,09,+","38.0","W","35.5",",W","44.6",",,,W","19.18",",W","25.59",",,,W","12.76",",,,W","240",",W","230",",W","13.9",",W","20.1",",W"
"USW00014815","2002-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.7",",W","467.9","W","6.9",",W","9",",W","5",",W","0",",W","","","0",",W","8",",W","0",",W","5",",W","0",",W","","","","","20021017",",,W","","","","","20021004",",,W","20021001",",,W","-2.8",",W,17,","","","18.8",",,W,04,","28.9",",W,01,","338.2","W","300.2",",W","40.5",",,,W","8.87",",W","13.60",",,,W","4.14",",,,W","280",",W","290",",W","16.1",",W","18.3",",W"
"USW00014815","2002-11","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.4",",W","467.9","W","0.0",",W","10",",W","5",",W","0",",W","","","0",",W","22",",W","5",",W","0",",W","0",",W","","","","","20021127",",,W","","","","","20021121",",,W","20021110",",,W","-10.0",",W,27,","","","10.4",",,W,21,","18.3",",W,10,","807.2","W","469.0",",W","34.2",",,,W","2.70",",W","6.39",",,,W","-0.99",",,,W","330",",W","330",",W","13.4",",W","17.0",",W"
"USW00014815","2002-12","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","467.9","W","0.0","1,W","8",",W","2",",W","0",",W","","","2","1,W","28","1,W","17","1,W","0","1,W","0","1,W","","","","","20021203",",1,W","","","","","20021219",",,W","20021230",",1,W","-20.6","1,W,03,","","","6.6",",,W,19,","11.1","1,W,30,","1447.9","W","640.7","1,W","14.5",",,,W","-3.02","1,W","0.81","1,,,W","-6.85","1,,,W","280",",W","270",",W","13.4",",W","16.5",",W"
"USW00014815","2003-01","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","0.0","W","0.0",",W","6",",W","0",",W","0",",W","","","3",",W","30",",W","26",",W","0",",W","0",",W","","","","","20030127",",,W","","","","","20030128","+,,W","20030108",",,W","-23.3",",W,27,","","","1.0",",,W,28,+","8.3",",W,08,","2244.5","W","796.6",",W","4.2",",,,W","-7.36",",W","-3.72",",,,W","-11.00",",,,W","230",",W","250",",W","13.4",",W","16.1",",W"
"USW00014815","2003-02","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","0.0","W","0.0",",W","2",",W","1",",W","0",",W","","","1",",W","28",",W","19",",W","0",",W","0",",W","","","","","20030225",",,W","","","","","20030203",",,W","20030220",",,W","-21.7",",W,25,","","","12.2",",,W,03,","7.2",",W,20,","2929.0","W","684.5",",W","13.5",",,,W","-6.11",",W","-1.68",",,,W","-10.54",",,,W","260",",W","250",",W","20.1",",W","24.1",",W"
"USW00014815","2003-03","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.2",",W","0.0","W","0.0",",W","11",",W","7",",W","0",",W","","","1",",W","20",",W","7",",W","2",",W","0",",W","","","","","20030303",",,W","","","","","20030328",",,W","20030324",",,W","-19.4",",W,03,","","","16.0",",,W,28,","21.7",",W,24,","3447.4","W","518.4",",W","37.6",",,,W","1.61",",W","7.43",",,,W","-4.21",",,,W","220",",W","230",",W","14.8",",W","20.1",",W"
"USW00014815","2003-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.3",",W","3.9","W","3.9","2,W","10",",W","4",",W","1",",W","","","0","2,W","9","2,W","2","2,W","6","2,W","0","2,W","","","","","20030409",",2,W","","","","","20030404",",,W","20030415",",2,W","-5.6","2,W,09,","","","44.2",",,W,04,","28.9","2,W,15,","3727.9","W","280.5","2,W","65.9",",,,W","8.46","2,W","14.74","2,,,W","2.17","2,,,W","220",",W","70",",W","13.4",",W","16.1",",W"
"USW00014815","2003-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.8",",W","5.9","W","2.0","2,W","16",",W","8",",W","0",",W","","","0","2,W","0","2,W","0","2,W","9","2,W","0","2,W","","","","","20030503",",2,W","","","","","20030511",",,W","20030505",",2,W","0.6","2,W,03,","","","18.5",",,W,11,","23.9","2,W,05,","3884.8","W","156.9","2,W","90.4",",,,W","12.99","2,W","18.54","2,,,W","7.43","2,,,W","230",",W","210",",W","17.9",",W","21.5",",W"
"USW00014815","2003-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","50.9","W","45.0",",W","13",",W","4",",W","0",",W","","","0",",W","0",",W","0",",W","26",",W","2",",W","","","","","20030601",",,W","","","","","20030612",",,W","20030625",",,W","2.2",",W,01,","","","23.1",",,W,12,","32.8",",W,25,","3921.2","W","36.4",",W","71.8",",,,W","18.62",",W","24.88",",,,W","12.37",",,,W","260",",W","260",",W","14.8",",W","19.2",",W"
"USW00014815","2003-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","146.3","W","95.4",",W","13",",W","9",",W","0",",W","","","0",",W","0",",W","0",",W","30",",W","1",",W","","","","","20030725",",,W","","","","","20030708",",,W","20030703",",,W","10.6",",W,25,","","","8.6",",,W,08,","32.2",",W,03,","0.5","W","0.5",",W","61.8",",,,W","21.39",",W","27.25",",,,W","15.54",",,,W","160",",W","160",",W","18.3",",W","21.5",",W"
"USW00014815","2003-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.9",",W","270.9","W","124.6",",W","15",",W","7",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","2",",W","","","","","20030830","+,,W","","","","","20030825",",,W","20030821",",,W","12.2",",W,30,+","","","17.8",",,W,25,","35.0",",W,21,","2.2","W","1.7",",W","74.4",",,,W","22.30",",W","27.94",",,,W","16.65",",,,W","320",",W","320",",W","17.4",",W","22.8",",W"
"USW00014815","2003-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","299.4","W","28.5",",W","13",",W","8",",W","0",",W","","","0",",W","0",",W","0",",W","18",",W","0",",W","","","","","20030929",",,W","","","","","20030914","+,,W","20030913",",,W","3.3",",W,29,","","","10.7",",,W,14,+","28.9",",W,13,","84.3","W","82.1",",W","51.0",",,,W","16.54",",W","22.08",",,,W","11.01",",,,W","210",",W","200",",W","13.0",",W","15.6",",W"
"USW00014815","2003-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","300.0","W","0.6",",W","8",",W","4",",W","1",",W","","","0",",W","7",",W","0",",W","9",",W","0",",W","","","","","20031023","+,,W","","","","","20031014",",,W","20031020",",,W","-2.2",",W,23,+","","","34.5",",,W,14,","26.1",",W,20,","346.8","W","262.5",",W","61.3",",,,W","9.89",",W","15.71",",,,W","4.06",",,,W","200",",W","190",",W","13.4",",W","17.0",",W"
"USW00014815","2003-11","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","300.0","W","0.0","1,W","13",",W","6",",W","1",",W","","","0","1,W","11","1,W","0","1,W","1","1,W","0","1,W","","","","","20031109",",1,W","","","","","20031118",",,W","20031104",",1,W","-8.3","1,W,09,","","","52.6",",,W,18,","21.7","1,W,04,","709.0","W","362.2","1,W","141.9",",,,W","5.84","1,W","9.87","1,,,W","1.82","1,,,W","260",",W","270",",W","17.4",",W","23.2",",W"
"USW00014815","2003-12","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","300.0","W","0.0",",W","10",",W","4",",W","0",",W","","","0",",W","26",",W","9",",W","0",",W","0",",W","","","","","20031213",",,W","","","","","20031210",",,W","20031210",",,W","-11.7",",W,13,","","","6.9",",,W,10,","9.4",",W,10,","1286.6","W","577.6",",W","28.1",",,,W","-0.30",",W","3.02",",,,W","-3.61",",,,W","240",",W","230",",W","14.8",",W","17.9",",W"
"USW00014815","2004-01","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.7",",W","0.0","W","0.0",",W","7",",W","2",",W","0",",W","","","3",",W","29",",W","23",",W","0",",W","0",",W","","","","","20040125",",,W","","","","","20040127",",,W","20040103","+,,W","-20.6",",W,25,","","","3.6",",,W,27,","14.4",",W,03,+","2071.5","W","784.9",",W","10.5",",,,W","-6.99",",W","-3.10",",,,W","-10.87",",,,W","300",",W","300",",W","14.3",",W","18.3",",W"
"USW00014815","2004-02","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.1",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","","","3",",W","27",",W","12",",W","0",",W","0",",W","","","","","20040216","+,,W","","","","","20040220",",,W","20040229",",,W","-18.9",",W,16,+","","","4.6",",,W,20,","13.9",",W,29,","2702.3","W","630.8",",W","9.5",",,,W","-3.42",",W","1.02",",,,W","-7.85",",,,W","220",",W","260",",W","14.8",",W","17.0",",W"
"USW00014815","2004-03","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.9",",W","0.0","W","0.0","1,W","16",",W","8",",W","0",",W","","","0","1,W","16","1,W","3","1,W","0","1,W","0","1,W","","","","","20040313",",1,W","","","","","20040301",",,W","20040328",",1,W","-11.1","1,W,13,","","","14.7",",,W,01,","20.0","1,W,28,","3119.5","W","417.2","1,W","76.6",",,,W","4.43","1,W","8.49","1,,,W","0.37","1,,,W","210",",W","210",",W","18.3",",W","22.8",",W"
"USW00014815","2004-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","5.0",",W","8.1","W","8.1",",W","6",",W","2",",W","0",",W","","","0",",W","10",",W","0",",W","10",",W","0",",W","","","","","20040405",",,W","","","","","20040430",",,W","20040418",",,W","-6.7",",W,05,","","","11.4",",,W,30,","29.4",",W,18,","3373.1","W","253.6",",W","21.1",",,,W","10.15",",W","16.69",",,,W","3.61",",,,W","260",",W","280",",W","16.5",",W","21.5",",W"
"USW00014815","2004-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.2",",W","34.4","W","26.3",",W","21",",W","14",",W","3",",W","","","0",",W","2",",W","0",",W","19",",W","0",",W","","","","","20040503",",,W","","","","","20040510",",,W","20040512",",,W","-1.7",",W,03,","","","46.7",",,W,10,","28.3",",W,12,","3476.3","W","103.2",",W","225.3",",,,W","15.85",",W","21.48",",,,W","10.22",",,,W","310",",W","310",",W","17.0",",W","21.5",",W"
"USW00014815","2004-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.6",",W","80.6","W","46.2","1,W","15",",W","7",",W","0",",W","","","0","1,W","0","1,W","0","1,W","23","1,W","1","1,W","","","","","20040620",",1,W","","","","","20040610",",,W","20040608",",1,W","6.7","1,W,20,","","","17.0",",,W,10,","32.2","1,W,08,","3511.5","W","35.2","1,W","77.5",",,,W","18.71","1,W","24.14","1,,,W","13.28","1,,,W","270",",W","240",",W","15.6",",W","17.9",",W"
"USW00014815","2004-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","169.6","W","89.0",",W","14",",W","8",",W","2",",W","","","0",",W","0",",W","0",",W","30",",W","0",",W","","","","","20040724",",,W","","","","","20040721",",,W","20040722","+,,W","10.6",",W,24,","","","37.6",",,W,21,","30.0",",W,22,+","5.6","W","5.6",",W","132.4",",,,W","21.02",",W","26.00",",,,W","16.05",",,,W","220",",W","220",",W","14.3",",W","17.9",",W"
"USW00014815","2004-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.1",",W","224.3","W","54.7",",W","14",",W","7",",W","2",",W","","","0",",W","0",",W","0",",W","25",",W","0",",W","","","","","20040822","+,,W","","","","","20040817",",,W","20040802",",,W","8.9",",W,22,+","","","47.0",",,W,17,","31.1",",W,02,","36.7","W","31.1",",W","139.5",",,,W","19.10",",W","24.25",",,,W","13.95",",,,W","200",",W","190",",W","14.8",",W","20.6",",W"
"USW00014815","2004-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.6",",W","271.1","W","46.8",",W","6",",W","3",",W","0",",W","","","0",",W","0",",W","0",",W","26",",W","0",",W","","","","","20040930",",,W","","","","","20040916",",,W","20040923",",,W","3.3",",W,30,","","","12.7",",,W,16,","29.4",",W,23,","77.2","W","40.5",",W","29.4",",,,W","18.54",",W","24.64",",,,W","12.44",",,,W","290",",W","280",",W","11.6",",W","13.4",",W"
"USW00014815","2004-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.8",",W","271.1","W","0.0",",W","10",",W","6",",W","0",",W","","","0",",W","1",",W","0",",W","6",",W","0",",W","","","","","20041005",",,W","","","","","20041029",",,W","20041007",",,W","-1.7",",W,05,","","","21.1",",,W,29,","23.9",",W,07,","313.5","W","236.3",",W","57.1",",,,W","10.71",",W","15.68",",,,W","5.74",",,,W","230",",W","230",",W","19.2",",W","24.1",",W"
"USW00014815","2004-11","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.9",",W","271.1","W","0.0",",W","13",",W","7",",W","0",",W","","","0",",W","13",",W","0",",W","0",",W","0",",W","","","","","20041114","+,,W","","","","","20041104",",,W","20041118","+,,W","-5.6",",W,14,+","","","20.3",",,W,04,","15.6",",W,18,+","714.0","W","400.5",",W","75.7",",,,W","4.98",",W","8.88",",,,W","1.08",",,,W","310",",W","310",",W","13.4",",W","17.0",",W"
"USW00014815","2004-12","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.9",",W","271.1","W","0.0",",W","8",",W","5",",W","0",",W","","","2",",W","24",",W","12",",W","0",",W","0",",W","","","","","20041224",",,W","","","","","20041207",",,W","20041231",",,W","-19.4",",W,24,","","","13.2",",,W,07,","14.4",",W,31,","1342.4","W","628.4",",W","35.3",",,,W","-1.94",",W","1.61",",,,W","-5.48",",,,W","290",",W","280",",W","14.3",",W","19.2",",W"
"USW00014815","2005-01","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.9",",W","0.0","B","0.0",",W","9",",W","7",",W","1",",W","","","3",",W","30",",W","19",",W","0",",W","0",",W","","","","","20050123",",,W","","","","","20050113",",,W","20050113",",,W","-22.2",",W,23,","","","36.6",",,W,13,","15.0",",W,13,","2069.9","B","727.5",",W","84.5",",,,W","-5.14",",W","-1.20",",,,W","-9.07",",,,W","10",",W","20",",W","11.2",",W","14.8",",W"
"USW00014815","2005-02","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","0.0","B","0.0",",W","10",",W","4",",W","0",",W","","","0",",W","25",",W","11",",W","0",",W","0",",W","","","","","20050202",",,W","","","","","20050215",",,W","20050214",",,W","-13.3",",W,02,","","","16.0",",,W,15,","8.9",",W,14,","2635.1","B","565.2",",W","43.3",",,,W","-1.85",",W","1.79",",,,W","-5.49",",,,W","280",",W","280",",W","11.6",",W","14.8",",W"
"USW00014815","2005-03","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.0",",W","0.0","B","0.0",",W","6",",W","2",",W","0",",W","","","0",",W","28",",W","10",",W","1",",W","0",",W","","","","","20050303",",,W","","","","","20050319",",,W","20050330",",,W","-15.6",",W,03,","","","7.9",",,W,19,","23.3",",W,30,","3211.0","B","575.9",",W","14.1",",,,W","-0.24",",W","4.49",",,,W","-4.98",",,,W","260",",W","260",",W","13.4",",W","16.1",",W"
"USW00014815","2005-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","2.5","B","2.5","1,W","5",",W","0",",W","0",",W","","","0","1,W","6","1,W","0","1,W","10","1,W","0","1,W","","","","","20050401",",1,W","","","","","20050422",",,W","20050418",",1,W","-1.1","1,W,01,","","","2.3",",,W,22,","27.2","1,W,18,","3432.4","B","221.4","1,W","5.6",",,,W","10.78","1,W","17.24","1,,,W","4.33","1,,,W","10",",W","20",",W","14.3",",W","17.9",",W"
"USW00014815","2005-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.7",",W","8.6","B","6.1",",W","9",",W","5",",W","0",",W","","","0",",W","2",",W","0",",W","12",",W","0",",W","","","","","20050504",",,W","","","","","20050519",",,W","20050509",",,W","-3.3",",W,04,","","","13.7",",,W,19,","28.3",",W,09,","3601.1","B","168.7",",W","41.9",",,,W","13.09",",W","19.02",",,,W","7.15",",,,W","280",",W","260",",W","11.6",",W","14.3",",W"
"USW00014815","2005-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","158.5","B","149.9",",W","7",",W","3",",W","0",",W","","","0",",W","0",",W","0",",W","28",",W","8",",W","","","","","20050617",",,W","","","","","20050613",",,W","20050626","+,,W","9.4",",W,17,","","","24.9",",,W,13,","34.4",",W,26,+","3611.5","B","10.4",",W","51.4",",,,W","22.99",",W","28.75",",,,W","17.22",",,,W","240",",W","240",",W","14.8",",W","17.9",",W"
"USW00014815","2005-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.0",",W","310.4","B","151.9",",W","13",",W","9",",W","2",",W","","","0",",W","0",",W","0",",W","31",",W","6",",W","","","","","20050702",",,W","","","","","20050720",",,W","20050724",",,W","9.4",",W,02,","","","29.5",",,W,20,","33.9",",W,24,","1.5","B","1.5",",W","145.9",",,,W","23.19",",W","28.84",",,,W","17.53",",,,W","260",",W","270",",W","17.4",",W","20.1",",W"
"USW00014815","2005-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.9",",B","444.0","B","133.6",",B","9",",B","1",",B","0",",B","","","0",",B","0",",B","0",",B","30",",B","1",",B","","","","","20050824",",,B","","","","","20050820",",,B","20050803",",,B","11.1",",B,24,","","","14.7",",,B,20,","32.2",",B,03,","3.7","B","2.2",",B","21.5",",,,B","22.57",",B","27.95",",,,B","17.19",",,,B","240",",B","240",",B","11.6",",B","13.4",",B"
"USW00014815","2005-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",B","","","","","8","5,B","3","5,B","0","5,B","","","","","","","","","","","","","","","","","","","","","","","20050916",",5,B","","","","","","","15.2","5,,B,16,","","","","","","","38.0","5,,,B","","","","","","","","","","","","","",""
"USW00014815","2005-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.3",",B","","","17.7",",B","4",",B","2",",B","0",",B","","","0",",B","3",",B","0",",B","6",",B","0",",B","","","","","20051029",",,B","","","","","20051031",",,B","20051004","+,,B","-1.7",",B,29,","","","9.9",",,B,31,","28.9",",B,04,+","","","224.5",",B","19.8",",,,B","11.66",",B","16.89",",,,B","6.44",",,,B","300",",B","300",",B","11.2",",B","14.3",",B"
"USW00014815","2005-11","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","5.4",",B","","","0.0",",B","14",",B","6",",B","0",",B","","","0",",B","15",",B","3",",B","1",",B","0",",B","","","","","20051125",",,B","","","","","20051101",",,B","20051104",",,B","-11.7",",B,25,","","","11.9",",,B,01,","21.1",",B,04,","","","387.4",",B","55.3",",,,B","5.42",",B","10.27",",,,B","0.57",",,,B","230",",B","250",",B","17.9",",B","21.0",",B"
"USW00014815","2005-12","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.3",",B","","","0.0",",B","12",",B","3",",B","0",",B","","","0",",B","26",",B","19",",B","0",",B","0",",B","","","","","20051208",",,B","","","","","20051230","+,,B","20051224","+,,B","-17.2",",B,08,","","","4.3",",,B,30,+","4.4",",B,24,+","","","691.1",",B","19.5",",,,B","-3.96",",B","-1.44",",,,B","-6.48",",,,B","230",",B","230",",B","12.5",",B","15.6",",B"
"USW00014815","2006-01","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.7",",W","0.0","W","0.0",",W","12",",W","6",",W","0",",W","","","0",",W","23",",W","2",",W","0",",W","0",",W","21","","1","","20060126",",,W","","","1","","20060102",",,W","20060112",",,W","-6.6",",W,26,","","","19.6",",,W,02,","12.2",",W,12,","","","525.0",",W","76.1",",,,W","1.40",",W","4.42",",,,W","-1.62",",,,W","300",",W","310",",W","13.0",",W","16.1",",W"
"USW00014815","2006-02","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6","1,W","0.0","W","0.0",",W","5",",W","3",",W","0",",W","","","0",",W","24",",W","14",",W","0",",W","0",",W","14","","1","","20060218",",,W","","","1","","20060216",",,W","20060216",",,W","-17.1",",W,18,","","","17.5",",,W,16,","13.9",",W,16,","","","580.3",",W","26.9",",,,W","-2.39",",W","1.70",",,,W","-6.49",",,,W","290",",W","290",",W","14.3",",W","19.2",",W"
"USW00014815","2006-03","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.0",",W","0.0","W","0.0",",W","13",",W","7",",W","1",",W","","","0",",W","23",",W","1",",W","1",",W","0",",W","17","","1","","20060305",",,W","","","5","","20060313",",,W","20060331",",,W","-8.8",",W,05,","","","31.2",",,W,13,","21.1",",W,31,","","","483.0",",W","74.9",",,,W","2.75",",W","7.48",",,,W","-1.97",",,,W","260",",W","240",",W","17.4",",W","22.8",",W"
"USW00014815","2006-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.4",",W","1.1","W","1.1",",W","10",",W","5",",W","0",",W","","","0",",W","6",",W","0",",W","7",",W","0",",W","12","","1","","20060409",",,W","","","3","","20060407",",,W","20060414",",,W","-3.8",",W,09,","","","16.5",",,W,07,","26.1",",W,14,","","","224.9",",W","43.5",",,,W","10.88",",W","17.26",",,,W","4.49",",,,W","260",",W","270",",W","13.9",",W","17.4",",W"
"USW00014815","2006-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.8",",W","37.5","W","36.4",",W","15",",W","11",",W","0",",W","","","0",",W","0",",W","0",",W","14",",W","2",",W","18","","2","","20060522",",,W","","","6","","20060511",",,W","20060529",",,W","2.2",",W,22,","","","21.1",",,W,11,","33.3",",W,29,","","","143.3",",W","107.6",",,,W","14.89",",W","20.31",",,,W","9.46",",,,W","300",",W","230",",W","13.4",",W","17.0",",W"
"USW00014815","2006-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.9",",W","100.7","W","63.2",",W","10",",W","5",",W","0",",W","","","0",",W","0",",W","0",",W","29",",W","1",",W","11","","1","","20060611",",,W","","","4","","20060618",",,W","20060617",",,W","8.3",",W,11,","","","24.4",",,W,18,","33.9",",W,17,","","","11.8",",W","67.7",",,,W","20.05",",W","25.93",",,,W","14.17",",,,W","280",",W","280",",W","12.5",",W","16.1",",W"
"USW00014815","2006-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","266.8","W","166.1",",W","15",",W","6",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","6",",W","20","","2","","20060707","+,,W","","","9","","20060727",",,W","20060731","+,,W","12.2",",W,07,+","","","15.7",",,W,27,","34.4",",W,31,+","0.0","W","0.0",",W","61.1",",,,W","23.69",",W","29.04",",,,W","18.35",",,,W","330",",W","330",",W","13.4",",W","16.5",",W"
