"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087982","1956-06","28.8147","-81.2778","3.7","SANFORD, FL US","","","230.0","2,0","12","1,0","7","1,0","3","1,0","0","1,0","0","1,0","0","2,0","0","2,0","0","1,0","29","1,0","24","1,0","","","19560608",",2,0","19560630","+,1,0","19560630","+,1,0","","","19560629",",1,0","19560610",",1,0","16.7","2,0,08,","0","1,,0,30,+","0","1,,0,30,+","68.6","1,,0,29,","36.1","1,0,10,","","","","","0.0","1,0","","","","","","","","","","","179.1","1,,,0","0","1,,,0","26.53","2,0","33.19","1,,,0","19.87","2,,,0"
"USC00087982","1956-07","28.8147","-81.2778","3.7","SANFORD, FL US","","","280.7","1,0","11",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","27","1,0","","","19560729",",1,0","19560731","+,,0","19560731","+,,0","","","19560703",",,0","19560726",",1,0","18.9","1,0,29,","0",",,0,31,+","0",",,0,31,+","83.6",",,0,03,","36.1","1,0,26,","0.0","0","","","0.0","1,0","","","","","","","","","","","134.4",",,,0","0",",,,0","27.69","1,0","34.07","1,,,0","21.31","1,,,0"
"USC00087982","1956-08","28.8147","-81.2778","3.7","SANFORD, FL US","","","298.0",",0","20",",0","14",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","19560826","+,,0","19560831","+,,0","19560831","+,,0","","","19560830",",,0","19560807",",,0","20.0",",0,26,+","0",",,0,31,+","0",",,0,31,+","27.4",",,0,30,","37.8",",0,07,","0.0","0","","","0.0",",0","","","","","","","","","","","151.9",",,,0","0",",,,0","27.95",",0","34.04",",,,0","21.86",",,,0"
"USC00087982","1956-09","28.8147","-81.2778","3.7","SANFORD, FL US","","","206.5","2,0","13",",0","10",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","12","2,0","","","19560927",",2,0","19560930","+,,0","19560930","+,,0","","","19560909",",,0","19560901",",2,0","12.8","2,0,27,","0",",,0,30,+","0",",,0,30,+","67.6",",,0,09,","33.9","2,0,01,","0.0","0","","","0.0","2,0","","","","","","","","","","","142.1",",,,0","0",",,,0","25.71","2,0","30.99","2,,,0","20.43","2,,,0"
"USC00087982","1956-10","28.8147","-81.2778","3.7","SANFORD, FL US","","","158.9","1,0","13",",0","11",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","3",",0","","","19561018",",1,0","19561031","+,,0","19561031","+,,0","","","19561016",",,0","19561003",",,0","15.6","1,0,18,","0",",,0,31,+","0",",,0,31,+","134.1",",,0,16,","34.4",",0,03,","0.0","0","","","0.0",",0","","","","","","","","","","","215.3",",,,0","0",",,,0","23.54","1,0","27.95",",,,0","19.13","1,,,0"
"USC00087982","1956-11","28.8147","-81.2778","3.7","SANFORD, FL US","","","59.1",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","","","19561128",",,0","19561130","+,,0","19561130","+,,0","","","19561108",",,0","19561121","+,,0","0.0",",0,28,","0",",,0,30,+","0",",,0,30,+","9.9",",,0,08,","28.9",",0,21,+","66.6","0","","","66.6",",0","","","","","","","","","","","18.1",",,,0","0",",,,0","18.08",",0","23.96",",,,0","12.21",",,,0"
"USC00087982","1956-12","28.8147","-81.2778","3.7","SANFORD, FL US","","","53.4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","19561227",",,0","19561231","+,,0","19561231","+,,0","","","19561224",",,0","19561223","+,,0","1.1",",0,27,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,24,","29.4",",0,23,+","127.8","0","","","61.2",",0","","","","","","","","","","","7.5",",,,0","0",",,,0","18.08",",0","24.83",",,,0","11.33",",,,0"
"USC00087982","1957-01","28.8147","-81.2778","3.7","SANFORD, FL US","53.0","0","53.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19570118",",,0","19570131","+,,0","19570131","+,,0","","","19570121",",,0","19570128",",,0","1.1",",0,18,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,21,","30.0",",0,28,","168.7","0","","","40.9",",0","","","","","","","","","","","16.1",",,,0","0",",,,0","18.72",",0","25.17",",,,0","12.27",",,,0"
"USC00087982","1957-02","28.8147","-81.2778","3.7","SANFORD, FL US","117.0","0","64.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","19570215",",,0","19570228","+,,0","19570228","+,,0","","","19570221",",,0","19570209","+,,0","5.0",",0,15,","0",",,0,28,+","0",",,0,28,+","18.0",",,0,21,","30.0",",0,09,+","187.3","0","","","18.6",",0","","","","","","","","","","","57.5",",,,0","0",",,,0","19.95",",0","26.33",",,,0","13.58",",,,0"
"USC00087982","1957-03","28.8147","-81.2778","3.7","SANFORD, FL US","164.5","0","47.5",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19570310","+,,0","19570331","+,,0","19570331","+,,0","","","19570322",",,0","19570324","+,,0","3.3",",0,10,+","0",",,0,31,+","0",",,0,31,+","52.6",",,0,22,","30.0",",0,24,+","225.2","0","","","37.9",",0","","","","","","","","","","","95.8",",,,0","0",",,,0","18.64",",0","25.18",",,,0","12.10",",,,0"
"USC00087982","1957-04","28.8147","-81.2778","3.7","SANFORD, FL US","289.1","0","124.6",",0","7",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","19570416","+,,0","19570430","+,,0","19570430","+,,0","","","19570401",",,0","19570408","+,,0","11.1",",0,16,+","0",",,0,30,+","0",",,0,30,+","25.1",",,0,01,","32.2",",0,08,+","225.2","0","","","0.0",",0","","","","","","","","","","","80.2",",,,0","0",",,,0","22.49",",0","28.84",",,,0","16.13",",,,0"
"USC00087982","1957-05","28.8147","-81.2778","3.7","SANFORD, FL US","480.7","0","191.6","2,0","13","1,0","11","1,0","1","1,0","0","1,0","0","1,0","0","2,0","0","2,0","0","2,0","29","2,0","13","2,0","","","19570507",",2,0","19570531","+,1,0","19570531","+,1,0","","","19570511",",1,0","19570522",",2,0","13.9","2,0,07,","0","1,,0,31,+","0","1,,0,31,+","56.6","1,,0,11,","34.4","2,0,22,","225.2","0","","","0.0","2,0","","","","","","","","","","","134.1","1,,,0","0","1,,,0","24.94","2,0","30.97","2,,,0","18.91","2,,,0"
"USC00087982","1957-06","28.8147","-81.2778","3.7","SANFORD, FL US","730.4","0","249.7",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","19570614",",,0","19570630","+,,0","19570630","+,,0","","","19570626",",,0","19570628",",,0","17.8",",0,14,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,26,","35.0",",0,28,","225.2","0","","","0.0",",0","","","","","","","","","","","131.0",",,,0","0",",,,0","26.66",",0","32.22",",,,0","21.09",",,,0"
"USC00087982","1957-07","28.8147","-81.2778","3.7","SANFORD, FL US","1020.6","0","290.2",",0","17",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","19570711",",,0","19570731","+,,0","19570731","+,,0","","","19570711",",,0","19570723","+,,0","20.0",",0,11,","0",",,0,31,+","0",",,0,31,+","69.3",",,0,11,","35.0",",0,23,+","0.0","0","","","0.0",",0","","","","","","","","","","","239.3",",,,0","0",",,,0","27.70",",0","33.50",",,,0","21.89",",,,0"
"USC00087982","1957-08","28.8147","-81.2778","3.7","SANFORD, FL US","1294.9","0","274.3",",0","17",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","19570825",",,0","19570831","+,,0","19570831","+,,0","","","19570806",",,0","19570813",",,0","17.8",",0,25,","0",",,0,31,+","0",",,0,31,+","68.8",",,0,06,","35.6",",0,13,","0.0","0","","","0.0",",0","","","","","","","","","","","301.2",",,,0","0",",,,0","27.18",",0","32.12",",,,0","22.25",",,,0"
"USC00087982","1957-09","28.8147","-81.2778","3.7","SANFORD, FL US","1557.7","0","262.8",",0","14",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","19570926",",,0","19570930","+,,0","19570930","+,,0","","","19570907",",,0","19570918","+,,0","20.0",",0,26,","0",",,0,30,+","0",",,0,30,+","39.1",",,0,07,","33.9",",0,18,+","0.0","0","","","0.0",",0","","","","","","","","","","","203.8",",,,0","0",",,,0","27.09",",0","32.26",",,,0","21.92",",,,0"
"USC00087982","1957-10","28.8147","-81.2778","3.7","SANFORD, FL US","1685.3","0","127.6","1,0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","0","1,0","","","19571028",",,0","19571031","+,,0","19571031","+,,0","","","19571014",",,0","19571001",",1,0","6.7",",0,28,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,14,","31.7","1,0,01,","12.6","0","","","12.6","1,0","","","","","","","","","","","57.9",",,,0","0",",,,0","22.20","1,0","27.20","1,,,0","17.20",",,,0"
"USC00087982","1957-11","28.8147","-81.2778","3.7","SANFORD, FL US","1769.5","0","84.2",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19571126","+,,0","19571130","+,,0","19571130","+,,0","","","19571130",",,0","19571116",",,0","8.3",",0,26,+","0",",,0,30,+","0",",,0,30,+","12.4",",,0,30,","31.7",",0,16,","21.8","0","","","9.2",",0","","","","","","","","","","","25.9",",,,0","0",",,,0","20.83",",0","26.73",",,,0","14.93",",,,0"
"USC00087982","1957-12","28.8147","-81.2778","3.7","SANFORD, FL US","1780.4","0","10.9",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","","","19571212",",,0","19571231","+,,0","19571231","+,,0","","","19571226",",,0","19571208",",,0","-4.4",",0,12,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,26,","27.2",",0,08,","136.7","0","","","114.9",",0","","","","","","","","","","","49.6",",,,0","0",",,,0","14.98",",0","21.45",",,,0","8.50",",,,0"
"USC00087982","1958-01","28.8147","-81.2778","3.7","SANFORD, FL US","0.0","0","0.0",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","3",",0","0",",0","","","19580109",",,0","19580131","+,,0","19580131","+,,0","","","19580107",",,0","19580124",",,0","-3.9",",0,09,","0",",,0,31,+","0",",,0,31,+","34.3",",,0,07,","23.9",",0,24,","344.8","0","","","208.1",",0","","","","","","","","","","","136.5",",,,0","0",",,,0","11.62",",0","17.35",",,,0","5.89",",,,0"
"USC00087982","1958-02","28.8147","-81.2778","3.7","SANFORD, FL US","7.3","0","7.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","","","19580218",",,0","19580228","+,,0","19580228","+,,0","","","19580226",",,0","19580227",",,0","-3.9",",0,18,","0",",,0,28,+","0",",,0,28,+","47.8",",,0,26,","27.8",",0,27,","546.7","0","","","201.9",",0","","","","","","","","","","","82.7",",,,0","0",",,,0","11.38",",0","18.23",",,,0","4.53",",,,0"
"USC00087982","1958-03","28.8147","-81.2778","3.7","SANFORD, FL US","37.0","0","29.7",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","19580322","+,,0","19580331","+,,0","19580331","+,,0","","","19580302",",,0","19580307",",,0","5.0",",0,22,+","0",",,0,31,+","0",",,0,31,+","52.8",",,0,02,","28.9",",0,07,","601.7","0","","","55.0",",0","","","","","","","","","","","174.5",",,,0","0",",,,0","17.52",",0","22.87",",,,0","12.16",",,,0"
