"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00110268","1957-01","59.38","7.8289","74.0","BORSAE, NO","30",",","19570106",",,E","840",",,E,06,"
"NOE00110268","1957-02","59.38","7.8289","74.0","BORSAE, NO","28",",","19570228","+,,E","1280",",,E,28,+"
"NOE00110268","1957-03","59.38","7.8289","74.0","BORSAE, NO","31",",","19570321",",,E","1300",",,E,21,"
"NOE00110268","1957-04","59.38","7.8289","74.0","BORSAE, NO","30",",","19570401",",,E","950",",,E,01,"
"NOE00110268","1957-05","59.38","7.8289","74.0","BORSAE, NO","6",",","19570501",",,E","130",",,E,01,"
"NOE00110268","1957-06","59.38","7.8289","74.0","BORSAE, NO","0",",","19570630","+,,E","0",",,E,30,+"
"NOE00110268","1957-07","59.38","7.8289","74.0","BORSAE, NO","0",",","19570731","+,,E","0",",,E,31,+"
"NOE00110268","1957-08","59.38","7.8289","74.0","BORSAE, NO","0",",","19570831","+,,E","0",",,E,31,+"
"NOE00110268","1957-09","59.38","7.8289","74.0","BORSAE, NO","0",",","19570930","+,,E","0",",,E,30,+"
"NOE00110268","1957-10","59.38","7.8289","74.0","BORSAE, NO","6",",","19571019",",,E","60",",,E,19,"
"NOE00110268","1957-11","59.38","7.8289","74.0","BORSAE, NO","6",",","19571102",",,E","80",",,E,02,"
"NOE00110268","1957-12","59.38","7.8289","74.0","BORSAE, NO","25",",","19571230","+,,E","140",",,E,30,+"
"NOE00110268","1958-01","59.38","7.8289","74.0","BORSAE, NO","31",",","19580127","+,,E","740",",,E,27,+"
"NOE00110268","1958-02","59.38","7.8289","74.0","BORSAE, NO","28",",","19580213",",,E","900",",,E,13,"
"NOE00110268","1958-03","59.38","7.8289","74.0","BORSAE, NO","31",",","19580301",",,E","760",",,E,01,"
"NOE00110268","1958-04","59.38","7.8289","74.0","BORSAE, NO","30",",","19580405","+,,E","720",",,E,05,+"
"NOE00110268","1958-05","59.38","7.8289","74.0","BORSAE, NO","13",",","19580501",",,E","390",",,E,01,"
"NOE00110268","1958-06","59.38","7.8289","74.0","BORSAE, NO","0",",","19580630","+,,E","0",",,E,30,+"
"NOE00110268","1958-07","59.38","7.8289","74.0","BORSAE, NO","0",",","19580731","+,,E","0",",,E,31,+"
"NOE00110268","1958-08","59.38","7.8289","74.0","BORSAE, NO","0",",","19580831","+,,E","0",",,E,31,+"
"NOE00110268","1958-09","59.38","7.8289","74.0","BORSAE, NO","0",",","19580930","+,,E","0",",,E,30,+"
"NOE00110268","1958-10","59.38","7.8289","74.0","BORSAE, NO","0",",","19581031","+,,E","0",",,E,31,+"
"NOE00110268","1958-11","59.38","7.8289","74.0","BORSAE, NO","21",",","19581113",",,E","220",",,E,13,"
"NOE00110268","1958-12","59.38","7.8289","74.0","BORSAE, NO","27",",","19581231",",,E","820",",,E,31,"
"NOE00110268","1959-01","59.38","7.8289","74.0","BORSAE, NO","31",",","19590123",",,E","1260",",,E,23,"
"NOE00110268","1959-02","59.38","7.8289","74.0","BORSAE, NO","28",",","19590201",",,E","1030",",,E,01,"
"NOE00110268","1959-03","59.38","7.8289","74.0","BORSAE, NO","31",",","19590307",",,E","960",",,E,07,"
"NOE00110268","1959-04","59.38","7.8289","74.0","BORSAE, NO","30",",","19590410","+,,E","1120",",,E,10,+"
"NOE00110268","1959-05","59.38","7.8289","74.0","BORSAE, NO","10",",","19590501",",,E","390",",,E,01,"
"NOE00110268","1959-06","59.38","7.8289","74.0","BORSAE, NO","0",",","19590630","+,,E","0",",,E,30,+"
"NOE00110268","1959-07","59.38","7.8289","74.0","BORSAE, NO","0",",","19590731","+,,E","0",",,E,31,+"
"NOE00110268","1959-08","59.38","7.8289","74.0","BORSAE, NO","0",",","19590831","+,,E","0",",,E,31,+"
"NOE00110268","1959-09","59.38","7.8289","74.0","BORSAE, NO","0",",","19590930","+,,E","0",",,E,30,+"
"NOE00110268","1959-10","59.38","7.8289","74.0","BORSAE, NO","1",",","19591027",",,E","120",",,E,27,"
"NOE00110268","1959-11","59.38","7.8289","74.0","BORSAE, NO","21",",","19591121","+,,E","820",",,E,21,+"
"NOE00110268","1959-12","59.38","7.8289","74.0","BORSAE, NO","31",",","19591231",",,E","1880",",,E,31,"
"NOE00110268","1960-01","59.38","7.8289","74.0","BORSAE, NO","31",",","19600101",",,E","1860",",,E,01,"
"NOE00110268","1960-02","59.38","7.8289","74.0","BORSAE, NO","29",",","19600222",",,E","2200",",,E,22,"
"NOE00110268","1960-03","59.38","7.8289","74.0","BORSAE, NO","31",",","19600302",",,E","2150",",,E,02,"
"NOE00110268","1960-04","59.38","7.8289","74.0","BORSAE, NO","30",",","19600415",",,E","2030",",,E,15,"
"NOE00110268","1960-05","59.38","7.8289","74.0","BORSAE, NO","17",",","19600501",",,E","1280",",,E,01,"
