"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00293294","1909-05","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19090531","+,,6","","","19090521",",,6","","","","","","","0",",,6,31,+","4.1",",,6,21,","","","","","","","","","","","","","","","","","","","4.1",",,,6","0",",,,6","","","","","",""
"USC00293294","1909-06","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","231.1",",6","10",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","28",",6","","","19090601",",,6","","","","","","","19090623",",,6","19090618",",,6","8.9",",6,01,","","","","","8.1",",,6,23,","37.2",",6,18,","","","","","0.0",",6","","","","","","","","","","","40.9",",,,6","","","26.04",",6","34.33",",,,6","17.74",",,,6"
"USC00293294","1909-07","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","244.8",",6","7",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","19090727",",,6","","","","","","","19090701",",,6","19090711",",,6","13.3",",6,27,","","","","","12.2",",,6,01,","40.6",",6,11,","0.0","6","","","0.0",",6","","","","","","","","","","","26.9",",,,6","","","26.23",",6","34.67",",,,6","17.79",",,,6"
"USC00293294","1909-08","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","210.3",",6","9",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","21",",6","","","19090824",",,6","","","19090831","+,,6","","","19090829",",,6","19090817",",,6","12.8",",6,24,","","","0",",,6,31,+","15.0",",,6,29,","38.3",",6,17,","0.0","6","","","0.0",",6","","","","","","","","","","","43.1",",,,6","0",",,,6","25.12",",6","33.09",",,,6","17.15",",,,6"
"USC00293294","1909-09","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","77.4",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","13",",6","","","19090927",",,6","","","19090930","+,,6","","","19090912",",,6","19090929","+,,6","2.2",",6,27,","","","0",",,6,30,+","4.1",",,6,12,","33.3",",6,29,+","10.0","6","","","10.0",",6","","","","","","","","","","","12.1",",,,6","0",",,,6","20.58",",6","31.02",",,,6","10.14",",,,6"
"USC00293294","1909-10","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19091031","+,,6","","","19091018",",,6","","","","","","","0",",,6,31,+","2.5",",,6,18,","","","","","","","","","","","","","","","","","","","2.5",",,,6","0",",,,6","","","","","",""
"USC00293294","1909-12","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","19091218",",,6","","","19091218",",,6","","","","","","","64",",,6,18,","3.0",",,6,18,","","","","","","","","","","","","","","","","","","","3.0",",,,6","64",",,,6","","","","","",""
"USC00293294","1910-01","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","26",",6","0",",6","5",",6","0",",6","","","19100106",",,6","","","19100111",",,6","","","19100111",",,6","19100101",",,6","-15.0",",6,06,","","","127",",,6,11,","13.0",",,6,11,","23.3",",6,01,","","","","","416.4",",6","","","","","","","","","","","13.0",",,,6","127",",,,6","4.90",",6","15.43",",,,6","-5.63",",,,6"
"USC00293294","1910-02","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","0.0","6","0.0","1,6","0",",6","0",",6","0",",6","","","0",",6","2","1,6","26","1,6","1",",6","4",",6","0",",6","","","19100216",",1,6","","","19100228","+,,6","","","19100206","+,,6","19100214",",,6","-20.0","1,6,16,","","","0",",,6,28,+","0.0",",T,6,06,+","23.9",",6,14,","","","","","413.2",",6","","","","","","","","","","","0.0",",T,,6","0",",,,6","3.10","1,6","14.49",",,,6","-8.29","1,,,6"
"USC00293294","1910-03","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","25",",6","0",",6","","","19100311",",,6","","","19100331","+,,6","","","19100315",",,6","19100325",",,6","-4.4",",6,11,","","","0",",,6,31,+","8.4",",,6,15,","30.6",",6,25,","","","","","177.7",",6","","","","","","","","","","","8.4",",,,6","0",",,,6","12.60",",6","23.91",",,,6","1.29",",,,6"
