"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KZ000036665","1936-01","47.4667","84.9167","603.0","ZAJSAN, KZ","","","","","7",",r","1",",r","0",",r","","","","","","","","","","","","","","","","","19360130",",,r","","","","","","","5.5",",,r,30,","","","","","","","11.7",",,,r","","","","","",""
"KZ000036665","1936-02","47.4667","84.9167","603.0","ZAJSAN, KZ","","","","","8",",r","0",",r","0",",r","","","","","","","","","","","","","","","","","19360202",",,r","","","","","","","1.5",",,r,02,","","","","","","","5.3",",,,r","","","","","",""
"KZ000036665","1936-03","47.4667","84.9167","603.0","ZAJSAN, KZ","","","","","5",",r","0",",r","0",",r","","","","","","","20",",r","0",",r","0",",r","","","","","19360316",",,r","19360331",",,r","","","","","1.8",",,r,16,","9.4",",r,31,","","","","","6.8",",,,r","","","-4.59",",,,r","",""
"KZ000036665","1936-04","47.4667","84.9167","603.0","ZAJSAN, KZ","","","","","7",",r","3",",r","0",",r","","","","","","","3",",r","0",",r","0",",r","","","","","19360415",",,r","19360429",",,r","","","","","21.4",",,r,15,","17.9",",r,29,","","","","","40.3",",,,r","","","9.07",",,,r","",""
"KZ000036665","1936-05","47.4667","84.9167","603.0","ZAJSAN, KZ","","","","","12",",r","7",",r","0",",r","","","","","","","0",",r","11",",r","0",",r","","","","","19360521",",,r","19360526",",,r","","","","","5.5",",,r,21,","29.3",",r,26,","","","","","31.4",",,,r","","","18.42",",,,r","",""
"KZ000036665","1936-06","47.4667","84.9167","603.0","ZAJSAN, KZ","","","","","5",",r","2",",r","0",",r","","","","","","","0",",r","26",",r","2",",r","","","","","19360612",",,r","19360630",",,r","","","","","12.1",",,r,12,","33.5",",r,30,","","","","","23.7",",,,r","","","26.71",",,,r","",""
"KZ000036665","1936-07","47.4667","84.9167","603.0","ZAJSAN, KZ","","","140.9",",r","7","1,r","4","1,r","0","1,r","","","0",",r","0",",r","0",",r","28",",r","7",",r","19360708",",,r","","","19360715",",1,r","19360725",",,r","10.4",",r,08,","","","4.9","1,,r,15,","36.6",",r,25,","13.0","r","13.0",",r","15.4","1,,,r","22.46",",r","28.14",",,,r","16.78",",,,r"
"KZ000036665","1936-08","47.4667","84.9167","603.0","ZAJSAN, KZ","","","43.2",",r","9",",r","4",",r","0",",r","","","0",",r","0",",r","0",",r","25",",r","0",",r","19360820",",,r","","","19360824",",,r","19360810",",,r","6.4",",r,20,","","","7.9",",,r,24,","29.4",",r,10,","44.8","r","31.8",",r","29.3",",,,r","18.70",",r","24.06",",,,r","13.34",",,,r"
"KZ000036665","1936-09","47.4667","84.9167","603.0","ZAJSAN, KZ","","","13.1",",r","3",",r","1",",r","0",",r","","","0",",r","0",",r","0",",r","11",",r","0",",r","19360928",",,r","","","19360924",",,r","19360916",",,r","1.9",",r,28,","","","25.0",",,r,24,","31.4",",r,16,","157.7","r","112.9",",r","26.3",",,,r","15.01",",r","21.10",",,,r","8.91",",,,r"
"KZ000036665","1936-10","47.4667","84.9167","603.0","ZAJSAN, KZ","","","0.3",",r","5",",r","1",",r","0",",r","","","0",",r","6",",r","0",",r","13",",r","0",",r","19361027",",,r","","","19361014",",,r","19361019",",,r","-3.4",",r,27,","","","3.9",",,r,14,","24.3",",r,19,","344.5","r","186.8",",r","10.1",",,,r","12.32",",r","17.68",",,,r","6.96",",,,r"
