"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003919","1963-02","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","1",",0","0",",0","7","","","","19630221","+,,0","19630228","+,,0","19630210","+,,0","","","19630223","+,,0","19630205",",,0","-12.8",",0,21,+","0",",,0,28,+","0",",T,0,10,+","0.0",",T,0,23,+","21.1",",0,05,","2274.1","0","460.0",",0","0.0",",T,,0","0",",T,,0","1.91",",0","9.13",",,,0","-5.32",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-03","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","1.1","0","1.1",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","10",",0","0",",0","10","","","","19630301",",,0","19630305",",,0","19630305",",,0","5","","19630304",",,0","19630328",",,0","-6.1",",0,01,","0",",T,0,05,","5",",,0,05,","31.0",",,0,04,","30.0",",0,28,","2565.1","0","291.0",",0","56.5",",,,0","5",",,,0","8.98",",0","16.06",",,,0","1.90",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-04","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","16.0","0","14.9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","5","","","","19630404",",,0","19630430","+,,0","19630430","+,,0","2","","19630426","+,,0","19630415",",,0","0.6",",0,04,","0",",,0,30,+","0",",,0,30,+","8.6",",,0,26,+","30.0",",0,15,","2694.0","0","128.9",",0","18.0",",,,0","0",",,,0","14.53",",0","21.36",",,,0","7.70",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-05","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","93.1","0","77.1",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","4",",0","9","","","","19630501",",,0","19630531","+,,0","19630531","+,,0","6","","19630512",",,0","19630509",",,0","3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,12,","35.6",",0,09,","2739.9","0","45.9",",0","44.8",",,,0","0",",,,0","19.34",",0","25.15",",,,0","13.54",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-06","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","314.6","0","221.5",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","4","","","","19630618",",,0","19630630","+,,0","19630630","+,,0","9","","19630626",",,0","19630613",",,0","13.3",",0,18,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,26,","38.3",",0,13,","2739.9","0","0.0",",0","147.8",",,,0","0",",,,0","25.72",",0","32.22",",,,0","19.21",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-07","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","602.3","0","287.7",",0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","3","","","","19630729",",,0","19630731","+,,0","19630731","+,,0","11","","19630711",",,0","19630723","+,,0","17.8",",0,29,","0",",,0,31,+","0",",,0,31,+","115.1",",,0,11,","38.3",",0,23,+","0.0","0","0.0",",0","224.1",",,,0","0",",,,0","27.61",",0","33.51",",,,0","21.72",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-08","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","869.0","0","266.7",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","6","","","","19630814",",,0","19630831","+,,0","19630831","+,,0","7","","19630818",",,0","19630805",",,0","13.3",",0,14,","0",",,0,31,+","0",",,0,31,+","48.3",",,0,18,","39.4",",0,05,","0.3","0","0.3",",0","54.4",",,,0","0",",,,0","26.93",",0","33.35",",,,0","20.50",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-09","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","992.4","0","123.4",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","8","","","","19630930",",,0","19630930","+,,0","19630930","+,,0","6","","19630904",",,0","19630907",",,0","6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,04,","33.9",",0,07,","7.8","0","7.5",",0","61.3",",,,0","0",",,,0","22.20",",0","28.07",",,,0","16.32",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-10","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","1075.6","0","83.2",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","4","","","","19631029",",,0","19631031","+,,0","19631031","+,,0","6","","19631015",",,0","19631002",",,0","1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,15,","36.1",",0,02,","47.3","0","39.5",",0","112.3",",,,0","0",",,,0","19.74",",0","26.90",",,,0","12.58",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-11","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","1075.6","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","4",",0","0",",0","5","","","","19631114",",,0","19631130","+,,0","19631130","+,,0","","","19631119",",,0","19631105",",,0","-7.8",",0,14,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,19,","26.1",",0,05,","352.5","0","305.2",",0","5.8",",,,0","0",",,,0","8.16",",0","15.19",",,,0","1.12",",,,0","","","","","","","","","","","","","",""
"USW00003919","1963-12","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","1075.6","0","0.0",",0","5",",0","0",",0","0",",0","15",",0","3",",0","5",",0","30",",0","17",",0","0",",0","0",",0","5","","","","19631214",",,0","19631212","+,,0","19631210",",,0","","","19631210",",,0","19631205",",,0","-23.3",",0,14,","76",",,0,12,+","51",",,0,10,","2.3",",,0,10,","18.3",",0,05,","1042.2","0","689.7",",0","5.7",",,,0","101",",,,0","-3.91",",0","1.61",",,,0","-9.44",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-01","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","3",",0","2",",0","1",",0","29",",0","2",",0","0",",0","0",",0","3","","","","19640113",",,0","19640114","+,,0","19640112","+,,0","","","19640112",",,0","19640121",",,0","-21.7",",0,13,","51",",,0,14,+","25",",,0,12,+","1.0",",,0,12,","18.3",",0,21,","1563.3","0","521.1",",0","2.6",",,,0","50",",,,0","1.52",",0","9.05",",,,0","-6.00",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-02","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","4",",0","3",",0","0",",0","2",",0","1",",0","0",",0","27",",0","1",",0","0",",0","0",",0","7","","","","19640226",",,0","19640216","+,,0","19640215",",,0","","","19640215",",,0","19640201",",,0","-12.2",",0,26,","25",",,0,16,+","25",",,0,15,","7.6",",,0,15,","16.1",",0,01,","2065.0","0","501.7",",0","18.8",",,,0","25",",,,0","1.03",",0","7.70",",,,0","-5.63",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-03","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","26",",0","1",",0","4",",0","0",",0","5","","","","19640326",",,0","19640321","+,,0","19640325","+,,0","3","","19640319",",,0","19640331",",,0","-11.1",",0,26,","0",",T,0,21,+","0",",T,0,25,+","27.4",",,0,19,","24.4",",0,31,","2498.2","0","433.2",",0","46.5",",,,0","0",",T,,0","4.36",",0","11.78",",,,0","-3.06",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-04","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","10.0","0","10.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","8","","","","19640408",",,0","19640430","+,,0","19640430","+,,0","9","","19640403",",,0","19640416",",,0","-4.4",",0,08,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,03,","30.6",",0,16,","2652.3","0","154.1",",0","39.7",",,,0","0",",,,0","13.53",",0","20.25",",,,0","6.82",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-05","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","116.2","0","106.2",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","10",",0","3","","","","19640513",",,0","19640531","+,,0","19640531","+,,0","4","","19640527",",,0","19640526",",,0","2.8",",0,13,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,27,","37.2",",0,26,","2687.8","0","35.5",",0","50.8",",,,0","0",",,,0","20.61",",0","27.33",",,,0","13.90",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-06","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","293.9","0","177.7",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","3","","","","19640601",",,0","19640630","+,,0","19640630","+,,0","13","","19640630",",,0","19640619",",,0","6.7",",0,01,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,30,","38.3",",0,19,","2697.5","0","9.7",",0","121.3",",,,0","0",",,,0","23.93",",0","30.73",",,,0","17.13",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-07","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","635.9","0","342.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","1","","","","19640713",",,0","19640731","+,,0","19640731","+,,0","11","","19640709",",,0","19640706",",,0","15.0",",0,13,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,09,","42.2",",0,06,","0.0","0","0.0",",0","48.6",",,,0","0",",,,0","29.37",",0","36.20",",,,0","22.53",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-08","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","823.7","0","187.8",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","6","","","","19640812",",,0","19640831","+,,0","19640831","+,,0","11","","19640820",",,0","19640803",",,0","9.4",",0,12,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,20,","42.8",",0,03,","3.3","0","3.3",",0","109.5",",,,0","0",",,,0","24.28",",0","30.26",",,,0","18.31",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-09","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","930.5","0","106.8",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","5","","","","19640928",",,0","19640930","+,,0","19640930","+,,0","3","","19640916",",,0","19640903",",,0","5.6",",0,28,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,16,","36.7",",0,03,","30.2","0","26.9",",0","43.9",",,,0","0",",,,0","21.00",",0","26.90",",,,0","15.10",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-10","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","936.1","0","5.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","5","","","","19641020",",,0","19641031","+,,0","19641031","+,,0","1","","19641011",",,0","19641007",",,0","-1.7",",0,20,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,11,","28.9",",0,07,","161.0","0","130.8",",0","2.0",",,,0","0",",,,0","14.29",",0","21.79",",,,0","6.79",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-11","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","938.6","0","2.5",",0","10",",0","5",",0","2",",0","1",",0","0",",0","0",",0","10",",0","3",",0","5",",0","0",",0","10","","","","19641130",",,0","19641119",",,0","19641119",",,0","3","","19641103",",,0","19641102",",,0","-13.3",",0,30,","25",",,0,19,","18",",,0,19,","46.5",",,0,03,","25.0",",0,02,","485.6","0","324.6",",0","118.5",",,,0","18",",,,0","7.60",",0","12.24",",,,0","2.95",",,,0","","","","","","","","","","","","","",""
"USW00003919","1964-12","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","938.6","0","0.0",",0","4",",0","3",",0","0",",0","7",",0","1",",0","3",",0","30",",0","8",",0","0",",0","0",",0","8","","","","19641218","+,,0","19641205","+,,0","19641203",",,0","","","19641210",",,0","19641223",",,0","-17.8",",0,18,+","127",",,0,05,+","127",",,0,03,","21.6",",,0,10,","16.7",",0,23,","1094.1","0","608.5",",0","34.8",",,,0","127",",,,0","-1.30",",0","4.15",",,,0","-6.74",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-01","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","4",",0","3",",0","1",",0","6",",0","1",",0","0",",0","26",",0","4",",0","0",",0","0",",0","10","","5","","19650130",",,0","19650126",",,0","19650125",",,0","1","","19650101",",,0","19650107",",,0","-13.9",",0,30,","102",",,0,26,","102",",,0,25,","26.9",",,0,01,","20.6",",0,07,","1651.5","0","557.4",",0","44.4",",,,0","102",",,,0","0.35",",0","6.22",",,,0","-5.51",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-02","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","5",",0","4",",0","0",",0","11",",0","2",",0","2",",0","23",",0","9",",0","0",",0","0",",0","5","","2","","19650224",",,0","19650212",",,0","19650211",",,0","1","","19650211",",,0","19650227",",,0","-20.0",",0,24,","203",",,0,12,","203",",,0,11,","15.2",",,0,11,","17.2",",0,27,","2194.5","0","543.0",",0","36.8",",,,0","279",",,,0","-1.06",",0","4.77",",,,0","-6.89",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-03","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","3",",0","1",",0","0",",0","27",",0","7",",0","0",",0","0",",0","11","","2","","19650319","+,,0","19650325","+,,0","19650301",",,0","2","","19650316",",,0","19650331",",,0","-11.7",",0,19,+","25",",,0,25,+","25",",,0,01,","8.9",",,0,16,","20.0",",0,31,","2729.6","0","535.1",",0","18.0",",,,0","40",",,,0","1.07",",0","6.79",",,,0","-4.65",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-04","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","21.1","0","21.1",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","6","","2","","19650428",",,0","19650430","+,,0","19650430","+,,0","4","","19650414",",,0","19650422",",,0","-2.2",",0,28,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,14,","31.7",",0,22,","2867.0","0","137.4",",0","44.6",",,,0","0",",,,0","14.46",",0","21.17",",,,0","7.74",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-05","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","92.2","0","71.1",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","1","","","","19650510",",,0","19650531","+,,0","19650531","+,,0","9","","19650531",",,0","19650530","+,,0","5.0",",0,10,","0",",,0,31,+","0",",,0,31,+","49.8",",,0,31,","31.1",",0,30,+","2885.3","0","18.3",",0","112.0",",,,0","0",",,,0","20.04",",0","26.04",",,,0","14.04",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-06","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","229.0","0","136.8",",0","13",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","6","","","","19650606",",,0","19650630","+,,0","19650630","+,,0","14","","19650626",",,0","19650621","+,,0","11.1",",0,06,","0",",,0,30,+","0",",,0,30,+","47.5",",,0,26,","33.9",",0,21,+","2885.3","0","0.0",",0","200.9",",,,0","0",",,,0","22.89",",0","28.43",",,,0","17.36",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-07","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","484.4","0","255.4",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","1","","","","19650729",",,0","19650731","+,,0","19650731","+,,0","9","","19650706",",,0","19650723",",,0","13.3",",0,29,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,06,","38.9",",0,23,","0.0","0","0.0",",0","46.2",",,,0","0",",,,0","26.57",",0","32.74",",,,0","20.40",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-08","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","710.4","0","226.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","3","","","","19650831",",,0","19650831","+,,0","19650831","+,,0","11","","19650831",",,0","19650826",",,0","12.2",",0,31,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,31,","40.0",",0,26,","0.8","0","0.8",",0","49.3",",,,0","0",",,,0","25.60",",0","32.22",",,,0","18.97",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-09","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","783.8","0","73.4",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","5",",0","9","","2","","19650924",",,0","19650930","+,,0","19650930","+,,0","6","","19650920",",,0","19650909",",,0","1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","63.0",",,0,20,","35.6",",0,09,","58.3","0","57.5",",0","123.4",",,,0","0",",,,0","18.87",",0","24.84",",,,0","12.89",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-10","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","799.9","0","16.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","1",",0","4","","1","","19651024",",,0","19651031","+,,0","19651031","+,,0","","","19651018",",,0","19651010",",,0","-1.7",",0,24,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,18,","33.9",",0,10,","166.5","0","108.2",",0","1.8",",,,0","0",",,,0","15.36",",0","22.93",",,,0","7.79",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-11","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","799.9","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","4",",0","0",",0","7","","4","","19651130",",,0","19651130","+,,0","19651129","+,,0","","","19651111",",,0","19651102",",,0","-10.6",",0,30,","0",",,0,30,+","0",",T,0,29,+","0.8",",,0,11,","25.6",",0,02,","463.0","0","296.5",",0","0.8",",,,0","0",",T,,0","8.45",",0","15.57",",,,0","1.32",",,,0","","","","","","","","","","","","","",""
"USW00003919","1965-12","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","799.9","0","0.0",",0","8",",0","2",",0","1",",0","5",",0","2",",0","0",",0","23",",0","4",",0","1",",0","0",",0","7","","2","","19651217",",,0","19651226","+,,0","19651224",",,0","","","19651223",",,0","19651204",",,0","-11.1",",0,17,","51",",,0,26,+","51",",,0,24,","27.2",",,0,23,","21.1",",0,04,","917.0","0","454.0",",0","43.8",",,,0","84",",,,0","3.69",",0","9.26",",,,0","-1.88",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-01","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","6",",0","1",",0","4",",0","31",",0","14",",0","0",",0","0",",0","10","","1","","19660129",",,0","19660126",",,0","19660125",",,0","","","19660101",",,0","19660114",",,0","-21.1",",0,29,","51",",,0,26,","25",",,0,25,","1.8",",,0,01,","12.8",",0,14,","1590.3","0","673.3",",0","3.4",",,,0","51",",,,0","-3.39",",0","2.27",",,,0","-9.04",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-02","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","4",",0","1",",0","1",",0","25",",0","5",",0","0",",0","0",",0","12","","3","","19660202",",,0","19660203","+,,0","19660201",",,0","1","","19660208",",,0","19660208",",,0","-21.1",",0,02,","51",",,0,03,+","51",",,0,01,","14.7",",,0,08,","15.6",",0,08,","2104.7","0","514.4",",0","22.8",",,,0","51",",,,0","-0.04",",0","6.26",",,,0","-6.33",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-03","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","8",",0","0",",0","4","","3","","19660324",",,0","19660331","+,,0","19660323","+,,0","","","19660323","+,,0","19660331",",,0","-10.0",",0,24,","0",",,0,31,+","0",",T,0,23,+","0.0",",T,0,23,+","29.4",",0,31,","2418.6","0","313.9",",0","0.0",",T,,0","0",",T,,0","8.21",",0","15.95",",,,0","0.46",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-04","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8",",0","0",",0","11","","4","","19660421",",,0","19660430","+,,0","19660430","+,,0","3","","19660410",",,0","19660424",",,0","-6.1",",0,21,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,10,","26.7",",0,24,","2664.7","0","246.1",",0","20.3",",,,0","0",",,,0","10.13",",0","16.91",",,,0","3.35",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-05","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","62.0","0","62.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","5",",0","3","","","","19660513",",,0","19660531","+,,0","19660531","+,,0","3","","19660520",",,0","19660522",",,0","0.0",",0,13,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,20,","34.4",",0,22,","2722.6","0","57.9",",0","6.3",",,,0","0",",,,0","18.47",",0","26.80",",,,0","10.13",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-06","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","240.2","0","178.2",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","1","","","","19660618","+,,0","19660630","+,,0","19660630","+,,0","8","","19660602",",,0","19660629","+,,0","11.1",",0,18,+","0",",,0,30,+","0",",,0,30,+","24.1",",,0,02,","37.2",",0,29,+","2724.3","0","1.7",",0","73.7",",,,0","0",",,,0","24.22",",0","30.82",",,,0","17.61",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-07","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","582.7","0","342.5",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","9","","","","19660721",",,0","19660731","+,,0","19660731","+,,0","10","","19660721",",,0","19660718","+,,0","18.9",",0,21,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,21,","41.7",",0,18,+","0.0","0","0.0",",0","66.1",",,,0","0",",,,0","29.38",",0","35.60",",,,0","23.16",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-08","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","760.5","0","177.8",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","6","","","","19660822",",,0","19660831","+,,0","19660831","+,,0","8","","19660809",",,0","19660817",",,0","13.3",",0,22,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,09,","37.8",",0,17,","0.8","0","0.8",",0","81.3",",,,0","0",",,,0","24.04",",0","29.95",",,,0","18.14",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-09","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","828.6","0","68.1",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","4",",0","8","","","","19660930",",,0","19660930","+,,0","19660930","+,,0","4","","19660917",",,0","19660905",",,0","5.0",",0,30,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,17,","34.4",",0,05,","26.6","0","25.8",",0","27.8",",,,0","0",",,,0","19.74",",0","26.43",",,,0","13.06",",,,0","","","","","","","","","","","","","",""
"USW00003919","1966-10","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","849.4","0","20.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","3","","","","19661016",",,0","19661031","+,,0","19661031","+,,0","","","19661017",",,0","19661012",",,0","-4.4",",0,16,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,17,","31.1",",0,12,","175.4","0","148.8",",0","8.7",",,,0","0",",,,0","14.20",",0","22.53",",,,0","5.88",",,,0","","","","","","","","","","","","","",""
