"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00388473","2019-01","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255.1",",a,,7","","","","","",""
"USC00388473","2019-02","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","353.2",",a,,7","","","","","",""
"USC00388473","2019-03","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134.2",",a,,7","","","","","",""
"USC00388473","2019-04","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.4",",a,,7","","","","","",""
"USC00388473","2019-05","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","7",",Z","5",",Z","2",",Z","","","","","","","","","","","","","20190512",",,Z","","","","","54.1",",,Z,12,","","","","","109.7",",,,Z","","","","","",""
"USC00388473","2019-06","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","16",",7","14",",7","4",",7","","","","","","","","","","","","","20190610",",,7","","","","","54.4",",,7,10,","","","","","230.6",",,,7","","","","","",""
"USC00388473","2019-07","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","12",",7","8",",7","0",",7","","","","","","","","","","","","","20190714",",,7","","","","","19.6",",,7,14,","","","","","86.3",",,,7","","","","","",""
"USC00388473","2019-08","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","15",",7","10",",7","1",",7","","","","","","","","","","","","","20190803",",,7","","","","","36.3",",,7,03,","","","","","103.4",",,,7","","","","","",""
"USC00388473","2019-09","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","3",",7","2",",7","0",",7","","","","","","","","","","","","","20190914",",,7","","","","","9.9",",,7,14,","","","","","20.9",",,,7","","","","","",""
"USC00388473","2019-10","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","15",",7","10",",7","5",",7","","","","","","","","","","","","","20191031",",,7","","","","","133.6",",,7,31,","","","","","302.5",",,,7","","","","","",""
"USC00388473","2019-11","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","7","2,7","5","2,7","0","2,7","","","","","","","","","","","","","20191101",",2,7","","","","","18.3","2,,7,01,","","","","","96.1",",a,,7","","","","","",""
"USC00388473","2019-12","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","10","2,7","10","2,7","3","2,7","","","","","","","","","","","","","20191217",",2,7","","","","","31.0","2,,7,17,","","","","","223.3",",a,,7","","","","","",""
"USC00388473","2020-01","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","14",",7","12",",7","3",",7","","","","","","","","","","","","","20200112",",,7","","","","","71.1",",,7,12,","","","","","252.5",",,,7","","","","","",""
"USC00388473","2020-02","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","15",",7","12",",7","5",",7","","","","","","","","","","","","","20200206",",,7","","","","","102.4",",,7,06,","","","","","370.1",",,,7","","","","","",""
"USC00388473","2020-03","35.06438","-82.6722","384.0","TABLE ROCK RESERVOIR, SC US","","","13",",7","6",",7","1",",7","","","","","","","","","","","","","20200325",",,7","","","","","52.8",",,7,25,","","","","","127.5",",,,7","","","","","",""
