"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PAM00086221","2012-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","1","2,S","20120608",",2,S","0.0","2,S,08,","13.54","2,,,S"
"PAM00086221","2012-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20120708",",3,S","3.2","3,S,08,","9.79","3,,,S"
"PAM00086221","2012-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20120829",",3,S","7.2","3,S,29,","16.85","3,,,S"
"PAM00086221","2012-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20121115",",3,S","14.8","3,S,15,","20.44","3,,,S"
"PAM00086221","2012-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20121214",",1,S","17.6","1,S,14,","24.44","1,,,S"
"PAM00086221","2013-01","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20130127",",,S","13.8",",S,27,","21.76",",,,S"
"PAM00086221","2013-02","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20130228",",3,S","15.2","3,S,28,","21.44","3,,,S"
"PAM00086221","2013-03","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20130327",",3,S","14.6","3,S,27,","19.12","3,,,S"
"PAM00086221","2013-04","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20130415",",3,S","9.8","3,S,15,","17.40","3,,,S"
"PAM00086221","2013-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20130622",",3,S","8.6","3,S,22,","13.59","3,,,S"
"PAM00086221","2013-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20130724","+,2,S","1.0","2,S,24,+","12.60","2,,,S"
"PAM00086221","2013-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","2","2,S","20130827","+,2,S","0.0","2,S,27,+","10.50","2,,,S"
"PAM00086221","2013-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20130925",",2,S","4.8","2,S,25,","14.56","2,,,S"
"PAM00086221","2013-10","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20131005",",4,S","10.8","4,S,05,","16.93","4,,,S"
"PAM00086221","2013-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20131105",",5,S","13.0","5,S,05,","20.60","5,,,S"
"PAM00086221","2013-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20131212",",3,S","18.8","3,S,12,","22.43","3,,,S"
"PAM00086221","2014-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20140112",",1,S","20.0","1,S,12,","23.82","1,,,S"
"PAM00086221","2014-02","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20140228",",1,S","15.4","1,S,28,","24.16","1,,,S"
"PAM00086221","2014-03","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20140323",",3,S","11.2","3,S,23,","19.06","3,,,S"
"PAM00086221","2014-04","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20140414",",3,S","9.8","3,S,14,","18.58","3,,,S"
"PAM00086221","2014-05","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20140527",",2,S","6.0","2,S,27,","15.39","2,,,S"
"PAM00086221","2014-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20140603","+,4,S","7.4","4,S,03,+","13.55","4,,,S"
"PAM00086221","2014-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20140725",",4,S","4.0","4,S,25,","13.40","4,,,S"
"PAM00086221","2014-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20140814",",2,S","5.0","2,S,14,","15.08","2,,,S"
"PAM00086221","2014-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20140916",",2,S","10.8","2,S,16,","18.53","2,,,S"
"PAM00086221","2014-10","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20141012","+,3,S","16.4","3,S,12,+","21.58","3,,,S"
"PAM00086221","2014-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20141105",",3,S","13.4","3,S,05,","19.31","3,,,S"
"PAM00086221","2014-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20141204",",3,S","16.0","3,S,04,","22.06","3,,,S"
"PAM00086221","2015-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20150131",",5,S","20.0","5,S,31,","23.62","5,,,S"
"PAM00086221","2015-05","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20150506","+,,S","9.0",",S,06,+","16.18",",,,S"
"PAM00086221","2015-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20150619",",2,S","4.0","2,S,19,","15.57","2,,,S"
"PAM00086221","2015-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20150828",",1,S","11.0","1,S,28,","17.95","1,,,S"
"PAM00086221","2015-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20150912",",1,S","5.6","1,S,12,","16.27","1,,,S"
"PAM00086221","2015-10","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20151004",",5,S","13.0","5,S,04,","18.72","5,,,S"
"PAM00086221","2015-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20151121",",2,S","13.0","2,S,21,","20.16","2,,,S"
"PAM00086221","2015-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20151207",",5,S","16.0","5,S,07,","21.78","5,,,S"
"PAM00086221","2016-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20160127",",4,S","20.0","4,S,27,","23.55","4,,,S"
"PAM00086221","2016-02","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20160228","+,1,S","20.0","1,S,28,+","24.00","1,,,S"
"PAM00086221","2016-03","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20160329","+,3,S","15.0","3,S,29,+","18.92","3,,,S"
"PAM00086221","2016-04","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20160428",",3,S","6.0","3,S,28,","21.02","3,,,S"
"PAM00086221","2016-05","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20160524",",2,S","5.0","2,S,24,","11.88","2,,,S"
"PAM00086221","2016-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","1","2,S","20160612",",2,S","0.0","2,S,12,","7.06","2,,,S"
"PAM00086221","2016-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20160717",",2,S","2.8","2,S,17,","11.65","2,,,S"
"PAM00086221","2016-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20160822",",3,S","4.8","3,S,22,","13.09","3,,,S"
"PAM00086221","2016-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20160908",",2,S","3.5","2,S,08,","11.45","2,,,S"
"PAM00086221","2016-10","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20161029","+,2,S","10.0","2,S,29,+","17.94","2,,,S"
"PAM00086221","2016-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20161104",",2,S","9.8","2,S,04,","17.82","2,,,S"
"PAM00086221","2016-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20161215",",3,S","14.6","3,S,15,","21.25","3,,,S"
"PAM00086221","2017-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20170128","+,3,S","15.0","3,S,28,+","22.88","3,,,S"
"PAM00086221","2017-02","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20170207",",4,S","17.0","4,S,07,","22.27","4,,,S"
"PAM00086221","2017-03","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20170314",",4,S","11.6","4,S,14,","20.14","4,,,S"
"PAM00086221","2017-04","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20170429",",,S","7.0",",S,29,","17.03",",,,S"
"PAM00086221","2017-05","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20170522","+,4,S","10.0","4,S,22,+","16.10","4,,,S"
"PAM00086221","2017-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20170620",",1,S","3.0","1,S,20,","13.91","1,,,S"
"PAM00086221","2017-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20170719",",1,S","0.2","1,S,19,","15.14","1,,,S"
"PAM00086221","2017-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20170821",",4,S","7.6","4,S,21,","16.89","4,,,S"
"PAM00086221","2017-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20170918",",1,S","11.8","1,S,18,","17.94","1,,,S"
"PAM00086221","2017-10","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20171003",",3,S","10.8","3,S,03,","17.82","3,,,S"
"PAM00086221","2017-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20171120",",2,S","12.0","2,S,20,","16.90","2,,,S"
"PAM00086221","2017-12","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20171212",",,S","18.4",",S,12,","22.03",",,,S"
"PAM00086221","2018-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20180104",",2,S","17.6","2,S,04,","22.60","2,,,S"
"PAM00086221","2018-02","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20180213",",,S","15.8",",S,13,","20.74",",,,S"
"PAM00086221","2018-03","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20180326",",2,S","11.0","2,S,26,","20.04","2,,,S"
"PAM00086221","2018-04","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20180403",",2,S","17.6","2,S,03,","20.15","2,,,S"
"PAM00086221","2018-05","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20180524",",3,S","6.0","3,S,24,","16.35","3,,,S"
"PAM00086221","2018-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20180617",",3,S","1.0","3,S,17,","10.12","3,,,S"
"PAM00086221","2018-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20180710",",2,S","3.2","2,S,10,","12.17","2,,,S"
"PAM00086221","2018-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20180806",",4,S","3.0","4,S,06,","9.11","4,,,S"
"PAM00086221","2018-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20180905",",2,S","9.8","2,S,05,","16.66","2,,,S"
"PAM00086221","2018-10","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20181014",",3,S","12.6","3,S,14,","18.91","3,,,S"
"PAM00086221","2018-11","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20181115",",,S","16.4",",S,15,","21.10",",,,S"
"PAM00086221","2018-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20181203",",2,S","14.6","2,S,03,","21.95","2,,,S"
"PAM00086221","2019-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20190121",",3,S","19.0","3,S,21,","24.51","3,,,S"
"PAM00086221","2019-02","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20190228",",1,S","16.0","1,S,28,","21.96","1,,,S"
"PAM00086221","2019-03","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20190328","+,3,S","17.0","3,S,28,+","20.23","3,,,S"
"PAM00086221","2019-04","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20190418","+,2,S","15.0","2,S,18,+","18.89","2,,,S"
"PAM00086221","2019-05","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20190525",",2,S","10.0","2,S,25,","16.84","2,,,S"
"PAM00086221","2019-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20190626",",3,S","6.0","3,S,26,","16.04","3,,,S"
"PAM00086221","2019-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","1","1,S","20190707",",1,S","0.0","1,S,07,","11.43","1,,,S"
"PAM00086221","2019-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20190803",",2,S","1.6","2,S,03,","12.03","2,,,S"
"PAM00086221","2019-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20190902",",1,S","8.0","1,S,02,","15.29","1,,,S"
"PAM00086221","2019-10","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20191022",",,S","12.0",",S,22,","19.83",",,,S"
"PAM00086221","2019-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20191116",",1,S","15.0","1,S,16,","22.59","1,,,S"
"PAM00086221","2019-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20191206",",1,S","13.0","1,S,06,","20.30","1,,,S"
"PAM00086221","2020-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20200107",",5,S","19.6","5,S,07,","22.65","5,,,S"
"PAM00086221","2020-05","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20200525","+,5,S","6.0","5,S,25,+","12.78","5,,,S"
"PAM00086221","2020-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20200628","+,3,S","6.0","3,S,28,+","13.60","3,,,S"
"PAM00086221","2020-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","1","1,S","20200822",",1,S","-1.0","1,S,22,","15.19","1,,,S"
"PAM00086221","2020-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20200904",",2,S","9.0","2,S,04,","15.84","2,,,S"
"PAM00086221","2021-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","2","5,S","20210629",",5,S","-0.7","5,S,29,","11.01","5,,,S"
"PAM00086221","2021-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","1","2,S","20210729",",2,S","0.0","2,S,29,","10.50","2,,,S"
"PAM00086221","2021-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20211130","+,5,S","15.0","5,S,30,+","19.73","5,,,S"
"PAM00086221","2021-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20211210","+,3,S","17.6","3,S,10,+","20.62","3,,,S"
"PAM00086221","2022-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20220130",",2,S","19.0","2,S,30,","22.99","2,,,S"
"PAM00086221","2022-02","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20220208",",2,S","14.2","2,S,08,","20.47","2,,,S"
"PAM00086221","2022-03","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20220331",",2,S","12.4","2,S,31,","18.96","2,,,S"
"PAM00086221","2022-04","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20220401",",,S","9.6",",S,01,","17.71",",,,S"
"PAM00086221","2022-05","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20220531",",2,S","6.0","2,S,31,","12.03","2,,,S"
"PAM00086221","2022-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20220612",",1,S","1.6","1,S,12,","9.94","1,,,S"
"PAM00086221","2022-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20220730",",5,S","5.0","5,S,30,","15.11","5,,,S"
"PAM00086221","2022-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20220819",",3,S","3.0","3,S,19,","13.24","3,,,S"
"PAM00086221","2022-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20220904",",2,S","5.0","2,S,04,","13.10","2,,,S"
"PAM00086221","2022-10","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20221011",",1,S","9.8","1,S,11,","15.69","1,,,S"
"PAM00086221","2022-11","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20221102",",1,S","7.6","1,S,02,","16.32","1,,,S"
"PAM00086221","2022-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20221217",",1,S","16.0","1,S,17,","20.88","1,,,S"
"PAM00086221","2023-01","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20230114","+,2,S","17.2","2,S,14,+","20.83","2,,,S"
"PAM00086221","2023-02","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20230218",",,S","10.0",",S,18,","20.19",",,,S"
"PAM00086221","2023-03","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20230328",",4,S","16.4","4,S,28,","20.83","4,,,S"
"PAM00086221","2023-04","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20230421",",2,S","11.0","2,S,21,","16.23","2,,,S"
"PAM00086221","2023-05","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20230514",",1,S","8.2","1,S,14,","14.97","1,,,S"
"PAM00086221","2023-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20230614",",1,S","6.6","1,S,14,","14.28","1,,,S"
"PAM00086221","2023-07","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20230718",",2,S","5.0","2,S,18,","15.08","2,,,S"
"PAM00086221","2023-08","-25.633","-57.133","116.0","PARAGUARI, PA","0","1,S","0","1,S","20230827",",1,S","7.4","1,S,27,","16.25","1,,,S"
"PAM00086221","2023-09","-25.633","-57.133","116.0","PARAGUARI, PA","0","5,S","0","5,S","20230915",",5,S","8.4","5,S,15,","18.41","5,,,S"
"PAM00086221","2023-10","-25.633","-57.133","116.0","PARAGUARI, PA","0","2,S","0","2,S","20231013",",2,S","12.0","2,S,13,","19.19","2,,,S"
"PAM00086221","2023-12","-25.633","-57.133","116.0","PARAGUARI, PA","0","4,S","0","4,S","20231227",",4,S","18.4","4,S,27,","23.21","4,,,S"
"PAM00086221","2024-01","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20240124",",,S","18.0",",S,24,","21.76",",,,S"
"PAM00086221","2024-02","-25.633","-57.133","116.0","PARAGUARI, PA","0",",S","0",",S","20240218","+,,S","19.0",",S,18,+","23.15",",,,S"
"PAM00086221","2024-06","-25.633","-57.133","116.0","PARAGUARI, PA","0","3,S","0","3,S","20240630",",3,S","4.0","3,S,30,","16.74","3,,,S"
