"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00274059","1936-04","43.15","-71.916667","247.5","HILLSBORO, NH US","","","","","15",",6","8",",6","0",",6","","","","","","","","","","","","","","","1","","","","","","","","19360407",",,6","","","","","","","","","22.9",",,6,07,","","","","","","","92.5",",,,6","","","","","","","",""
"USC00274059","1936-12","43.15","-71.916667","247.5","HILLSBORO, NH US","","","0.0","2,6","9",",6","7",",6","3",",6","18","2,6","4","1,6","0","1,6","29","1,6","10","1,6","0","1,6","0","1,6","2","","19361202","+,1,6","19361203",",2,6","19361220",",1,6","19361220",",,6","19361228",",1,6","-17.2","1,6,02,+","102","2,,6,03,","152","1,,6,20,","47.2",",,6,20,","11.1","1,6,28,","","","622.3","1,6","148.8",",,,6","355","1,,,6","-3.03","2,6","2.46","1,,,6","-8.52","1,,,6"
"USC00274059","1937-01","43.15","-71.916667","247.5","HILLSBORO, NH US","0.0","6","0.0","4,6","14",",6","10",",6","0",",6","15","1,6","5",",6","0","1,6","29","1,6","5","3,6","0","3,6","0","3,6","","","19370128",",1,6","19370118","+,1,6","19370118","+,,6","19370118",",,6","19370115",",3,6","-17.2","1,6,28,","76","1,,6,18,+","76",",,6,18,+","24.6",",,6,18,","15.6","3,6,15,","","","535.9","3,6","97.4",",,,6","240",",,,6","-1.77","4,6","4.44","3,,,6","-7.98","1,,,6"
"USC00274059","1937-02","43.15","-71.916667","247.5","HILLSBORO, NH US","0.0","6","0.0","1,6","9",",6","6",",6","0",",6","14",",6","1",",6","1","1,6","27","1,6","10",",6","0",",6","0",",6","","","19370203",",1,6","19370202","+,,6","19370201",",,6","19370215",",,6","19370214",",,6","-18.9","1,6,03,","127",",,6,02,+","127",",,6,01,","19.6",",,6,15,","12.8",",6,14,","","","578.8",",6","68.5",",,,6","127",",,,6","-3.03","1,6","2.43",",,,6","-8.49","1,,,6"
"USC00274059","1937-03","43.15","-71.916667","247.5","HILLSBORO, NH US","0.0","6","0.0","2,6","9",",6","5",",6","2",",6","18","2,6","4","1,6","0","2,6","29","2,6","8",",6","0",",6","0",",6","","","19370314","+,2,6","19370326","+,2,6","19370316",",1,6","19370321",",,6","19370305",",,6","-15.0","2,6,14,+","229","2,,6,26,+","279","1,,6,16,","33.3",",,6,21,","11.1",",6,05,","","","619.2",",6","87.2",",,,6","467","1,,,6","-2.98","2,6","2.35",",,,6","-8.30","2,,,6"
"USC00274059","1937-04","43.15","-71.916667","247.5","HILLSBORO, NH US","0.0","6","0.0","2,6","14",",6","12",",6","1",",6","11",",6","4",",6","0",",6","18",",6","0","2,6","0","2,6","0","2,6","","","19370401",",,6","19370403",",,6","19370410",",,6","19370403",",,6","19370420","+,2,6","-8.3",",6,01,","178",",,6,03,","191",",,6,10,","28.7",",,6,03,","18.3","2,6,20,+","","","384.7","2,6","146.2",",,,6","445",",,,6","4.64","2,6","9.84","2,,,6","-0.56",",,,6"
"USC00274059","1937-05","43.15","-71.916667","247.5","HILLSBORO, NH US","0.3","6","0.3","1,6","16",",6","9",",6","1",",6","0",",6","0",",6","0",",6","3",",6","0","1,6","16","1,6","0","1,6","","","19370503",",,6","19370531","+,,6","19370531","+,,6","19370515",",,6","19370530","+,1,6","-0.6",",6,03,","0",",,6,31,+","0",",,6,31,+","69.6",",,6,15,","27.2","1,6,30,+","","","159.1","1,6","139.1",",,,6","0",",,,6","13.11","1,6","20.37","1,,,6","5.85",",,,6"
"USC00274059","1937-06","43.15","-71.916667","247.5","HILLSBORO, NH US","25.4","6","25.1",",6","17",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","23",",6","2",",6","","","19370616",",,6","","","","","19370604",",,6","19370602","+,,6","5.6",",6,16,","","","","","40.4",",,6,04,","32.8",",6,02,+","","","43.0",",6","145.4",",,,6","","","17.74",",6","24.04",",,,6","11.43",",,,6"
"USC00274059","1937-07","43.15","-71.916667","247.5","HILLSBORO, NH US","117.6","6","92.2",",6","7",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","19370714",",,6","","","","","19370701",",,6","19370710","+,,6","7.8",",6,14,","","","","","34.0",",,6,01,","33.9",",6,10,+","14.7","6","14.7",",6","96.9",",,,6","","","20.83",",6","28.33",",,,6","13.33",",,,6"
"USC00274059","1937-08","43.15","-71.916667","247.5","HILLSBORO, NH US","234.9","6","117.3",",6","13",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","6",",6","","","19370815",",,6","","","","","19370802",",,6","19370822","+,,6","6.7",",6,15,","","","","","12.2",",,6,02,","33.9",",6,22,+","28.9","6","14.2",",6","58.5",",,,6","","","21.66",",6","28.40",",,,6","14.91",",,,6"
