"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GG000037395","1936-06","42.2","42.6","116.0","KUTAISI, GG","","","9","3,I","8","3,I","2","3,I","","","","","","","","","","","","","19360609",",3,I","","","","","30.7","3,,I,09,","","","","","","","100.8","3,,,I","","","","","",""
"GG000037395","1936-07","42.2","42.6","116.0","KUTAISI, GG","","","14",",I","12",",I","4",",I","","","","","","","","","","","","","19360709",",,I","","","","","40.5",",,I,09,","","","","","","","195.1",",,,I","","","","","",""
"GG000037395","1936-08","42.2","42.6","116.0","KUTAISI, GG","","","8","1,I","5","1,I","1","1,I","","","","","","","","","","","","","19360819",",1,I","","","","","37.2","1,,I,19,","","","","","","","82.0","1,,,I","","","","","",""
"GG000037395","1936-10","42.2","42.6","116.0","KUTAISI, GG","","","15","1,I","13","1,I","3","1,I","","","","","","","","","","","","","19361016",",1,I","","","","","79.5","1,,I,16,","","","","","","","258.8","1,,,I","","","","","",""
"GG000037395","1936-11","42.2","42.6","116.0","KUTAISI, GG","","","9",",I","7",",I","1",",I","","","","","","","","","","","","","19361129",",,I","","","","","36.0",",,I,29,","","","","","","","103.5",",,,I","","","","","",""
"GG000037395","1937-02","42.2","42.6","116.0","KUTAISI, GG","","","11","1,I","7","1,I","0","1,I","","","","","","","","","","","","","19370209",",1,I","","","","","17.4","1,,I,09,","","","","","","","94.7","1,,,I","","","","","",""
"GG000037395","1937-03","42.2","42.6","116.0","KUTAISI, GG","","","7",",I","3",",I","0",",I","","","","","","","","","","","","","19370305",",,I","","","","","10.7",",,I,05,","","","","","","","21.6",",,,I","","","","","",""
"GG000037395","1937-04","42.2","42.6","116.0","KUTAISI, GG","","","10",",I","8",",I","0",",I","","","","","","","","","","","","","19370411",",,I","","","","","18.6",",,I,11,","","","","","","","81.0",",,,I","","","","","",""
"GG000037395","1937-05","42.2","42.6","116.0","KUTAISI, GG","","","12","2,I","9","2,I","0","2,I","","","","","","","","","","","","","19370524",",2,I","","","","","24.4","2,,I,24,","","","","","","","90.1","2,,,I","","","","","",""
"GG000037395","1937-06","42.2","42.6","116.0","KUTAISI, GG","","","14",",I","10",",I","0",",I","","","","","","","","","","","","","19370607",",,I","","","","","19.0",",,I,07,","","","","","","","95.6",",,,I","","","","","",""
"GG000037395","1937-07","42.2","42.6","116.0","KUTAISI, GG","","","5",",I","3",",I","0",",I","","","","","","","","","","","","","19370717",",,I","","","","","7.1",",,I,17,","","","","","","","17.2",",,,I","","","","","",""
"GG000037395","1937-08","42.2","42.6","116.0","KUTAISI, GG","","","17",",I","9",",I","2",",I","","","","","","","","","","","","","19370802",",,I","","","","","37.2",",,I,02,","","","","","","","155.3",",,,I","","","","","",""
"GG000037395","1937-09","42.2","42.6","116.0","KUTAISI, GG","","","6",",I","5",",I","2",",I","","","","","","","","","","","","","19370928",",,I","","","","","42.7",",,I,28,","","","","","","","117.2",",,,I","","","","","",""
"GG000037395","1937-10","42.2","42.6","116.0","KUTAISI, GG","","","9","1,I","5","1,I","1","1,I","","","","","","","","","","","","","19371017",",1,I","","","","","39.3","1,,I,17,","","","","","","","74.7","1,,,I","","","","","",""
"GG000037395","1937-11","42.2","42.6","116.0","KUTAISI, GG","","","7","3,I","6","3,I","0","3,I","","","","","","","","","","","","","19371102",",3,I","","","","","12.4","3,,I,02,","","","","","","","53.2","3,,,I","","","","","",""
"GG000037395","1937-12","42.2","42.6","116.0","KUTAISI, GG","","","10","2,I","5","2,I","0","2,I","","","","","","","","","","","","","19371208",",2,I","","","","","20.8","2,,I,08,","","","","","","","53.9","2,,,I","","","","","",""
"GG000037395","1938-01","42.2","42.6","116.0","KUTAISI, GG","","","15","3,I","13","3,I","0","3,I","","","","","","","","","","","","","19380101",",3,I","","","","","18.8","3,,I,01,","","","","","","","107.1","3,,,I","","","","","",""
"GG000037395","1938-02","42.2","42.6","116.0","KUTAISI, GG","","","17","1,I","11","1,I","1","1,I","","","","","","","","","","","","","19380220",",1,I","","","","","35.3","1,,I,20,","","","","","","","141.0","1,,,I","","","","","",""
"GG000037395","1938-03","42.2","42.6","116.0","KUTAISI, GG","","","16","1,I","11","1,I","1","1,I","","","","","","","","","","","","","19380311",",1,I","","","","","82.0","1,,I,11,","","","","","","","228.3","1,,,I","","","","","",""
"GG000037395","1938-04","42.2","42.6","116.0","KUTAISI, GG","","","16","1,I","14","1,I","1","1,I","","","","","","","","","","","","","19380402",",1,I","","","","","43.5","1,,I,02,","","","","","","","149.7","1,,,I","","","","","",""
