"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00128723","1956-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","3",",0","0","2,0","0",",0","21",",0","0",",0","2",",0","0",",0","","","19560309",",,0","19560316",",,0","19560317","+,2,0","","","19560314",",,0","19560306",",,0","-7.8",",0,09,","102",",,0,16,","0","2,T,0,17,+","13.5",",,0,14,","23.9",",0,06,","","","2805.3","0","","","","","403.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","46.3",",,,0","0","2,T,,0","5.33",",0","11.16",",,,0","-0.51",",,,0","",""
"USC00128723","1956-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","6.4","0","6.4","1,0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","9","1,0","0","1,0","","","19560423","+,,0","19560430","+,,0","19560410",",,0","","","19560403",",,0","19560428",",1,0","-1.7",",0,23,+","0",",,0,30,+","0",",T,0,10,","50.3",",,0,03,","27.8","1,0,28,","","","3048.3","0","","","","","243.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","113.1",",,,0","0",",T,,0","10.16","1,0","16.45","1,,,0","3.86",",,,0","",""
"USC00128723","1956-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","59.0","0","52.6",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","19560524","+,,0","19560531","+,,0","19560531","+,,0","","","19560528",",,0","19560523",",,0","2.2",",0,24,+","0",",,0,31,+","0",",,0,31,+","38.4",",,0,28,","31.1",",0,23,","","","3143.5","0","","","","","95.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","126.7",",,,0","0",",,,0","16.96",",0","23.17",",,,0","10.75",",,,0","",""
"USC00128723","1956-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","207.5","0","148.5",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","","","19560602",",,0","19560630","+,,0","19560630","+,,0","","","19560623",",,0","19560622","+,,0","4.4",",0,02,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,23,","33.9",",0,22,+","","","3163.5","0","","","","","20.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","86.8",",,,0","0",",,,0","22.62",",0","28.72",",,,0","16.52",",,,0","",""
"USC00128723","1956-07","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","375.5","0","168.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","19560730","+,,0","19560731","+,,0","19560731","+,,0","","","19560716",",,0","19560728",",,0","12.2",",0,30,+","0",",,0,31,+","0",",,0,31,+","8.1",",,0,16,","37.2",",0,28,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","28.2",",,,0","0",",,,0","23.75",",0","29.81",",,,0","17.69",",,,0","",""
"USC00128723","1956-08","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","545.9","0","170.4",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","19560822",",,0","19560831","+,,0","19560831","+,,0","","","19560814",",,0","19560806",",,0","7.2",",0,22,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,14,","36.7",",0,06,","","","4.2","0","","","","","4.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","67.9",",,,0","0",",,,0","23.70",",0","29.90",",,,0","17.49",",,,0","",""
"USC00128723","1956-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","599.8","0","53.9",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","1","","19560924",",,0","19560930","+,,0","19560930","+,,0","","","19560915",",,0","19560914","+,,0","3.3",",0,24,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,15,","33.9",",0,14,+","","","53.7","0","","","","","49.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","41.9",",,,0","0",",,,0","18.48",",0","26.62",",,,0","10.33",",,,0","",""
"USC00128723","1956-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","610.1","0","10.3",",0","1",",0","1",",0","0",",0","0","1,0","0",",0","0",",0","1",",0","0",",0","25",",0","0",",0","","","19561027",",,0","19561031","+,1,0","19561031","+,,0","","","19561026",",,0","19561018","+,,0","0.0",",0,27,","0","1,,0,31,+","0",",,0,31,+","10.9",",,0,26,","28.9",",0,18,+","","","124.7","0","","","","","71.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","10.9",",,,0","0",",,,0","16.37",",0","24.43",",,,0","8.32",",,,0","",""
"USC00128723","1956-11","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","610.1","0","0.0","1,0","7",",0","5",",0","0",",0","2",",0","0","1,0","0","1,0","16","1,0","4","1,0","8","1,0","0","1,0","1","","19561124",",1,0","19561124","+,,0","19561129","+,1,0","","","19561121",",,0","19561104",",1,0","-12.8","1,0,24,","51",",,0,24,+","0","1,T,0,29,+","24.4",",,0,21,","24.4","1,0,04,","","","481.0","0","","","","","356.3","1,0","","","","","","","","","","","","","","","","","","","","","","","","","62.5",",,,0","0","1,T,,0","6.05","1,0","12.14","1,,,0","-0.04","1,,,0","",""
"USC00128723","1956-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","610.1","0","0.0",",0","11",",0","6",",0","1",",0","","","0","3,0","0",",0","20",",0","3",",0","0",",0","0",",0","4","","19561229",",,0","","","19561231","+,3,0","","","19561207",",,0","19561207",",,0","-6.1",",0,29,","","","0","3,,0,31,+","57.4",",,0,07,","20.0",",0,07,","","","931.0","0","","","","","450.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","111.1",",,,0","0","3,,,0","3.82",",0","8.08",",,,0","-0.45",",,,0","",""
"USC00128723","1957-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","0.0","0","0.0","1,0","10",",0","4",",0","1",",0","7",",0","0","4,0","2","1,0","29","1,0","18","1,0","0","1,0","0","1,0","3","","19570117",",1,0","19570131","+,,0","19570131",",4,0","","","19570122",",,0","19570122",",1,0","-20.6","1,0,17,","25",",,0,31,+","10","4,,0,31,","33.8",",,0,22,","13.9","1,0,22,","","","1616.0","0","","","","","685.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","56.4",",,,0","10","4,,,0","-4.50","1,0","-0.22","1,,,0","-8.78","1,,,0","",""
"USC00128723","1957-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","0.0","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","5","","19570220",",,0","19570201",",,0","19570207","+,,0","","","19570226",",,0","19570227","+,,0","-8.9",",0,20,","0",",T,0,01,","0",",T,0,07,+","19.3",",,0,26,","19.4",",0,27,+","","","2037.7","0","","","","","421.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","45.1",",,,0","0",",T,,0","3.27",",0","7.74",",,,0","-1.19",",,,0","",""
"USC00128723","1957-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","0.0","0","0.0",",0","11",",0","10",",0","0",",0","1",",0","0","1,0","0",",0","14",",0","0",",0","1",",0","0",",0","","","19570303",",,0","19570325",",,0","19570309",",1,0","","","19570325",",,0","19570314",",,0","-11.7",",0,03,","25",",,0,25,","0","1,T,0,09,","19.1",",,0,25,","22.2",",0,14,","","","2438.7","0","","","","","401.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","72.9",",,,0","0","1,T,,0","5.40",",0","10.71",",,,0","0.08",",,,0","",""
"USC00128723","1957-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","29.7","0","29.7","1,0","19",",0","12",",0","2",",0","0",",0","0","1,0","0","1,0","5","1,0","0",",0","12",",0","0",",0","","","19570413","+,1,0","19570430","+,,0","19570408",",1,0","","","19570404",",,0","19570421",",,0","-3.3","1,0,13,+","0",",,0,30,+","0","1,T,0,08,","43.2",",,0,04,","28.9",",0,21,","","","2626.2","0","","","","","187.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","151.6",",,,0","0","1,T,,0","12.80","1,0","17.64",",,,0","7.95","1,,,0","",""
"USC00128723","1957-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","65.7","0","36.0",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19570504",",,0","19570531","+,,0","19570531","+,,0","","","19570520",",,0","19570513",",,0","1.1",",0,04,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,20,","28.9",",0,13,","","","2694.5","0","","","","","68.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","149.1",",,,0","0",",,,0","17.29",",0","23.19",",,,0","11.39",",,,0","",""
"USC00128723","1957-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","200.6","0","134.9",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","19570603",",,0","19570630","+,,0","19570630","+,,0","","","19570628",",,0","19570618",",,0","10.6",",0,03,","0",",,0,30,+","0",",,0,30,+","89.4",",,0,28,","34.4",",0,18,","","","2697.2","0","","","","","2.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","255.1",",,,0","0",",,,0","22.74",",0","28.41",",,,0","17.07",",,,0","",""
"USC00128723","1957-07","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","395.3","0","194.7",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19570710",",,0","19570731","+,,0","19570731","+,,0","","","19570723","+,,0","19570720",",,0","14.4",",0,10,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,23,+","33.9",",0,20,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","138.2",",,,0","0",",,,0","24.61",",0","30.46",",,,0","18.76",",,,0","",""
"USC00128723","1957-08","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","551.1","0","155.8",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","19570826",",,0","19570831","+,,0","19570831","+,,0","","","19570804",",,0","19570804",",,0","10.0",",0,26,","0",",,0,31,+","0",",,0,31,+","56.4",",,0,04,","34.4",",0,04,","","","2.2","0","","","","","2.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","115.3",",,,0","0",",,,0","23.29",",0","29.64",",,,0","16.93",",,,0","",""
"USC00128723","1957-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","610.0","0","58.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","1","","19570929","+,,0","19570930","+,,0","19570930","+,,0","","","19570920",",,0","19570901",",,0","3.9",",0,29,+","0",",,0,30,+","0",",,0,30,+","10.7",",,0,20,","33.3",",0,01,","","","49.2","0","","","","","47.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","32.0",",,,0","0",",,,0","18.73",",0","25.18",",,,0","12.28",",,,0","",""
"USC00128723","1957-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","610.0","0","0.0",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","9",",0","0",",0","1","","19571020",",,0","19571031","+,,0","19571031","+,,0","","","19571023",",,0","19571002",",,0","-2.2",",0,20,","0",",,0,31,+","0",",,0,31,+","32.5",",,0,23,","27.8",",0,02,","","","262.0","0","","","","","212.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","69.6",",,,0","0",",,,0","11.47",",0","17.60",",,,0","5.34",",,,0","",""
"USC00128723","1957-11","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","610.0","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","19571130",",,0","19571130",",,0","19571130",",,0","","","19571108",",,0","19571102",",,0","-8.9",",0,30,","0",",T,0,30,","0",",T,0,30,","22.6",",,0,08,","18.9",",0,02,","","","645.5","0","","","","","383.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","83.9",",,,0","0",",T,,0","5.55",",0","10.75",",,,0","0.35",",,,0","",""
"USC00128723","1957-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","610.0","0","0.0",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","20",",0","3",",0","0",",0","0",",0","3","","19571212",",,0","19571212","+,,0","19571211",",,0","","","19571220",",,0","19571220","+,,0","-15.6",",0,12,","0",",T,0,12,+","0",",T,0,11,","55.4",",,0,20,","13.9",",0,20,+","","","1131.9","0","","","","","486.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","132.0",",,,0","0",",T,,0","2.64",",0","7.26",",,,0","-1.97",",,,0","",""
"USC00128723","1958-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","","","","","0",",0","30",",0","7",",0","0",",0","0",",0","","","19580103",",,0","","","","","","","19580121",",,0","19580114","+,,0","-13.3",",0,03,","","","","","24.1",",,0,21,","11.1",",0,14,+","","","1738.5","0","","","","","606.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","29.7",",,,0","","","-1.24",",0","2.72",",,,0","-5.19",",,,0","",""
