"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013993","1948-01","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","0.0","X","0.0","1,X","6",",X","2",",X","0",",X","16",",X","2",",X","5",",X","31",",X","15","1,X","0","1,X","0","1,X","5","","","","19480123",",,X","19480101",",,X","19480130",",,X","","","19480101",",,X","19480108",",1,X","-23.3",",X,23,","152",",,X,01,","51",",,X,30,","7.6",",,X,01,","11.1","1,X,08,","","","702.8","1,X","15.0",",,,X","","","","","","","135",",,,X","-5.10","1,X","0.42","1,,,X","-10.63",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-02","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","0.0","X","0.0",",X","7",",X","3",",X","0",",X","14",",X","3",",X","2",",X","26",",X","13",",X","0",",X","0",",X","13","","","","19480208",",,X","19480213",",,X","19480221",",,X","","","19480227",",,X","19480217",",,X","-19.4",",X,08,","102",",,X,13,","30",",,X,21,","10.4",",,X,27,","19.4",",X,17,","","","595.7",",X","25.6",",,,X","","","","","","","105",",,,X","-2.21",",X","3.18",",,,X","-7.60",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-03","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","0.0","X","0.0",",X","10",",X","9",",X","1",",X","13",",X","4",",X","3",",X","20",",X","8",",X","4",",X","0",",X","8","","","","19480312",",,X","19480311","+,,X","19480305",",,X","3","","19480319",",,X","19480325","+,,X","-22.2",",X,12,","254",",,X,11,+","155",",,X,05,","31.0",",,X,19,","25.6",",X,25,+","","","492.1",",X","94.9",",,,X","","","","","","","398",",,,X","2.46",",X","8.39",",,,X","-3.47",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-04","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","21.1","X","21.1",",X","7",",X","5",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","20",",X","0",",X","2","","","","19480401",",,X","19480430","+,,X","19480430","+,,X","8","","19480424",",,X","19480418",",,X","-2.8",",X,01,","0",",,X,30,+","0",",,X,30,+","17.5",",,X,24,","31.1",",X,18,","","","109.2",",X","41.4",",,,X","","","","","","","0",",,,X","15.39",",X","21.97",",,,X","8.81",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-05","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","54.7","X","33.6",",X","10",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","0",",X","8","","","","19480507",",,X","19480531","+,,X","19480531","+,,X","9","","19480501",",,X","19480522","+,,X","3.9",",X,07,","0",",,X,31,+","0",",,X,31,+","25.7",",,X,01,","30.0",",X,22,+","","","47.5",",X","73.2",",,,X","","","","","","","0",",,,X","17.88",",X","24.35",",,,X","11.42",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-06","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","193.9","X","139.2",",X","11",",X","8",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","5",",X","4","","","","19480602","+,,X","19480630","+,,X","19480630","+,,X","12","","19480623",",,X","19480610",",,X","11.1",",X,02,+","0",",,X,30,+","0",",,X,30,+","39.4",",,X,23,","35.0",",X,10,","","","1.1",",X","178.1",",,,X","","","","","","","0",",,,X","22.94",",X","29.09",",,,X","16.78",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-07","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","423.6","X","229.7",",X","14",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","12",",X","2","","","","19480723",",,X","19480731","+,,X","19480731","+,,X","15","","19480729",",,X","19480708","+,,X","13.3",",X,23,","0",",,X,31,+","0",",,X,31,+","79.5",",,X,29,","35.6",",X,08,+","0.0","","0.0",",X","173.3",",,,X","","","","","","","0",",,,X","25.74",",X","31.39",",,,X","20.09",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-08","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","641.5","X","217.9",",X","8",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","15",",X","8","","","","19480805",",,X","19480831","+,,X","19480831","+,,X","9","","19480802",",,X","19480822",",,X","11.7",",X,05,","0",",,X,31,+","0",",,X,31,+","76.7",",,X,02,","37.8",",X,22,","0.5","","0.5",",X","110.8",",,,X","","","","","","","0",",,,X","25.34",",X","31.17",",,,X","19.52",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-09","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","765.0","X","123.5",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","10",",X","6","","","","19480928","+,,X","19480930","+,,X","19480930","+,,X","9","","19480908",",,X","19480901",",,X","7.8",",X,28,+","0",",,X,30,+","0",",,X,30,+","23.1",",,X,08,","35.6",",X,01,","14.6","","14.1",",X","38.4",",,,X","","","","","","","0",",,,X","21.98",",X","28.67",",,,X","15.30",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-10","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","765.0","X","0.0",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","20",",X","0",",X","12","","","","19481018",",,X","19481031","+,,X","19481031","+,,X","5","","19481006",",,X","19481015","+,,X","-2.8",",X,18,","0",",,X,31,+","0",",,X,31,+","24.4",",,X,06,","25.6",",X,15,+","186.1","","171.5",",X","52.3",",,,X","","","","","","","0",",,,X","12.80",",X","20.95",",,,X","4.65",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-11","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","765.0","X","0.0",",X","9",",X","4",",X","0",",X","0",",X","0",",X","0",",X","15",",X","0",",X","1",",X","0",",X","5","","","","19481129",",,X","19481130","+,,X","19481128","+,,X","3","","19481101",",,X","19481115",",,X","-5.6",",X,29,","0",",,X,30,+","0",",T,X,28,+","11.9",",,X,01,","22.8",",X,15,","537.6","","351.5",",X","32.3",",,,X","","","","","","","0",",T,,X","6.62",",X","11.93",",,,X","1.30",",,,X","","","","","","","","","","","","","",""
"USW00013993","1948-12","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","765.0","X","0.0",",X","8",",X","5",",X","0",",X","6",",X","3",",X","2",",X","27",",X","4",",X","0",",X","0",",X","8","","","","19481225",",,X","19481226","+,,X","19481224",",,X","1","","19481224",",,X","19481204",",,X","-25.0",",X,25,","178",",,X,26,+","145",",,X,24,","13.7",",,X,24,","18.9",",X,04,","1100.6","","563.0",",X","29.1",",,,X","","","","","","","223",",,,X","0.17",",X","6.11",",,,X","-5.76",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-01","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","0.0","X","0.0",",X","14",",X","10",",X","0",",X","20",",X","2",",X","4",",X","28",",X","18",",X","0",",X","0",",X","9","","","","19490130",",,X","19490121",",,X","19490118",",,X","1","","19490127",",,X","19490108",",,X","-22.2",",X,30,","152",",,X,21,","142",",,X,18,","22.9",",,X,27,","12.8",",X,08,","1824.9","X","724.3",",X","115.6",",,,X","","","","","","","313",",,,X","-5.03",",X","-0.37",",,,X","-9.69",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-02","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","0.0","X","0.0",",X","9",",X","4",",X","0",",X","14",",X","1",",X","0",",X","27",",X","10",",X","0",",X","0",",X","11","","","","19490201",",,X","19490202","+,,X","19490212",",,X","2","","19490212",",,X","19490223",",,X","-16.1",",X,01,","76",",,X,02,+","46",",,X,12,","21.1",",,X,12,","12.2",",X,23,","2409.4","X","584.5",",X","40.2",",,,X","","","","","","","69",",,,X","-2.54",",X","2.61",",,,X","-7.70",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-03","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","0.0","X","0.0",",X","9",",X","4",",X","1",",X","0",",X","0",",X","0",",X","17",",X","1",",X","3",",X","0",",X","6","","","","19490315",",,X","19490317","+,,X","19490319","+,,X","2","","19490321",",,X","19490328",",,X","-12.8",",X,15,","0",",T,X,17,+","23",",,X,19,+","33.3",",,X,21,","24.4",",X,28,","2830.3","X","420.9",",X","71.7",",,,X","","","","","","","61",",,,X","4.75",",X","10.53",",,,X","-1.02",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-04","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","6.1","X","6.1",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","14",",X","0",",X","5","","","","19490404",",,X","19490414",",,X","19490414",",,X","3","","19490430",",,X","19490425",",,X","-1.7",",X,04,","0",",T,X,14,","8",",,X,14,","22.9",",,X,30,","30.6",",X,25,","3020.1","X","189.8",",X","53.1",",,,X","","","","","","","8",",,,X","12.21",",X","18.79",",,,X","5.63",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-05","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","72.4","X","66.3",",X","13",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","0",",X","3","","","","19490511",",,X","19490531","+,,X","19490531","+,,X","11","","19490531",",,X","19490531","+,,X","7.2",",X,11,","0",",,X,31,+","0",",T,X,31,+","43.2",",,X,31,","31.1",",X,31,+","3044.8","X","24.7",",X","103.4",",,,X","","","","","","","0",",T,,X","19.68",",X","25.20",",,,X","14.15",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-06","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","253.6","X","181.2",",X","14",",X","11",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","7",",X","6","","","","19490615",",,X","19490630","+,,X","19490630","+,,X","17","","19490602",",,X","19490620",",,X","13.9",",X,15,","0",",,X,30,+","0",",,X,30,+","58.4",",,X,02,","35.6",",X,20,","3044.8","X","0.0",",X","208.1",",,,X","","","","","","","0",",,,X","24.37",",X","29.91",",,,X","18.83",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-07","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","497.7","X","244.1",",X","15",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","16",",X","5","","","","19490731",",,X","19490731","+,,X","19490731","+,,X","12","","19490712",",,X","19490702","+,,X","15.0",",X,31,","0",",,X,31,+","0",",,X,31,+","52.6",",,X,12,","36.7",",X,02,+","0.0","X","0.0",",X","114.9",",,,X","","","","","","","0",",,,X","26.21",",X","31.29",",,,X","21.12",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-08","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","683.6","X","185.9",",X","5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","15",",X","7","","","","19490831",",,X","19490831","+,,X","19490831","+,,X","6","","19490819",",,X","19490811",",,X","11.1",",X,31,","0",",,X,31,+","0",",,X,31,+","14.7",",,X,19,","36.1",",X,11,","0.0","X","0.0",",X","40.2",",,,X","","","","","","","0",",,,X","24.33",",X","30.89",",,,X","17.76",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-09","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","705.0","X","21.4",",X","10",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","0",",X","7","","","","19490929",",,X","19490930","+,,X","19490930","+,,X","7","","19490912",",,X","19490920",",,X","1.7",",X,29,","0",",,X,30,+","0",",,X,30,+","78.5",",,X,12,","31.1",",X,20,","60.1","X","60.1",",X","127.1",",,,X","","","","","","","0",",,,X","17.04",",X","24.02",",,,X","10.06",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-10","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","730.5","X","25.5",",X","6",",X","5",",X","1",",X","0",",X","0",",X","0",",X","3",",X","0",",X","19",",X","1",",X","6","","","","19491031",",,X","19491031","+,,X","19491020",",,X","5","","19491020",",,X","19491007",",,X","-4.4",",X,31,","0",",,X,31,+","0",",T,X,20,","73.9",",,X,20,","32.2",",X,07,","190.9","X","130.8",",X","109.0",",,,X","","","","","","","0",",T,,X","14.94",",X","21.49",",,,X","8.38",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-11","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","730.5","X","0.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","8",",X","0",",X","3","","","","19491122","+,,X","19491130","+,,X","19491121","+,,X","2","","19491111",",,X","19491111",",,X","-5.6",",X,22,+","0",",,X,30,+","0",",T,X,21,+","13.5",",,X,11,","25.6",",X,11,","491.8","X","300.9",",X","15.5",",,,X","","","","","","","0",",T,,X","8.30",",X","15.39",",,,X","1.22",",,,X","","","","","","","","","","","","","",""
"USW00013993","1949-12","39.76829","-94.90953","246.1","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","730.5","X","0.0",",X","7",",X","2",",X","0",",X","7",",X","1",",X","1",",X","27",",X","5",",X","0",",X","0",",X","10","","","","19491223",",,X","19491222","+,,X","19491221",",,X","1","","19491231",",,X","19491211",",,X","-17.8",",X,23,","102",",,X,22,+","112",",,X,21,","13.0",",,X,31,","18.9",",X,11,","1047.2","X","555.4",",X","30.6",",,,X","","","","","","","133",",,,X","0.42",",X","6.39",",,,X","-5.56",",,,X","","","","","","","","","","","","","",""
