"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MGM00044304","1960-03","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","14","5,S","0","5,S","0","5,S","","","","","","","19600327",",5,S","","","","","","","10.0","5,S,27,","","","","","","","-0.57","5,,,S","",""
"MGM00044304","1962-02","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","26","1,S","0","1,S","0","1,S","","","","","","","19620219",",1,S","","","","","","","3.9","1,S,19,","","","","","","","-6.24","1,,,S","",""
"MGM00044304","1962-09","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","3,S","3","3,S","0","3,S","","","","","","","19620904",",3,S","","","","","","","23.9","3,S,04,","","","","","","","16.46","3,,,S","",""
"MGM00044304","1962-10","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","2","5,S","0","5,S","0","5,S","","","","","","","19621001",",5,S","","","","","","","16.1","5,S,01,","","","","","","","8.88","5,,,S","",""
"MGM00044304","1963-02","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","20","4,S","0","4,S","0","4,S","","","","","","","19630227",",4,S","","","","","","","5.0","4,S,27,","","","","","","","-4.11","4,,,S","",""
"MGM00044304","1963-05","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","4,S","12","4,S","0","4,S","","","","","","","19630510",",4,S","","","","","","","28.9","4,S,10,","","","","","","","20.10","4,,,S","",""
"MGM00044304","1969-03","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","20","4,S","0","4,S","0","4,S","","","","","","","19690325",",4,S","","","","","","","17.2","4,S,25,","","","","","","","-4.14","4,,,S","",""
"MGM00044304","1969-04","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","1","5,S","0","5,S","0","5,S","","","","","","","19690411",",5,S","","","","","","","20.0","5,S,11,","","","","","","","10.46","5,,,S","",""
"MGM00044304","1969-05","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","2,S","7","2,S","0","2,S","","","","","","","19690501",",2,S","","","","","","","26.1","2,S,01,","","","","","","","17.18","2,,,S","",""
"MGM00044304","1969-06","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","4,S","23","4,S","2","4,S","","","","","","","19690626","+,4,S","","","","","","","32.2","4,S,26,+","","","","","","","24.50","4,,,S","",""
"MGM00044304","1969-09","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0",",S","9",",S","0",",S","","","","","","","19690913",",,S","","","","","","","28.9",",S,13,","","","","","","","15.78",",,,S","",""
"MGM00044304","1969-11","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","25","2,S","0","2,S","0","2,S","","","","","","","19691107",",2,S","","","","","","","3.9","2,S,07,","","","","","","","-5.51","2,,,S","",""
"MGM00044304","1969-12","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","27","4,S","0","4,S","0","4,S","","","","","","","19691209",",4,S","","","","","","","-3.9","4,S,09,","","","","","","","-11.01","4,,,S","",""
"MGM00044304","1970-01","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","29","2,S","0","2,S","0","2,S","","","","","","","19700131",",2,S","","","","","","","-2.2","2,S,31,","","","","","","","-11.99","2,,,S","",""
"MGM00044304","1970-02","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","20","5,S","0","5,S","0","5,S","","","","","","","19700216","+,5,S","","","","","","","3.9","5,S,16,+","","","","","","","-8.49","5,,,S","",""
"MGM00044304","1970-03","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","20","5,S","0","5,S","0","5,S","","","","","","","19700331",",5,S","","","","","","","10.0","5,S,31,","","","","","","","-5.32","5,,,S","",""
"MGM00044304","1970-04","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","5,S","2","5,S","0","5,S","","","","","","","19700418",",5,S","","","","","","","25.0","5,S,18,","","","","","","","10.91","5,,,S","",""
"MGM00044304","1970-06","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","4,S","21","4,S","5","4,S","","","","","","","19700627","+,4,S","","","","","","","35.0","4,S,27,+","","","","","","","26.45","4,,,S","",""
"MGM00044304","1970-09","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","5,S","3","5,S","0","5,S","","","","","","","19700910",",5,S","","","","","","","23.9","5,S,10,","","","","","","","15.82","5,,,S","",""
"MGM00044304","1971-02","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","23","5,S","0","5,S","0","5,S","","","","","","","19710219",",5,S","","","","","","","-3.9","5,S,19,","","","","","","","-14.08","5,,,S","",""
"MGM00044304","1971-04","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","2","4,S","2","4,S","0","4,S","","","","","","","19710420",",4,S","","","","","","","25.0","4,S,20,","","","","","","","11.04","4,,,S","",""
"MGM00044304","1971-05","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","2,S","9","2,S","0","2,S","","","","","","","19710530","+,2,S","","","","","","","27.2","2,S,30,+","","","","","","","17.73","2,,,S","",""
"MGM00044304","1971-06","47.317","110.633","1033.0","UNDERKHAAN, MG","","","","","","","","","","","","","","","0","3,S","19","3,S","0","3,S","","","","","","","19710629","+,3,S","","","","","","","27.8","3,S,29,+","","","","","","","22.61","3,,,S","",""
