"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CLDR","1988-06","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","37.0","2,U","0","2,U","6","2,U","0","2,U","19","2,U","1","2,U","19880606",",2,U","19880624",",2,U","-2.2","2,U,06,","32.8","2,U,24,","","","125.1","2,U","15.19","2,U","21.96","2,,,U","8.41","2,,,U"
"USR0000CLDR","1988-07","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","129.7",",U","0",",U","0",",U","0",",U","30",",U","10",",U","19880706",",,U","19880721","+,,U","5.6",",U,06,","35.6",",U,21,+","10.3","U","10.3",",U","22.18",",U","29.43",",,,U","14.94",",,,U"
"USR0000CLDR","1988-08","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","95.6",",U","0",",U","0",",U","0",",U","30",",U","0",",U","19880815",",,U","19880828","+,,U","8.3",",U,15,","31.7",",U,28,+","23.7","U","13.4",",U","20.99",",U","27.75",",,,U","14.23",",,,U"
"USR0000CLDR","1988-09","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","66.2",",U","0",",U","0",",U","0",",U","17",",U","4",",U","19880920","+,,U","19880903","+,,U","1.1",",U,20,+","33.9",",U,03,+","130.9","U","107.2",",U","16.96",",U","23.35",",,,U","10.57",",,,U"
"USR0000CLDR","1988-10","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","8.6","3,U","0","2,U","0","2,U","0","2,U","18","2,U","0","2,U","19881014",",2,U","19881009",",2,U","2.8","2,U,14,","26.7","2,U,09,","201.8","U","70.9","2,U","16.00","3,U","21.59","2,,,U","10.41","2,,,U"
"USR0000CLDR","1988-12","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","0.0","4,U","0","2,U","19","2,U","9","3,U","0","3,U","0","3,U","19881226",",2,U","19881212",",3,U","-12.2","2,U,26,","17.8","3,U,12,","","","466.1","3,U","0.99","4,U","5.14","3,,,U","-3.16","2,,,U"
"USR0000CLDR","1989-05","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","0.0",",U","0",",U","10",",U","0",",U","5",",U","0",",U","19890523",",,U","19890507",",,U","-2.8",",U,23,","22.8",",U,07,","","","289.5",",U","8.99",",U","14.64",",,,U","3.35",",,,U"
"USR0000CLDR","1989-06","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","0.6",",U","0",",U","0",",U","0",",U","19",",U","0",",U","19890620",",,U","19890622",",,U","2.2",",U,20,","25.0",",U,22,","","","88.4",",U","15.40",",U","21.12",",,,U","9.69",",,,U"
"USR0000CLDR","1989-07","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","51.9",",U","0",",U","0",",U","0",",U","29",",U","0",",U","19890701",",,U","19890720","+,,U","6.1",",U,01,","29.4",",U,20,+","21.2","U","21.2",",U","19.33",",U","25.79",",,,U","12.86",",,,U"
"USR0000CLDR","1989-08","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","24.8",",U","0",",U","0",",U","0",",U","26",",U","0",",U","19890824",",,U","19890816","+,,U","4.4",",U,24,","27.2",",U,16,+","68.2","U","47.0",",U","17.62",",U","23.84",",,,U","11.40",",,,U"
"USR0000CLDR","1989-10","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","2.2",",U","0",",U","8",",U","0",",U","6",",U","0",",U","19891028",",,U","19891009",",,U","-4.4",",U,28,","26.7",",U,09,","","","274.3",",U","9.56",",U","14.38",",,,U","4.73",",,,U"
"USR0000CLDR","1989-11","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","0.0",",U","0",",U","8",",U","1",",U","0",",U","0",",U","19891127",",,U","19891111","+,,U","-6.1",",U,27,","20.0",",U,11,+","","","338.0",",U","7.07",",U","11.57",",,,U","2.56",",,,U"
"USR0000CLDR","1989-12","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","0.0",",U","0",",U","11",",U","0",",U","0",",U","0",",U","19891211",",,U","19891207",",,U","-7.2",",U,11,","16.1",",U,07,","","","397.5",",U","5.51",",U","10.20",",,,U","0.83",",,,U"
"USR0000CLDR","1990-02","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","0.0",",U","0",",U","18",",U","10",",U","0",",U","0",",U","19900214",",,U","19900222",",,U","-17.2",",U,14,","18.3",",U,22,","","","500.9",",U","0.44",",U","5.33",",,,U","-4.45",",,,U"
"USR0000CLDR","1990-03","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","0.0",",U","0",",U","16",",U","1",",U","0",",U","0",",U","19900313",",,U","19900331",",,U","-8.9",",U,13,","16.7",",U,31,","","","424.1",",U","4.65",",U","9.61",",,,U","-0.30",",,,U"
"USR0000CLDR","1990-04","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","0.0",",U","0",",U","5",",U","0",",U","2",",U","0",",U","19900429",",,U","19900414",",,U","-4.4",",U,29,","22.8",",U,14,","","","290.9",",U","8.64",",U","13.85",",,,U","3.42",",,,U"
"USR0000CLDR","1990-05","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","1.4",",U","0",",U","7",",U","0",",U","2",",U","0",",U","19900531",",,U","19900504",",,U","-2.2",",U,31,","25.6",",U,04,","","","315.6",",U","8.20",",U","13.66",",,,U","2.74",",,,U"
"USR0000CLDR","1990-06","40.8072","-121.2967","1752.6","LADDER BUTTE CALIFORNIA, CA US","","","10.7",",U","0",",U","2",",U","0",",U","15",",U","0",",U","19900601",",,U","19900621",",,U","-2.2",",U,01,","27.8",",U,21,","","","133.0",",U","14.26",",U","20.23",",,,U","8.28",",,,U"
