"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00035001","1959-07","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19590728",",,I","","","","","","","18.4",",,I,28,","","","","","52.6",",,,I","","","","","",""
"RSM00035001","1959-09","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19590908",",,I","","","","","","","18.0",",,I,08,","","","","","61.4",",,,I","","","","","",""
"RSM00035001","1959-11","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","1","2,I","0","2,I","0","2,I","","","","","","","","","","","","","","","","","19591124",",2,I","","","","","","","1.0","2,,I,24,","","","","","1.2","2,,,I","","","","","",""
"RSM00035001","1960-01","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","17",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19600115",",,I","","","","","","","5.8",",,I,15,","","","","","24.6",",,,I","","","","","",""
"RSM00035001","1960-02","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","11","2,I","5","2,I","0","2,I","","","","","","","","","","","","","","","","","19600215",",2,I","","","","","","","5.9","2,,I,15,","","","","","25.9","2,,,I","","","","","",""
"RSM00035001","1960-03","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","8",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19600303",",,I","","","","","","","2.0",",,I,03,","","","","","9.7",",,,I","","","","","",""
"RSM00035001","1960-04","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","6",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19600402",",,I","","","","","","","18.2",",,I,02,","","","","","30.9",",,,I","","","","","",""
"RSM00035001","1960-05","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19600531",",,I","","","","","","","9.0",",,I,31,","","","","","21.5",",,,I","","","","","",""
"RSM00035001","1960-06","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","8","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","19600630",",1,I","","","","","","","4.6","1,,I,30,","","","","","16.8","1,,,I","","","","","",""
"RSM00035001","1960-07","52.383","50.467","64.0","BOLSAJA GLUSCICA, RS","","","6","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19600702",",1,I","","","","","","","8.3","1,,I,02,","","","","","17.0","1,,,I","","","","","",""
