"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00013991","1893-01","39.1341","-93.2225","240.8","MARSHALL, MO US","0.0","6","0.0","3,6","7","2,6","1","2,6","0","2,6","","","","","3","2,6","29","2,6","18","1,6","0","1,6","0","1,6","","","18930115",",2,6","","","","","","","18930131",",2,6","18930125",",1,6","-21.7","2,6,15,","","","","","5.1","2,,6,31,","11.7","1,6,25,","","","696.5","1,6","10.3","2,,,6","","","-6.20","3,6","-0.39","1,,,6","-12.02","2,,,6"
"USW00013991","1893-02","39.1341","-93.2225","240.8","MARSHALL, MO US","0.0","6","0.0","3,6","","","","","","","","","1",",6","6","1,6","25","1,6","7","2,6","0","2,6","0","2,6","","","18930207",",1,6","","","18930217",",,6","","","","","18930226",",2,6","-22.8","1,6,07,","","","25",",,6,17,","","","14.4","2,6,26,","","","522.7","2,6","","","59",",,,6","-2.94","3,6","3.15","2,,,6","-9.03","1,,,6"
"USW00013991","1893-03","39.1341","-93.2225","240.8","MARSHALL, MO US","","","","","8","4,6","6","4,6","1","4,6","","","","","0","3,6","20","3,6","2","3,6","5","3,6","0","3,6","","","18930304",",3,6","","","","","","","18930308",",4,6","18930322",",3,6","-13.3","3,6,04,","","","","","27.7","4,,6,08,","28.3","3,6,22,","","","","","56.1","4,,,6","","","4.53","6,6","11.63","3,,,6","-2.57","3,,,6"
"USW00013991","1893-04","39.1341","-93.2225","240.8","MARSHALL, MO US","","","6.7","4,6","","","","","","","","","0",",6","0","2,6","5","2,6","0","2,6","11","2,6","0","2,6","","","18930415",",2,6","","","18930421","+,,6","","","","","18930406",",2,6","-5.0","2,6,15,","","","0",",T,6,21,+","","","31.7","2,6,06,","","","196.9","2,6","","","0",",T,,6","11.43","4,6","17.91","2,,,6","4.94","2,,,6"
"USW00013991","1893-05","39.1341","-93.2225","240.8","MARSHALL, MO US","","","20.1",",6","10",",6","8",",6","2",",6","","","","","0",",6","0",",6","0",",6","22",",6","1",",6","","","18930502",",,6","","","","","","","18930526",",,6","18930520",",,6","1.7",",6,02,","","","","","50.8",",,6,26,","32.2",",6,20,","","","77.0",",6","157.6",",,,6","","","16.50",",6","23.17",",,,6","9.82",",,,6"
"USW00013991","1893-06","39.1341","-93.2225","240.8","MARSHALL, MO US","","","117.0","1,6","13",",6","7",",6","1",",6","","","","","0",",6","0",",6","0","1,6","27","1,6","9","1,6","","","18930606",",,6","","","","","","","18930621",",,6","18930621",",1,6","8.9",",6,06,","","","","","47.0",",,6,21,","35.0","1,6,21,","","","4.5","1,6","114.1",",,,6","","","22.19","1,6","29.06","1,,,6","15.32",",,,6"
"USW00013991","1893-07","39.1341","-93.2225","240.8","MARSHALL, MO US","","","210.0",",6","7",",6","7",",6","6",",6","","","","","0",",6","0",",6","0",",6","31",",6","17",",6","","","18930720",",,6","","","","","","","18930705",",,6","18930729",",,6","15.0",",6,20,","","","","","79.5",",,6,05,","34.4",",6,29,","0.0","6","0.0",",6","275.5",",,,6","","","25.11",",6","31.61",",,,6","18.60",",,,6"
"USW00013991","1893-08","39.1341","-93.2225","240.8","MARSHALL, MO US","","","130.8",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","8",",6","","","18930831","+,,6","","","","","","","18930811",",,6","18930819",",,6","7.8",",6,31,+","","","","","8.6",",,6,11,","35.6",",6,19,","5.0","6","5.0",",6","20.0",",,,6","","","22.39",",6","29.78",",,,6","15.00",",,,6"
"USW00013991","1893-09","39.1341","-93.2225","240.8","MARSHALL, MO US","","","118.4","1,6","6",",6","6",",6","2",",6","","","","","0",",6","0",",6","0","1,6","27","1,6","15","1,6","","","18930926",",,6","","","","","","","18930924",",,6","18930913",",1,6","1.1",",6,26,","","","","","27.9",",,6,24,","37.8","1,6,13,","32.1","6","27.1","1,6","92.7",",,,6","","","21.32","1,6","30.54","1,,,6","12.10",",,,6"
"USW00013991","1893-10","39.1341","-93.2225","240.8","MARSHALL, MO US","","","17.2","2,6","4",",6","4",",6","0",",6","","","","","0","1,6","6","1,6","0","1,6","18","1,6","2","1,6","","","18931028",",1,6","","","","","","","18931005",",,6","18931001",",1,6","-3.3","1,6,28,","","","","","4.3",",,6,05,","32.8","1,6,01,","190.2","6","158.1","1,6","12.3",",,,6","","","13.67","2,6","22.15","1,,,6","5.18","1,,,6"
