"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003847","1954-05","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","","","23.0",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15",",0","0",",0","","","","","19540505",",,0","19540531","+,,0","19540531","+,,0","","","19540513",",,0","19540531","+,,0","-1.7",",0,05,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,13,","30.0",",0,31,+","","","164.8",",0","116.8",",,,0","","","","","","","0",",,,0","13.76",",0","20.79",",,,0","6.72",",,,0","","","","","","","","","",""
"USW00003847","1954-06","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","","","101.3",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","","","19540605",",,0","19540630","+,,0","19540630","+,,0","","","19540615",",,0","19540627",",,0","4.4",",0,05,","0",",,0,30,+","0",",,0,30,+","59.4",",,0,15,","35.6",",0,27,","","","13.9",",0","124.2",",,,0","","","","","","","0",",,,0","21.25",",0","28.94",",,,0","13.55",",,,0","","","","","","","","","",""
"USW00003847","1954-07","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","","","199.7",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","19540707",",,0","19540731","+,,0","19540731","+,,0","","","19540708",",,0","19540713",",,0","12.8",",0,07,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,08,","36.1",",0,13,","0.0","0","0.0",",0","22.8",",,,0","","","","","","","0",",,,0","24.77",",0","32.24",",,,0","17.31",",,,0","","","","","","","","","",""
"USW00003847","1954-08","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","","","174.3",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","19540831",",,0","19540831","+,,0","19540831","+,,0","","","19540822",",,0","19540818","+,,0","8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,22,","35.6",",0,18,+","2.8","0","2.8",",0","58.1",",,,0","","","","","","","0",",,,0","23.87",",0","31.09",",,,0","16.64",",,,0","","","","","","","","","",""
"USW00003847","1954-09","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","","","104.6",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","19540922",",,0","19540930","+,,0","19540930","+,,0","","","19540920",",,0","19540905",",,0","3.9",",0,22,","0",",,0,30,+","0",",,0,30,+","26.4",",,0,20,","37.2",",0,05,","21.1","0","18.3",",0","68.3",",,,0","","","","","","","0",",,,0","21.21",",0","29.67",",,,0","12.74",",,,0","","","","","","","","","",""
"USW00003847","1954-10","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","","","30.6",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","17",",0","0",",0","","","","","19541031",",,0","19541031","+,,0","19541031","+,,0","","","19541001",",,0","19541005","+,,0","-7.2",",0,31,","0",",,0,31,+","0",",T,0,31,+","34.5",",,0,01,","30.0",",0,05,+","206.6","0","185.5",",0","63.5",",,,0","","","","","","","0",",T,,0","13.34",",0","19.84",",,,0","6.83",",,,0","","","","","","","","","",""
"USW00003847","1954-11","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","","","0.0",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","3",",0","0",",0","","","","","19541103",",,0","19541103","+,,0","19541102",",,0","","","19541128",",,0","19541114","+,,0","-13.3",",0,03,","0",",T,0,03,+","23",",,0,02,","20.1",",,0,28,","21.1",",0,14,+","587.3","0","380.7",",0","78.9",",,,0","","","","","","","23",",,,0","5.64",",0","12.24",",,,0","-0.95",",,,0","","","","","","","","","",""
"USW00003847","1954-12","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","","","0.0",",0","16",",0","10",",0","3",",0","4",",0","3",",0","0",",0","26",",0","3",",0","0",",0","0",",0","","","","","19541207",",,0","19541220",",,0","19541219",",,0","","","19541228",",,0","19541229",",,0","-10.6",",0,07,","76",",,0,20,","58",",,0,19,","83.1",",,0,28,","17.2",",0,29,","1098.1","0","510.8",",0","224.5",",,,0","","","","","","","152",",,,0","1.86",",0","6.68",",,,0","-2.97",",,,0","","","","","","","","","",""
"USW00003847","1955-01","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","7",",0","0",",0","4",",0","2",",0","0",",0","24",",0","5",",0","0",",0","0",",0","","","","","19550129",",,0","19550120","+,,0","19550118",",,0","","","19550118",",,0","19550105","+,,0","-16.1",",0,29,","102",",,0,20,+","102",",,0,18,","15.0",",,0,18,","18.3",",0,05,+","1632.4","0","534.3",",0","62.5",",,,0","","","","","","","151",",,,0","1.10",",0","6.38",",,,0","-4.18",",,,0","","","","","","","","","",""
"USW00003847","1955-02","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","9",",0","3",",0","4",",0","2",",0","2",",0","16",",0","1",",0","1",",0","0",",0","","","","","19550213",",,0","19550213","+,,0","19550211",",,0","","","19550206",",,0","19550228",",,0","-20.0",",0,13,","76",",,0,13,+","79",",,0,11,","32.5",",,0,06,","21.7",",0,28,","2036.7","0","404.3",",0","166.9",",,,0","","","","","","","109",",,,0","3.89",",0","9.53",",,,0","-1.74",",,,0","","","","","","","","","",""
