"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1PABT0052","2021-09","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","58.4",",a,,N"
"US1PABT0052","2021-11","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","33.3","3,a,,N"
"US1PABT0052","2021-12","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","86.4","3,a,,N"
"US1PABT0052","2022-03","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","81.2",",a,,N"
"US1PABT0052","2022-05","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","76.2","4,a,,N"
"US1PABT0052","2022-06","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","68.3",",a,,N"
"US1PABT0052","2022-08","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","67.6","1,a,,N"
"US1PABT0052","2022-12","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","57.7","2,a,,N"
"US1PABT0052","2023-01","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","88.9","3,a,,N"
"US1PABT0052","2023-02","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","43.2",",a,,N"
"US1PABT0052","2023-03","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","87.7","1,a,,N"
"US1PABT0052","2023-05","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","39.8","1,a,,N"
"US1PABT0052","2023-07","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","127.6","3,a,,N"
"US1PABT0052","2023-08","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","96.2",",a,,N"
"US1PABT0052","2023-09","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","65.3","1,a,,N"
"US1PABT0052","2023-10","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","96.1","3,a,,N"
"US1PABT0052","2023-12","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","62.7","3,a,,N"
"US1PABT0052","2024-01","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","121.2","2,a,,N"
"US1PABT0052","2024-03","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","87.4","4,a,,N"
"US1PABT0052","2024-05","40.95797","-79.9067","391.1","WEST SUNBURY 3.4 S, PA US","107.2",",a,,N"
