"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00029946","1936-01","52.867","87.283","354.0","KONDOMA, RS","18",",I","11",",I","0",",I","","","","","","","","","","","19360101",",,I","","","","","17.9",",,I,01,","","","84.5",",,,I","",""
"RSM00029946","1936-02","52.867","87.283","354.0","KONDOMA, RS","9",",I","3",",I","0",",I","","","","","","","","","","","19360202",",,I","","","","","8.5",",,I,02,","","","21.9",",,,I","",""
"RSM00029946","1936-03","52.867","87.283","354.0","KONDOMA, RS","14",",I","3",",I","0",",I","","","","","","","","","","","19360313",",,I","","","","","5.9",",,I,13,","","","26.2",",,,I","",""
"RSM00029946","1936-04","52.867","87.283","354.0","KONDOMA, RS","13",",I","4",",I","0",",I","","","","","","","","","","","19360430",",,I","","","","","6.4",",,I,30,","","","27.7",",,,I","",""
"RSM00029946","1936-05","52.867","87.283","354.0","KONDOMA, RS","21",",I","13",",I","0",",I","","","","","","","","","","","19360510",",,I","","","","","15.4",",,I,10,","","","113.0",",,,I","",""
"RSM00029946","1936-06","52.867","87.283","354.0","KONDOMA, RS","16",",I","10",",I","0",",I","","","","","","","","","","","19360612",",,I","","","","","17.5",",,I,12,","","","86.9",",,,I","",""
"RSM00029946","1936-07","52.867","87.283","354.0","KONDOMA, RS","11",",I","8",",I","0",",I","","","","","","","","","","","19360708",",,I","","","","","12.6",",,I,08,","","","59.6",",,,I","",""
"RSM00029946","1936-08","52.867","87.283","354.0","KONDOMA, RS","18",",I","15",",I","0",",I","","","","","","","","","","","19360830",",,I","","","","","18.6",",,I,30,","","","138.6",",,,I","",""
"RSM00029946","1936-09","52.867","87.283","354.0","KONDOMA, RS","14",",I","10",",I","0",",I","","","","","","","","","","","19360901",",,I","","","","","21.8",",,I,01,","","","96.7",",,,I","",""
"RSM00029946","1936-10","52.867","87.283","354.0","KONDOMA, RS","9",",I","6",",I","0",",I","","","","","","","","","","","19361028",",,I","","","","","13.5",",,I,28,","","","57.7",",,,I","",""
"RSM00029946","1936-11","52.867","87.283","354.0","KONDOMA, RS","23",",I","20",",I","1",",I","","","","","","","","","","","19361112",",,I","","","","","25.4",",,I,12,","","","204.3",",,,I","",""
"RSM00029946","1936-12","52.867","87.283","354.0","KONDOMA, RS","16",",I","10",",I","0",",I","","","","","","","","","","","19361214",",,I","","","","","6.2",",,I,14,","","","49.3",",,,I","",""
"RSM00029946","1937-01","52.867","87.283","354.0","KONDOMA, RS","9",",I","4",",I","0",",I","","","","","","","","","","","19370105",",,I","","","","","18.8",",,I,05,","","","45.5",",,,I","",""
"RSM00029946","1937-02","52.867","87.283","354.0","KONDOMA, RS","15",",I","4",",I","0",",I","","","","","","","","","","","19370202",",,I","","","","","7.9",",,I,02,","","","29.9",",,,I","",""
"RSM00029946","1937-03","52.867","87.283","354.0","KONDOMA, RS","19",",I","10",",I","0",",I","","","","","","","","","","","19370310",",,I","","","","","9.7",",,I,10,","","","76.3",",,,I","",""
