"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BRM00083566","2002-04","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","4,S","0","4,S","20020425","+,4,S","","","16.5","4,S,25,+","","","","","17.58","4,,,S"
"BRM00083566","2002-05","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","4,S","0","4,S","20020527",",4,S","","","10.6","4,S,27,","","","","","15.97","4,,,S"
"BRM00083566","2003-05","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","0","4,S","0","4,S","0","4,S","","","","","","","20030531","+,4,S","","","0.0","4,,S,31,+","0.0","4,,,S","",""
"BRM00083566","2003-06","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","5,S","0","5,S","20030629",",5,S","","","9.6","5,S,29,","","","","","13.44","5,,,S"
"BRM00083566","2003-07","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","0","5,S","0","5,S","0","5,S","0","3,S","0","3,S","20030706",",3,S","20030731","+,5,S","9.2","3,S,06,","0.0","5,,S,31,+","0.0","5,,,S","11.99","3,,,S"
"BRM00083566","2003-11","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","5,S","0","5,S","20031104",",5,S","","","14.1","5,S,04,","","","","","18.32","5,,,S"
"BRM00083566","2004-05","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","2,S","0","2,S","20040528",",2,S","","","10.9","2,S,28,","","","","","15.36","2,,,S"
"BRM00083566","2004-06","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","4,S","0","4,S","20040605",",4,S","","","8.0","4,S,05,","","","","","13.16","4,,,S"
"BRM00083566","2004-07","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","4,S","0","4,S","20040726",",4,S","","","7.2","4,S,26,","","","","","12.46","4,,,S"
"BRM00083566","2004-08","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","5,S","0","5,S","20040811",",5,S","","","9.2","5,S,11,","","","","","13.66","5,,,S"
"BRM00083566","2005-04","-19.833","-43.917","0.0","BELO HORIZONTE CONFINS, BR","","","","","","","0","3,S","0","3,S","20050428",",3,S","","","15.2","3,S,28,","","","","","18.07","3,,,S"
