"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"GME00129143","1901-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","24","3,","19010216",",3,E","400","3,,E,16,"
"GME00129143","1906-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","16","5,","19060205",",5,E","130","5,,E,05,"
"GME00129143","1907-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","17","5,","19070202","+,5,E","100","5,,E,02,+"
"GME00129143","1914-01","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","19","2,","19140103",",2,E","90","2,,E,03,"
"GME00129143","1929-01","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","16","2,","19290127",",2,E","100","2,,E,27,"
"GME00129143","1929-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","25","2,","19290228","+,2,E","80","2,,E,28,+"
"GME00129143","1933-12","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","30","1,","19331217","+,1,E","150","1,,E,17,+"
"GME00129143","1936-08","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19360831","+,,E","0",",,E,31,+"
"GME00129143","1936-09","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19360930","+,,E","0",",,E,30,+"
"GME00129143","1936-10","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19361031","+,,E","0",",,E,31,+"
"GME00129143","1936-11","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19361130","+,,E","0",",,E,30,+"
"GME00129143","1936-12","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19361209","+,,E","20",",,E,09,+"
"GME00129143","1937-01","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","2",",","19370130",",,E","80",",,E,30,"
"GME00129143","1937-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","1",",","19370213",",,E","50",",,E,13,"
"GME00129143","1937-03","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19370331","+,,E","0",",,E,31,+"
"GME00129143","1937-04","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19370430","+,,E","0",",,E,30,+"
"GME00129143","1937-05","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19370531","+,,E","0",",,E,31,+"
"GME00129143","1937-06","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19370630","+,,E","0",",,E,30,+"
"GME00129143","1937-07","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19370731","+,,E","0",",,E,31,+"
"GME00129143","1937-08","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19370831","+,,E","0",",,E,31,+"
"GME00129143","1937-09","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19370930","+,,E","0",",,E,30,+"
"GME00129143","1937-10","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19371031","+,,E","0",",,E,31,+"
"GME00129143","1937-11","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","1",",","19371116",",,E","30",",,E,16,"
"GME00129143","1937-12","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","4",",","19371206",",,E","80",",,E,06,"
"GME00129143","1938-01","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","11",",","19380107",",,E","230",",,E,07,"
"GME00129143","1938-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","9",",","19380214",",,E","220",",,E,14,"
"GME00129143","1938-03","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19380331","+,,E","0",",,E,31,+"
"GME00129143","1938-04","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19380430","+,,E","0",",,E,30,+"
"GME00129143","1938-05","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19380531","+,,E","0",",,E,31,+"
"GME00129143","1938-06","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19380630","+,,E","0",",,E,30,+"
"GME00129143","1938-07","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19380731","+,,E","0",",,E,31,+"
"GME00129143","1938-08","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19380831","+,,E","0",",,E,31,+"
"GME00129143","1938-09","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19380930","+,,E","0",",,E,30,+"
"GME00129143","1938-10","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19381031","+,,E","0",",,E,31,+"
"GME00129143","1938-11","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19381130","+,,E","0",",,E,30,+"
"GME00129143","1938-12","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","10",",","19381229",",,E","220",",,E,29,"
"GME00129143","1939-01","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","13",",","19390101",",,E","300",",,E,01,"
"GME00129143","1939-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19390228","+,,E","0",",,E,28,+"
"GME00129143","1939-03","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","8",",","19390322",",,E","200",",,E,22,"
"GME00129143","1939-04","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19390430","+,,E","0",",,E,30,+"
"GME00129143","1939-05","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19390531","+,,E","0",",,E,31,+"
"GME00129143","1939-06","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19390630","+,,E","0",",,E,30,+"
"GME00129143","1939-07","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19390731","+,,E","0",",,E,31,+"
"GME00129143","1939-08","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19390831","+,,E","0",",,E,31,+"
"GME00129143","1939-09","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19390930","+,,E","0",",,E,30,+"
"GME00129143","1939-10","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","1",",","19391028",",,E","40",",,E,28,"
"GME00129143","1939-11","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19391130","+,,E","0",",,E,30,+"
"GME00129143","1939-12","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","5",",","19391229","+,,E","60",",,E,29,+"
"GME00129143","1940-01","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","16",",","19400131","+,,E","160",",,E,31,+"
"GME00129143","1940-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","13",",","19400202",",,E","190",",,E,02,"
"GME00129143","1940-03","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","1",",","19400307",",,E","30",",,E,07,"
"GME00129143","1940-04","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19400430","+,,E","0",",,E,30,+"
"GME00129143","1940-05","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19400531","+,,E","0",",,E,31,+"
"GME00129143","1940-06","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19400630","+,,E","0",",,E,30,+"
"GME00129143","1940-07","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19400731","+,,E","0",",,E,31,+"
"GME00129143","1940-08","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19400831","+,,E","0",",,E,31,+"
"GME00129143","1940-09","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19400930","+,,E","0",",,E,30,+"
"GME00129143","1940-10","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19401031","+,,E","0",",,E,31,+"
"GME00129143","1940-11","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19401130","+,,E","0",",,E,30,+"
"GME00129143","1940-12","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","14",",","19401220","+,,E","110",",,E,20,+"
"GME00129143","1941-01","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","24",",","19410119",",,E","320",",,E,19,"
"GME00129143","1941-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","11",",","19410225",",,E","120",",,E,25,"
"GME00129143","1941-03","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19410331","+,,E","0",",,E,31,+"
"GME00129143","1941-04","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19410430","+,,E","0",",,E,30,+"
"GME00129143","1941-05","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19410531","+,,E","0",",,E,31,+"
"GME00129143","1941-06","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19410630","+,,E","0",",,E,30,+"
"GME00129143","1941-07","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19410731","+,,E","0",",,E,31,+"
"GME00129143","1941-08","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19410831","+,,E","0",",,E,31,+"
"GME00129143","1941-09","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19410930","+,,E","0",",,E,30,+"
"GME00129143","1941-10","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19411031","+,,E","0",",,E,31,+"
"GME00129143","1941-11","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","6",",","19411103",",,E","100",",,E,03,"
"GME00129143","1941-12","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","4",",","19411231",",,E","90",",,E,31,"
"GME00129143","1942-01","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","31",",","19420131",",,E","270",",,E,31,"
"GME00129143","1942-02","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","28",",","19420217",",,E","570",",,E,17,"
"GME00129143","1942-03","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","13",",","19420303","+,,E","350",",,E,03,+"
"GME00129143","1942-04","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19420430","+,,E","0",",,E,30,+"
"GME00129143","1942-05","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19420531","+,,E","0",",,E,31,+"
"GME00129143","1942-06","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19420630","+,,E","0",",,E,30,+"
"GME00129143","1942-07","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19420731","+,,E","0",",,E,31,+"
"GME00129143","1942-08","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19420831","+,,E","0",",,E,31,+"
"GME00129143","1942-09","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19420930","+,,E","0",",,E,30,+"
"GME00129143","1942-10","48.7144","9.2103","401.0","STUTTGART HOHENHEIM, GM","0",",","19421031","+,,E","0",",,E,31,+"
