"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00140911","1905-01","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","4",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","3","","","","","","19050111",",,6","","","19050111",",,6","","","","","","","114",",,6,11,","11.4",",,6,11,","","","","","","","15.2",",,,6","181",",,,6","","","","","",""
"USC00140911","1905-02","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","5",",6","4",",6","0",",6","","","4",",6","","","","","","","","","","","2","","","","","","19050205",",,6","","","19050205",",,6","","","","","","","127",",,6,05,","10.9",",,6,05,","","","","","","","36.3",",,,6","435",",,,6","","","","","",""
"USC00140911","1905-03","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","2","","","","","","","","","","19050317",",,6","","","","","","","","","22.9",",,6,17,","","","","","","","57.0",",,,6","","","","","","","",""
"USC00140911","1905-04","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","10",",6","8",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19050415",",,6","","","19050425",",,6","","","","","","","0",",T,6,15,","42.2",",,6,25,","","","","","","","93.2",",,,6","0",",T,,6","","","","","",""
"USC00140911","1905-05","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","12",",6","6",",6","1",",6","","","","","","","","","","","","","","","1","","","","","","","","","","19050525",",,6","","","","","","","","","43.7",",,6,25,","","","","","","","83.3",",,,6","","","","","","","",""
"USC00140911","1905-06","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19050616",",,6","","","","","","","","","27.2",",,6,16,","","","","","","","86.3",",,,6","","","","","","","",""
"USC00140911","1905-07","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","14",",6","10",",6","1",",6","","","","","","","","","","","","","","","1","","","","","","","","","","19050726",",,6","","","","","","","","","44.5",",,6,26,","","","","","","","122.3",",,,6","","","","","","","",""
"USC00140911","1906-01","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","5",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","19060102",",,6","","","19060102",",,6","","","","","","","64",",,6,02,","7.4",",,6,02,","","","","","","","12.7",",,,6","98",",,,6","","","","","",""
"USC00140911","1906-02","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","3",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19060217",",,6","","","19060213",",,6","","","","","","","13",",,6,17,","9.9",",,6,13,","","","","","","","12.7",",,,6","23",",,,6","","","","","",""
"USC00140911","1906-03","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","1","","","","","","","","","","19060306",",,6","","","","","","","","","14.0",",,6,06,","","","","","","","34.7",",,,6","","","","","","","",""
"USC00140911","1906-04","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19060413",",,6","","","","","","","","","21.6",",,6,13,","","","","","","","64.4",",,,6","","","","","","","",""
"USC00140911","1906-05","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19060530",",,6","","","","","","","","","18.8",",,6,30,","","","","","","","53.9",",,,6","","","","","","","",""
"USC00140911","1906-06","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19060618",",,6","","","","","","","","","38.1",",,6,18,","","","","","","","71.9",",,,6","","","","","","","",""
"USC00140911","1906-07","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19060726",",,6","","","","","","","","","28.4",",,6,26,","","","","","","","83.2",",,,6","","","","","","","",""
"USC00140911","1907-01","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","4",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","11","","","","","","19070117",",,6","","","19070117",",,6","","","","","","","20",",,6,17,","9.7",",,6,17,","","","","","","","25.7",",,,6","30",",,,6","","","","","",""
"USC00140911","1907-02","39.677","-96.663","356.3","BLUE RAPIDS, KS US","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19070228",",,6","","","","","","","","","9.7",",,6,28,","","","","","","","14.2",",,,6","","","","","","","",""
