"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MGM00044292","1959-10","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","2","3,S","2","3,S","0","3,S","","","","","","","19591005","+,3,S","","","","","","","21.1","3,S,05,+","","","","","","","9.32","3,,,S","",""
"MGM00044292","1960-03","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","15","3,S","0","3,S","0","3,S","","","","","","","19600317",",3,S","","","","","","","10.0","3,S,17,","","","","","","","-1.27","3,,,S","",""
"MGM00044292","1960-05","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","4,S","4","4,S","0","4,S","","","","","","","19600520",",4,S","","","","","","","26.1","4,S,20,","","","","","","","14.57","4,,,S","",""
"MGM00044292","1960-09","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","5,S","7","5,S","0","5,S","","","","","","","19600917",",5,S","","","","","","","26.1","5,S,17,","","","","","","","16.02","5,,,S","",""
"MGM00044292","1960-10","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","5","5,S","0","5,S","0","5,S","","","","","","","19601006",",5,S","","","","","","","20.0","5,S,06,","","","","","","","8.20","5,,,S","",""
"MGM00044292","1961-02","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","24","4,S","24","4,S","22","4,S","0","4,S","0","4,S","19610214","+,4,S","","","","","19610227","+,4,S","-32.2","4,S,14,+","","","","","1.1","4,S,27,+","","","","","-17.50","7,S","-7.96","4,,,S","-27.03","4,,,S"
"MGM00044292","1961-03","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","13","4,S","0","4,S","0","4,S","","","","","","","19610329",",4,S","","","","","","","12.2","4,S,29,","","","","","","","0.33","4,,,S","",""
"MGM00044292","1961-04","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","1","3,S","2","3,S","0","3,S","","","","","","","19610426","+,3,S","","","","","","","22.2","3,S,26,+","","","","","","","10.72","3,,,S","",""
"MGM00044292","1962-10","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","2","4,S","0","4,S","0","4,S","","","","","","","19621026","+,4,S","","","","","","","16.1","4,S,26,+","","","","","","","9.11","4,,,S","",""
"MGM00044292","1962-12","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","29","1,S","0","1,S","0","1,S","","","","","","","19621223",",1,S","","","","","","","1.1","1,S,23,","","","","","","","-7.89","1,,,S","",""
"MGM00044292","1963-02","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","22","5,S","0","5,S","0","5,S","","","","","","","19630227",",5,S","","","","","","","3.9","5,S,27,","","","","","","","-7.20","5,,,S","",""
"MGM00044292","1963-05","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","5,S","9","5,S","0","5,S","","","","","","","19630514","+,5,S","","","","","","","25.0","5,S,14,+","","","","","","","18.06","5,,,S","",""
"MGM00044292","1969-01","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","29","2,S","0","2,S","0","2,S","","","","","","","19690117",",2,S","","","","","","","-12.2","2,S,17,","","","","","","","-20.98","2,,,S","",""
"MGM00044292","1969-02","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","0.0","5,S","","","","","","","","","23","5,S","23","5,S","28",",S","0",",S","0",",S","19690221",",5,S","","","","","19690209","+,,S","-37.2","5,S,21,","","","","","-2.8",",S,09,+","983.9",",S","","","-24.01","5,S","-16.33",",,,S","-31.69","5,,,S"
