"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00037009","1959-07","44.333","38.717","23.0","DZUGBA, RS","6",",I","3",",I","0",",I","","","","","","","19590717",",,I","","","6.6",",,I,17,","","","18.2",",,,I","",""
"RSM00037009","1959-08","44.333","38.717","23.0","DZUGBA, RS","7",",I","3",",I","0",",I","","","","","","","19590809",",,I","","","21.8",",,I,09,","","","43.5",",,,I","",""
"RSM00037009","1959-09","44.333","38.717","23.0","DZUGBA, RS","13",",I","8",",I","1",",I","","","","","","","19590915",",,I","","","27.5",",,I,15,","","","112.7",",,,I","",""
"RSM00037009","1959-10","44.333","38.717","23.0","DZUGBA, RS","11",",I","8",",I","0",",I","","","","","","","19591004",",,I","","","11.8",",,I,04,","","","61.1",",,,I","",""
"RSM00037009","1959-11","44.333","38.717","23.0","DZUGBA, RS","10",",I","6",",I","1",",I","","","","","","","19591118",",,I","","","50.9",",,I,18,","","","104.1",",,,I","",""
"RSM00037009","1959-12","44.333","38.717","23.0","DZUGBA, RS","12","1,I","9","1,I","0","1,I","","","","","","","19591211",",1,I","","","13.2","1,,I,11,","","","73.4","1,,,I","",""
"RSM00037009","1960-01","44.333","38.717","23.0","DZUGBA, RS","16","1,I","9","1,I","0","1,I","","","","","","","19600122",",1,I","","","24.2","1,,I,22,","","","86.1","1,,,I","",""
"RSM00037009","1960-02","44.333","38.717","23.0","DZUGBA, RS","15",",I","11",",I","2",",I","","","","","","","19600221",",,I","","","37.5",",,I,21,","","","147.6",",,,I","",""
"RSM00037009","1960-03","44.333","38.717","23.0","DZUGBA, RS","11",",I","8",",I","0",",I","","","","","","","19600306",",,I","","","16.3",",,I,06,","","","76.7",",,,I","",""
"RSM00037009","1960-04","44.333","38.717","23.0","DZUGBA, RS","13",",I","7",",I","0",",I","","","","","","","19600401",",,I","","","17.6",",,I,01,","","","72.4",",,,I","",""
"RSM00037009","1960-05","44.333","38.717","23.0","DZUGBA, RS","10",",I","9",",I","2",",I","","","","","","","19600516",",,I","","","38.6",",,I,16,","","","114.5",",,,I","",""
"RSM00037009","1960-06","44.333","38.717","23.0","DZUGBA, RS","8",",I","4",",I","0",",I","","","","","","","19600616",",,I","","","12.4",",,I,16,","","","39.3",",,,I","",""
"RSM00037009","1960-07","44.333","38.717","23.0","DZUGBA, RS","7",",I","3",",I","0",",I","","","","","","","19600716",",,I","","","25.2",",,I,16,","","","52.3",",,,I","",""
"RSM00037009","1960-08","44.333","38.717","23.0","DZUGBA, RS","12","2,I","10","2,I","5","2,I","","","","","","","19600825",",2,I","","","81.8","2,,I,25,","","","275.4","2,,,I","",""
"RSM00037009","1960-09","44.333","38.717","23.0","DZUGBA, RS","4",",I","0",",I","0",",I","","","","","","","19600926",",,I","","","0.7",",,I,26,","","","1.8",",,,I","",""
"RSM00037009","1960-10","44.333","38.717","23.0","DZUGBA, RS","6",",I","2",",I","0",",I","","","","","","","19601005",",,I","","","4.6",",,I,05,","","","11.9",",,,I","",""
"RSM00037009","1960-12","44.333","38.717","23.0","DZUGBA, RS","10",",I","9",",I","1",",I","","","","","","","19601221",",,I","","","34.3",",,I,21,","","","139.9",",,,I","",""
