"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TS000060765","1887-01","33.88","10.1","4.0","GABES, TS","","","","","1",",E","1",",E","0",",E","0",",","13",",E","","","","","","","18870103",",,E","18870121",",,E","","","-2.6",",E,03,","2.7",",,E,21,","","","","","","","2.7",",,,E","","","","","1.15",",,,E"
"TS000060765","1887-02","33.88","10.1","4.0","GABES, TS","","","","","3",",E","0",",E","0",",E","0",",","1",",E","","","","","","","18870201",",,E","18870205",",,E","","","-0.3",",E,01,","2.4",",,E,05,","","","","","","","4.5",",,,E","","","","","4.41",",,,E"
"TS000060765","1887-03","33.88","10.1","4.0","GABES, TS","","","","","4",",E","2",",E","0",",E","0",",","0",",E","","","","","","","18870304",",,E","18870322",",,E","","","2.2",",E,04,","4.9",",,E,22,","","","","","","","12.4",",,,E","","","","","9.50",",,,E"
"TS000060765","1887-04","33.88","10.1","4.0","GABES, TS","","","","","4",",E","2",",E","0",",E","0","1,","0","1,E","","","","","","","18870408",",1,E","18870417",",,E","","","3.7","1,E,08,","9.1",",,E,17,","","","","","","","15.1",",,,E","","","","","10.23","1,,,E"
"TS000060765","1887-05","33.88","10.1","4.0","GABES, TS","","","","","2",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18870511",",,E","18870525","+,,E","","","8.2",",E,11,","0.6",",,E,25,+","","","","","","","1.2",",,,E","","","","","13.28",",,,E"
"TS000060765","1887-06","33.88","10.1","4.0","GABES, TS","","","","","1",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18870611",",,E","18870622",",,E","","","11.9",",E,11,","0.7",",,E,22,","","","","","","","0.8",",,,E","","","","","17.43",",,,E"
"TS000060765","1887-07","33.88","10.1","4.0","GABES, TS","","","","","0",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18870703",",,E","18870731","+,,E","","","15.7",",E,03,","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","20.72",",,,E"
"TS000060765","1887-08","33.88","10.1","4.0","GABES, TS","","","","","1",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18870816",",,E","18870825",",,E","","","17.2",",E,16,","0.3",",,E,25,","","","","","","","0.3",",,,E","","","","","20.51",",,,E"
"TS000060765","1887-09","33.88","10.1","4.0","GABES, TS","","","","","4",",E","2",",E","0",",E","0",",","0",",E","","","","","","","18870930",",,E","18870914",",,E","","","14.3",",E,30,","12.3",",,E,14,","","","","","","","18.2",",,,E","","","","","19.28",",,,E"
"TS000060765","1887-10","33.88","10.1","4.0","GABES, TS","","","","","6",",E","2",",E","1",",E","0",",","0",",E","","","","","","","18871027",",,E","18871024",",,E","","","5.7",",E,27,","68.2",",,E,24,","","","","","","","75.4",",,,E","","","","","15.18",",,,E"
"TS000060765","1887-11","33.88","10.1","4.0","GABES, TS","","","","","3",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18871110",",,E","18871105",",,E","","","2.2",",E,10,","1.9",",,E,05,","","","","","","","3.8",",,,E","","","","","8.80",",,,E"
"TS000060765","1887-12","33.88","10.1","4.0","GABES, TS","","","","","1",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18871225",",,E","18871230",",,E","","","1.3",",E,25,","0.3",",,E,30,","","","","","","","0.3",",,,E","","","","","5.90",",,,E"
"TS000060765","1888-01","33.88","10.1","4.0","GABES, TS","","","","","4",",E","1",",E","0",",E","0",",","1",",E","","","","","","","18880128",",,E","18880119",",,E","","","-0.3",",E,28,","11.7",",,E,19,","","","","","","","16.1",",,,E","","","","","3.96",",,,E"
"TS000060765","1888-02","33.88","10.1","4.0","GABES, TS","","","","","5",",E","1",",E","0",",E","0",",","4",",E","","","","","","","18880202",",,E","18880207",",,E","","","-3.3",",E,02,","4.7",",,E,07,","","","","","","","11.3",",,,E","","","","","4.53",",,,E"
"TS000060765","1888-03","33.88","10.1","4.0","GABES, TS","","","","","5",",E","1",",E","0",",E","0",",","0",",E","","","","","","","18880301",",,E","18880302",",,E","","","0.4",",E,01,","6.1",",,E,02,","","","","","","","11.4",",,,E","","","","","7.87",",,,E"
"TS000060765","1888-04","33.88","10.1","4.0","GABES, TS","","","","","2",",E","1",",E","0",",E","0",",","0",",E","","","","","","","18880401",",,E","18880415",",,E","","","6.6",",E,01,","3.7",",,E,15,","","","","","","","5.6",",,,E","","","","","11.77",",,,E"
"TS000060765","1888-05","33.88","10.1","4.0","GABES, TS","","","","","3",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18880509",",,E","18880529",",,E","","","6.6",",E,09,","1.8",",,E,29,","","","","","","","3.3",",,,E","","","","","13.76",",,,E"
"TS000060765","1888-06","33.88","10.1","4.0","GABES, TS","","","","","0",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18880601",",,E","18880616",",,E","","","11.1",",E,01,","0.1",",,E,16,","","","","","","","0.1",",,,E","","","","","17.73",",,,E"
"TS000060765","1889-01","33.88","10.1","4.0","GABES, TS","","","","","5","3,E","3","3,E","0","3,E","0",",","0",",E","","","","","","","18890110",",,E","18890126",",3,E","","","0.4",",E,10,","20.6","3,,E,26,","","","","","","","29.2","3,,,E","","","","","4.28",",,,E"
"TS000060765","1889-02","33.88","10.1","4.0","GABES, TS","","","","","3","1,E","2","1,E","1","1,E","0",",","3",",E","","","","","","","18890214",",,E","18890208",",1,E","","","-0.5",",E,14,","37.6","1,,E,08,","","","","","","","43.3","1,,,E","","","","","5.71",",,,E"
"TS000060765","1889-03","33.88","10.1","4.0","GABES, TS","","","","","","","","","","","0",",","0",",E","","","","","","","18890331",",,E","","","","","1.2",",E,31,","","","","","","","","","","","","","","","6.20",",,,E"
"TS000060765","1889-04","33.88","10.1","4.0","GABES, TS","","","","","1",",E","1",",E","0",",E","0",",","0",",E","","","","","","","18890421",",,E","18890419",",,E","","","3.9",",E,21,","9.0",",,E,19,","","","","","","","9.0",",,,E","","","","","8.90",",,,E"
"TS000060765","1889-05","33.88","10.1","4.0","GABES, TS","","","","","2","5,E","1","5,E","0","5,E","0",",","0",",E","","","","","","","18890519","+,,E","18890525",",5,E","","","10.1",",E,19,+","4.2","5,,E,25,","","","","","","","4.7","5,,,E","","","","","14.53",",,,E"
"TS000060765","1889-06","33.88","10.1","4.0","GABES, TS","","","","","2",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18890606",",,E","18890609","+,,E","","","14.6",",E,06,","0.6",",,E,09,+","","","","","","","1.2",",,,E","","","","","19.31",",,,E"
"TS000060765","1889-07","33.88","10.1","4.0","GABES, TS","","","","","0",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18890712",",,E","18890731","+,,E","","","15.6",",E,12,","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","21.03",",,,E"
"TS000060765","1889-08","33.88","10.1","4.0","GABES, TS","","","","","0",",E","0",",E","0",",E","0",",","0",",E","","","","","","","18890804",",,E","18890831","+,,E","","","18.2",",E,04,","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","23.79",",,,E"
