"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093990","1907-02","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","0.0","3,6","1",",6","0",",6","0",",6","","","0",",6","2","2,6","25","2,6","5","3,6","3","3,6","0","3,6","","","","","19070203",",2,6","","","19070227",",,6","","","19070227",",,6","19070217",",3,6","-19.4","2,6,03,","","","0",",T,6,27,","1.8",",,6,27,","24.4","3,6,17,","","","407.3","3,6","1.8",",,,6","0",",T,,6","2.02","3,6","10.04","3,,,6","-6.01","2,,,6","","","","","","","","","",""
"USW00093990","1907-03","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","5.0","1,6","1",",6","1",",6","0",",6","","","","","0","1,6","17","1,6","0",",6","8",",6","1",",6","","","","","19070310",",1,6","","","","","","","19070309",",,6","19070321",",,6","-6.7","1,6,10,","","","","","18.0",",,6,09,","33.9",",6,21,","","","284.9",",6","18.0",",,,6","","","8.95","1,6","17.35",",,,6","0.55","1,,,6","","","","","","","","","",""
"USW00093990","1907-04","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","0.6",",6","6",",6","2",",6","0",",6","","","1",",6","0",",6","17",",6","0",",6","7",",6","0",",6","","","","","19070430",",,6","","","19070429",",,6","","","19070429",",,6","19070402",",,6","-12.2",",6,30,","","","114",",,6,29,","10.2",",,6,29,","27.2",",6,02,","","","313.4",",6","20.3",",,,6","127",",,,6","7.91",",6","16.07",",,,6","-0.26",",,,6","","","","","","","","","",""
"USW00093990","1907-05","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","35.3",",6","6",",6","0",",6","0",",6","","","1",",6","0",",6","5",",6","0",",6","15",",6","4",",6","","","","","19070503",",,6","","","19070503",",,6","","","19070505",",,6","19070523","+,,6","-3.3",",6,03,","","","38",",,6,03,","1.5",",,6,05,","35.0",",6,23,+","","","168.3",",6","5.2",",,,6","38",",,,6","14.04",",6","21.63",",,,6","6.45",",,,6","","","","","","","","","",""
"USW00093990","1907-06","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","131.8","1,6","10",",6","9",",6","2",",6","","","","","0","1,6","0","1,6","0","1,6","29","1,6","15","1,6","","","","","19070602",",1,6","","","","","","","19070618",",,6","19070630",",1,6","5.0","1,6,02,","","","","","34.0",",,6,18,","38.3","1,6,30,","","","4.8","1,6","135.8",",,,6","","","22.71","1,6","31.01","1,,,6","14.41","1,,,6","","","","","","","","","",""
"USW00093990","1907-07","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","230.2",",6","7",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","22",",6","","","","","19070702",",,6","","","","","","","19070713",",,6","19070707",",,6","10.0",",6,02,","","","","","14.0",",,6,13,","40.0",",6,07,","0.0","","0.0",",6","41.9",",,,6","","","25.76",",6","33.90",",,,6","17.62",",,,6","","","","","","","","","",""
"USW00093990","1907-08","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","206.8","3,6","5",",6","5",",6","1",",6","","","0",",6","0","3,6","0","3,6","0","3,6","28","3,6","21","3,6","","","","","19070812",",3,6","","","19070831","+,,6","","","19070827",",,6","19070810",",3,6","12.8","3,6,12,","","","0",",,6,31,+","32.3",",,6,27,","41.1","3,6,10,","0.0","","0.0","3,6","61.8",",,,6","0",",,,6","25.72","3,6","34.63","3,,,6","16.81","3,,,6","","","","","","","","","",""
"USW00093990","1907-09","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","113.7","3,6","","","","","","","","","","","0","3,6","0","3,6","0","3,6","24","3,6","10","3,6","","","","","19070927",",3,6","","","","","","","","","19070901",",3,6","3.3","3,6,27,","","","","","","","37.8","3,6,01,","17.2","","17.2","3,6","","","","","21.91","3,6","29.20","3,,,6","14.61","3,,,6","","","","","","","","","",""
"USW00093990","1907-10","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","1.7","3,6","2",",6","2",",6","0",",6","","","","","0","3,6","3","3,6","0","2,6","19","2,6","1","2,6","","","","","19071013",",3,6","","","","","","","19071001",",,6","19071006",",2,6","-1.1","3,6,13,","","","","","6.6",",,6,01,","32.8","2,6,06,","151.8","","134.6","2,6","11.9",",,,6","","","13.62","3,6","22.49","2,,,6","4.75","3,,,6","","","","","","","","","",""
"USW00093990","1908-06","39.37412","-99.82987","667.1","HILL CITY MUNICIPAL AIRPORT, KS US","","","","","","","9",",6","7",",6","4",",6","","","","","0","3,6","0","3,6","0","3,6","27","3,6","6","3,6","","","","","19080609",",3,6","","","","","","","19080617",",,6","19080621",",3,6","15.6","3,6,09,","","","","","108.2",",,6,17,","36.1","3,6,21,","","","","","264.4",",,,6","","","25.78","6,6","29.44","3,,,6","22.11","3,,,6","","","","","","","","","",""
