"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00369430","1937-12","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","4",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","19371219",",,6","","","19371223",",,6","","","","","","","25",",,6,19,","24.9",",,6,23,","","","","","52.3",",,,6","25",",,,6","","","","","",""
"USC00369430","1938-01","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","7",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","19380112",",,6","","","19380125",",,6","","","","","","","140",",,6,12,","14.2",",,6,25,","","","","","58.4",",,,6","153",",,,6","","","","","",""
"USC00369430","1938-03","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","11",",6","10",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","19380310",",,6","","","19380314",",,6","","","","","","","76",",,6,10,","21.6",",,6,14,","","","","","64.7",",,,6","126",",,,6","","","","","",""
"USC00369430","1938-05","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","12",",6","7",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","19380531","+,,6","","","19380515",",,6","","","","","","","0",",,6,31,+","29.2",",,6,15,","","","","","118.5",",,,6","0",",,,6","","","","","",""
"USC00369430","1938-06","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","19380630","+,,6","","","","","","","","","","","0",",,6,30,+","","","","","","","","","0",",,,6","","","","","",""
"USC00369430","1938-08","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19380817",",,6","","","","","","","","","33.0",",,6,17,","","","","","74.9",",,,6","","","","","","","",""
"USC00369430","1938-09","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","10",",6","10",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19380930","+,,6","","","19380919",",,6","","","","","","","0",",,6,30,+","42.7",",,6,19,","","","","","166.6",",,,6","0",",,,6","","","","","",""
"USC00369430","1938-10","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","5",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19381031","+,,6","","","19381007",",,6","","","","","","","0",",,6,31,+","24.1",",,6,07,","","","","","64.9",",,,6","0",",,,6","","","","","",""
"USC00369430","1938-11","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","10",",6","7",",6","1",",6","","","2",",6","","","","","","","","","","","","","","","","","19381124",",,6","","","19381124",",,6","","","","","","","241",",,6,24,","30.5",",,6,24,","","","","","89.2",",,,6","279",",,,6","","","","","",""
"USC00369430","1939-02","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","7",",6","7",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","19390207",",,6","","","19390204",",,6","","","","","","","46",",,6,07,","25.4",",,6,04,","","","","","84.2",",,,6","46",",,,6","","","","","",""
"USC00369430","1939-03","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","8",",6","7",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","19390312",",,6","","","19390331",",,6","","","","","","","51",",,6,12,","11.4",",,6,31,","","","","","50.3",",,,6","89",",,,6","","","","","",""
"USC00369430","1939-04","40.33333","-76.1","125.0","WERNERSVILLE, PA US","","","12",",6","8",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19390409",",,6","","","19390406",",,6","","","","","","","0",",T,6,09,","37.1",",,6,06,","","","","","113.1",",,,6","0",",T,,6","","","","","",""
