"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NG000001043","1939-02","14.9","5.25","384.0","TAHOUA, NG","","","","","","","","","","","","","","","0",",I","28",",I","23",",I","","","","","19390217",",,I","","","","","39.8",",I,17,","","","","","","","","","34.58",",,,I","",""
"NG000001043","1939-03","14.9","5.25","384.0","TAHOUA, NG","","","346.1",",I","","","","","","","0",",I","0",",I","0",",I","31",",I","31",",I","19390319",",,I","","","19390330","+,,I","13.0",",I,19,","","","43.0",",I,30,+","","","0.0",",I","","","29.50",",I","38.92",",,,I","20.08",",,,I"
"NG000001043","1939-04","14.9","5.25","384.0","TAHOUA, NG","","","420.8",",I","","","","","","","0",",I","0",",I","0",",I","30",",I","30",",I","19390418",",,I","","","19390430",",,I","15.0",",I,18,","","","44.5",",I,30,","","","0.0",",I","","","32.36",",I","41.75",",,,I","22.97",",,,I"
"NG000001043","1939-05","14.9","5.25","384.0","TAHOUA, NG","","","370.7","2,I","","","","","","","0","2,I","0","2,I","0",",I","31",",I","31",",I","19390512",",2,I","","","19390508",",,I","15.0","2,I,12,","","","44.0",",I,08,","","","0.0",",I","","","31.13","2,I","40.55",",,,I","21.72","2,,,I"
"NG000001043","1939-06","14.9","5.25","384.0","TAHOUA, NG","","","418.3",",I","","","","","","","0",",I","0",",I","0",",I","30",",I","30",",I","19390610",",,I","","","19390621","+,,I","19.0",",I,10,","","","43.0",",I,21,+","","","0.0",",I","","","32.28",",I","40.65",",,,I","23.90",",,,I"
"NG000001043","1939-07","14.9","5.25","384.0","TAHOUA, NG","","","358.2","1,I","","","","","","","0","1,I","0","1,I","0","1,I","30","1,I","28","1,I","19390730",",1,I","","","19390701",",1,I","19.0","1,I,30,","","","41.3","1,I,01,","0.0","I","0.0","1,I","","","30.27","1,I","37.23","1,,,I","23.31","1,,,I"
"NG000001043","1939-08","14.9","5.25","384.0","TAHOUA, NG","","","283.8",",I","","","","","","","0",",I","0",",I","0",",I","31",",I","18",",I","19390803",",,I","","","19390824","+,,I","19.5",",I,03,","","","37.5",",I,24,+","0.0","I","0.0",",I","","","27.49",",I","33.03",",,,I","21.95",",,,I"
"NG000001043","1939-09","14.9","5.25","384.0","TAHOUA, NG","","","309.7",",I","","","","","","","0",",I","0",",I","0",",I","30",",I","28",",I","19390912",",,I","","","19390922",",,I","18.0",",I,12,","","","38.8",",I,22,","0.0","I","0.0",",I","","","28.66",",I","35.25",",,,I","22.06",",,,I"
"NG000001043","1939-10","14.9","5.25","384.0","TAHOUA, NG","","","331.9",",I","","","","","","","0",",I","0",",I","0",",I","31",",I","31",",I","19391024",",,I","","","19391029",",,I","10.0",",I,24,","","","42.5",",I,29,","0.0","I","0.0",",I","","","29.04",",I","37.39",",,,I","20.68",",,,I"
"NG000001043","1939-11","14.9","5.25","384.0","TAHOUA, NG","","","247.7","1,I","","","","","","","0",",I","0",",I","0","1,I","29","1,I","28","1,I","19391122",",,I","","","19391102",",1,I","12.0",",I,22,","","","38.7","1,I,02,","0.0","I","0.0","1,I","","","26.87","1,I","35.77","1,,,I","17.96",",,,I"
