"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00317370","1900-01","34.95","-79.783333","64.0","ROCKINGHAM, NC US","0.0","6","0.0",",6","5","2,6","5","2,6","0","2,6","1",",6","0",",6","19",",6","0",",6","0",",6","0",",6","","","19000102",",,6","19000128",",,6","19000111",",2,6","19000116",",,6","-12.2",",6,02,","25",",,6,28,","20.1","2,,6,11,","18.9",",6,16,","","","395.3",",6","49.3","2,,,6","25",",,,6","5.58",",6","12.24",",,,6","-1.08",",,,6"
"USC00317370","1900-02","34.95","-79.783333","64.0","ROCKINGHAM, NC US","0.0","6","0.0",",6","9",",6","9",",6","2",",6","0",",6","0",",6","13",",6","2",",6","2",",6","0",",6","","","19000201",",,6","19000217",",,6","19000228",",,6","19000213","+,,6","-12.8",",6,01,","0",",T,6,17,","26.7",",,6,28,","21.1",",6,13,+","","","352.7",",6","145.7",",,,6","0",",T,,6","5.74",",6","11.81",",,,6","-0.34",",,,6"
"USC00317370","1900-03","34.95","-79.783333","64.0","ROCKINGHAM, NC US","0.0","6","0.0","5,6","5",",6","5",",6","1",",6","","","0","3,6","10","3,6","0","3,6","4","3,6","0","3,6","","","19000317",",3,6","","","19000325",",,6","19000329",",3,6","-5.0","3,6,17,","","","27.9",",,6,25,","23.3","3,6,29,","","","227.4","3,6","74.1",",,,6","","","9.60","5,6","16.55","3,,,6","2.65","3,,,6"
"USC00317370","1900-04","34.95","-79.783333","64.0","ROCKINGHAM, NC US","21.7","6","21.7","1,6","7",",6","7",",6","2",",6","","","0","1,6","2","1,6","0","1,6","19","1,6","0","1,6","","","19000401",",1,6","","","19000419",",,6","19000429",",1,6","-2.2","1,6,01,","","","58.4",",,6,19,","30.6","1,6,29,","","","94.1","1,6","129.9",",,,6","","","15.84","1,6","22.68","1,,,6","9.00","1,,,6"
"USC00317370","1900-05","34.95","-79.783333","64.0","ROCKINGHAM, NC US","113.7","6","92.0",",6","5",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","19000511",",,6","","","19000518",",,6","19000514",",,6","5.6",",6,11,","","","30.5",",,6,18,","33.3",",6,14,","","","7.2",",6","82.6",",,,6","","","21.07",",6","28.99",",,,6","13.15",",,,6"
"USC00317370","1900-06","34.95","-79.783333","64.0","ROCKINGHAM, NC US","313.8","6","200.1",",6","9",",6","9",",6","4",",6","","","0",",6","0",",6","0",",6","30",",6","13",",6","","","19000621",",,6","","","19000605",",,6","19000630",",,6","11.7",",6,21,","","","62.2",",,6,05,","35.6",",6,30,","","","0.0",",6","225.5",",,,6","","","25.00",",6","30.96",",,,6","19.05",",,,6"
"USC00317370","1900-07","34.95","-79.783333","64.0","ROCKINGHAM, NC US","591.8","6","278.0","1,6","5",",6","5",",6","0",",6","","","0","1,6","0","1,6","0","1,6","30","1,6","23","1,6","","","19000710",",1,6","","","19000723",",,6","19000706",",1,6","15.0","1,6,10,","","","20.3",",,6,23,","38.3","1,6,06,","0.0","6","0.0","1,6","51.5",",,,6","","","27.60","1,6","34.17","1,,,6","21.02","1,,,6"
"USC00317370","1900-08","34.95","-79.783333","64.0","ROCKINGHAM, NC US","905.4","6","313.6",",6","6",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","29",",6","","","19000806",",,6","","","19000821",",,6","19000810","+,,6","16.7",",6,06,","","","11.4",",,6,21,","39.4",",6,10,+","0.0","6","0.0",",6","29.4",",,,6","","","28.45",",6","35.95",",,,6","20.95",",,,6"
"USC00317370","1900-09","34.95","-79.783333","64.0","ROCKINGHAM, NC US","1095.9","6","190.5",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","15",",6","","","19000919",",,6","","","19000915",",,6","19000913","+,,6","10.6",",6,19,","","","29.2",",,6,15,","36.7",",6,13,+","0.2","6","0.2",",6","38.1",",,,6","","","24.68",",6","31.71",",,,6","17.64",",,,6"
"USC00317370","1900-10","34.95","-79.783333","64.0","ROCKINGHAM, NC US","1161.2","6","65.3",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","19001017",",,6","","","19001024",",,6","19001006",",,6","3.3",",6,17,","","","15.2",",,6,24,","31.1",",6,06,","46.7","6","46.5",",6","19.5",",,,6","","","18.94",",6","24.55",",,,6","13.33",",,,6"
"USC00317370","1900-11","34.95","-79.783333","64.0","ROCKINGHAM, NC US","1167.6","6","6.4","1,6","4",",6","4",",6","2",",6","","","0","1,6","8","1,6","0","1,6","13","1,6","0","1,6","","","19001113","+,1,6","","","19001103",",,6","19001122",",1,6","-2.8","1,6,13,+","","","38.1",",,6,03,","26.1","1,6,22,","243.9","6","197.2","1,6","88.4",",,,6","","","11.75","1,6","18.28","1,,,6","5.22","1,,,6"
"USC00317370","1900-12","34.95","-79.783333","64.0","ROCKINGHAM, NC US","1167.6","6","0.0","2,6","5",",6","5",",6","2",",6","","","0","1,6","18","1,6","0","1,6","0","1,6","0","1,6","","","19001217","+,1,6","","","19001204",",,6","19001223",",1,6","-5.6","1,6,17,+","","","44.2",",,6,04,","20.6","1,6,23,","609.8","6","365.9","1,6","137.7",",,,6","","","5.75","2,6","12.07","1,,,6","-0.57","1,,,6"
"USC00317370","1901-01","34.95","-79.783333","64.0","ROCKINGHAM, NC US","0.0","6","0.0",",6","7",",6","5",",6","0",",6","","","0",",6","17",",6","0",",6","2",",6","0",",6","","","19010120","+,,6","","","19010117",",,6","19010111",",,6","-5.0",",6,20,+","","","19.3",",,6,17,","23.3",",6,11,","1014.6","6","404.8",",6","55.4",",,,6","","","5.28",",6","10.98",",,,6","-0.43",",,,6"
"USC00317370","1901-02","34.95","-79.783333","64.0","ROCKINGHAM, NC US","0.0","6","0.0",",6","4",",6","4",",6","0",",6","1",",6","0",",6","20",",6","0",",6","1",",6","0",",6","","","19010224",",,6","19010223",",,6","19010210",",,6","19010218",",,6","-13.9",",6,24,","76",",,6,23,","19.1",",,6,10,","22.2",",6,18,","1413.7","6","399.1",",6","42.8",",,,6","76",",,,6","4.08",",6","10.42",",,,6","-2.26",",,,6"
"USC00317370","1901-03","34.95","-79.783333","64.0","ROCKINGHAM, NC US","3.6","6","3.6","1,6","3",",6","3",",6","1",",6","","","0","1,6","8","1,6","0","1,6","10","1,6","0","1,6","","","19010306",",1,6","","","19010326",",,6","19010326","+,1,6","-8.3","1,6,06,","","","79.2",",,6,26,","25.0","1,6,26,+","1631.8","6","218.1","1,6","101.0",",,,6","","","11.18","1,6","18.22","1,,,6","4.15","1,,,6"
"USC00317370","1901-04","34.95","-79.783333","64.0","ROCKINGHAM, NC US","3.6","6","0.0","1,6","8",",6","7",",6","1",",6","0",",6","0","1,6","0","1,6","0",",6","11",",6","0",",6","","","19010424",",1,6","19010423",",,6","19010402",",,6","19010430",",,6","1.1","1,6,24,","0",",T,6,23,","38.1",",,6,02,","27.8",",6,30,","1816.1","6","184.3",",6","117.1",",,,6","0",",T,,6","12.01","1,6","18.45",",,,6","5.58","1,,,6"
"USC00317370","1901-05","34.95","-79.783333","64.0","ROCKINGHAM, NC US","91.2","6","87.6",",6","11",",6","11",",6","3",",6","","","0",",6","0",",6","0",",6","29",",6","3",",6","","","19010501",",,6","","","19010522",",,6","19010503",",,6","9.4",",6,01,","","","130.8",",,6,22,","33.9",",6,03,","1822.0","6","5.9",",6","267.9",",,,6","","","20.97",",6","27.43",",,,6","14.51",",,,6"
"USC00317370","1901-06","34.95","-79.783333","64.0","ROCKINGHAM, NC US","262.2","6","171.0",",6","9",",6","9",",6","3",",6","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","19010608",",,6","","","19010616",",,6","19010624",",,6","12.2",",6,08,","","","120.7",",,6,16,","35.0",",6,24,","1822.0","6","0.0",",6","282.4",",,,6","","","24.03",",6","29.81",",,,6","18.26",",,,6"
"USC00317370","1901-07","34.95","-79.783333","64.0","ROCKINGHAM, NC US","513.6","6","251.4","1,6","8",",6","7",",6","4",",6","","","0",",6","0",",6","0","1,6","30","1,6","18","1,6","","","19010710",",,6","","","19010715",",,6","19010730","+,1,6","16.1",",6,10,","","","69.9",",,6,15,","35.0","1,6,30,+","0.0","6","0.0","1,6","239.1",",,,6","","","26.73","1,6","32.08","1,,,6","21.37",",,,6"
"USC00317370","1901-08","34.95","-79.783333","64.0","ROCKINGHAM, NC US","743.8","6","230.2",",6","12",",6","11",",6","6",",6","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","19010809","+,,6","","","19010806",",,6","19010812","+,,6","18.3",",6,09,+","","","82.6",",,6,06,","32.2",",6,12,+","0.0","6","0.0",",6","316.4",",,,6","","","25.76",",6","30.56",",,,6","20.95",",,,6"
"USC00317370","1901-09","34.95","-79.783333","64.0","ROCKINGHAM, NC US","869.9","6","126.1","1,6","6",",6","6",",6","2",",6","","","0","1,6","0","1,6","0","1,6","27","1,6","6","1,6","","","19010921",",1,6","","","19010917",",,6","19010915",",1,6","9.4","1,6,21,","","","101.6",",,6,17,","34.4","1,6,15,","10.0","6","10.0","1,6","188.1",",,,6","","","22.33","1,6","27.79","1,,,6","16.88","1,,,6"
"USC00317370","1901-10","34.95","-79.783333","64.0","ROCKINGHAM, NC US","879.5","6","9.6","1,6","1",",6","1",",6","0",",6","","","0","1,6","1","1,6","0","1,6","16","1,6","0","1,6","","","19011019",",1,6","","","19011013",",,6","19011022",",1,6","-0.6","1,6,19,","","","10.9",",,6,13,","31.7","1,6,22,","117.7","6","107.7","1,6","10.9",",,,6","","","15.06","1,6","22.36","1,,,6","7.76","1,,,6"
"USC00317370","1901-11","34.95","-79.783333","64.0","ROCKINGHAM, NC US","","","","","2",",6","2",",6","0",",6","","","0",",","21",",6","","","","","","","","","19011129",",,6","","","19011123",",,6","","","-8.3",",6,29,","","","12.7",",,6,23,","","","","","","","20.3",",,,6","","","","","","","-1.04",",,,6"
"USC00317370","1901-12","34.95","-79.783333","64.0","ROCKINGHAM, NC US","","","0.0",",6","8",",6","8",",6","1",",6","0",",6","0",",6","19",",6","4",",6","3",",6","0",",6","","","19011222",",,6","19011219",",,6","19011229",",,6","19011215","+,,6","-11.7",",6,22,","0",",T,6,19,","52.6",",,6,29,","22.8",",6,15,+","","","409.3",",6","138.5",",,,6","0",",T,,6","5.13",",6","11.39",",,,6","-1.13",",,,6"
"USC00317370","1902-01","34.95","-79.783333","64.0","ROCKINGHAM, NC US","0.0","6","0.0",",6","3",",6","3",",6","2",",6","","","0",",6","23",",6","1",",6","0",",6","0",",6","","","19020106","+,,6","","","19020130",",,6","19020110",",,6","-10.0",",6,06,+","","","43.2",",,6,30,","19.4",",6,10,","","","448.5",",6","84.1",",,,6","","","3.86",",6","9.97",",,,6","-2.24",",,,6"
