"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00029563","1936-01","56.117","92.2","479.0","KACA, RS","16",",I","2",",I","0",",I","","","","","","","","","","","19360102",",,I","","","","","3.1",",,I,02,","","","17.0",",,,I","",""
"RSM00029563","1936-02","56.117","92.2","479.0","KACA, RS","9",",I","3",",I","0",",I","","","","","","","","","","","19360202",",,I","","","","","7.7",",,I,02,","","","18.7",",,,I","",""
"RSM00029563","1936-03","56.117","92.2","479.0","KACA, RS","14",",I","0",",I","0",",I","","","","","","","","","","","19360313",",,I","","","","","2.0",",,I,13,","","","11.5",",,,I","",""
"RSM00029563","1936-04","56.117","92.2","479.0","KACA, RS","14",",I","2",",I","0",",I","","","","","","","","","","","19360411",",,I","","","","","15.7",",,I,11,","","","34.7",",,,I","",""
"RSM00029563","1936-05","56.117","92.2","479.0","KACA, RS","18",",I","4",",I","0",",I","","","","","","","","","","","19360519",",,I","","","","","8.1",",,I,19,","","","35.6",",,,I","",""
"RSM00029563","1936-06","56.117","92.2","479.0","KACA, RS","16",",I","7",",I","0",",I","","","","","","","","","","","19360625",",,I","","","","","9.2",",,I,25,","","","50.5",",,,I","",""
"RSM00029563","1936-07","56.117","92.2","479.0","KACA, RS","18",",I","13",",I","1",",I","","","","","","","","","","","19360716",",,I","","","","","35.3",",,I,16,","","","164.9",",,,I","",""
"RSM00029563","1936-08","56.117","92.2","479.0","KACA, RS","16",",I","9",",I","1",",I","","","","","","","","","","","19360813",",,I","","","","","42.1",",,I,13,","","","77.4",",,,I","",""
"RSM00029563","1936-09","56.117","92.2","479.0","KACA, RS","14",",I","7",",I","0",",I","","","","","","","","","","","19360904",",,I","","","","","19.2",",,I,04,","","","82.2",",,,I","",""
"RSM00029563","1936-10","56.117","92.2","479.0","KACA, RS","15",",I","10",",I","0",",I","","","","","","","","","","","19361011",",,I","","","","","9.3",",,I,11,","","","53.6",",,,I","",""
