"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00406012","1913-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","8",",6","8",",6","2",",6","","","0",",6","0",",6","18",",6","4",",6","0",",6","0",",6","","","19130214","+,,6","","","19130204",",,6","","","19130227",",,6","19130220","+,,6","-10.0",",6,14,+","","","0",",T,6,04,","50.3",",,6,27,","20.6",",6,20,+","","","1699.7","6","","","425.0",",6","","","","","","","","","","","140.6",",,,6","0",",T,,6","3.16",",6","8.30",",,,6","-1.99",",,,6"
"USC00406012","1913-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","6.4","6","6.4",",6","6",",6","5",",6","2",",6","","","0",",6","0",",6","15",",6","0",",6","5",",6","0",",6","","","19130307",",,6","","","19130328","+,,6","","","19130326",",,6","19130326","+,,6","-6.1",",6,07,","","","0",",T,6,28,+","36.3",",,6,26,","26.7",",6,26,+","","","2012.2","6","","","312.5",",6","","","","","","","","","","","98.0",",,,6","0",",T,,6","8.46",",6","14.59",",,,6","2.33",",,,6"
"USC00406012","1913-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","23.5","6","17.1",",6","9",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","16",",6","0",",6","1","","19130428","+,,6","","","","","","","19130410",",,6","19130419",",,6","3.9",",6,28,+","","","","","33.0",",,6,10,","31.7",",6,19,","","","2132.6","6","","","120.4",",6","","","","","","","","","","","106.2",",,,6","","","14.89",",6","21.49",",,,6","8.29",",,,6"
"USC00406012","1913-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","96.3","6","72.8",",6","6",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","1",",6","1","","19130501",",,6","","","","","","","19130519",",,6","19130531",",,6","7.8",",6,01,","","","","","10.7",",,6,19,","33.3",",6,31,","","","2155.8","6","","","23.2",",6","","","","","","","","","","","41.5",",,,6","","","19.93",",6","26.29",",,,6","13.57",",,,6"
"USC00406012","1913-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","289.6","6","193.3","4,6","6",",6","2",",6","0",",6","","","","","0","1,6","0","1,6","0","3,6","26","3,6","19","3,6","","","19130612",",1,6","","","","","","","19130607",",,6","19130629","+,3,6","8.9","1,6,12,","","","","","5.8",",,6,07,","37.2","3,6,29,+","","","2159.2","6","","","3.4","3,6","","","","","","","","","","","16.0",",,,6","","","25.35","4,6","32.79","3,,,6","17.91","1,,,6"
"USC00406012","1913-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","535.2","6","245.6","1,6","11",",6","6",",6","1",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","19","1,6","","","19130722",",,6","","","","","","","19130712",",,6","19130701",",1,6","15.6",",6,22,","","","","","44.7",",,6,12,","37.2","1,6,01,","","","0.0","6","","","0.0","1,6","","","","","","","","","","","90.6",",,,6","","","26.54","1,6","32.24","1,,,6","20.85",",,,6"
"USC00406012","1913-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","781.9","6","246.7",",6","8",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","19130831","+,,6","","","","","","","19130820",",,6","19130808",",,6","12.2",",6,31,+","","","","","20.8",",,6,20,","37.2",",6,08,","","","0.0","6","","","0.0",",6","","","","","","","","","","","60.4",",,,6","","","26.29",",6","33.21",",,,6","19.37",",,,6"
"USC00406012","1913-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","904.5","6","122.6",",6","9",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","26",",6","8",",6","1","","19130923","+,,6","","","","","","","19130916",",,6","19130904",",,6","6.7",",6,23,+","","","","","34.3",",,6,16,","37.8",",6,04,","","","17.5","6","","","17.5",",6","","","","","","","","","","","81.7",",,,6","","","21.84",",6","27.45",",,,6","16.22",",,,6"
"USC00406012","1913-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","923.6","6","19.1","1,6","9",",6","8",",6","2",",6","","","0","1,6","0","1,6","4","1,6","0",",6","17",",6","0",",6","","","19131031",",1,6","","","19131020",",1,6","","","19131024",",,6","19131007",",,6","-2.2","1,6,31,","","","0","1,T,6,20,","34.8",",,6,24,","29.4",",6,07,","","","172.0","6","","","154.5",",6","","","","","","","","","","","129.1",",,,6","0","1,T,,6","13.96","1,6","19.99",",,,6","7.92","1,,,6"
"USC00406012","1913-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","925.5","6","1.9",",6","5",",6","3",",6","0",",6","","","","","0",",6","8",",6","0",",6","11",",6","0",",6","","","19131111",",,6","","","","","","","19131116","+,,6","19131122",",,6","-5.6",",6,11,","","","","","5.1",",,6,16,+","25.0",",6,22,","","","381.3","6","","","209.3",",6","","","","","","","","","","","15.5",",,,6","","","11.42",",6","17.54",",,,6","5.30",",,,6"
"USC00406012","1913-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","925.5","6","0.0",",6","9",",6","8",",6","1",",6","","","1",",6","0",",6","17",",6","0",",6","0",",6","0",",6","3","","19131210","+,,6","","","19131225",",,6","","","19131223",",,6","19131205","+,,6","-7.8",",6,10,+","","","102",",,6,25,","26.7",",,6,23,","19.4",",6,05,+","","","784.3","6","","","403.0",",6","","","","","","","","","","","78.6",",,,6","102",",,,6","5.33",",6","9.96",",,,6","0.70",",,,6"
"USC00406012","1914-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0","1,6","3",",6","3",",6","0",",6","","","0",",6","0",",6","16",",6","0","1,6","2","1,6","0","1,6","","","19140114",",,6","","","19140131",",,6","","","19140123",",,6","19140130","+,1,6","-6.1",",6,14,","","","0",",T,6,31,","14.5",",,6,23,","21.1","1,6,30,+","","","1152.9","6","","","368.6","1,6","","","","","","","","","","","31.5",",,,6","0",",T,,6","6.04","1,6","10.96","1,,,6","1.11",",,,6"
"USC00406012","1914-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","12",",6","10",",6","1",",6","","","1",",6","0",",6","23",",6","4",",6","0",",6","0",",6","","","19140208","+,,6","","","19140224",",,6","","","19140213",",,6","19140207",",,6","-12.2",",6,08,+","","","25",",,6,24,","30.0",",,6,13,","17.8",",6,07,","","","1607.1","6","","","454.2",",6","","","","","","","","","","","92.1",",,,6","25",",,,6","2.11",",6","7.73",",,,6","-3.51",",,,6"
"USC00406012","1914-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1.1","6","1.1",",6","14",",6","12",",6","2",",6","","","2",",6","0",",6","17",",6","0",",6","4",",6","0",",6","","","19140302",",,6","","","19140320",",,6","","","19140330",",,6","19140331","+,,6","-8.3",",6,02,","","","152",",,6,20,","49.0",",,6,30,","23.9",",6,31,+","","","1966.8","6","","","359.7",",6","","","","","","","","","","","161.0",",,,6","177",",,,6","6.76",",6","11.86",",,,6","1.66",",,,6"
"USC00406012","1914-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","29.5","6","28.4","3,6","8",",6","7",",6","0",",6","","","","","0",",6","3",",6","0","3,6","14","3,6","0","3,6","","","19140410","+,,6","","","","","","","19140415",",,6","19140418",",3,6","-2.8",",6,10,+","","","","","22.6",",,6,15,","30.0","3,6,18,","","","2114.3","6","","","147.5","3,6","","","","","","","","","","","96.9",",,,6","","","14.25","3,6","19.70","3,,,6","8.80",",,,6"
"USC00406012","1914-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","108.9","6","79.4","5,6","5",",6","1",",6","1",",6","","","","","0",",6","0",",6","0","5,6","22","5,6","6","5,6","","","19140514",",,6","","","","","","","19140505",",,6","19140527",",5,6","6.1",",6,14,","","","","","58.9",",,6,05,","35.6","5,6,27,","","","2144.6","6","","","30.3","5,6","","","","","","","","","","","64.8",",,,6","","","19.92","5,6","26.56","5,,,6","13.29",",,,6"
"USC00406012","1914-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","391.2","6","282.3",",6","5",",6","1",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","25",",6","","","19140629","+,,6","","","","","","","19140616",",,6","19140626",",,6","17.8",",6,29,+","","","","","42.7",",,6,16,","38.9",",6,26,","","","2144.6","6","","","0.0",",6","","","","","","","","","","","44.5",",,,6","","","27.74",",6","34.30",",,,6","21.19",",,,6"
"USC00406012","1914-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","694.9","6","303.7",",6","5",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","27",",6","","","19140730",",,6","","","","","","","19140711",",,6","19140728","+,,6","14.4",",6,30,","","","","","14.0",",,6,11,","38.3",",6,28,+","","","0.0","6","","","0.0",",6","","","","","","","","","","","33.0",",,,6","","","28.13",",6","35.03",",,,6","21.23",",,,6"
"USC00406012","1914-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","911.0","6","216.1","1,6","10",",6","10",",6","1",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","12","1,6","","","19140830",",,6","","","","","","","19140827",",,6","19140808",",1,6","16.1",",6,30,","","","","","51.1",",,6,27,","35.6","1,6,08,","","","0.0","6","","","0.0","1,6","","","","","","","","","","","147.3",",,,6","","","25.57","1,6","30.73","1,,,6","20.40",",,,6"
"USC00406012","1914-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1025.3","6","114.3",",6","8",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","19140928","+,,6","","","","","","","19140923",",,6","19140924",",,6","8.9",",6,28,+","","","","","48.3",",,6,23,","33.3",",6,24,","","","12.5","6","","","12.5",",6","","","","","","","","","","","95.2",",,,6","","","21.73",",6","27.86",",,,6","15.59",",,,6"
"USC00406012","1914-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1050.9","6","25.6","3,6","7",",6","4",",6","1",",6","","","","","0","2,6","2","2,6","0","1,6","20","1,6","0","1,6","","","19141029",",2,6","","","","","","","19141010",",,6","19141007",",1,6","-1.1","2,6,29,","","","","","53.8",",,6,10,","27.2","1,6,07,","","","84.7","6","","","72.2","1,6","","","","","","","","","","","87.6",",,,6","","","16.45","3,6","21.37","1,,,6","11.53","2,,,6"
"USC00406012","1914-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1051.8","6","0.9",",6","5",",6","3",",6","0",",6","","","0",",6","0",",6","9",",6","0",",6","8",",6","0",",6","","","19141121","+,,6","","","19141120",",,6","","","19141109",",,6","19141108",",,6","-11.1",",6,21,+","","","0",",T,6,20,","10.7",",,6,09,","26.7",",6,08,","","","349.3","6","","","264.6",",6","","","","","","","","","","","24.9",",,,6","0",",T,,6","9.54",",6","16.33",",,,6","2.75",",,,6"
"USC00406012","1914-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1051.8","6","0.0",",6","10",",6","6",",6","1",",6","","","1",",6","0",",6","23",",6","7",",6","0",",6","0",",6","1","","19141216","+,,6","","","19141213",",,6","","","19141225",",,6","19141203",",,6","-17.2",",6,16,+","","","127",",,6,13,","40.6",",,6,25,","18.3",",6,03,","","","872.9","6","","","523.6",",6","","","","","","","","","","","108.6",",,,6","127",",,,6","1.44",",6","5.25",",,,6","-2.36",",,,6"
"USC00406012","1915-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0","1,6","12",",6","9",",6","1",",6","","","","","0",",6","27",",6","3","1,6","0","1,6","0","1,6","1","","19150125","+,,6","","","","","","","19150131",",,6","19150117",",1,6","-10.6",",6,25,+","","","","","33.3",",,6,31,","13.9","1,6,17,","","","1387.2","6","","","514.3","1,6","","","","","","","","","","","111.4",",,,6","","","1.14","1,6","6.29","1,,,6","-4.00",",,,6"
"USC00406012","1915-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","8",",6","6",",6","2",",6","","","0",",6","0",",6","16",",6","0",",6","0",",6","0",",6","","","19150210","+,,6","","","19150202",",,6","","","19150201",",,6","19150214",",,6","-5.0",",6,10,+","","","13",",,6,02,","43.2",",,6,01,","20.0",",6,14,","","","1730.6","6","","","343.4",",6","","","","","","","","","","","111.5",",,,6","13",",,,6","6.07",",6","10.88",",,,6","1.26",",,,6"
"USC00406012","1915-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","10",",6","6",",6","1",",6","","","2",",6","0",",6","21",",6","0",",6","0",",6","0",",6","","","19150323","+,,6","","","19150322",",,6","","","19150305",",,6","19150326",",,6","-3.9",",6,23,+","","","102",",,6,22,","28.4",",,6,05,","17.2",",6,26,","","","2168.3","6","","","437.7",",6","","","","","","","","","","","70.3",",,,6","169",",,,6","4.21",",6","8.94",",,,6","-0.51",",,,6"
"USC00406012","1915-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","41.5","6","41.5",",6","4",",6","2",",6","1",",6","","","","","0",",6","4",",6","0",",6","24",",6","0",",6","","","19150405","+,,6","","","","","","","19150422",",,6","19150420",",,6","-2.2",",6,05,+","","","","","26.2",",,6,22,","31.1",",6,20,","","","2265.8","6","","","97.5",",6","","","","","","","","","","","40.7",",,,6","","","16.47",",6","23.72",",,,6","9.21",",,,6"
"USC00406012","1915-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","118.1","6","76.6","1,6","10",",6","7",",6","2",",6","","","","","0","1,6","0","1,6","0",",6","28",",6","0",",6","","","19150510","+,1,6","","","","","","","19150507",",,6","19150523","+,,6","8.3","1,6,10,+","","","","","49.0",",,6,07,","31.7",",6,23,+","","","2291.0","6","","","25.2",",6","","","","","","","","","","","143.6",",,,6","","","20.12","1,6","25.94",",,,6","14.31","1,,,6"
"USC00406012","1915-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","248.4","6","130.3","3,6","10",",6","6",",6","0",",6","","","","","0","2,6","0","2,6","0","1,6","29","1,6","6","1,6","","","19150609",",2,6","","","","","","","19150615",",,6","19150621",",1,6","11.1","2,6,09,","","","","","15.5",",,6,15,","33.9","1,6,21,","","","2293.0","6","","","2.0","1,6","","","","","","","","","","","55.1",",,,6","","","23.18","3,6","28.73","1,,,6","17.62","2,,,6"
"USC00406012","1915-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","459.9","6","211.5",",6","8",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","19150707","+,,6","","","","","","","19150720",",,6","19150731",",,6","12.8",",6,07,+","","","","","22.1",",,6,20,","36.7",",6,31,","","","0.0","6","","","0.0",",6","","","","","","","","","","","69.5",",,,6","","","25.15",",6","30.95",",,,6","19.35",",,,6"
"USC00406012","1915-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","616.8","6","156.9",",6","12",",6","11",",6","4",",6","","","","","0",",6","0",",6","0",",6","29",",6","6",",6","","","19150831",",,6","","","","","","","19150829",",,6","19150801",",,6","10.0",",6,31,","","","","","55.1",",,6,29,","36.7",",6,01,","","","4.2","6","","","4.2",",6","","","","","","","","","","","234.2",",,,6","","","23.26",",6","28.18",",,,6","18.34",",,,6"
"USC00406012","1915-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","760.9","6","144.1",",6","3",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","5",",6","","","19150923","+,,6","","","","","","","19150919",",,6","19150914",",,6","7.2",",6,23,+","","","","","16.8",",,6,19,","33.9",",6,14,","","","19.2","6","","","15.0",",6","","","","","","","","","","","18.6",",,,6","","","22.64",",6","28.44",",,,6","16.83",",,,6"
"USC00406012","1915-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","780.9","6","20.0",",6","5",",6","5",",6","1",",6","","","","","0",",6","2",",6","0",",6","24",",6","0",",6","","","19151010","+,,6","","","","","","","19151001",",,6","19151004",",,6","0.0",",6,10,+","","","","","38.1",",,6,01,","28.3",",6,04,","","","102.3","6","","","83.1",",6","","","","","","","","","","","88.7",",,,6","","","16.30",",6","22.66",",,,6","9.94",",,,6"
"USC00406012","1915-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","787.6","6","6.7",",6","8",",6","7",",6","5",",6","","","","","0",",6","8",",6","0",",6","11",",6","0",",6","","","19151130",",,6","","","","","","","19151114",",,6","19151107","+,,6","-4.4",",6,30,","","","","","48.3",",,6,14,","26.7",",6,07,+","","","327.3","6","","","225.0",",6","","","","","","","","","","","201.9",",,,6","","","11.06",",6","17.30",",,,6","4.81",",,,6"
"USC00406012","1915-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","787.6","6","0.0",",6","11",",6","9",",6","3",",6","","","","","0",",6","21",",6","0",",6","0",",6","0",",6","","","19151201",",,6","","","","","","","19151217",",,6","19151217",",,6","-4.4",",6,01,","","","","","40.6",",,6,17,","18.9",",6,17,","","","742.2","6","","","414.9",",6","","","","","","","","","","","174.7",",,,6","","","4.95",",6","10.13",",,,6","-0.23",",,,6"
"USC00406012","1916-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1.7","6","1.7",",6","11",",6","10",",6","4",",6","","","0",",6","0",",6","14",",6","6",",6","4",",6","0",",6","","","19160118",",,6","","","19160117",",,6","","","19160101",",,6","19160130",",,6","-12.2",",6,18,","","","0",",T,6,17,","56.1",",,6,01,","23.3",",6,30,","","","1111.8","6","","","369.6",",6","","","","","","","","","","","257.9",",,,6","0",",T,,6","6.46",",6","11.53",",,,6","1.40",",,,6"
"USC00406012","1916-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1.7","6","0.0",",6","8",",6","8",",6","0",",6","","","1",",6","0",",6","21",",6","5",",6","0",",6","0",",6","","","19160204","+,,6","","","19160228",",,6","","","19160223",",,6","19160218",",,6","-9.4",",6,04,+","","","127",",,6,28,","14.0",",,6,23,","20.6",",6,18,","","","1539.9","6","","","428.1",",6","","","","","","","","","","","62.8",",,,6","127",",,,6","3.57",",6","9.08",",,,6","-1.93",",,,6"
"USC00406012","1916-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","2.0","6","0.3","2,6","5",",6","4",",6","1",",6","","","1",",6","0","1,6","16","1,6","0","1,6","8","1,6","0","1,6","","","19160317","+,1,6","","","19160315",",,6","","","19160326",",,6","19160322",",1,6","-5.6","1,6,17,+","","","51",",,6,15,","26.7",",,6,26,","26.7","1,6,22,","","","1840.0","6","","","300.1","1,6","","","","","","","","","","","80.1",",,,6","51",",,,6","8.01","2,6","14.64","1,,,6","1.38","1,,,6"
"USC00406012","1916-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","16.8","6","14.8",",6","10",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","16",",6","0",",6","","","19160410","+,,6","","","19160409",",,6","","","19160403",",,6","19160416",",,6","0.6",",6,10,+","","","0",",T,6,09,","39.4",",,6,03,","28.9",",6,16,","","","1977.5","6","","","137.5",",6","","","","","","","","","","","98.8",",,,6","0",",T,,6","14.24",",6","20.24",",,,6","8.24",",,,6"
"USC00406012","1916-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","125.9","6","109.1",",6","8",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","26",",6","5",",6","","","19160517",",,6","","","","","","","19160516",",,6","19160514",",,6","8.9",",6,17,","","","","","36.6",",,6,16,","33.3",",6,14,","","","1995.8","6","","","18.3",",6","","","","","","","","","","","152.5",",,,6","","","21.26",",6","27.06",",,,6","15.46",",,,6"
"USC00406012","1916-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","255.7","6","129.8",",6","11",",6","9",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","2",",6","","","19160604",",,6","","","","","","","19160620",",,6","19160623",",,6","12.2",",6,04,","","","","","31.8",",,6,20,","32.8",",6,23,","","","1998.1","6","","","2.3",",6","","","","","","","","","","","130.2",",,,6","","","22.58",",6","27.56",",,,6","17.61",",,,6"
"USC00406012","1916-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","507.8","6","252.1",",6","9",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","14",",6","","","19160705",",,6","","","","","","","19160722",",,6","19160728","+,,6","18.9",",6,05,","","","","","36.6",",,6,22,","33.3",",6,28,+","","","0.0","6","","","0.0",",6","","","","","","","","","","","97.1",",,,6","","","26.47",",6","31.24",",,,6","21.70",",,,6"
"USC00406012","1916-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","737.9","6","230.1",",6","8",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","19160831","+,,6","","","","","","","19160828",",,6","19160808",",,6","12.8",",6,31,+","","","","","21.8",",,6,28,","34.4",",6,08,","","","0.0","6","","","0.0",",6","","","","","","","","","","","70.1",",,,6","","","25.75",",6","31.04",",,,6","20.47",",,,6"
"USC00406012","1916-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","845.2","6","107.3",",6","8",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","3",",6","","","19160930",",,6","","","","","","","19160901",",,6","19160909",",,6","3.3",",6,30,","","","","","21.6",",,6,01,","36.7",",6,09,","","","38.1","6","","","38.1",",6","","","","","","","","","","","56.6",",,,6","","","20.64",",6","27.52",",,,6","13.76",",,,6"
"USC00406012","1916-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","871.9","6","26.7",",6","6",",6","5",",6","1",",6","","","","","0",",6","3",",6","0",",6","20",",6","0",",6","","","19161022",",,6","","","","","","","19161019",",,6","19161009",",,6","-0.6",",6,22,","","","","","36.8",",,6,19,","31.7",",6,09,","","","171.7","6","","","133.6",",6","","","","","","","","","","","56.7",",,,6","","","14.88",",6","22.82",",,,6","6.94",",,,6"
"USC00406012","1916-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","875.6","6","3.7",",6","3",",6","2",",6","0",",6","","","","","0",",6","9",",6","0",",6","11",",6","0",",6","","","19161115",",,6","","","","","","","19161110",",,6","19161106",",,6","-9.4",",6,15,","","","","","14.7",",,6,10,","27.2",",6,06,","","","432.3","6","","","260.6",",6","","","","","","","","","","","29.9",",,,6","","","9.77",",6","17.37",",,,6","2.16",",,,6"
"USC00406012","1916-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","875.9","6","0.3",",6","11",",6","7",",6","1",",6","","","3",",6","0",",6","21",",6","4",",6","3",",6","0",",6","","","19161215",",,6","","","19161218",",,6","","","19161227",",,6","19161208",",,6","-16.1",",6,15,","","","178",",,6,18,","58.4",",,6,27,","22.8",",6,08,","","","878.7","6","","","446.4",",6","","","","","","","","","","","120.9",",,,6","318",",,,6","3.94",",6","10.28",",,,6","-2.40",",,,6"
"USC00406012","1917-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","10",",6","9",",6","1",",6","","","2",",6","0",",6","19",",6","6",",6","3",",6","0",",6","","","19170114",",,6","","","19170115",",,6","","","19170105",",,6","19170131",",,6","-16.1",",6,14,","","","102",",,6,15,","27.9",",,6,05,","22.2",",6,31,","","","1307.3","6","","","428.6",",6","","","","","","","","","","","125.7",",,,6","127",",,,6","4.51",",6","9.84",",,,6","-0.83",",,,6"
"USC00406012","1917-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","5",",6","3",",6","0",",6","","","0",",6","0",",6","15",",6","5",",6","6",",6","0",",6","","","19170203",",,6","","","19170215","+,,6","","","19170215",",,6","19170227",",,6","-15.6",",6,03,","","","13",",,6,15,+","24.4",",,6,15,","25.0",",6,27,","","","1708.9","6","","","401.6",",6","","","","","","","","","","","66.1",",,,6","26",",,,6","3.99",",6","10.41",",,,6","-2.43",",,,6"
"USC00406012","1917-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","2.0","6","2.0","3,6","15",",6","13",",6","1",",6","","","2",",6","0","2,6","9","2,6","1","1,6","8","1,6","0","1,6","","","19170305",",2,6","","","19170305",",,6","","","19170311",",,6","19170313",",1,6","-13.3","2,6,05,","","","51",",,6,05,","26.7",",,6,11,","26.1","1,6,13,","","","1960.8","6","","","251.9","1,6","","","","","","","","","","","182.2",",,,6","76",",,,6","9.35","3,6","15.98","1,,,6","2.72","2,,,6"
"USC00406012","1917-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","34.7","6","32.7",",6","7",",6","5",",6","2",",6","","","","","0",",6","2",",6","0",",6","19",",6","0",",6","","","19170403",",,6","","","","","","","19170402",",,6","19170428","+,,6","-0.6",",6,03,","","","","","46.2",",,6,02,","30.0",",6,28,+","","","2092.5","6","","","131.7",",6","","","","","","","","","","","110.7",",,,6","","","15.03",",6","21.94",",,,6","8.13",",,,6"
"USC00406012","1917-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","67.8","6","33.1",",6","8",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","19170514",",,6","","","","","","","19170522",",,6","19170522","+,,6","3.3",",6,14,","","","","","27.4",",,6,22,","30.0",",6,22,+","","","2185.3","6","","","92.8",",6","","","","","","","","","","","57.4",",,,6","","","16.41",",6","23.46",",,,6","9.35",",,,6"
