"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00296854","1913-04","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","3",",6","2",",6","0",",6","","","0",",6","0",",","23",",6","","","","","","","","","19130412",",,6","","","19130422",",,6","","","19130422",",,6","","","-8.9",",6,12,","","","0",",T,6,22,","9.7",",,6,22,","","","18.8",",,,6","0",",T,,6","","","-2.06",",,,6"
"USC00296854","1913-05","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","3",",6","3",",6","0",",6","","","0",",6","0",",","14",",6","","","","","","","","","19130505","+,,6","","","19130504",",,6","","","19130524",",,6","","","-3.3",",6,05,+","","","0",",T,6,04,","5.3",",,6,24,","","","11.6",",,,6","0",",T,,6","","","1.74",",,,6"
"USC00296854","1913-06","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","9",",6","3",",6","0",",6","","","0",",6","0",",","0",",6","","","","","","","","","19130612",",,6","","","19130630","+,,6","","","19130619",",,6","","","1.1",",6,12,","","","0",",,6,30,+","14.2",",,6,19,","","","35.3",",,,6","0",",,,6","","","5.85",",,,6"
"USC00296854","1913-07","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","11",",6","6",",6","1",",6","","","0",",6","0","1,","0","1,6","","","","","","","","","19130728","+,1,6","","","19130731","+,,6","","","19130715",",,6","","","4.4","1,6,28,+","","","0",",,6,31,+","28.7",",,6,15,","","","87.6",",,,6","0",",,,6","","","9.39","1,,,6"
"USC00296854","1913-08","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","10",",6","7",",6","0",",6","","","","","0",",","0",",6","","","","","","","","","19130829","+,,6","","","","","","","19130814",",,6","","","5.6",",6,29,+","","","","","12.2",",,6,14,","","","50.6",",,,6","","","","","8.98",",,,6"
"USC00296854","1913-09","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","8",",6","8",",6","1",",6","","","0",",6","0",",","6",",6","","","","","","","","","19130927",",,6","","","19130930","+,,6","","","19130924",",,6","","","-3.3",",6,27,","","","0",",,6,30,+","37.8",",,6,24,","","","119.1",",,,6","0",",,,6","","","4.47",",,,6"
"USC00296854","1913-10","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","4",",6","3",",6","1",",6","","","0",",6","0",",","16",",6","","","","","","","","","19131029","+,,6","","","19131031","+,,6","","","19131003",",,6","","","-6.1",",6,29,+","","","0",",,6,31,+","32.0",",,6,03,","","","48.0",",,,6","0",",,,6","","","0.71",",,,6"
"USC00296854","1913-11","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","8",",6","7",",6","2",",6","","","0",",6","0",",","21",",6","","","","","","","","","19131129",",,6","","","19131128",",,6","","","19131117",",,6","","","-7.8",",6,29,","","","13",",,6,28,","33.5",",,6,17,","","","104.1",",,,6","13",",,,6","","","-1.19",",,,6"
"USC00296854","1913-12","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","5",",6","5",",6","1",",6","","","5",",6","3",",","31",",6","","","","","","","","","19131222",",,6","","","19131221",",,6","","","19131221",",,6","","","-20.6",",6,22,","","","229",",,6,21,","25.4",",,6,21,","","","54.9",",,,6","639",",,,6","","","-9.74",",,,6"
"USC00296854","1914-01","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","2",",6","2",",6","0",",6","","","1",",6","2",",","29",",6","","","","","","","","","19140130",",,6","","","19140128",",,6","","","19140128",",,6","","","-20.6",",6,30,","","","127",",,6,28,","18.5",",,6,28,","","","24.3",",,,6","127",",,,6","","","-7.28",",,,6"
"USC00296854","1914-02","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","4",",6","4",",6","0",",6","","","1",",6","0",",","27",",6","","","","","","","","","19140207",",,6","","","19140223",",,6","","","19140222",",,6","","","-15.0",",6,07,","","","51",",,6,23,","12.7",",,6,22,","","","28.7",",,,6","51",",,,6","","","-8.21",",,,6"
"USC00296854","1914-03","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","1",",6","0",",6","0",",6","","","1",",6","0",",","29",",6","","","","","","","","","19140313",",,6","","","19140303",",,6","","","19140303",",,6","","","-13.3",",6,13,","","","25",",,6,03,","1.3",",,6,03,","","","1.3",",,,6","25",",,,6","","","-6.60",",,,6"
"USC00296854","1914-04","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","0",",6","0",",6","0",",6","","","0",",6","0",",","22",",6","","","","","","","","","19140411","+,,6","","","19140430","+,,6","","","19140430","+,,6","","","-6.7",",6,11,+","","","0",",,6,30,+","0.0",",,6,30,+","","","0.0",",,,6","0",",,,6","","","-1.93",",,,6"
"USC00296854","1914-05","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","2",",6","2",",6","0",",6","","","0",",6","0",",","13",",6","","","","","","","","","19140502",",,6","","","19140531","+,,6","","","19140522",",,6","","","-7.8",",6,02,","","","0",",,6,31,+","22.9",",,6,22,","","","26.7",",,,6","0",",,,6","","","1.61",",,,6"
"USC00296854","1914-06","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","11",",6","9",",6","2",",6","","","0",",6","0",",","1",",6","","","","","","","","","19140603",",,6","","","19140630","+,,6","","","19140610",",,6","","","-1.1",",6,03,","","","0",",,6,30,+","30.0",",,6,10,","","","132.5",",,,6","0",",,,6","","","5.89",",,,6"
"USC00296854","1914-07","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","25",",6","16",",6","3",",6","","","","","0",",","0",",6","","","","","","","","","19140715","+,,6","","","","","","","19140717",",,6","","","5.6",",6,15,+","","","","","40.4",",,6,17,","","","201.2",",,,6","","","","","8.29",",,,6"
"USC00296854","1914-08","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","19",",6","12",",6","1",",6","","","0",",6","0",",","0",",6","","","","","","","","","19140825",",,6","","","19140831","+,,6","","","19140802",",,6","","","2.2",",6,25,","","","0",",,6,31,+","38.1",",,6,02,","","","123.4",",,,6","0",",,,6","","","6.36",",,,6"
"USC00296854","1914-09","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","5",",6","2",",6","0",",6","","","0",",6","0",",","2",",6","","","","","","","","","19140926",",,6","","","19140930","+,,6","","","19140920",",,6","","","-0.6",",6,26,","","","0",",,6,30,+","11.4",",,6,20,","","","22.6",",,,6","0",",,,6","","","5.56",",,,6"
"USC00296854","1914-10","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","6",",6","5",",6","3",",6","","","0",",6","0",",","22",",6","","","","","","","","","19141013",",,6","","","19141031","+,,6","","","19141003",",,6","","","-5.6",",6,13,","","","0",",,6,31,+","50.8",",,6,03,","","","127.7",",,,6","0",",,,6","","","-0.23",",,,6"
"USC00296854","1914-11","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","3",",6","2",",6","0",",6","","","0",",6","0",",","27",",6","","","","","","","","","19141116",",,6","","","19141130",",,6","","","19141111",",,6","","","-13.9",",6,16,","","","13",",,6,30,","5.8",",,6,11,","","","10.4",",,,6","13",",,,6","","","-5.43",",,,6"
"USC00296854","1914-12","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","11",",6","9",",6","1",",6","","","6",",6","1",",","28",",6","","","","","","","","","19141215",",,6","","","19141228",",,6","","","19141219",",,6","","","-18.9",",6,15,","","","147",",,6,28,","26.9",",,6,19,","","","124.0",",,,6","554",",,,6","","","-8.37",",,,6"
"USC00296854","1915-01","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","5",",6","4",",6","1",",6","","","5",",6","4",",","30",",6","","","","","","","","","19150117",",,6","","","19150131",",,6","","","19150130",",,6","","","-25.6",",6,17,","","","229",",,6,31,","46.7",",,6,30,","","","84.3",",,,6","800",",,,6","","","-10.97",",,,6"
"USC00296854","1915-02","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","7",",6","5",",6","0",",6","","","5",",6","1",",","27",",6","","","","","","","","","19150222",",,6","","","19150219",",,6","","","19150219",",,6","","","-18.9",",6,22,","","","127",",,6,19,","11.4",",,6,19,","","","40.1",",,,6","369",",,,6","","","-8.13",",,,6"
"USC00296854","1915-03","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","9",",6","5",",6","0",",6","","","","","1",",","29",",6","","","","","","","","","19150304",",,6","","","","","","","19150303",",,6","","","-19.4",",6,04,","","","","","16.3",",,6,03,","","","35.4",",,,6","","","","","-7.67",",,,6"
"USC00296854","1915-04","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","9",",6","5",",6","0",",6","","","2",",6","0","1,","21","1,6","","","","","","","","","19150402","+,1,6","","","19150430",",,6","","","19150406",",,6","","","-5.0","1,6,02,+","","","51",",,6,30,","12.2",",,6,06,","","","37.2",",,,6","97",",,,6","","","-0.63","1,,,6"
"USC00296854","1915-05","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","0",",6","0",",6","0",",6","","","0",",6","0",",","19",",6","","","","","","","","","19150507",",,6","","","19150531","+,,6","","","19150531","+,,6","","","-6.1",",6,07,","","","0",",,6,31,+","0.0",",,6,31,+","","","0.0",",,,6","0",",,,6","","","-0.19",",,,6"
"USC00296854","1915-06","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","0",",6","0",",6","0",",6","","","0",",6","0",",","2",",6","","","","","","","","","19150605",",,6","","","19150630","+,,6","","","19150630","+,,6","","","-0.6",",6,05,","","","0",",,6,30,+","0.0",",,6,30,+","","","0.0",",,,6","0",",,,6","","","4.41",",,,6"
"USC00296854","1915-07","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","14",",6","11",",6","2",",6","","","0",",6","0",",","0",",6","","","","","","","","","19150707",",,6","","","19150731","+,,6","","","19150726",",,6","","","1.1",",6,07,","","","0",",,6,31,+","31.8",",,6,26,","","","142.1",",,,6","0",",,,6","","","8.40",",,,6"
"USC00296854","1915-08","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","15",",6","9",",6","0",",6","","","0",",6","0",",","0",",6","","","","","","","","","19150831",",,6","","","19150831","+,,6","","","19150807",",,6","","","2.8",",6,31,","","","0",",,6,31,+","24.9",",,6,07,","","","124.9",",,,6","0",",,,6","","","8.50",",,,6"
"USC00296854","1915-09","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","10",",6","7",",6","1",",6","","","0",",6","0",",","5",",6","","","","","","","","","19150928",",,6","","","19150930","+,,6","","","19150918",",,6","","","-2.2",",6,28,","","","0",",,6,30,+","27.7",",,6,18,","","","80.5",",,,6","0",",,,6","","","5.31",",,,6"
"USC00296854","1915-10","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","2",",6","1",",6","0",",6","","","0",",6","0",",","29",",6","","","","","","","","","19151012",",,6","","","19151031","+,,6","","","19151015",",,6","","","-5.6",",6,12,","","","0",",,6,31,+","3.8",",,6,15,","","","6.1",",,,6","0",",,,6","","","-1.70",",,,6"
"USC00296854","1915-11","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","3",",6","1",",6","0",",6","","","0",",6","0",",","25",",6","","","","","","","","","19151115",",,6","","","19151130","+,,6","","","19151107",",,6","","","-11.7",",6,15,","","","0",",,6,30,+","16.5",",,6,07,","","","19.0",",,,6","0",",,,6","","","-4.32",",,,6"
"USC00296854","1915-12","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","7",",6","6",",6","0",",6","","","6",",6","2",",","29",",6","","","","","","","","","19151228",",,6","","","19151227","+,,6","","","19151205",",,6","","","-20.6",",6,28,","","","89",",,6,27,+","18.8",",,6,05,","","","54.7",",,,6","420",",,,6","","","-6.61",",,,6"
"USC00296854","1916-01","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","14",",6","8",",6","0",",6","","","7","1,6","1",",","23",",6","","","","","","","","","19160122",",,6","","","19160120",",1,6","","","19160121",",,6","","","-18.3",",6,22,","","","152","1,,6,20,","21.1",",,6,21,","","","75.0",",,,6","611","1,,,6","","","-5.04",",,,6"
"USC00296854","1916-02","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","3",",6","2",",6","0",",6","","","2",",6","1",",","24",",6","","","","","","","","","19160201",",,6","","","19160229",",,6","","","19160229",",,6","","","-17.8",",6,01,","","","152",",,6,29,","14.0",",,6,29,","","","20.4",",,,6","216",",,,6","","","-4.36",",,,6"
"USC00296854","1916-03","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","7","1,6","5","1,6","0","1,6","","","6",",6","0",",","27",",6","","","","","","","","","19160325",",,6","","","19160324",",,6","","","19160323",",1,6","","","-17.2",",6,25,","","","203",",,6,24,","23.1","1,,6,23,","","","62.3","1,,,6","481",",,,6","","","-3.33",",,,6"
"USC00296854","1916-04","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","4",",6","1",",6","1",",6","","","2",",6","0",",","22",",6","","","","","","","","","19160408",",,6","","","19160430",",,6","","","19160430",",,6","","","-8.3",",6,08,","","","76",",,6,30,","30.5",",,6,30,","","","34.5",",,,6","101",",,,6","","","-1.97",",,,6"
"USC00296854","1916-05","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","1",",6","1",",6","0",",6","","","1",",6","0",",","17",",6","","","","","","","","","19160502",",,6","","","19160501",",,6","","","19160501",",,6","","","-3.3",",6,02,","","","127",",,6,01,","24.1",",,6,01,","","","24.1",",,,6","127",",,,6","","","0.65",",,,6"
"USC00296854","1916-06","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","0",",6","0",",6","0",",6","","","0",",6","0","1,","0","1,6","","","","","","","","","19160605","+,1,6","","","19160630","+,,6","","","19160630","+,,6","","","1.1","1,6,05,+","","","0",",,6,30,+","0.0",",,6,30,+","","","0.0",",,,6","0",",,,6","","","4.82","1,,,6"
"USC00296854","1916-07","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","","","","","","","","","0",",6","0",",","0",",6","","","","","","","","","19160702",",,6","","","19160731","+,,6","","","","","","","6.1",",6,02,","","","0",",,6,31,+","","","","","","","0",",,,6","","","10.27",",,,6"
"USC00296854","1916-08","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","18",",6","16",",6","2",",6","","","0",",6","0",",","0",",6","","","","","","","","","19160830",",,6","","","19160831","+,,6","","","19160824",",,6","","","6.1",",6,30,","","","0",",,6,31,+","40.1",",,6,24,","","","202.6",",,,6","0",",,,6","","","9.29",",,,6"
"USC00296854","1916-09","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","10",",6","9",",6","0",",6","","","0",",6","0",",","3",",6","","","","","","","","","19160929","+,,6","","","19160930","+,,6","","","19160904",",,6","","","0.0",",6,29,+","","","0",",,6,30,+","16.3",",,6,04,","","","60.8",",,,6","0",",,,6","","","4.96",",,,6"
"USC00296854","1916-10","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","9",",6","7",",6","1",",6","","","0",",6","0","1,","15","1,6","","","","","","","","","19161026",",1,6","","","19161031","+,,6","","","19161014",",,6","","","-7.2","1,6,26,","","","0",",,6,31,+","41.4",",,6,14,","","","111.0",",,,6","0",",,,6","","","1.41","1,,,6"
"USC00296854","1916-11","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","0",",6","0",",6","0",",6","","","0",",6","0","1,","27","1,6","","","","","","","","","19161116","+,1,6","","","19161120",",,6","","","19161120",",,6","","","-13.3","1,6,16,+","","","0",",T,6,20,","0.0",",T,6,20,","","","0.0",",T,,6","0",",T,,6","","","-6.45","1,,,6"
"USC00296854","1916-12","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","4",",6","2",",6","1",",6","","","3",",6","2",",","29",",6","","","","","","","","","19161211",",,6","","","19161226",",,6","","","19161226",",,6","","","-18.9",",6,11,","","","279",",,6,26,","33.3",",,6,26,","","","39.2",",,,6","355",",,,6","","","-8.31",",,,6"
"USC00296854","1917-01","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","9",",6","8",",6","0",",6","","","8",",6","1",",","26",",6","","","","","","","","","19170105",",,6","","","19170121","+,,6","","","19170119",",,6","","","-21.7",",6,05,","","","102",",,6,21,+","19.3",",,6,19,","","","76.8",",,,6","547",",,,6","","","-5.86",",,,6"
"USC00296854","1917-02","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","7",",6","4",",6","0",",6","","","7",",6","0",",","27",",6","","","","","","","","","19170220",",,6","","","19170219",",,6","","","19170219",",,6","","","-15.6",",6,20,","","","229",",,6,19,","23.9",",,6,19,","","","43.9",",,,6","521",",,,6","","","-7.72",",,,6"
"USC00296854","1917-03","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","1",",6","1",",6","0",",6","","","1",",6","0",",","28",",6","","","","","","","","","19170313",",,6","","","19170313",",,6","","","19170313",",,6","","","-16.1",",6,13,","","","38",",,6,13,","2.8",",,6,13,","","","2.8",",,,6","38",",,,6","","","-7.27",",,,6"
"USC00296854","1917-04","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","3",",6","3",",6","0",",6","","","2",",6","0",",","22",",6","","","","","","","","","19170402",",,6","","","19170411",",,6","","","19170411",",,6","","","-12.2",",6,02,","","","140",",,6,11,","14.5",",,6,11,","","","22.9",",,,6","178",",,,6","","","-3.20",",,,6"
"USC00296854","1917-05","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","7",",6","4",",6","1",",6","","","3",",6","0",",","18",",6","","","","","","","","","19170506",",,6","","","19170512",",,6","","","19170512",",,6","","","-8.3",",6,06,","","","102",",,6,12,","28.2",",,6,12,","","","57.4",",,,6","203",",,,6","","","-0.03",",,,6"
"USC00296854","1917-06","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","4",",6","0",",6","0",",6","","","0",",6","0",",","4",",6","","","","","","","","","19170602",",,6","","","19170630","+,,6","","","19170630",",,6","","","-2.8",",6,02,","","","0",",,6,30,+","1.8",",,6,30,","","","3.9",",,,6","0",",,,6","","","5.55",",,,6"
"USC00296854","1917-07","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","14",",6","8",",6","0",",6","","","0",",6","0",",","0",",6","","","","","","","","","19170710",",,6","","","19170731","+,,6","","","19170702",",,6","","","6.7",",6,10,","","","0",",,6,31,+","16.8",",,6,02,","","","66.9",",,,6","0",",,,6","","","10.24",",,,6"
"USC00296854","1917-08","32.86667","-108.21667","2135.1","PINOS ALTOS, NM US","16",",6","12",",6","0",",6","","","","","0",",","0",",6","","","","","","","","","19170830","+,,6","","","","","","","19170817",",,6","","","4.4",",6,30,+","","","","","19.3",",,6,17,","","","114.7",",,,6","","","","","8.25",",,,6"
