"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00093002","1921-01","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","0.0","X","0.0",",X","5",",X","2",",X","0",",X","11",",X","2",",X","0",",X","25",",X","6",",X","0",",X","0",",X","","","19210112",",,X","19210124",",,X","19210124",",,X","","","19210124",",,X","19210115",",,X","-12.8",",X,12,","203",",,X,24,","203",",,X,24,","10.9",",,X,24,","17.2",",X,15,","","","537.5",",X","19.5",",,,X","304",",,,X","1.00",",X","6.57",",,,X","-4.58",",,,X"
"USW00093002","1921-02","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","0.0","X","0.0",",X","4",",X","2",",X","0",",X","3",",X","2",",X","0",",X","19",",X","6",",X","1",",X","0",",X","","","19210208",",,X","19210206",",,X","19210206",",,X","","","19210222","+,,X","19210228",",,X","-14.4",",X,08,","51",",,X,06,","56",",,X,06,","3.0",",,X,22,+","21.1",",X,28,","","","435.9",",X","6.8",",,,X","115",",,,X","2.77",",X","8.99",",,,X","-3.45",",,,X"
"USW00093002","1921-03","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","0.0","X","0.0",",X","4",",X","2",",X","0",",X","2",",X","3",",X","0",",X","16",",X","2",",X","5",",X","0",",X","","","19210309",",,X","19210308",",,X","19210330","+,,X","","","19210330",",,X","19210318",",,X","-8.9",",X,09,","51",",,X,08,","64",",,X,30,+","5.1",",,X,30,","25.0",",X,18,","","","345.7",",X","12.2",",,,X","166",",,,X","7.18",",X","14.39",",,,X","-0.02",",,,X"
"USW00093002","1921-04","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","0.0","X","0.0",",X","8",",X","5",",X","1",",X","3",",X","6",",X","0",",X","13",",X","2",",X","9",",X","0",",X","","","19210417",",,X","19210415",",,X","19210415",",,X","3","","19210415",",,X","19210423",",,X","-6.7",",X,17,","203",",,X,15,","229",",,X,15,","31.2",",,X,15,","25.0",",X,23,","","","329.0",",X","58.7",",,,X","419",",,,X","7.37",",X","13.21",",,,X","1.52",",,,X"
"USW00093002","1921-05","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","4.7","X","4.7",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","","","19210501",",,X","19210531","+,,X","19210531","+,,X","9","","19210517",",,X","19210521",",,X","3.3",",X,01,","0",",,X,31,+","0",",,X,31,+","9.1",",,X,17,","28.3",",X,21,","","","133.0",",X","15.3",",,,X","0",",,,X","14.19",",X","20.46",",,,X","7.92",",,,X"
"USW00093002","1921-06","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","71.9","X","67.2",",X","10",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","4",",X","","","19210604",",,X","19210630","+,,X","19210630","+,,X","11","","19210604",",,X","19210630",",,X","8.3",",X,04,","0",",,X,30,+","0",",,X,30,+","35.8",",,X,04,","33.9",",X,30,","","","30.3",",X","82.9",",,,X","0",",,,X","19.56",",X","25.70",",,,X","13.42",",,,X"
"USW00093002","1921-07","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","210.7","X","138.8",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","","","19210705",",,X","19210731","+,,X","19210731","+,,X","7","","19210704",",,X","19210702",",,X","9.4",",X,05,","0",",,X,31,+","0",",,X,31,+","13.0",",,X,04,","36.1",",X,02,","9.7","X","9.7",",X","32.5",",,,X","0",",,,X","22.50",",X","29.02",",,,X","15.97",",,,X"
"USW00093002","1921-08","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","317.2","X","106.5",",X","9",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","2",",X","","","19210807","+,,X","19210831","+,,X","19210831","+,,X","9","","19210823",",,X","19210818","+,,X","10.6",",X,07,+","0",",,X,31,+","0",",,X,31,+","74.4",",,X,23,","33.3",",X,18,+","10.0","X","0.3",",X","88.7",",,,X","0",",,,X","21.76",",X","28.23",",,,X","15.29",",,,X"
"USW00093002","1921-09","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","342.0","X","24.8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","1",",X","","","19210930",",,X","19210930","+,,X","19210930","+,,X","3","","19210915",",,X","19210914",",,X","2.8",",X,30,","0",",,X,30,+","0",",,X,30,+","0.5",",,X,15,","32.8",",X,14,","52.8","X","42.8",",X","0.5",",,,X","0",",,,X","17.73",",X","25.89",",,,X","9.58",",,,X"
"USW00093002","1921-10","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","342.6","X","0.6",",X","3",",X","3",",X","0",",X","0",",X","1",",X","0",",X","3",",X","0",",X","16",",X","0",",X","","","19211028","+,,X","19211031","+,,X","19211007",",,X","","","19211006",",,X","19211020","+,,X","0.0",",X,28,+","0",",,X,31,+","25",",,X,07,","7.9",",,X,06,","27.2",",X,20,+","209.8","X","157.0",",X","16.8",",,,X","25",",,,X","13.29",",X","20.82",",,,X","5.75",",,,X"
"USW00093002","1921-11","39.75","-104.98333","1623.1","DENVER WEATHER SERVICE OFFICE CITY, CO US","342.6","X","0.0",",X","3",",X","1",",X","0",",X","4",",X","2",",X","0",",X","17",",X","1",",X","3",",X","0",",X","","","19211119",",,X","19211118",",,X","19211118",",,X","","","19211117",",,X","19211103",",,X","-10.6",",X,19,","76",",,X,18,","102",",,X,18,","11.7",",,X,17,","22.2",",X,03,","564.1","X","354.3",",X","14.5",",,,X","166",",,,X","6.52",",X","13.51",",,,X","-0.47",",,,X"
