"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR00D8-0390","1944-10","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","7",",I","5",",I","3",",I","","","","","","","19441028",",,I","","","65.5",",,I,28,","163.4",",,,I","",""
"BR00D8-0390","1944-11","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","10",",I","6",",I","3",",I","","","","","","","19441130",",,I","","","68.0",",,I,30,","187.3",",,,I","",""
"BR00D8-0390","1944-12","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","7",",I","2",",I","0",",I","","","","","","","19441201",",,I","","","9.0",",,I,01,","16.8",",,,I","",""
"BR00D8-0390","1945-01","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","12",",I","7",",I","4",",I","","","","","","","19450118",",,I","","","51.8",",,I,18,","180.3",",,,I","",""
"BR00D8-0390","1945-02","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","14",",I","13",",I","2",",I","","","","","","","19450227",",,I","","","33.5",",,I,27,","177.6",",,,I","",""
"BR00D8-0390","1945-03","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","3",",I","2",",I","2",",I","","","","","","","19450324",",,I","","","74.5",",,I,24,","103.6",",,,I","",""
"BR00D8-0390","1945-04","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","6",",I","5",",I","1",",I","","","","","","","19450411",",,I","","","27.0",",,I,11,","79.4",",,,I","",""
"BR00D8-0390","1945-05","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","4",",I","3",",I","0",",I","","","","","","","19450511",",,I","","","23.3",",,I,11,","36.3",",,,I","",""
"BR00D8-0390","1945-06","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","9",",I","7",",I","4",",I","","","","","","","19450623",",,I","","","40.8",",,I,23,","179.7",",,,I","",""
"BR00D8-0390","1945-07","-22.117","-51.383","450.0","PRESIDENTE PRUDENTE, BR","4",",I","2",",I","1",",I","","","","","","","19450705",",,I","","","47.3",",,I,05,","57.9",",,,I","",""
