"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291480","1935-11","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","5.0",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","11",",6","0",",6","","","19351111",",,6","","","19351111",",,6","","","19351126",",,6","19351102",",,6","-2.8",",6,11,","","","0",",T,6,11,","19.1",",,6,26,","27.8",",6,02,","285.5","6","200.2",",6","22.4",",,,6","0",",T,,6","11.83",",6","17.24",",,,6","6.41",",,,6","",""
"USC00291480","1935-12","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","0.0",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","9",",6","1",",6","0",",6","0",",6","","","19351227","+,,6","","","19351220",",,6","","","19351220",",,6","19351222",",,6","-3.9",",6,27,+","","","0",",T,6,20,","7.4",",,6,20,","18.3",",6,22,","663.7","6","378.2",",6","14.3",",,,6","0",",T,,6","6.13",",6","10.80",",,,6","1.47",",,,6","",""
"USC00291480","1936-01","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","0.0","6","0.0",",6","3",",6","1",",6","0",",6","","","1",",6","0",",6","12",",6","0",",6","2",",6","0",",6","","","19360118",",,6","","","19360129",",,6","","","19360129",",,6","19360116",",,6","-9.4",",6,18,","","","76",",,6,29,","15.2",",,6,29,","23.9",",6,16,","998.3","6","334.6",",6","18.0",",,,6","76",",,,6","7.54",",6","14.42",",,,6","0.66",",,,6","",""
"USC00291480","1936-02","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19360229","+,,6","","","19360229","+,,6","","","","","","","0",",,6,29,+","0.0",",,6,29,+","","","","","","","0.0",",,,6","0",",,,6","","","","","","","",""
"USC00291480","1936-03","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","2.5",",6","2",",6","0",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","17",",6","0",",6","","","19360324",",,6","","","19360331","+,,6","","","19360302",",,6","19360329",",,6","-0.6",",6,24,","","","0",",,6,31,+","1.8",",,6,02,","28.3",",6,29,","","","168.3",",6","2.8",",,,6","0",",,,6","12.99",",6","20.00",",,,6","5.97",",,,6","",""
"USC00291480","1936-04","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","43.6",",6","2",",6","0",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","21",",6","0",",6","","","19360406",",,6","","","19360430","+,,6","","","19360427",",,6","19360415",",,6","-4.4",",6,06,","","","0",",,6,30,+","1.0",",,6,27,","31.7",",6,15,","","","89.4",",6","1.5",",,,6","0",",,,6","16.81",",6","24.00",",,,6","9.61",",,,6","",""
"USC00291480","1936-05","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","85.4","2,6","10",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","0","2,6","26","2,6","4","2,6","","","19360509","+,,6","","","19360531","+,,6","","","19360525",",,6","19360506","+,2,6","8.9",",6,09,+","","","0",",,6,31,+","32.3",",,6,25,","33.9","2,6,06,+","","","13.1","2,6","95.8",",,,6","0",",,,6","20.81","2,6","26.89","2,,,6","14.74",",,,6","",""
"USC00291480","1936-06","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","234.4",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","23",",6","","","19360613",",,6","","","19360630","+,,6","","","19360614",",,6","19360623","+,,6","11.1",",6,13,","","","0",",,6,30,+","12.7",",,6,14,","36.7",",6,23,+","","","0.0",",6","16.8",",,,6","0",",,,6","26.15",",6","33.46",",,,6","18.83",",,,6","",""
"USC00291480","1936-07","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","237.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","19360731","+,,6","","","","","","","","","19360719",",,6","16.7",",6,31,+","","","","","","","38.9",",6,19,","0.0","6","0.0",",6","","","","","26.00",",6","32.69",",,,6","19.32",",,,6","",""
"USC00291480","1936-08","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","213.6","3,6","4",",6","3",",6","0",",6","","","0",",6","0","2,6","0","2,6","0","1,6","30","1,6","20","1,6","","","19360821",",2,6","","","19360831","+,,6","","","19360818",",,6","19360814","+,1,6","15.6","2,6,21,","","","0",",,6,31,+","9.1",",,6,18,","36.7","1,6,14,+","0.0","6","0.0","1,6","22.3",",,,6","0",",,,6","25.91","3,6","32.98","1,,,6","18.83","2,,,6","",""
"USC00291480","1936-09","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","107.8","3,6","12",",6","9",",6","0",",6","","","0",",6","0","3,6","0","3,6","0",",6","26",",6","7",",6","","","19360927",",3,6","","","19360930","+,,6","","","19360927",",,6","19360904","+,,6","1.1","3,6,27,","","","0",",,6,30,+","19.8",",,6,27,","33.9",",6,04,+","34.7","6","34.7",",6","78.1",",,,6","0",",,,6","21.25","3,6","27.79",",,,6","14.70","3,,,6","",""
"USC00291480","1936-10","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","44.4",",6","8",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","22",",6","0",",6","","","19361024","+,,6","","","19361031","+,,6","","","19361022",",,6","19361019",",,6","0.6",",6,24,+","","","0",",,6,31,+","5.6",",,6,22,","31.1",",6,19,","141.6","6","106.9",",6","17.6",",,,6","0",",,,6","16.32",",6","22.22",",,,6","10.41",",,,6","",""
"USC00291480","1936-11","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","","","5",",6","2",",6","0",",6","","","0",",6","0",",6","5",",6","","","","","","","","","19361103",",,6","","","19361130","+,,6","","","19361123",",,6","","","-4.4",",6,03,","","","0",",,6,30,+","4.1",",,6,23,","","","","","","","11.5",",,,6","0",",,,6","","","","","4.42",",,,6","",""
"USC00291480","1936-12","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","0.0","2,6","2",",6","2",",6","0",",6","","","0",",6","0",",6","6",",6","0","2,6","3","2,6","0","2,6","","","19361206",",,6","","","19361202",",,6","","","19361205",",,6","19361215",",2,6","-4.4",",6,06,","","","0",",T,6,02,","3.8",",,6,05,","22.2","2,6,15,","","","264.4","2,6","7.4",",,,6","0",",T,,6","9.16","2,6","16.24","2,,,6","2.09",",,,6","",""
"USC00291480","1937-01","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","0.0","6","0.0","1,6","1","1,6","0","1,6","0","1,6","","","0",",6","0",",6","16",",6","3","1,6","0","1,6","0","1,6","","","19370123",",,6","","","19370122","+,,6","","","19370131",",1,6","19370106",",1,6","-12.8",",6,23,","","","0",",T,6,22,+","0.3","1,,6,31,","20.6","1,6,06,","","","382.4","1,6","0.3","1,,,6","0",",T,,6","5.66","1,6","12.28","1,,,6","-0.96",",,,6","",""
"USC00291480","1937-02","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","","","4",",6","0",",6","0",",6","","","0",",6","","","","","0",",6","7",",6","0",",6","","","","","","","19370202",",,6","","","19370220","+,,6","19370206",",,6","","","","","13",",,6,02,","1.8",",,6,20,+","25.6",",6,06,","","","","","6.2",",,,6","13",",,,6","","","17.36",",,,6","","","",""
"USC00291480","1937-03","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","","","5",",6","2",",6","1",",6","","","0",",6","","","","","1",",6","6",",6","0",",6","","","","","","","19370330",",,6","","","19370305",",,6","19370322","+,,6","","","","","0",",T,6,30,","29.5",",,6,05,","26.1",",6,22,+","","","","","37.4",",,,6","0",",T,,6","","","16.74",",,,6","","","",""
"USC00291480","1937-04","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","58.7",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","28",",6","3",",6","","","19370404",",,6","","","19370430","+,,6","","","19370418",",,6","19370417",",,6","-5.0",",6,04,","","","0",",,6,30,+","1.8",",,6,18,","35.6",",6,17,","","","44.4",",6","1.8",",,,6","0",",,,6","18.81",",6","26.85",",,,6","10.77",",,,6","",""
"USC00291480","1937-05","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","117.8","1,6","11",",6","4",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","29",",6","8",",6","","","19370503",",1,6","","","19370531","+,,6","","","19370529",",,6","19370517",",,6","8.9","1,6,03,","","","0",",,6,31,+","20.8",",,6,29,","35.6",",6,17,","","","9.1",",6","72.6",",,,6","0",",,,6","21.97","1,6","28.37",",,,6","15.56","1,,,6","",""
"USC00291480","1937-06","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","197.9",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","20",",6","","","19370604",",,6","","","19370630","+,,6","","","19370603",",,6","19370617",",,6","10.0",",6,04,","","","0",",,6,30,+","0.8",",,6,03,","36.7",",6,17,","","","0.0",",6","0.8",",,,6","0",",,,6","24.93",",6","32.45",",,,6","17.41",",,,6","",""
"USC00291480","1937-07","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","239.6",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","25",",6","","","19370706",",,6","","","19370731","+,,6","","","19370720",",,6","19370730","+,,6","12.2",",6,06,","","","0",",,6,31,+","3.0",",,6,20,","37.8",",6,30,+","0.0","6","0.0",",6","3.8",",,,6","0",",,,6","26.06",",6","33.33",",,,6","18.80",",,,6","",""
"USC00291480","1937-08","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","234.2",",6","6",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","19",",6","","","19370815",",,6","","","19370831","+,,6","","","19370821",",,6","19370807",",,6","12.8",",6,15,","","","0",",,6,31,+","33.8",",,6,21,","37.2",",6,07,","0.0","6","0.0",",6","51.0",",,,6","0",",,,6","25.89",",6","32.53",",,,6","19.25",",,,6","",""
"USC00291480","1937-09","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","120.8","3,6","9",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0","3,6","27","3,6","4","3,6","","","19370928","+,,6","","","19370930","+,,6","","","19370907",",,6","19370903","+,3,6","8.9",",6,28,+","","","0",",,6,30,+","14.0",",,6,07,","34.4","3,6,03,+","4.1","6","4.1","3,6","51.7",",,,6","0",",,,6","22.65","3,6","28.56","3,,,6","16.74",",,,6","",""
"USC00291480","1937-10","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","44.9","1,6","7",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","24","1,6","0","1,6","","","19371021",",,6","","","19371031","+,,6","","","19371010",",,6","19371004",",1,6","4.4",",6,21,","","","0",",,6,31,+","15.5",",,6,10,","31.7","1,6,04,","43.5","6","39.4","1,6","50.6",",,,6","0",",,,6","18.42","1,6","24.96","1,,,6","11.88",",,,6","",""
"USC00291480","1937-11","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","1.7",",6","3",",6","1",",6","0",",6","","","0",",6","0",",6","8",",6","0",",6","11",",6","0",",6","","","19371119",",,6","","","19371130","+,,6","","","19371108",",,6","19371118",",,6","-6.7",",6,19,","","","0",",,6,30,+","5.6",",,6,08,","25.6",",6,18,","241.0","6","197.5",",6","7.9",",,,6","0",",,,6","11.81",",6","18.44",",,,6","5.17",",,,6","",""
"USC00291480","1937-12","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","","","2.2",",6","6",",6","4",",6","0",",6","","","0",",6","0",",6","12",",6","1",",6","3",",6","0",",6","","","19371214","+,,6","","","19371220",",,6","","","19371220",",,6","19371213","+,,6","-4.4",",6,14,+","","","20",",,6,20,","4.1",",,6,20,","23.9",",6,13,+","550.9","6","309.9",",6","15.0",",,,6","30",",,,6","8.41",",6","14.38",",,,6","2.44",",,,6","",""
"USC00291480","1938-01","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","0.0","6","0.0","1,6","5","1,6","4","1,6","0","1,6","","","0",",6","0",",6","14",",6","0","1,6","4","1,6","0","1,6","","","19380131",",,6","","","19380121","+,,6","","","19380122",",1,6","19380115",",1,6","-7.2",",6,31,","","","0",",T,6,21,+","9.7","1,,6,22,","23.9","1,6,15,","854.3","6","303.4","1,6","24.8","1,,,6","0",",T,,6","8.20","1,6","14.69","1,,,6","1.71",",,,6","",""
"USC00291480","1938-02","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","0.0","6","0.0",",6","3",",6","1",",6","0",",6","","","1",",6","0",",6","6",",6","0",",6","9",",6","0",",6","","","19380218",",,6","","","19380221",",,6","","","19380228",",,6","19380210",",,6","-5.6",",6,18,","","","25",",,6,21,","4.1",",,6,28,","23.9",",6,10,","1055.6","6","201.3",",6","7.1",",,,6","25",",,,6","11.14",",6","17.39",",,,6","4.90",",,,6","",""
"USC00291480","1938-03","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","10",",6","0",",6","16",",6","0",",6","","","19380323","+,,6","","","19380331","+,,6","","","19380326",",,6","19380313",",,6","-2.2",",6,23,+","","","0",",,6,31,+","0.0",",T,6,26,","24.4",",6,13,","1287.4","6","231.8",",6","0.0",",T,,6","0",",,,6","10.85",",6","20.11",",,,6","1.60",",,,6","",""
"USC00291480","1938-04","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","33.3","6","33.3",",6","","","","","","","","","0",",6","0",",6","3",",6","0",",6","27",",6","0",",6","","","19380407",",,6","","","19380430","+,,6","","","","","19380419",",,6","-6.1",",6,07,","","","0",",,6,30,+","","","31.1",",6,19,","1354.0","6","66.6",",6","","","0",",,,6","17.22",",6","24.94",",,,6","9.50",",,,6","",""
"USC00291480","1938-05","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","144.5","6","111.2",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","7",",6","","","19380507",",,6","","","19380531","+,,6","","","19380509",",,6","19380528",",,6","3.3",",6,07,","","","0",",,6,31,+","6.4",",,6,09,","36.1",",6,28,","1372.0","6","18.0",",6","6.4",",,,6","0",",,,6","21.34",",6","29.07",",,,6","13.61",",,,6","",""
"USC00291480","1938-06","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","341.1","6","196.6",",6","","","","","","","","","0",",6","0",",6","0",",6","0",",6","30",",6","18",",6","","","19380626","+,,6","","","19380630","+,,6","","","","","19380606","+,,6","14.4",",6,26,+","","","0",",,6,30,+","","","37.2",",6,06,+","1372.0","6","0.0",",6","","","0",",,,6","24.89",",6","31.96",",,,6","17.81",",,,6","",""
"USC00291480","1938-07","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","526.8","6","185.7",",6","","","","","","","","","0",",6","0",",6","0",",6","0",",6","31",",6","11",",6","","","19380723",",,6","","","19380731","+,,6","","","","","19380707",",,6","13.9",",6,23,","","","0",",,6,31,+","","","35.0",",6,07,","0.0","6","0.0",",6","","","0",",,,6","24.32",",6","30.18",",,,6","18.47",",,,6","",""
"USC00291480","1938-08","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","759.4","6","232.6",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","15",",6","","","19380830",",,6","","","19380831","+,,6","","","19380830",",,6","19380820",",,6","13.9",",6,30,","","","0",",,6,31,+","8.9",",,6,30,","36.7",",6,20,","1.7","6","1.7",",6","16.3",",,,6","0",",,,6","25.78",",6","31.60",",,,6","19.96",",,,6","",""
"USC00291480","1938-09","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","865.7","6","106.3",",6","9",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","19380917","+,,6","","","19380930","+,,6","","","19380902",",,6","19380930",",,6","13.3",",6,17,+","","","0",",,6,30,+","40.9",",,6,02,","30.6",",6,30,","1.7","6","0.0",",6","81.3",",,,6","0",",,,6","21.88",",6","26.98",",,,6","16.78",",,,6","",""
"USC00291480","1938-10","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","916.5","6","50.8",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","","","19381020",",,6","","","19381031","+,,6","","","19381008",",,6","19381014",",,6","2.2",",6,20,","","","0",",,6,31,+","16.5",",,6,08,","30.0",",6,14,","31.7","6","30.0",",6","22.9",",,,6","0",",,,6","19.01",",6","25.50",",,,6","12.51",",,,6","",""
"USC00291480","1938-11","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","919.6","6","3.1","1,6","1",",6","0",",6","0",",6","","","0",",6","0","1,6","8","1,6","0",",6","15",",6","0",",6","","","19381124",",1,6","","","19381106",",,6","","","19381106",",,6","19381101",",,6","-8.3","1,6,24,","","","5",",,6,06,","0.5",",,6,06,","25.6",",6,01,","242.6","6","210.9",",6","0.5",",,,6","5",",,,6","11.25","1,6","18.20",",,,6","4.29","1,,,6","",""
"USC00291480","1938-12","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","919.6","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","11",",6","0",",6","2",",6","0",",6","","","19381227",",,6","","","19381225",",,6","","","19381225",",,6","19381211",",,6","-8.3",",6,27,","","","0",",T,6,25,","7.6",",,6,25,","24.4",",6,11,","532.6","6","290.0",",6","7.6",",,,6","0",",T,,6","8.98",",6","15.11",",,,6","2.85",",,,6","",""
"USC00291480","1939-01","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","0.0","6","0.0",",6","2","1,6","2","1,6","0","1,6","","","1",",6","0",",6","11",",6","0",",6","1",",6","0",",6","","","19390123",",,6","","","19390111",",,6","","","19390108",",1,6","19390121",",,6","-4.4",",6,23,","","","51",",,6,11,","4.6","1,,6,08,","21.1",",6,21,","844.4","6","311.8",",6","7.4","1,,,6","51",",,,6","8.28",",6","14.26",",,,6","2.29",",,,6","",""
"USC00291480","1939-02","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","17",",6","0",",6","0",",6","0",",6","","","19390221","+,,6","","","19390202",",,6","","","19390202",",,6","19390213",",,6","-9.4",",6,21,+","","","76",",,6,02,","4.6",",,6,02,","19.4",",6,13,","1166.0","6","321.6",",6","4.6",",,,6","76",",,,6","6.85",",6","14.47",",,,6","-0.77",",,,6","",""
"USC00291480","1939-03","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","4.7","6","4.7",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","19",",6","0",",6","","","19390301",",,6","","","19390331","+,,6","","","19390322",",,6","19390310",",,6","-3.3",",6,01,","","","0",",,6,31,+","8.6",",,6,22,","27.2",",6,10,","1317.1","6","151.1",",6","19.3",",,,6","0",",,,6","13.61",",6","20.67",",,,6","6.55",",,,6","",""
"USC00291480","1939-04","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","60.8","6","56.1",",6","","","","","","","","","","","0",",6","2",",6","0",",6","26",",6","0",",6","","","19390407",",,6","","","","","","","","","19390422",",,6","-6.1",",6,07,","","","","","","","29.4",",6,22,","1381.3","6","64.2",",6","","","","","18.06",",6","25.07",",,,6","11.06",",,,6","",""
"USC00291480","1939-05","32.1783","-104.4433","1351.8","CARLSBAD CAVERNS, NM US","224.2","6","163.4",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","30",",6","13",",6","","","19390513",",,6","","","19390531","+,,6","","","19390529",",,6","19390519",",,6","-0.6",",6,13,","","","0",",,6,31,+","8.1",",,6,29,","36.1",",6,19,","1396.0","6","14.7",",6","16.2",",,,6","0",",,,6","23.13",",6","30.75",",,,6","15.51",",,,6","",""
