"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00012960","1969-06","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","","","250.6",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","21",",0","20","","3","","19690605",",,0","19690630","+,,0","19690630","+,,0","1","","19690604",",,0","19690630",",,0","13.3",",0,05,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,04,","37.2",",0,30,","","","1.1",",0","38.4",",,,0","77.7",",X","","","","","","","0",",,,0","26.65",",0","32.72",",,,0","20.58",",,,0","19656",",X","170",",X","","","","","180","3,X","9.4",",X","","","","","12.9","3,X"
"USW00012960","1969-07","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","","","333.7",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","16","","","","19690715",",,0","19690731","+,,0","19690731","+,,0","10","","19690705",",,0","19690715",",,0","20.0",",0,15,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,05,","38.3",",0,15,","0.0","0","0.0",",0","98.8",",,,0","77.4",",X","","","","","","","0",",,,0","29.10",",0","35.40",",,,0","22.79",",,,0","19938",",X","100",",X","","","","","90",",X","20.6",",X","","","","","30.3",",X"
"USW00012960","1969-08","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","","","312.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","21","","","","19690831",",,0","19690831","+,,0","19690831","+,,0","12","","19690801",",,0","19690810",",,0","20.0",",0,31,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,01,","38.3",",0,10,","0.0","0","0.0",",0","67.9",",,,0","74.1",",X","","","","","","","0",",,,0","28.40",",0","34.48",",,,0","22.31",",,,0","18228",",X","130",",X","","","","","135",",X","9.4",",X","","","","","14.4",",X"
"USW00012960","1969-09","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","","","220.5",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","19","","1","","19690930",",,0","19690930","+,,0","19690930","+,,0","10","","19690903",",,0","19690908","+,,0","13.3",",0,30,","0",",,0,30,+","0",",,0,30,+","63.0",",,0,03,","35.0",",0,08,+","0.0","0","0.0",",0","154.6",",,,0","71.1",",X","","","","","","","0",",,,0","25.68",",0","32.13",",,,0","19.23",",,,0","15774",",X","80",",X","","","","","90",",X","13.0",",X","","","","","19.0",",X"
"USW00012960","1969-10","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","","","120.6",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","21","","1","","19691015","+,,0","19691031","+,,0","19691031","+,,0","4","","19691030",",,0","19691002",",,0","6.7",",0,15,+","0",",,0,31,+","0",",,0,31,+","50.0",",,0,30,","32.8",",0,02,","17.2","0","17.2",",0","83.8",",,,0","60.5",",X","","","","","","","0",",,,0","21.67",",0","27.92",",,,0","15.41",",,,0","12942",",X","150",",X","","","","","180",",X","10.3",",X","","","","","15.4",",X"
"USW00012960","1969-11","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","","","26.1",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","19",",0","0",",0","20","","5","","19691115",",,0","19691130","+,,0","19691130","+,,0","1","","19691118",",,0","19691109","+,,0","-3.9",",0,15,","0",",,0,30,+","0",",,0,30,+","46.5",",,0,18,","31.1",",0,09,+","152.3","0","135.1",",0","54.2",",,,0","58.9",",X","","","","","","","0",",,,0","14.70",",0","22.26",",,,0","7.14",",,,0","11382",",X","130",",X","","","","","360",",X","9.8",",X","","","","","13.4",",X"
"USW00012960","1969-12","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","","","4.7",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","16",",0","0",",0","21","","8","","19691231","+,,0","19691231","+,,0","19691231","+,,0","3","","19691205",",,0","19691215","+,,0","-1.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","51.1",",,0,05,","25.0",",0,15,+","325.7","0","173.4",",0","111.3",",,,0","52.2",",X","","","","","","","0",",,,0","12.89",",0","19.57",",,,0","6.21",",,,0","9984",",X","110",",X","","","","","113",",X","12.5",",X","","","","","18.0",",X"
"USW00012960","1970-01","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","9.5","0","9.5",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","7",",0","0",",0","18","","5","","19700107",",,0","19700119",",,0","19700119","+,,0","1","","19700105",",,0","19700128",",,0","-7.2",",0,07,","0",",T,0,19,","0",",T,0,19,+","19.8",",,0,05,","26.7",",0,28,","650.9","0","325.2",",0","49.0",",,,0","34.4",",X","","","","","","","0",",T,,0","8.15",",0","13.19",",,,0","3.10",",,,0","6696",",X","350",",X","","","","","338",",X","10.7",",X","","","","","16.4",",X"
"USW00012960","1970-02","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","11.2","0","1.7",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","5",",0","0",",0","15","","1","","19700203",",,0","19700228","+,,0","19700228","+,,0","3","","19700201",",,0","19700218",",,0","-2.8",",0,03,","0",",,0,28,+","0",",,0,28,+","27.4",",,0,01,","25.6",",0,18,","826.6","0","175.7",",0","64.1",",,,0","49.3",",X","","","","","","","0",",,,0","12.12",",0","18.20",",,,0","6.04",",,,0","9210",",X","270",",X","","","","","270",",X","11.6",",X","","","","","17.0",",X"
"USW00012960","1970-03","29.98438","-95.36072","27.5","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","","","","","","","","","14.8","0","3.6",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","25","","5","","19700322","+,,0","19700331","+,,0","19700331","+,,0","6","","19700306",",,0","19700305",",,0","0.0",",0,22,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,06,","25.6",",0,05,","970.1","0","143.5",",0","129.1",",,,0","48.9",",X","","","","","","","0",",,,0","13.82",",0","19.64",",,,0","8.00",",,,0","10986",",X","140",",X","","","","","338",",X","11.2",",X","","","","","16.4",",X"
