"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00257751","1995-02","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","2",",0","1",",0","0",",0","0","4,0","0",",0","","","19950224","+,4,0","19950228",",,0","","","19950203",",,0","0","4,T,0,24,+","13",",,0,28,","11.4",",,0,03,","12.4",",,,0","13",",,,0"
"USC00257751","1995-03","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","11",",0","7",",0","0",",0","5",",0","1",",0","","","19950309","+,,0","19950307",",,0","1","","19950326",",,0","152",",,0,09,+","152",",,0,07,","14.0",",,0,26,","50.9",",,,0","152",",,,0"
"USC00257751","1995-04","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","14",",0","10",",0","0",",0","2","2,0","1",",0","5","","19950411",",2,0","19950411",",,0","3","","19950408",",,0","51","2,,0,11,","51",",,0,11,","18.3",",,0,08,","104.5",",,,0","61",",,,0"
"USC00257751","1995-05","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","14",",0","9",",0","4",",0","0",",0","0",",0","6","","19950531","+,,0","19950531","+,,0","5","","19950528",",,0","0",",,0,31,+","0",",,0,31,+","41.1",",,0,28,","181.7",",,,0","0",",,,0"
"USC00257751","1995-06","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","7",",0","5",",0","1",",0","0",",0","0",",0","2","","19950630","+,,0","19950630","+,,0","3","","19950601",",,0","0",",,0,30,+","0",",,0,30,+","40.1",",,0,01,","69.3",",,,0","0",",,,0"
"USC00257751","1995-07","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","5",",0","2",",0","0",",0","0",",0","0",",0","","","19950731","+,,0","19950731","+,,0","2","","19950705",",,0","0",",,0,31,+","0",",,0,31,+","7.1",",,0,05,","15.1",",,,0","0",",,,0"
"USC00257751","1995-08","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","5",",0","5",",0","1",",0","0",",0","0",",0","1","","19950831","+,,0","19950831","+,,0","6","","19950801",",,0","0",",,0,31,+","0",",,0,31,+","27.7",",,0,01,","74.7",",,,0","0",",,,0"
"USC00257751","1995-09","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","7",",0","5",",0","1",",0","0",",0","0",",0","","","19950930","+,,0","19950930","+,,0","3","","19950919",",,0","0",",,0,30,+","0",",,0,30,+","38.6",",,0,19,","98.0",",,,0","0",",,,0"
"USC00257751","1995-10","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","5",",0","4",",0","0",",0","0",",0","0",",0","","","19951031","+,,0","19951031","+,,0","","","19951005",",,0","0",",,0,31,+","0",",,0,31,+","14.5",",,0,05,","37.3",",,,0","0",",,,0"
"USC00257751","1995-11","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","5",",0","1",",0","0",",0","0",",0","0",",0","","","19951128","+,,0","19951128","+,,0","","","19951101",",,0","0",",T,0,28,+","0",",T,0,28,+","3.6",",,0,01,","6.8",",,,0","0",",T,,0"
"USC00257751","1995-12","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","5",",0","1",",0","0",",0","7",",0","2",",0","","","19951231","+,,0","19951230","+,,0","","","19951230",",,0","25",",,0,31,+","25",",,0,30,+","2.5",",,0,30,","4.7",",,,0","50",",,,0"
"USC00257751","1996-01","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","7",",0","3",",0","0",",0","20","2,0","5","1,0","1","","19960127","+,2,0","19960127",",1,0","","","19960118",",,0","102","2,,0,27,+","76","1,,0,27,","11.7",",,0,18,","24.1",",,,0","202","1,,,0"
"USC00257751","1996-02","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","1",",0","0",",0","0",",0","7",",0","0","1,0","2","","19960204","+,,0","19960229","+,1,0","","","19960222",",,0","76",",,0,04,+","0","1,,0,29,+","1.3",",,0,22,","1.3",",,,0","0","1,,,0"
"USC00257751","1996-03","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","9",",0","1",",0","0",",0","6","2,0","2",",0","2","","19960326","+,2,0","19960325",",,0","1","","19960325",",,0","102","2,,0,26,+","102",",,0,25,","6.4",",,0,25,","12.2",",,,0","127",",,,0"
"USC00257751","1996-04","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","6",",0","4",",0","1",",0","3",",0","2",",0","","","19960415",",,0","19960415",",,0","","","19960429",",,0","203",",,0,15,","152",",,0,15,","30.5",",,0,29,","67.6",",,,0","203",",,,0"
"USC00257751","1996-05","41.2183","-97.3883","498.3","SHELBY 3 NE, NE US","18",",0","12",",0","2",",0","0",",0","0",",0","7","","19960531","+,,0","19960531","+,,0","11","","19960527",",,0","0",",,0,31,+","0",",,0,31,+","28.7",",,0,27,","173.8",",,,0","0",",,,0"
