"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0016F02S","1999-10","43.76","-116.1","1932.4","BOGUS BASIN, ID US","1.1",",T","","","0.0","1,T","3",",T","3",",T","0",",T","0",",","0",",T","6",",T","0","1,T","0","1,T","0","1,T","19991029",",,T","19991031","+,,T","19991028",",,T","19991004",",1,T","-3.1",",T,29,","0",",,T,31,+","12.7",",,T,28,","19.7","1,T,04,","","","321.4","1,T","17.7",",,,T","7.58","1,T","12.72","1,,,T","2.45",",,,T"
"USS0016F02S","1999-11","43.76","-116.1","1932.4","BOGUS BASIN, ID US","1.7",",T","","","0.0",",T","10",",T","10",",T","1",",T","14",",","0",",T","12",",T","3",",T","0",",T","0",",T","19991122",",,T","19991124",",,T","19991125",",,T","19991113",",,T","-9.4",",T,22,","305",",,T,24,","25.4",",,T,25,","15.6",",T,13,","","","413.6",",T","88.8",",,,T","4.55",",T","7.81",",,,T","1.28",",,,T"
"USS0016F02S","1999-12","43.76","-116.1","1932.4","BOGUS BASIN, ID US","1.2",",T","","","0.0",",T","13",",T","13",",T","0",",T","31",",","0",",T","31",",T","9",",T","0",",T","0",",T","19991208",",,T","19991216",",,T","19991202",",,T","19991225",",,T","-10.4",",T,08,","762",",,T,16,","15.2",",,T,02,","10.3",",T,25,","","","612.4",",T","106.6",",,,T","-1.42",",T","1.81",",,,T","-4.65",",,,T"
"USS0016F02S","2000-01","43.76","-116.1","1932.4","BOGUS BASIN, ID US","1.6",",T","0.0","T","0.0",",T","16",",T","16",",T","0",",T","31",",","0",",T","30",",T","18",",T","0",",T","0",",T","20000127",",,T","20000111",",,T","20000111",",,T","20000119","+,,T","-11.7",",T,27,","1803",",,T,11,","20.3",",,T,11,","5.8",",T,19,+","","","658.2",",T","116.8",",,,T","-2.90",",T","0.25",",,,T","-6.05",",,,T"
"USS0016F02S","2000-02","43.76","-116.1","1932.4","BOGUS BASIN, ID US","1.6",",T","0.0","T","0.0",",T","17",",T","17",",T","1",",T","29",",","0",",T","23",",T","1",",T","0",",T","0",",T","20000218",",,T","20000227",",,T","20000223",",,T","20000208",",,T","-10.7",",T,18,","2337",",,T,27,","30.5",",,T,23,","8.2",",T,08,","","","523.6",",T","159.9",",,,T","0.28",",T","3.39",",,,T","-2.83",",,,T"
"USS0016F02S","2000-03","43.76","-116.1","1932.4","BOGUS BASIN, ID US","1.5",",T","0.0","T","0.0",",T","16",",T","16",",T","0",",T","31",",","0",",T","29",",T","1",",T","0",",T","0",",T","20000317","+,,T","20000301",",,T","20000319","+,,T","20000327",",,T","-7.2",",T,17,+","2235",",,T,01,","10.2",",,T,19,+","12.9",",T,27,","","","551.0",",T","75.9",",,,T","0.56",",T","5.10",",,,T","-3.98",",,,T"
"USS0016F02S","2000-04","43.76","-116.1","1932.4","BOGUS BASIN, ID US","1.2",",T","0.0","T","0.0",",T","10",",T","10",",T","0",",T","30",",","0",",T","8",",T","0",",T","0",",T","0",",T","20000424",",,T","20000401",",,T","20000413",",,T","20000427",",,T","-3.1",",T,24,","1803",",,T,01,","17.8",",,T,13,","20.0",",T,27,","","","367.5",",T","60.7",",,,T","6.08",",T","10.54",",,,T","1.63",",,,T"
"USS0016F02S","2000-05","43.76","-116.1","1932.4","BOGUS BASIN, ID US","1.0",",T","0.0","T","0.0",",T","8",",T","8",",T","0",",T","13",",","0",",T","5",",T","0",",T","0",",T","0",",T","20000512","+,,T","20000501",",,T","20000516",",,T","20000521",",,T","-3.9",",T,12,+","508",",,T,01,","10.2",",,T,16,","19.1",",T,21,","","","326.6",",T","43.1",",,,T","7.80",",T","12.00",",,,T","3.59",",,,T"
"USS0016F02S","2000-06","43.76","-116.1","1932.4","BOGUS BASIN, ID US","0.7","1,T","0.0","T","0.0","3,T","1",",T","1",",T","0",",T","0","1,","0","2,T","1","2,T","0","2,T","9","2,T","0","2,T","20000601",",2,T","20000630","+,1,T","20000612",",,T","20000630",",2,T","-0.1","2,T,01,","0","1,,T,30,+","20.3",",,T,12,","25.2","2,T,30,","","","146.1","2,T","20.3",",,,T","12.80","3,T","18.58","2,,,T","7.02","2,,,T"
"USS0016F02S","2000-07","43.76","-116.1","1932.4","BOGUS BASIN, ID US","0.9",",T","26.9","T","26.9",",T","0",",T","0",",T","0",",T","0",",","0",",T","0",",T","0",",T","23",",T","0",",T","20000704",",,T","20000731","+,,T","20000731","+,,T","20000730",",,T","0.8",",T,04,","0",",,T,31,+","0.0",",,T,31,+","31.1",",T,30,","68.0","T","68.0",",T","0.0",",,,T","17.01",",T","23.71",",,,T","10.31",",,,T"
