"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076122","1943-01","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","19430131","+,,I","","","","","0.0",",,I,31,+","","","","","","","0.0",",,,I","","","","","",""
"MXM00076122","1943-02","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","0.0","1,I","0",",I","0",",I","0",",I","0",",I","8",",I","0","1,I","13","1,I","0","1,I","19430211",",,I","19430228","+,,I","19430224",",1,I","-7.5",",I,11,","0.0",",,I,28,+","27.5","1,I,24,","","","187.8","1,I","0.0",",,,I","11.45","1,I","20.55","1,,,I","2.34",",,,I"
"MXM00076122","1943-03","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","1.9",",I","2",",I","1",",I","0",",I","0",",I","0",",I","0",",I","23",",I","0",",I","19430325","+,,I","19430303",",,I","19430329",",,I","2.0",",I,25,+","5.7",",,I,03,","31.0",",I,29,","","","98.8",",I","7.1",",,,I","15.21",",I","23.79",",,,I","6.63",",,,I"
"MXM00076122","1943-04","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","67.8",",I","0",",I","0",",I","0",",I","0",",I","0",",I","0",",I","29",",I","7",",I","19430412","+,,I","19430430","+,,I","19430424",",,I","3.5",",I,12,+","0.0",",,I,30,+","35.0",",I,24,","","","18.8",",I","0.0",",,,I","19.97",",I","29.47",",,,I","10.46",",,,I"
"MXM00076122","1943-05","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","127.1",",I","1",",I","0",",I","0",",I","0",",I","0",",I","0",",I","31",",I","15",",I","19430510",",,I","19430527",",,I","19430526",",,I","4.8",",I,10,","0.5",",,I,27,","35.0",",I,26,","","","5.1",",I","0.5",",,,I","22.27",",I","31.88",",,,I","12.66",",,,I"
"MXM00076122","1943-06","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","232.8",",I","7",",I","4",",I","0",",I","0",",I","0",",I","0",",I","30",",I","24",",I","19430619",",,I","19430627",",,I","19430625",",,I","12.0",",I,19,","18.3",",,I,27,","38.5",",I,25,","","","0.0",",I","40.7",",,,I","26.09",",I","34.47",",,,I","17.72",",,,I"
"MXM00076122","1943-07","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","240.2",",I","9",",I","6",",I","1",",I","0",",I","0",",I","0",",I","31",",I","22",",I","19430720",",,I","19430718",",,I","19430730","+,,I","12.5",",I,20,","41.6",",,I,18,","36.2",",I,30,+","0.0","I","0.0",",I","93.3",",,,I","26.08",",I","33.07",",,,I","19.10",",,,I"
"MXM00076122","1943-08","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","248.6",",I","13",",I","6",",I","2",",I","0",",I","0",",I","0",",I","31",",I","25",",I","19430823",",,I","19430813",",,I","19430822","+,,I","17.0",",I,23,","28.2",",,I,13,","35.0",",I,22,+","0.0","I","0.0",",I","89.4",",,,I","26.35",",I","33.22",",,,I","19.49",",,,I"
"MXM00076122","1943-09","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","139.3",",I","6",",I","5",",I","0",",I","0",",I","0",",I","0",",I","29",",I","14",",I","19430925",",,I","19430926",",,I","19430906",",,I","10.8",",I,25,","19.8",",,I,26,","35.3",",I,06,","3.3","I","3.3",",I","40.6",",,,I","22.87",",I","30.10",",,,I","15.64",",,,I"
"MXM00076122","1943-10","30.367","-107.95","1487.0","NUEVA CASAS GRANDES, MX","","","25.9",",I","3",",I","2",",I","0",",I","0",",I","0",",I","0",",I","31",",I","0",",I","19431031","+,,I","19431010",",,I","19431017",",,I","5.0",",I,31,+","4.0",",,I,10,","31.5",",I,17,","29.5","I","26.2",",I","8.9",",,,I","18.32",",I","26.47",",,,I","10.17",",,,I"
