"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00221804","1909-05","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","9",",6","9",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","","","19090526",",,6","","","","","","","","","44.5",",,6,26,","","","","","","","239.2",",,,6","","","","","","","",""
"USC00221804","1909-06","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19090622",",,6","","","","","","","","","17.8",",,6,22,","","","","","","","65.2",",,,6","","","","","","","",""
"USC00221804","1909-07","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19090711",",,6","","","","","","","","","7.6",",,6,11,","","","","","","","17.0",",,,6","","","","","","","",""
"USC00221804","1909-08","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19090806",",,6","","","","","","","","","36.1",",,6,06,","","","","","","","64.5",",,,6","","","","","","","",""
"USC00221804","1909-09","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19090921",",,6","","","","","","","","","52.1",",,6,21,","","","","","","","61.8",",,,6","","","","","","","",""
"USC00221804","1909-10","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19091020",",,6","","","","","","","","","8.1",",,6,20,","","","","","","","8.1",",,,6","","","","","","","",""
"USC00221804","1909-11","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19091116",",,6","","","","","","","","","26.7",",,6,16,","","","","","","","57.2",",,,6","","","","","","","",""
"USC00221804","1909-12","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","10",",6","10",",6","1",",6","","","2",",6","","","","","","","","","","","","","","","","","19091218",",,6","","","19091224",",,6","","","","","","","127",",,6,18,","31.5",",,6,24,","","","","","","","123.9",",,,6","203",",,,6","","","","","",""
"USC00221804","1910-02","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","11",",6","8",",6","2",",6","","","1",",6","","","","","","","","","","","","","","","","","19100211",",,6","","","19100217",",,6","","","","","","","25",",,6,11,","50.8",",,6,17,","","","","","","","126.5",",,,6","25",",,,6","","","","","",""
"USC00221804","1910-03","33.98723","-89.68855","111.3","COFFEEVILLE, MS US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19100310",",,6","","","","","","","","","8.6",",,6,10,","","","","","","","13.4",",,,6","","","","","","","",""
