"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00341168","1965-07","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","249.8","3,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","24","3,0","19650731",",3,0","19650731","+,,0","19650731","+,,0","19650715",",,0","19650726",",3,0","12.8","3,0,31,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,15,","37.8","3,0,26,","","","0.0","0","0.0","3,0","42.7",",,,0","0",",,,0","27.26","3,0","34.37","3,,,0","20.14","3,,,0","",""
"USC00341168","1965-08","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","218.4","5,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","26","5,0","25","5,0","19650802",",5,0","19650831","+,,0","19650831","+,,0","19650807",",,0","19650823",",5,0","12.8","5,0,02,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,07,","37.8","5,0,23,","","","0.0","0","0.0","5,0","34.3",",,,0","0",",,,0","26.73","5,0","34.98","5,,,0","18.48","5,,,0","",""
"USC00341168","1965-09","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","149.1","5,0","5",",0","4",",0","1",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","24","5,0","12","5,0","19650925",",5,0","19650930","+,,0","19650930","+,,0","19650922",",,0","19650914",",5,0","7.2","5,0,25,","0",",,0,30,+","0",",,0,30,+","134.9",",,0,22,","38.3","5,0,14,","","","4.4","0","4.4","5,0","187.5",",,,0","0",",,,0","24.12","5,0","30.98","5,,,0","17.26","5,,,0","",""
"USC00341168","1965-10","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","21.2","4,0","6",",0","5",",0","1",",0","0",",0","0",",0","0","4,0","1","4,0","0","4,0","22","4,0","1","4,0","19651025",",4,0","19651031","+,,0","19651031","+,,0","19651015",",,0","19651011",",4,0","-1.1","4,0,25,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,15,","32.8","4,0,11,","","","81.8","0","77.4","4,0","58.6",",,,0","0",",,,0","16.25","4,0","24.08","4,,,0","8.43","4,,,0","",""
"USC00341168","1965-11","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19651130","+,,0","19651130","+,,0","19651104",",,0","","","","","0",",,0,30,+","0",",,0,30,+","18.8",",,0,04,","","","","","","","","","28.2",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1965-12","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","6","2,0","3","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","19651231","+,,0","19651231","+,,0","19651211",",2,0","","","","","0",",,0,31,+","0",",,0,31,+","19.1","2,,0,11,","","","","","","","","","57.7",",a,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-01","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","0.0","0","0.0","4,0","6",",0","5",",0","0",",0","0",",0","4",",0","0","4,0","23","4,0","3","4,0","0","4,0","0","4,0","19660131",",4,0","19660131","+,,0","19660120",",,0","19660101",",,0","19660108","+,4,0","-17.2","4,0,31,","0",",,0,31,+","69",",,0,20,","20.3",",,0,01,","18.9","4,0,08,+","","","","","418.3","4,0","54.4",",,,0","199",",,,0","2.84","4,0","9.43","4,,,0","-3.76","4,,,0","",""
"USC00341168","1966-02","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","0.0","0","0.0","4,0","7",",0","6",",0","1",",0","1",",0","1",",0","0","4,0","16","4,0","1","4,0","0","4,0","0","4,0","19660205","+,4,0","19660223",",,0","19660223",",,0","19660209",",,0","19660221",",4,0","-7.8","4,0,05,+","127",",,0,23,","127",",,0,23,","83.8",",,0,09,","20.0","4,0,21,","","","","","321.0","4,0","147.3",",,,0","127",",,,0","4.96","4,0","11.36","4,,,0","-1.45","4,,,0","",""
"USC00341168","1966-03","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","1.4","0","1.4","2,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","13","2,0","0","2,0","11","2,0","0","2,0","19660307",",2,0","19660331","+,,0","19660331","+,,0","19660314",",,0","19660322",",2,0","-6.7","2,0,07,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,14,","25.6","2,0,22,","","","","","235.0","2,0","19.6",",,,0","0",",,,0","10.28","2,0","18.28","2,,,0","2.28","2,,,0","",""
"USC00341168","1966-04","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","13",",0","10",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19660430","+,,0","19660430","+,,0","19660426",",,0","","","","","0",",,0,30,+","0",",,0,30,+","84.6",",,0,26,","","","","","","","","","256.6",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-05","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19660531","+,,0","19660531","+,,0","19660516",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.0",",,0,16,","","","","","","","","","45.0",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-06","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","3",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19660630","+,,0","19660630","+,,0","19660630",",,0","","","","","0",",,0,30,+","0",",,0,30,+","47.2",",,0,30,","","","","","","","","","63.0",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-07","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19660731","+,,0","19660731","+,,0","19660703",",,0","","","","","0",",,0,31,+","0",",,0,31,+","9.9",",,0,03,","","","","","","","","","26.1",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-08","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","12",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19660831","+,,0","19660831","+,,0","19660814",",,0","","","","","0",",,0,31,+","0",",,0,31,+","72.4",",,0,14,","","","","","","","","","197.3",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-09","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19660930","+,,0","19660930","+,,0","19660902",",,0","","","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,02,","","","","","","","","","80.9",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-10","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19661031","+,,0","19661031","+,,0","19661005",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.7",",,0,05,","","","","","","","","","24.1",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-11","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19661130","+,,0","19661130","+,,0","19661127",",,0","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,27,","","","","","","","","","26.5",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1966-12","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","10",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","19661228",",,0","","","","","","","","","25.4",",,0,28,","","","","","","","","","88.6",",,,0","","","","","","","","","",""
"USC00341168","1967-01","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","3",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19670126",",,0","","","","","","","","","15.7",",,0,26,","","","","","","","","","22.5",",,,0","","","","","","","","","",""
"USC00341168","1967-02","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","0.0","5,0","8",",0","6",",0","0",",0","0",",0","0",",0","0","5,0","16","5,0","0","5,0","2","5,0","0","5,0","19670225",",5,0","19670228","+,,0","19670228","+,,0","19670220",",,0","19670206",",5,0","-10.6","5,0,25,","0",",,0,28,+","0",",,0,28,+","10.7",",,0,20,","22.8","5,0,06,","","","","","311.2","5,0","38.5",",,,0","0",",,,0","4.80","5,0","12.60","5,,,0","-3.00","5,,,0","",""
"USC00341168","1967-03","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","18.6","5,0","4",",0","4",",0","1",",0","0",",0","0",",0","0","5,0","7","5,0","0","5,0","19","5,0","0","5,0","19670307",",5,0","19670331","+,,0","19670331","+,,0","19670306",",,0","19670330","+,5,0","-4.4","5,0,07,","0",",,0,31,+","0",",,0,31,+","78.0",",,0,06,","30.0","5,0,30,+","","","","","125.7","5,0","106.1",",,,0","0",",,,0","14.21","5,0","22.82","5,,,0","5.60","5,,,0","",""
"USC00341168","1967-04","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","11",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19670430","+,,0","19670430","+,,0","19670414",",,0","","","","","0",",,0,30,+","0",",,0,30,+","35.6",",,0,14,","","","","","","","","","158.2",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1967-05","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","41.1","5,0","10",",0","10",",0","5",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","22","5,0","1","5,0","19670502",",5,0","19670531","+,,0","19670531","+,,0","19670531",",,0","19670512",",5,0","5.0","5,0,02,","0",",,0,31,+","0",",,0,31,+","80.0",",,0,31,","33.3","5,0,12,","","","","","31.6","5,0","335.5",",,,0","0",",,,0","18.70","5,0","25.53","5,,,0","11.87","5,,,0","",""
"USC00341168","1967-06","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19670630","+,,0","19670630","+,,0","19670626",",,0","","","","","0",",,0,30,+","0",",,0,30,+","26.7",",,0,26,","","","","","","","","","64.0",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1967-07","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","5",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19670731","+,,0","19670731","+,,0","19670713",",,0","","","","","0",",,0,31,+","0",",,0,31,+","68.6",",,0,13,","","","","","","","","","147.7",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1967-08","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19670831","+,,0","19670831","+,,0","19670831",",,0","","","","","0",",,0,31,+","0",",,0,31,+","15.2",",,0,31,","","","","","","","","","30.3",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1967-09","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","7",",0","7",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","19670930","+,,0","19670930","+,,0","19670906",",,0","","","","","0",",,0,30,+","0",",,0,30,+","52.1",",,0,06,","","","","","","","","","204.5",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1967-10","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","4",",0","2",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19671031","+,,0","19671031","+,,0","19671030",",,0","","","","","0",",,0,31,+","0",",,0,31,+","94.5",",,0,30,","","","","","","","","","158.8",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1967-11","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","9",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19671130","+,,0","19671130","+,,0","19671111",",,0","","","","","0",",,0,30,+","0",",,0,30,+","17.0",",,0,11,","","","","","","","","","59.4",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1967-12","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","9",",0","9",",0","2",",0","0",",0","1",",0","","","","","","","","","","","","","19671231","+,,0","19671228",",,0","19671210",",,0","","","","","0",",,0,31,+","38",",,0,28,","44.5",",,0,10,","","","","","","","","","145.0",",,,0","38",",,,0","","","","","","","",""
"USC00341168","1968-01","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","11",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19680131","+,,0","19680131","+,,0","19680129",",,0","","","","","0",",,0,31,+","0",",,0,31,+","59.2",",,0,29,","","","","","","","","","150.9",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1968-02","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","7",",0","6",",0","0",",0","","","3",",0","","","","","","","","","","","","","","","19680222",",,0","19680228",",,0","","","","","","","38",",,0,22,","12.2",",,0,28,","","","","","","","","","46.4",",,,0","88",",,,0","","","","","","","",""
"USC00341168","1968-03","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","8",",0","8",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","19680331","+,,0","19680331","+,,0","19680320",",,0","","","","","0",",,0,31,+","0",",,0,31,+","39.9",",,0,20,","","","","","","","","","199.8",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1968-04","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","9","2,0","9","2,0","2","2,0","0",",0","0",",0","","","","","","","","","","","","","19680430","+,,0","19680430","+,,0","19680404",",2,0","","","","","0",",,0,30,+","0",",,0,30,+","54.1","2,,0,04,","","","","","","","","","221.0",",a,,0","0",",,,0","","","","","","","",""
"USC00341168","1968-05","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","12",",0","11",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","19680531","+,,0","19680531","+,,0","19680514",",,0","","","","","0",",,0,31,+","0",",,0,31,+","79.8",",,0,14,","","","","","","","","","343.9",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1968-06","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","160.6","5,0","8",",0","8",",0","2",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","25","5,0","11","5,0","19680628","+,5,0","19680630","+,,0","19680630","+,,0","19680626",",,0","19680613","+,5,0","11.1","5,0,28,+","0",",,0,30,+","0",",,0,30,+","40.9",",,0,26,","33.9","5,0,13,+","","","","","0.6","5,0","113.1",",,,0","0",",,,0","24.73","5,0","31.04","5,,,0","18.42","5,,,0","",""
"USC00341168","1968-07","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","226.2","2,0","8",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","30","1,0","22","1,0","19680705",",2,0","19680731","+,,0","19680731","+,,0","19680702",",,0","19680729","+,1,0","13.3","2,0,05,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,02,","35.0","1,0,29,+","","","0.0","0","0.0","1,0","67.4",",,,0","0",",,,0","26.10","2,0","32.24","1,,,0","19.96","2,,,0","",""
"USC00341168","1968-08","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","0","5,0","26","5,0","20","5,0","","","19680831","+,,0","19680831","+,,0","19680813",",,0","19680805",",5,0","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,13,","38.3","5,0,05,","","","","","","","55.9",",,,0","0",",,,0","","","33.42","5,,,0","","","",""
"USC00341168","1968-09","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","8",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19680930","+,,0","19680930","+,,0","19680904",",,0","","","","","0",",,0,30,+","0",",,0,30,+","32.5",",,0,04,","","","","","","","","","147.6",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1968-10","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19681031","+,,0","19681031","+,,0","19681006",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.9",",,0,06,","","","","","","","","","80.5",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1968-11","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","8",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19681130","+,,0","19681130","+,,0","19681127",",,0","","","","","0",",,0,30,+","0",",,0,30,+","73.2",",,0,27,","","","","","","","","","180.6",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1968-12","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","10",",0","8",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19681231","+,,0","19681231","+,,0","19681222",",,0","","","","","0",",,0,31,+","0",",,0,31,+","34.8",",,0,22,","","","","","","","","","141.0",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-01","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19690131","+,,0","19690131","+,,0","19690130",",,0","","","","","0",",,0,31,+","0",",,0,31,+","127.0",",,0,30,","","","","","","","","","180.1",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-02","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","7","2,0","3","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","19690228","+,,0","19690228","+,,0","19690216",",2,0","","","","","0",",,0,28,+","0",",,0,28,+","24.1","2,,0,16,","","","","","","","","","116.9",",a,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-03","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","9",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19690331","+,,0","19690331","+,,0","19690324",",,0","","","","","0",",,0,31,+","0",",,0,31,+","60.2",",,0,24,","","","","","","","","","112.8",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-04","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","7",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19690430","+,,0","19690430","+,,0","19690427",",,0","","","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,27,","","","","","","","","","51.8",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-05","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","10",",0","9",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","19690531","+,,0","19690531","+,,0","19690507",",,0","","","","","0",",,0,31,+","0",",,0,31,+","70.9",",,0,07,","","","","","","","","","232.4",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-06","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","7","2,0","5","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","19690630","+,,0","19690630","+,,0","19690624",",2,0","","","","","0",",,0,30,+","0",",,0,30,+","45.0","2,,0,24,","","","","","","","","","144.4",",a,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-07","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","5",",0","4",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19690731","+,,0","19690731","+,,0","19690727",",,0","","","","","0",",,0,31,+","0",",,0,31,+","43.2",",,0,27,","","","","","","","","","90.2",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-08","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19690831","+,,0","19690831","+,,0","19690822",",,0","","","","","0",",,0,31,+","0",",,0,31,+","9.9",",,0,22,","","","","","","","","","17.8",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-09","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","8",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19690930","+,,0","19690930","+,,0","19690917",",,0","","","","","0",",,0,30,+","0",",,0,30,+","36.8",",,0,17,","","","","","","","","","53.0",",,,0","0",",,,0","","","","","","","",""
"USC00341168","1969-10","34.13333","-94.7","135.0","BROKEN BOW DAM, OK US","","","","","5","2,0","3","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","19691031","+,,0","19691031","+,,0","19691030",",2,0","","","","","0",",,0,31,+","0",",,0,31,+","75.7","2,,0,30,","","","","","","","","","124.0",",a,,0","0",",,,0","","","","","","","",""
