"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00028481","1936-01","56.817","70.617","70.0","VIKULOVO, RS","","","6",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19360125",",,I","","","","","","","1.3",",,I,25,","","","","","4.0",",,,I","","","","","",""
"RSM00028481","1936-02","56.817","70.617","70.0","VIKULOVO, RS","","","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19360213",",,I","","","","","","","5.5",",,I,13,","","","","","15.3",",,,I","","","","","",""
"RSM00028481","1936-03","56.817","70.617","70.0","VIKULOVO, RS","","","9",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360331",",,I","","","","","","","2.7",",,I,31,","","","","","10.2",",,,I","","","","","",""
"RSM00028481","1936-04","56.817","70.617","70.0","VIKULOVO, RS","","","2",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360413",",,I","","","","","","","4.6",",,I,13,","","","","","5.6",",,,I","","","","","",""
"RSM00028481","1936-05","56.817","70.617","70.0","VIKULOVO, RS","","","8",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360516",",,I","","","","","","","4.3",",,I,16,","","","","","10.5",",,,I","","","","","",""
"RSM00028481","1936-06","56.817","70.617","70.0","VIKULOVO, RS","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19360611",",,I","","","","","","","21.3",",,I,11,","","","","","50.3",",,,I","","","","","",""
"RSM00028481","1936-07","56.817","70.617","70.0","VIKULOVO, RS","","","8",",I","1",",I","1",",I","","","","","","","","","","","","","","","","","19360705",",,I","","","","","","","34.2",",,I,05,","","","","","41.3",",,,I","","","","","",""
"RSM00028481","1936-08","56.817","70.617","70.0","VIKULOVO, RS","","","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19360828",",,I","","","","","","","21.5",",,I,28,","","","","","51.9",",,,I","","","","","",""
"RSM00028481","1936-09","56.817","70.617","70.0","VIKULOVO, RS","","","8",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19360901",",,I","","","","","","","10.8",",,I,01,","","","","","29.0",",,,I","","","","","",""
"RSM00028481","1936-10","56.817","70.617","70.0","VIKULOVO, RS","","","14",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19361021",",,I","","","","","","","14.1",",,I,21,","","","","","38.9",",,,I","","","","","",""
"RSM00028481","1936-11","56.817","70.617","70.0","VIKULOVO, RS","","","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19361106",",,I","","","","","","","4.3",",,I,06,","","","","","24.4",",,,I","","","","","",""
"RSM00028481","1936-12","56.817","70.617","70.0","VIKULOVO, RS","","","14",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19361230",",,I","","","","","","","3.6",",,I,30,","","","","","17.8",",,,I","","","","","",""
"RSM00028481","1937-01","56.817","70.617","70.0","VIKULOVO, RS","","","6",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19370126",",,I","","","","","","","2.1",",,I,26,","","","","","5.6",",,,I","","","","","",""
"RSM00028481","1937-02","56.817","70.617","70.0","VIKULOVO, RS","","","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19370201",",,I","","","","","","","2.8",",,I,01,","","","","","6.4",",,,I","","","","","",""
"RSM00028481","1937-03","56.817","70.617","70.0","VIKULOVO, RS","","","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19370314",",,I","","","","","","","5.8",",,I,14,","","","","","17.4",",,,I","","","","","",""
"RSM00028481","1937-04","56.817","70.617","70.0","VIKULOVO, RS","","","8",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19370424",",,I","","","","","","","2.5",",,I,24,","","","","","11.5",",,,I","","","","","",""
"RSM00028481","1937-05","56.817","70.617","70.0","VIKULOVO, RS","","","13",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19370504",",,I","","","","","","","11.7",",,I,04,","","","","","39.0",",,,I","","","","","",""
