"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00028817","1983-03","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","2.6","0","2.3",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","19830316",",,0","19830331","+,,0","19830331","+,,0","","","19830303",",,0","19830331",",,0","0.0",",0,16,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,03,","28.3",",0,31,","150.4","4,,,0","917.1","0","134.4",",0","9.78",",,,0","23.29",",,,0","44.9",",,,0","0",",,,0","14.07",",0","21.35",",,,0","6.79",",,,0","3074",",,,0"
"USC00028817","1983-04","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","17.0","0","14.4","2,0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0","2,0","20","2,0","1","2,0","19830414","+,,0","19830430","+,,0","19830430","+,,0","","","19830412",",,0","19830424",",2,0","0.0",",0,14,+","0",",,0,30,+","0",",,0,30,+","1.3",",,0,12,","32.2","2,0,24,","246.8",",,,0","1001.9","0","84.8","2,0","9.96",",,,0","26.20",",,,0","3.1",",,,0","0",",,,0","15.82","2,0","24.94","2,,,0","6.70",",,,0","3179",",,,0"
"USC00028817","1983-05","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","155.7","0","138.7","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","15",",0","19830503","+,1,0","19830531","+,,0","19830531","+,,0","","","19830529",",,0","19830528","+,,0","7.2","1,0,03,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,29,","40.6",",0,28,+","379.0",",,,0","1008.3","0","6.4",",0","14.23",",,,0","31.56",",,,0","0.0",",T,,0","0",",,,0","22.72","1,0","32.75",",,,0","12.69","1,,,0","3267",",,,0"
"USC00028817","1983-06","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","417.5","0","261.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","30",",0","19830603",",,0","19830630","+,,0","19830630","+,,0","","","19830630","+,,0","19830618",",,0","12.8",",0,03,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","40.0",",0,18,","416.1",",,,0","1008.3","0","0.0",",0","17.15",",,,0","33.27",",,,0","0.0",",,,0","0",",,,0","27.06",",0","37.07",",,,0","17.05",",,,0","2871",",,,0"
"USC00028817","1983-07","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","799.3","0","381.8",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","19830703",",,0","19830731","+,,0","19830731","+,,0","","","19830721",",,0","19830705",",,0","17.2",",0,03,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,21,","45.0",",0,05,","387.7",",,,0","0.0","0","0.0",",0","21.59",",,,0","35.93",",,,0","42.8",",,,0","0",",,,0","30.65",",0","38.98",",,,0","22.31",",,,0","3236",",,,0"
"USC00028817","1983-08","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1128.4","0","329.1",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","19830822",",,0","19830831","+,,0","19830831","+,,0","","","19830809",",,0","19830805",",,0","17.2",",0,22,","0",",,0,31,+","0",",,0,31,+","69.6",",,0,09,","40.6",",0,05,","294.3",",,,0","0.0","0","0.0",",0","21.64",",,,0","35.46",",,,0","129.2",",,,0","0",",,,0","28.95",",0","36.68",",,,0","21.22",",,,0","2387",",,,0"
"USC00028817","1983-09","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1420.4","0","292.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","19830923",",,0","19830930","+,,0","19830930","+,,0","","","19830930",",,0","19830903",",,0","16.7",",0,23,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,30,","41.1",",0,03,","239.7",",,,0","0.0","0","0.0",",0","21.33",",,,0","33.66",",,,0","83.4",",,,0","0",",,,0","28.07",",0","35.45",",,,0","20.69",",,,0","2521",",,,0"
"USC00028817","1983-10","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1503.1","0","82.7",",0","5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19831028","+,,0","19831031","+,,0","19831031","+,,0","","","19831001",",,0","19831008",",,0","10.0",",0,28,+","0",",,0,31,+","0",",,0,31,+","77.5",",,0,01,","31.7",",0,08,","155.5","3,,,0","1.4","0","1.4",",0","14.98",",,,0","27.14",",,,0","128.1",",,,0","0",",,,0","20.95",",0","27.95",",,,0","13.96",",,,0","2755",",,,0"
"USC00028817","1983-11","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1508.6","0","5.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","21",",0","0",",0","19831127",",,0","19831130","+,,0","19831130","+,,0","","","19831121",",,0","19831102","+,,0","-2.8",",0,27,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,21,","28.9",",0,02,+","98.3",",,,0","140.2","0","138.8",",0","7.00",",,,0","22.55",",,,0","31.0",",,,0","0",",,,0","13.89",",0","21.82",",,,0","5.96",",,,0","2184",",,,0"
"USC00028817","1983-12","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1508.6","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","12",",0","0",",0","19831206",",,0","19831231","+,,0","19831231","+,,0","","","19831202",",,0","19831211",",,0","-2.2",",0,06,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,02,","25.6",",0,11,","82.3",",,,0","336.4","0","196.2",",0","5.06",",,,0","18.40",",,,0","37.9",",,,0","0",",,,0","12.00",",0","19.99",",,,0","4.02",",,,0","1903",",,,0"
"USC00028817","1984-01","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","19840120",",,0","19840131","+,,0","19840131","+,,0","","","19840105",",,0","19840129",",,0","-2.8",",0,20,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,05,","25.0",",0,29,","105.1",",,,0","566.7","0","230.3",",0","4.73",",,,0","17.63",",,,0","12.5",",,,0","0",",,,0","10.90",",0","18.84",",,,0","2.97",",,,0","3163",",,,0"
"USC00028817","1984-02","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","0.0","0","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0","1,0","19","1,0","0","1,0","19840215",",,0","19840229","+,,0","19840229","+,,0","","","19840229","+,,0","19840229","+,1,0","-2.8",",0,15,","0",",,0,29,+","0",",,0,29,+","0.0",",,0,29,+","25.0","1,0,29,+","143.8",",,,0","754.2","0","187.5","1,0","3.97",",,,0","19.74",",,,0","0.0",",,,0","0",",,,0","11.60","1,0","21.60","1,,,0","1.59",",,,0","2494",",,,0"
"USC00028817","1984-03","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","5.9","0","5.9","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","29","1,0","0","1,0","19840306",",,0","19840331","+,,0","19840331","+,,0","","","19840331","+,,0","19840320",",1,0","-1.1",",0,06,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","30.6","1,0,20,","246.4",",,,0","833.8","0","79.6","1,0","6.65",",,,0","24.42",",,,0","0.0",",,,0","0",",,,0","15.80","1,0","26.09","1,,,0","5.51",",,,0","3100",",,,0"
"USC00028817","1984-04","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","47.5","0","41.6","1,0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","25","1,0","5","1,0","19840429","+,,0","19840430","+,,0","19840430","+,,0","","","19840407",",,0","19840416",",1,0","3.3",",0,29,+","0",",,0,30,+","0",",,0,30,+","8.1",",,0,07,","35.6","1,0,16,","","","881.3","0","47.5","1,0","9.39",",,,0","25.74",",,,0","12.4",",,,0","0",",,,0","18.09","1,0","27.54","1,,,0","8.65",",,,0","2987",",,,0"
"USC00028817","1984-05","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","294.0","0","246.5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","19840503","+,,0","19840531","+,,0","19840531","+,,0","","","19840515",",,0","19840528",",,0","7.2",",0,03,+","0",",,0,31,+","0",",,0,31,+","1.0",",,0,15,","41.7",",0,28,","399.7",",,,0","882.1","0","0.8",",0","15.20",",,,0","32.01",",,,0","1.0",",,,0","0",",,,0","26.26",",0","36.35",",,,0","16.16",",,,0","2774",",,,0"
"USC00028817","1984-06","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","556.7","0","262.7","4,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","4,0","26","4,0","26","4,0","19840617",",3,0","19840630","+,,0","19840630","+,,0","","","19840630",",,0","19840624",",4,0","16.1","3,0,17,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,30,","40.0","4,0,24,","406.0",",,,0","882.1","0","0.0","4,0","17.39","2,,,0","32.89","2,,,0","20.6",",,,0","0",",,,0","28.44","4,0","37.16","4,,,0","19.73","3,,,0","2961",",,,0"
"USC00028817","1984-07","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","865.4","0","308.7","2,0","19",",0","11",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","30",",0","19840718",",2,0","19840731","+,,0","19840731","+,,0","","","19840714",",,0","19840704",",,0","18.3","2,0,18,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,14,","45.0",",0,04,","319.6",",,,0","0.0","0","0.0",",0","21.48",",,,0","35.95",",,,0","128.9",",,,0","0",",,,0","28.92","2,0","36.15",",,,0","21.69","2,,,0","2451",",,,0"
"USC00028817","1984-08","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1137.9","0","272.5","5,0","15",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","26","5,0","25","5,0","19840808",",,0","19840831","+,,0","19840831","+,,0","","","19840813",",,0","19840830",",5,0","18.9",",0,08,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,13,","41.1","5,0,30,","266.0","1,,,0","0.0","0","0.0","5,0","21.58",",,,0","36.39",",,,0","81.9",",,,0","0",",,,0","28.73","5,0","36.00","5,,,0","21.45",",,,0","1656",",,,0"
"USC00028817","1984-09","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1414.0","0","276.1",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","19840930","+,,0","19840930","+,,0","19840930","+,,0","","","19840926",",,0","19840915","+,,0","15.6",",0,30,+","0",",,0,30,+","0",",,0,30,+","23.6",",,0,26,","39.4",",0,15,+","284.5",",,,0","0.0","0","0.0",",0","19.18",",,,0","32.43",",,,0","50.6",",,,0","0",",,,0","27.54",",0","35.06",",,,0","20.02",",,,0","2412",",,,0"
"USC00028817","1984-10","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1472.3","0","58.3",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","19841022",",,0","19841031","+,,0","19841031","+,,0","","","19841003",",,0","19841001",",,0","6.7",",0,22,","0",",,0,31,+","0",",,0,31,+","18.3",",,0,03,","36.7",",0,01,","167.4",",,,0","27.1","0","27.1",",0","13.28",",,,0","25.14",",,,0","24.9",",,,0","0",",,,0","19.34",",0","27.00",",,,0","11.68",",,,0","1440",",,,0"
"USC00028817","1984-11","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1475.4","0","3.1","1,0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","19","1,0","0","1,0","19841127",",,0","19841130","+,,0","19841130","+,,0","","","19841123",",,0","19841107","+,1,0","-3.3",",0,27,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,23,","31.7","1,0,07,+","112.7","1,,,0","148.2","0","121.1","1,0","7.78",",,,0","20.00",",,,0","12.7",",,,0","0",",,,0","14.35","1,0","23.40","1,,,0","5.31",",,,0","1013",",,,0"
"USC00028817","1984-12","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1475.4","0","0.0","3,0","9",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","3,0","3","3,0","0","3,0","19841202",",1,0","19841231","+,,0","19841231","+,,0","","","19841204",",,0","19841226",",3,0","-2.8","1,0,02,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,04,","24.4","3,0,26,","49.8","2,,,0","362.0","0","213.8","3,0","6.54","1,,,0","15.87","1,,,0","48.5",",,,0","0",",,,0","10.77","3,0","17.78","3,,,0","3.76","1,,,0","831","1,,,0"
"USC00028817","1985-01","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","0.0","0","0.0","2,0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0","2,0","4","2,0","0","2,0","19850131",",,0","19850131","+,,0","19850131","+,,0","","","19850124",",,0","19850121",",2,0","-1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,24,","22.8","2,0,21,","89.0","2,,,0","589.7","0","227.7","2,0","6.17",",,,0","16.02",",,,0","33.4",",,,0","0",",,,0","10.37","2,0","17.32","2,,,0","3.43",",,,0","1615",",,,0"
"USC00028817","1985-02","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","0.0","0","0.0","1,0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0","1,0","14","1,0","0","1,0","19850201",",,0","19850228","+,,0","19850228","+,,0","","","19850227",",,0","19850217",",1,0","-6.1",",0,01,","0",",,0,28,+","0",",,0,28,+","11.7",",,0,27,","27.8","1,0,17,","107.4",",,,0","781.6","0","191.9","1,0","7.89",",,,0","20.99",",,,0","37.9",",,,0","0",",,,0","11.29","1,0","19.81","1,,,0","2.77",",,,0","976",",,,0"
"USC00028817","1985-03","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","3.1","0","3.1",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","26",",0","0",",0","19850330",",,0","19850331","+,,0","19850331","+,,0","","","19850329",",,0","19850325","+,,0","-1.1",",0,30,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,29,","29.4",",0,25,+","184.5",",,,0","883.6","0","102.0",",0","10.42",",,,0","25.53",",,,0","3.8",",,,0","0",",,,0","15.14",",0","23.76",",,,0","6.52",",,,0","2025",",,,0"
"USC00028817","1985-04","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","85.5","0","82.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","19850401",",,0","19850430","+,,0","19850430","+,,0","","","19850427",",,0","19850414",",,0","3.9",",0,01,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,27,","35.0",",0,14,","274.7",",,,0","895.6","0","12.0",",0","12.83",",,,0","30.18",",,,0","13.1",",,,0","0",",,,0","20.68",",0","30.33",",,,0","11.03",",,,0","1996",",,,0"
"USC00028817","1985-05","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","262.7","0","177.2","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","25","1,0","19850511",",,0","19850531","+,,0","19850531","+,,0","","","19850531","+,,0","19850528","+,1,0","8.3",",0,11,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","37.8","1,0,28,+","362.6",",,,0","896.4","0","0.8","1,0","17.37",",,,0","32.18",",,,0","0.0",",,,0","0",",,,0","24.20","1,0","33.50","1,,,0","14.91",",,,0","2040",",,,0"
"USC00028817","1985-06","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","575.5","0","312.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","29",",0","19850605","+,,0","19850630","+,,0","19850630","+,,0","","","19850630","+,,0","19850608",",,0","11.7",",0,05,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","43.3",",0,08,","447.9",",,,0","896.4","0","0.0",",0","19.89",",,,0","35.54",",,,0","0.0",",,,0","0",",,,0","28.76",",0","38.76",",,,0","18.76",",,,0","2007",",,,0"
"USC00028817","1985-07","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","946.3","0","370.8",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","19850701",",,0","19850731","+,,0","19850731","+,,0","","","19850731",",,0","19850707",",,0","18.9",",0,01,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,31,","42.8",",0,07,","412.3","1,,,0","0.0","0","0.0",",0","22.17",",,,0","35.40","1,,,0","68.0",",,,0","0",",,,0","30.29",",0","38.29",",,,0","22.29",",,,0","1940",",,,0"
"USC00028817","1985-08","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1277.9","0","331.6","1,0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","28","1,0","19850814",",,0","19850831","+,,0","19850831","+,,0","","","19850825",",,0","19850824",",1,0","16.1",",0,14,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,25,","42.2","1,0,24,","323.7",",,,0","0.0","0","0.0","1,0","","","","","24.3",",,,0","0",",,,0","29.37","1,0","37.19","1,,,0","21.55",",,,0","1622",",,,0"
"USC00028817","1985-09","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1468.1","0","190.2",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","19850912",",,0","19850930","+,,0","19850930","+,,0","","","19850928",",,0","19850915",",,0","11.1",",0,12,","0",",,0,30,+","0",",,0,30,+","9.9",",,0,28,","37.8",",0,15,","283.2",",,,0","0.0","0","0.0",",0","17.39",",,,0","30.75",",,,0","30.0",",,,0","0",",,,0","24.67",",0","33.11",",,,0","16.24",",,,0","2670",",,,0"
"USC00028817","1985-10","32.258","-111.0052","705.6","TUCSON U OF A NUMBER 1, AZ US","1543.1","0","75.0","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","7","1,0","19851011",",,0","19851031","+,,0","19851031","+,,0","","","19851011",",,0","19851006","+,1,0","8.3",",0,11,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,11,","34.4","1,0,06,+","175.3",",,,0","7.2","0","7.2","1,0","14.76",",,,0","27.50",",,,0","28.8",",,,0","0",",,,0","20.64","1,0","29.11","1,,,0","12.17",",,,0","1876",",,,0"
