"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053119","1998-03","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","","","","","1.1",",M","","","","","","","","","","","0",",M","0",",M","0",",M","12",",M","0",",M","","","","","19980329",",,M","","","","","","","","","19980323",",,M","0.6",",M,29,","","","","","","","27.2",",M,23,","","","178.8",",M","","","","","12.60",",M","18.28",",,,M","6.92",",,,M","","","","","","","","","",""
"USW00053119","1998-05","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","3.2","2,W","","","8.4","2,W","6","1,W","2","1,W","0","1,W","","","","","0","2,W","0","2,W","0","2,W","19","2,W","0","2,W","","","","","19980529","+,2,W","","","","","","","19980512",",1,W","19980531",",2,W","7.8","2,W,29,+","","","","","15.7","1,,W,12,","28.9","2,W,31,","","","62.3","2,W","32.0","1,,,W","","","16.48","2,W","22.26","2,,,W","10.69","2,,,W","","","180","2,W","180",",W","11.6","2,W","14.3",",W"
"USW00053119","1998-06","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","3.1","2,W","","","109.8","2,W","1","1,W","1","1,W","0","1,W","","","","","0","2,W","0","2,W","0","2,W","27","2,W","6","2,W","","","","","19980621","+,2,W","","","","","","","19980612",",1,W","19980628",",2,W","13.3","2,W,21,+","","","","","4.6","1,,W,12,","35.0","2,W,28,","","","2.3","2,W","4.6","1,,,W","","","22.18","2,W","29.07","2,,,W","15.28","2,,,W","","","270","2,W","260",",W","10.3","2,W","13.4",",W"
"USW00053119","1998-07","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","2.7",",W","","","241.8",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","24",",W","","","","","19980702",",,W","","","","","","","19980731","+,,W","19980719",",,W","13.9",",W,02,","","","","","0.0",",,W,31,+","38.3",",W,19,","0.0","W","0.0",",W","0.0",",,,W","","","26.13",",W","33.96",",,,W","18.31",",,,W","","","270",",W","260",",W","6.7",",W","9.4",",W"
"USW00053119","1998-08","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","2.1","3,W","","","215.8","5,W","0","1,W","0","1,W","0","1,W","","","","","0","5,W","0","5,W","0","5,W","26","5,W","22","5,W","","","","","19980818",",5,W","","","","","","","19980831","+,1,W","19980815","+,5,W","13.9","5,W,18,","","","","","0.0","1,,W,31,+","40.0","5,W,15,+","0.0","W","0.0","5,W","0.0","1,,,W","","","26.63","5,W","35.36","5,,,W","17.90","5,,,W","","","270","3,W","270",",W","6.3","3,W","8.9",",W"
"USW00053119","1998-09","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","2.4",",W","","","156.5","1,W","0",",W","0",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","28","1,W","12","1,W","","","","","19980927",",1,W","","","","","","","19980909","+,,W","19980903",",1,W","10.0","1,W,27,","","","","","0.0",",T,W,09,+","41.7","1,W,03,","3.0","W","3.0","1,W","0.0",",T,,W","","","23.62","1,W","30.89","1,,,W","16.36","1,,,W","","","310",",W","270",",W","8.0",",W","10.3",",W"
"USW00053119","1998-10","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","2.1","2,W","","","","","2","1,W","1","1,W","0","1,W","","","","","","","","","","","","","","","","","","","","","","","","","","","19981026",",1,W","","","","","","","","","2.5","1,,W,26,","","","","","","","3.0","1,,,W","","","","","","","","","","","270","1,W","260",",W","8.9","1,W","11.2",",W"
"USW00053119","1998-11","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","1.8",",W","","","0.0","3,W","14",",W","2",",W","0",",W","","","","","0","3,W","0","3,W","0","3,W","2","3,W","0","3,W","","","","","19981120",",3,W","","","","","","","19981110",",,W","19981123",",3,W","1.1","3,W,20,","","","","","10.4",",,W,10,","22.2","3,W,23,","","","200.3","3,W","19.4",",,,W","","","10.91","3,W","16.58","3,,,W","5.25","3,,,W","","","260",",W","260",",W","9.4",",W","11.6",",W"
"USW00053119","1998-12","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","1.4","2,W","","","","","10","1,W","2","1,W","0","1,W","","","","","","","","","","","","","","","","","","","","","","","","","","","19981203",",1,W","","","","","","","","","6.4","1,,W,03,","","","","","","","16.3","1,,,W","","","","","","","","","","","350","3,W","260",",W","9.4","3,W","13.0",",W"
"USW00053119","1999-01","36.3114","-119.62319","76.0","HANFORD MUNICIPAL AIRPORT, CA US","1.8","2,W","0.0","W","0.0","2,W","8","1,W","7","1,W","0","1,W","","","","","0","2,W","9","2,W","0","2,W","0","2,W","0","2,W","","","","","19990110",",2,W","","","","","","","19990125",",1,W","19990118",",2,W","-2.8","2,W,10,","","","","","24.1","1,,W,25,","17.8","2,W,18,","","","360.2","2,W","72.0","1,,,W","","","5.91","2,W","9.85","2,,,W","1.98","2,,,W","","","100","2,W","270",",W","8.9","2,W","10.7",",W"
