"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00133087","1980-01","59.8681","10.0564","375.0","GLITRE, NO","4",",","19800129",",,E","850",",,E,29,"
"NOE00133087","1980-02","59.8681","10.0564","375.0","GLITRE, NO","4",",","19800227","+,,E","1030",",,E,27,+"
"NOE00133087","1980-03","59.8681","10.0564","375.0","GLITRE, NO","5",",","19800331",",,E","1150",",,E,31,"
"NOE00133087","1980-04","59.8681","10.0564","375.0","GLITRE, NO","3",",","19800402",",,E","1150",",,E,02,"
"NOE00133087","1980-05","59.8681","10.0564","375.0","GLITRE, NO","0",",","19800531","+,,E","0",",,E,31,+"
"NOE00133087","1980-06","59.8681","10.0564","375.0","GLITRE, NO","0",",","19800630","+,,E","0",",,E,30,+"
"NOE00133087","1980-07","59.8681","10.0564","375.0","GLITRE, NO","0",",","19800731","+,,E","0",",,E,31,+"
"NOE00133087","1980-08","59.8681","10.0564","375.0","GLITRE, NO","0",",","19800831","+,,E","0",",,E,31,+"
"NOE00133087","1980-09","59.8681","10.0564","375.0","GLITRE, NO","0",",","19800930","+,,E","0",",,E,30,+"
"NOE00133087","1980-10","59.8681","10.0564","375.0","GLITRE, NO","0",",","19801031","+,,E","0",",,E,31,+"
"NOE00133087","1980-11","59.8681","10.0564","375.0","GLITRE, NO","2",",","19801124",",,E","150",",,E,24,"
"NOE00133087","1980-12","59.8681","10.0564","375.0","GLITRE, NO","6",",","19801231",",,E","400",",,E,31,"
"NOE00133087","1981-01","59.8681","10.0564","375.0","GLITRE, NO","4",",","19810128","+,,E","550",",,E,28,+"
"NOE00133087","1981-02","59.8681","10.0564","375.0","GLITRE, NO","4",",","19810227",",,E","900",",,E,27,"
"NOE00133087","1981-03","59.8681","10.0564","375.0","GLITRE, NO","4",",","19810325",",,E","1020",",,E,25,"
"NOE00133087","1981-04","59.8681","10.0564","375.0","GLITRE, NO","0",",","19810430","+,,E","0",",,E,30,+"
"NOE00133087","1981-05","59.8681","10.0564","375.0","GLITRE, NO","0",",","19810531","+,,E","0",",,E,31,+"
"NOE00133087","1981-06","59.8681","10.0564","375.0","GLITRE, NO","0",",","19810630","+,,E","0",",,E,30,+"
