"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00276856","1948-06","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","10",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19480608",",,0","","","","","","","","","14.5",",,0,08,","","","","","40.3",",,,0","","","","","","","",""
"USC00276856","1948-07","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","11",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19480718",",,0","","","","","","","","","18.5",",,0,18,","","","","","64.3",",,,0","","","","","","","",""
"USC00276856","1948-08","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","11",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19480806",",,0","","","","","","","","","23.4",",,0,06,","","","","","81.9",",,,0","","","","","","","",""
"USC00276856","1948-09","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","9",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19480918",",,0","","","","","","","","","17.5",",,0,18,","","","","","49.9",",,,0","","","","","","","",""
"USC00276856","1948-10","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","6","2,0","4","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","19481008",",2,0","","","","","","","","","7.1","2,,0,08,","","","","","54.1",",a,,0","","","","","","","",""
"USC00276856","1948-11","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","17",",0","11",",0","1",",0","","","","","","","","","","","","","","","","","","","","","19481107",",,0","","","","","","","","","29.0",",,0,07,","","","","","134.8",",,,0","","","","","","","",""
"USC00276856","1948-12","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","14","2,0","3","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","19481231",",2,0","","","","","","","","","5.1","2,,0,31,","","","","","54.4",",a,,0","","","","","","","",""
"USC00276856","1949-01","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","19",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19490106",",,0","","","","","","","","","11.7",",,0,06,","","","","","47.9",",,,0","","","","","","","",""
"USC00276856","1949-02","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","14",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19490215",",,0","","","","","","","","","17.8",",,0,15,","","","","","42.3",",,,0","","","","","","","",""
"USC00276856","1949-03","45.04692","-71.383","405.4","PITTSBURG RESERVOIR, NH US","","","","","9","3,0","3","3,0","0","3,0","","","","","","","","","","","","","","","","","","","","","19490323",",3,0","","","","","","","","","15.0","3,,0,23,","","","","","58.9",",a,,0","","","","","","","",""
