"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00178950","1928-09","44.694221","-71.010632","530.0","UPTON, ME US","13",",6","10",",6","1",",6","","","","","","","","","19280912",",,6","","","38.1",",,6,12,","101.7",",,,6","",""
"USC00178950","1928-10","44.694221","-71.010632","530.0","UPTON, ME US","","","","","","","","","","","","","1","","","","","","","","","","",""
"USC00178950","1929-05","44.694221","-71.010632","530.0","UPTON, ME US","14","2,6","12","2,6","1","2,6","","","","","","","5","","19290503",",2,6","","","27.9","2,,6,03,","102.8","2,,,6","",""
"USC00178950","1929-06","44.694221","-71.010632","530.0","UPTON, ME US","14",",6","9",",6","0",",6","0",",6","","","19290603","+,,6","3","","19290615",",,6","0",",T,6,03,+","13.0",",,6,15,","62.9",",,,6","0",",T,,6"
"USC00178950","1929-07","44.694221","-71.010632","530.0","UPTON, ME US","12",",6","7",",6","0",",6","","","","","","","2","","19290714",",,6","","","18.5",",,6,14,","51.7",",,,6","",""
"USC00178950","1929-08","44.694221","-71.010632","530.0","UPTON, ME US","9",",6","6",",6","0",",6","","","","","","","1","","19290804",",,6","","","12.2",",,6,04,","41.1",",,,6","",""
"USC00178950","1929-09","44.694221","-71.010632","530.0","UPTON, ME US","8",",6","5",",6","0",",6","","","","","","","2","","19290904",",,6","","","12.7",",,6,04,","34.1",",,,6","",""
"USC00178950","1929-10","44.694221","-71.010632","530.0","UPTON, ME US","6","1,6","3","1,6","0","1,6","","","","","","","","","19291017",",1,6","","","11.2","1,,6,17,","27.6","1,,,6","",""
"USC00178950","1930-05","44.694221","-71.010632","530.0","UPTON, ME US","19",",6","9",",6","1",",6","0",",6","","","19300504",",,6","5","","19300526",",,6","0",",T,6,04,","33.0",",,6,26,","142.0",",,,6","0",",T,,6"
"USC00178950","1930-06","44.694221","-71.010632","530.0","UPTON, ME US","14",",6","12",",6","0",",6","","","","","","","6","","19300610",",,6","","","11.9",",,6,10,","84.5",",,,6","",""
