"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00115041","1992-09","40.6407","-88.7809","230.1","LEXINGTON, IL US","7",",0","6",",0","3",",0","0",",0","0",",0","19920930","+,,0","19920930","+,,0","4","","19920909",",,0","0",",,0,30,+","0",",,0,30,+","46.0",",,0,09,","129.6",",,,0","0",",,,0"
"USC00115041","1992-10","40.6407","-88.7809","230.1","LEXINGTON, IL US","6",",0","5",",0","1",",0","0",",0","0",",0","19921031","+,,0","19921031","+,,0","","","19921031",",,0","0",",,0,31,+","0",",,0,31,+","30.0",",,0,31,","57.2",",,,0","0",",,,0"
"USC00115041","1992-11","40.6407","-88.7809","230.1","LEXINGTON, IL US","11",",0","9",",0","0",",0","","","","","","","","","","","19921103",",,0","","","","","24.6",",,0,03,","109.0",",,,0","",""
"USC00115041","1992-12","40.6407","-88.7809","230.1","LEXINGTON, IL US","3",",0","3",",0","1",",0","","","","","","","","","","","19921215",",,0","","","","","41.9",",,0,15,","66.8",",,,0","",""
"USC00115041","1993-01","40.6407","-88.7809","230.1","LEXINGTON, IL US","4","2,0","4","2,0","1","2,0","","","1","1,0","","","19930105",",1,0","","","19930103",",2,0","","","152","1,,0,05,","52.6","2,,0,03,","93.5","2,,,0","165","1,,,0"
"USC00115041","1993-03","40.6407","-88.7809","230.1","LEXINGTON, IL US","9",",0","5",",0","0",",0","","","","","","","","","","","19930331",",,0","","","","","22.9",",,0,31,","70.4",",,,0","",""
"USC00115041","1993-04","40.6407","-88.7809","230.1","LEXINGTON, IL US","7",",0","7",",0","1",",0","0",",0","0",",0","19930430","+,,0","19930430","+,,0","","","19930413",",,0","0",",,0,30,+","0",",,0,30,+","28.7",",,0,13,","77.2",",,,0","0",",,,0"
"USC00115041","1993-05","40.6407","-88.7809","230.1","LEXINGTON, IL US","9",",0","8",",0","0",",0","0",",0","0",",0","19930531","+,,0","19930531","+,,0","","","19930522",",,0","0",",,0,31,+","0",",,0,31,+","17.3",",,0,22,","64.5",",,,0","0",",,,0"
"USC00115041","1993-06","40.6407","-88.7809","230.1","LEXINGTON, IL US","14",",0","13",",0","1",",0","0",",0","0",",0","19930630","+,,0","19930630","+,,0","","","19930608",",,0","0",",,0,30,+","0",",,0,30,+","52.1",",,0,08,","198.0",",,,0","0",",,,0"
"USC00115041","1993-07","40.6407","-88.7809","230.1","LEXINGTON, IL US","15",",0","9",",0","0",",0","0",",0","0",",0","19930731","+,,0","19930731","+,,0","","","19930724",",,0","0",",,0,31,+","0",",,0,31,+","22.9",",,0,24,","102.8",",,,0","0",",,,0"
