"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00029724","1936-01","54.3","80.5","164.0","KOCHKI, RS","6",",I","0",",I","0",",I","","","","","","","","","","","19360128",",,I","","","","","1.9",",,I,28,","","","4.9",",,,I","",""
"RSM00029724","1936-02","54.3","80.5","164.0","KOCHKI, RS","2",",I","0",",I","0",",I","","","","","","","","","","","19360210",",,I","","","","","0.8",",,I,10,","","","1.4",",,,I","",""
"RSM00029724","1936-03","54.3","80.5","164.0","KOCHKI, RS","7",",I","1",",I","0",",I","","","","","","","","","","","19360317",",,I","","","","","2.9",",,I,17,","","","7.9",",,,I","",""
"RSM00029724","1936-04","54.3","80.5","164.0","KOCHKI, RS","4",",I","2",",I","0",",I","","","","","","","","","","","19360414",",,I","","","","","6.1",",,I,14,","","","11.5",",,,I","",""
"RSM00029724","1936-05","54.3","80.5","164.0","KOCHKI, RS","7",",I","3",",I","0",",I","","","","","","","","","","","19360518",",,I","","","","","11.5",",,I,18,","","","25.3",",,,I","",""
"RSM00029724","1936-06","54.3","80.5","164.0","KOCHKI, RS","5",",I","3",",I","0",",I","","","","","","","","","","","19360613",",,I","","","","","6.2",",,I,13,","","","14.6",",,,I","",""
"RSM00029724","1936-07","54.3","80.5","164.0","KOCHKI, RS","12",",I","3",",I","1",",I","","","","","","","","","","","19360715",",,I","","","","","27.1",",,I,15,","","","58.6",",,,I","",""
"RSM00029724","1936-08","54.3","80.5","164.0","KOCHKI, RS","15",",I","14",",I","2",",I","","","","","","","","","","","19360829",",,I","","","","","39.4",",,I,29,","","","156.1",",,,I","",""
"RSM00029724","1936-09","54.3","80.5","164.0","KOCHKI, RS","9",",I","6",",I","0",",I","","","","","","","","","","","19360909",",,I","","","","","15.6",",,I,09,","","","50.8",",,,I","",""
"RSM00029724","1936-10","54.3","80.5","164.0","KOCHKI, RS","4",",I","1",",I","0",",I","","","","","","","","","","","19361027",",,I","","","","","5.4",",,I,27,","","","9.3",",,,I","",""
"RSM00029724","1936-11","54.3","80.5","164.0","KOCHKI, RS","12",",I","7",",I","0",",I","","","","","","","","","","","19361122",",,I","","","","","8.0",",,I,22,","","","44.0",",,,I","",""
"RSM00029724","1936-12","54.3","80.5","164.0","KOCHKI, RS","8",",I","2",",I","0",",I","","","","","","","","","","","19361225",",,I","","","","","5.5",",,I,25,","","","18.0",",,,I","",""
"RSM00029724","1937-01","54.3","80.5","164.0","KOCHKI, RS","6",",I","1",",I","0",",I","","","","","","","","","","","19370105",",,I","","","","","2.5",",,I,05,","","","9.3",",,,I","",""
"RSM00029724","1937-02","54.3","80.5","164.0","KOCHKI, RS","2",",I","1",",I","0",",I","","","","","","","","","","","19370214",",,I","","","","","4.2",",,I,14,","","","5.7",",,,I","",""
"RSM00029724","1937-03","54.3","80.5","164.0","KOCHKI, RS","6",",I","3",",I","0",",I","","","","","","","","","","","19370311",",,I","","","","","5.0",",,I,11,","","","17.0",",,,I","",""
"RSM00029724","1937-04","54.3","80.5","164.0","KOCHKI, RS","9",",I","3",",I","0",",I","","","","","","","","","","","19370430",",,I","","","","","5.6",",,I,30,","","","21.5",",,,I","",""
"RSM00029724","1937-05","54.3","80.5","164.0","KOCHKI, RS","3",",I","0",",I","0",",I","","","","","","","","","","","19370515",",,I","","","","","1.5",",,I,15,","","","4.1",",,,I","",""
"RSM00029724","1937-06","54.3","80.5","164.0","KOCHKI, RS","7",",I","0",",I","0",",I","","","","","","","","","","","19370626",",,I","","","","","2.1",",,I,26,","","","11.3",",,,I","",""
"RSM00029724","1937-07","54.3","80.5","164.0","KOCHKI, RS","6",",I","2",",I","0",",I","","","","","","","","","","","19370717",",,I","","","","","17.2",",,I,17,","","","36.8",",,,I","",""
"RSM00029724","1937-08","54.3","80.5","164.0","KOCHKI, RS","8",",I","0",",I","0",",I","","","","","","","","","","","19370827","+,,I","","","","","2.2",",,I,27,+","","","12.3",",,,I","",""
"RSM00029724","1937-09","54.3","80.5","164.0","KOCHKI, RS","7",",I","0",",I","0",",I","","","","","","","","","","","19370913",",,I","","","","","2.3",",,I,13,","","","8.5",",,,I","",""
"RSM00029724","1937-10","54.3","80.5","164.0","KOCHKI, RS","10",",I","1",",I","0",",I","","","","","","","","","","","19371023",",,I","","","","","3.0",",,I,23,","","","17.5",",,,I","",""
"RSM00029724","1937-11","54.3","80.5","164.0","KOCHKI, RS","10",",I","0",",I","0",",I","","","","","","","","","","","19371110",",,I","","","","","2.2",",,I,10,","","","15.0",",,,I","",""
"RSM00029724","1937-12","54.3","80.5","164.0","KOCHKI, RS","8",",I","3",",I","0",",I","","","","","","","","","","","19371206",",,I","","","","","5.5",",,I,06,","","","18.2",",,,I","",""
"RSM00029724","1938-05","54.3","80.5","164.0","KOCHKI, RS","17",",I","10",",I","0",",I","","","","","","","","","","","19380531",",,I","","","","","11.2",",,I,31,","","","68.6",",,,I","",""
"RSM00029724","1938-06","54.3","80.5","164.0","KOCHKI, RS","21",",I","12",",I","0",",I","","","","","","","","","","","19380617",",,I","","","","","17.8",",,I,17,","","","125.3",",,,I","",""
"RSM00029724","1938-07","54.3","80.5","164.0","KOCHKI, RS","14",",I","12",",I","0",",I","","","","","","","","","","","19380705",",,I","","","","","23.2",",,I,05,","","","132.2",",,,I","",""
"RSM00029724","1938-08","54.3","80.5","164.0","KOCHKI, RS","6",",I","4",",I","0",",I","","","","","","","","","","","19380831",",,I","","","","","4.4",",,I,31,","","","15.9",",,,I","",""
"RSM00029724","1938-09","54.3","80.5","164.0","KOCHKI, RS","12",",I","6",",I","0",",I","","","","","","","","","","","19380906",",,I","","","","","13.4",",,I,06,","","","52.2",",,,I","",""
"RSM00029724","1938-10","54.3","80.5","164.0","KOCHKI, RS","15",",I","3",",I","0",",I","","","","","","","","","","","19381004",",,I","","","","","14.8",",,I,04,","","","33.9",",,,I","",""
"RSM00029724","1938-11","54.3","80.5","164.0","KOCHKI, RS","10",",I","2",",I","0",",I","","","","","","","","","","","19381117",",,I","","","","","3.4",",,I,17,","","","13.1",",,,I","",""
"RSM00029724","1938-12","54.3","80.5","164.0","KOCHKI, RS","12",",I","0",",I","0",",I","","","","","","","","","","","19381206",",,I","","","","","2.2",",,I,06,","","","10.5",",,,I","",""
"RSM00029724","1939-01","54.3","80.5","164.0","KOCHKI, RS","5",",I","0",",I","0",",I","","","","","","","","","","","19390113",",,I","","","","","1.7",",,I,13,","","","4.4",",,,I","",""
"RSM00029724","1939-02","54.3","80.5","164.0","KOCHKI, RS","9",",I","1",",I","0",",I","","","","","","","","","","","19390202",",,I","","","","","2.6",",,I,02,","","","8.2",",,,I","",""
"RSM00029724","1939-03","54.3","80.5","164.0","KOCHKI, RS","6",",I","0",",I","0",",I","","","","","","","","","","","19390317",",,I","","","","","1.4",",,I,17,","","","4.1",",,,I","",""
"RSM00029724","1939-04","54.3","80.5","164.0","KOCHKI, RS","6",",I","1",",I","0",",I","","","","","","","","","","","19390414",",,I","","","","","2.6",",,I,14,","","","7.6",",,,I","",""
"RSM00029724","1939-05","54.3","80.5","164.0","KOCHKI, RS","10",",I","3",",I","0",",I","","","","","","","","","","","19390523",",,I","","","","","3.9",",,I,23,","","","18.8",",,,I","",""
"RSM00029724","1939-06","54.3","80.5","164.0","KOCHKI, RS","14",",I","6",",I","1",",I","","","","","","","","","","","19390623",",,I","","","","","53.8",",,I,23,","","","104.0",",,,I","",""
"RSM00029724","1939-07","54.3","80.5","164.0","KOCHKI, RS","12",",I","5",",I","1",",I","","","","","","","","","","","19390713",",,I","","","","","44.5",",,I,13,","","","95.1",",,,I","",""
"RSM00029724","1939-08","54.3","80.5","164.0","KOCHKI, RS","5",",I","1",",I","0",",I","","","","","","","","","","","19390814",",,I","","","","","8.0",",,I,14,","","","10.2",",,,I","",""
"RSM00029724","1939-10","54.3","80.5","164.0","KOCHKI, RS","7",",I","0",",I","0",",I","","","","","","","","","","","19391009",",,I","","","","","2.4",",,I,09,","","","9.1",",,,I","",""
"RSM00029724","1939-11","54.3","80.5","164.0","KOCHKI, RS","12",",I","1",",I","0",",I","","","","","","","","","","","19391116",",,I","","","","","4.1",",,I,16,","","","14.1",",,,I","",""
