"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"POM00008570","1996-09","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","0","5,S","0","5,S","0","1,S","24","1,S","2","1,S","19960924",",5,S","","","19960928",",1,S","9.8","5,S,24,","","","33.0","1,S,28,","","","","","","","19.29","6,S","24.97","1,,,S","13.61","5,,,S"
"POM00008570","1996-10","39.833","-7.483","384.0","CASTELO BRANCO, PO","9.9","3,S","4","1,S","3","1,S","1","1,S","0","3,S","0","3,S","0",",S","21",",S","0",",S","19961007",",3,S","19961013",",1,S","19961004",",,S","7.1","3,S,07,","39.6","1,,S,13,","27.9",",S,04,","","","47.8",",S","58.6","1,,,S","16.83","3,S","22.06",",,,S","11.60","3,,,S"
"POM00008570","1996-11","39.833","-7.483","384.0","CASTELO BRANCO, PO","0.0","5,S","","","","","","","0","3,S","0","3,S","0","3,S","3","3,S","0","3,S","19961117",",3,S","","","19961102",",3,S","1.5","3,S,17,","","","23.1","3,S,02,","","","150.3","3,S","","","12.16","5,S","16.49","3,,,S","7.83","3,,,S"
"POM00008570","1996-12","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","18","4,S","14","4,S","4","4,S","","","","","0","2,S","0","2,S","0","2,S","","","19961217",",4,S","19961202",",2,S","","","52.1","4,,S,17,","19.5","2,S,02,","","","","","261.5","4,,,S","","","12.16","2,,,S","",""
"POM00008570","1997-01","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","5,S","0","5,S","0","5,S","","","","","19970112",",5,S","","","","","16.5","5,S,12,","","","","","","","","","12.11","5,,,S","",""
"POM00008570","1997-02","39.833","-7.483","384.0","CASTELO BRANCO, PO","0.0","4,S","1","4,S","0","4,S","0","4,S","0","4,S","0","4,S","0",",S","1",",S","0",",S","19970216",",4,S","19970202",",4,S","19970227",",,S","2.4","4,S,16,","0.5","4,,S,02,","21.5",",S,27,","","","152.2",",S","0.5","4,,,S","11.86","4,S","16.34",",,,S","7.38","4,,,S"
"POM00008570","1997-03","39.833","-7.483","384.0","CASTELO BRANCO, PO","4.2","2,S","0","2,S","0","2,S","0","2,S","0","2,S","0","2,S","0",",S","26",",S","0",",S","19970326",",2,S","19970331","+,2,S","19970318",",,S","7.2","2,S,26,","0.0","2,,S,31,+","25.9",",S,18,","","","43.1",",S","0.0","2,,,S","16.86","2,S","22.94",",,,S","10.78","2,,,S"
"POM00008570","1997-04","39.833","-7.483","384.0","CASTELO BRANCO, PO","20.6","2,S","","","","","","","0","2,S","0","2,S","0",",S","17",",S","0",",S","19970423",",2,S","","","19970429",",,S","5.8","2,S,23,","","","30.5",",S,29,","","","47.1",",S","","","17.35","2,S","23.35",",,,S","11.35","2,,,S"
"POM00008570","1997-05","39.833","-7.483","384.0","CASTELO BRANCO, PO","6.0","4,S","","","","","","","0","3,S","0","3,S","0","1,S","13","1,S","0","1,S","19970508",",3,S","","","19970501",",1,S","3.9","3,S,08,","","","30.0","1,S,01,","","","76.1","1,S","","","15.76","4,S","20.90","1,,,S","10.61","3,,,S"
"POM00008570","1997-06","39.833","-7.483","384.0","CASTELO BRANCO, PO","16.9","1,S","","","","","","","0","1,S","0","1,S","0",",S","24",",S","0",",S","19970629",",1,S","","","19970624",",,S","8.4","1,S,29,","","","29.5",",S,24,","","","28.8",",S","","","17.97","1,S","23.28",",,,S","12.67","1,,,S"
"POM00008570","1997-07","39.833","-7.483","384.0","CASTELO BRANCO, PO","174.3","3,S","1","5,S","1","5,S","0","5,S","0","2,S","0","2,S","0","1,S","29","1,S","12","1,S","19970703",",2,S","19970715",",5,S","19970726",",1,S","8.9","2,S,03,","20.1","5,,S,15,","37.3","1,S,26,","7.4","S","7.4","1,S","20.1","5,,,S","24.16","3,S","30.63","1,,,S","17.69","2,,,S"
"POM00008570","1997-08","39.833","-7.483","384.0","CASTELO BRANCO, PO","151.5","5,S","2","4,S","2","4,S","1","4,S","0","5,S","0","5,S","0",",S","30",",S","15",",S","19970829",",5,S","19970825",",4,S","19970801",",,S","10.5","5,S,29,","32.3","4,,S,25,","38.6",",S,01,","8.0","S","0.6",",S","35.3","4,,,S","23.89","5,S","30.89",",,,S","16.88","5,,,S"
"POM00008570","1997-09","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","1,S","27","1,S","7","1,S","","","","","19970910",",1,S","","","","","34.1","1,S,10,","","","","","","","","","28.90","1,,,S","",""
"POM00008570","1997-10","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","7","4,S","6","4,S","1","4,S","","","","","0","3,S","15","3,S","0","3,S","","","19971019",",4,S","19971003",",3,S","","","55.1","4,,S,19,","30.0","3,S,03,","","","","","146.0","4,,,S","","","22.29","3,,,S","",""
"POM00008570","1997-11","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","4,S","0","4,S","0","4,S","","","","","19971114","+,4,S","","","","","19.3","4,S,14,+","","","","","","","","","14.98","4,,,S","",""
"POM00008570","1998-02","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0",",S","0",",S","0",",S","","","","","19980215",",,S","","","","","19.8",",S,15,","","","","","","","","","15.54",",,,S","",""
"POM00008570","1998-03","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","3","4,S","3","4,S","0","4,S","","","","","0","1,S","13","1,S","0","1,S","","","19980328",",4,S","19980326",",1,S","","","11.9","4,,S,28,","24.6","1,S,26,","","","","","29.7","4,,,S","","","20.09","1,,,S","",""
"POM00008570","1998-04","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","4,S","2","4,S","0","4,S","","","","","19980424",",4,S","","","","","26.1","4,S,24,","","","","","","","","","16.06","4,,,S","",""
"POM00008570","1998-05","39.833","-7.483","384.0","CASTELO BRANCO, PO","19.6","5,S","","","","","","","0","3,S","0","3,S","0","2,S","18","2,S","0","2,S","19980501",",3,S","","","19980518",",2,S","5.8","3,S,01,","","","29.2","2,S,18,","","","55.0","2,S","","","16.82","5,S","22.25","2,,,S","11.38","3,,,S"
"POM00008570","1998-06","39.833","-7.483","384.0","CASTELO BRANCO, PO","84.8","5,S","1","1,S","1","1,S","1","1,S","0","4,S","0","4,S","0","1,S","27","1,S","6","1,S","19980602",",4,S","19980601",",1,S","19980619",",1,S","8.9","4,S,02,","54.1","1,,S,01,","35.5","1,S,19,","","","8.0","1,S","54.1","1,,,S","21.30","5,S","28.18","1,,,S","14.42","4,,,S"
"POM00008570","1998-07","39.833","-7.483","384.0","CASTELO BRANCO, PO","212.6","4,S","0","3,S","0","3,S","0","3,S","0","3,S","0","3,S","0","1,S","30","1,S","22","1,S","19980703",",3,S","19980731","+,3,S","19980729",",1,S","11.5","3,S,03,","0.0","3,,S,31,+","39.1","1,S,29,","1.2","S","1.2","1,S","0.0","3,,,S","26.02","4,S","33.41","1,,,S","18.64","3,,,S"
"POM00008570","1998-08","39.833","-7.483","384.0","CASTELO BRANCO, PO","250.5","3,S","0","5,S","0","5,S","0","5,S","0","2,S","0","2,S","0","2,S","29","2,S","21","2,S","19980820",",2,S","19980831","+,5,S","19980810",",2,S","13.9","2,S,20,","0.0","5,,S,31,+","39.3","2,S,10,","1.2","S","0.0","2,S","0.0","5,,,S","27.16","3,S","34.53","2,,,S","19.79","2,,,S"
"POM00008570","1998-09","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0",",S","28",",S","4",",S","","","","","19980917",",,S","","","","","33.1",",S,17,","","","","","","","","","26.50",",,,S","",""
"POM00008570","1998-10","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","1,S","17","1,S","0","1,S","","","","","19981012",",1,S","","","","","27.6","1,S,12,","","","","","","","","","21.77","1,,,S","",""
"POM00008570","1998-11","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","2,S","1","2,S","0","2,S","","","","","19981111",",2,S","","","","","21.4","2,S,11,","","","","","","","","","17.30","2,,,S","",""
"POM00008570","1998-12","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","4,S","0","4,S","0","4,S","","","","","19981211",",4,S","","","","","18.1","4,S,11,","","","","","","","","","12.54","4,,,S","",""
"POM00008570","1999-01","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","6","4,S","2","4,S","0","4,S","","","","","","","","","","","","","19990109",",4,S","","","","","9.9","4,,S,09,","","","","","","","21.9","4,,,S","","","","","",""
"POM00008570","1999-02","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","3","5,S","0","5,S","0","5,S","","","","","0","4,S","1","4,S","0","4,S","","","19990226",",5,S","19990220",",4,S","","","2.0","5,,S,26,","21.3","4,S,20,","","","","","4.3","5,,,S","","","15.49","4,,,S","",""
"POM00008570","1999-03","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","9","4,S","4","4,S","0","4,S","","","","","0","4,S","5","4,S","0","4,S","","","19990310",",4,S","19990319",",4,S","","","18.0","4,,S,10,","24.1","4,S,19,","","","","","45.7","4,,,S","","","17.43","4,,,S","",""
"POM00008570","1999-04","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","9","4,S","2","4,S","0","4,S","0","5,S","0","5,S","0","1,S","12","1,S","0","1,S","19990415",",5,S","19990430",",4,S","19990406",",1,S","3.3","5,S,15,","8.1","4,,S,30,","28.5","1,S,06,","","","","","21.6","4,,,S","14.84","6,S","20.50","1,,,S","9.19","5,,,S"
"POM00008570","1999-05","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","4,S","15","4,S","0","4,S","","","","","19990524",",4,S","","","","","31.7","4,S,24,","","","","","","","","","22.49","4,,,S","",""
"POM00008570","1999-06","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","0","5,S","0","5,S","0","4,S","26","4,S","8","4,S","19990606",",5,S","","","19990621",",4,S","8.0","5,S,06,","","","36.7","4,S,21,","","","","","","","22.15","9,S","29.52","4,,,S","14.77","5,,,S"
"POM00008570","1999-07","39.833","-7.483","384.0","CASTELO BRANCO, PO","200.4","4,S","1","4,S","1","4,S","0","4,S","0","2,S","0","2,S","0","2,S","29","2,S","16","2,S","19990705",",2,S","19990727",",4,S","19990709",",2,S","13.7","2,S,05,","10.9","4,,S,27,","40.6","2,S,09,","0.0","S","0.0","2,S","10.9","4,,,S","25.75","4,S","33.36","2,,,S","18.15","2,,,S"
"POM00008570","1999-08","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","4","2,S","3","2,S","0","2,S","0","5,S","0","5,S","0","2,S","29","2,S","11","2,S","19990818",",5,S","19990807",",2,S","19990815",",2,S","11.7","5,S,18,","7.9","2,,S,07,","37.3","2,S,15,","","","","","16.5","2,,,S","23.51","7,S","31.02","2,,,S","16.01","5,,,S"
"POM00008570","1999-09","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","3,S","22","3,S","4","3,S","","","","","19990909",",3,S","","","","","34.0","3,S,09,","","","","","","","","","25.82","3,,,S","",""
"POM00008570","1999-10","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","2,S","11","2,S","0","2,S","","","","","19991007",",2,S","","","","","24.2","2,S,07,","","","","","","","","","19.77","2,,,S","",""
"POM00008570","1999-11","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","2,S","2","2,S","0","2,S","","","","","19991106",",2,S","","","","","21.9","2,S,06,","","","","","","","","","14.79","2,,,S","",""
"POM00008570","1999-12","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","3,S","0","3,S","0","3,S","","","","","19991202",",3,S","","","","","15.9","3,S,02,","","","","","","","","","12.26","3,,,S","",""
"POM00008570","2000-01","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","3,S","0","3,S","0","3,S","","","","","20000131",",3,S","","","","","15.4","3,S,31,","","","","","","","","","10.93","3,,,S","",""
"POM00008570","2000-02","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0",",S","1",",S","0",",S","","","","","20000219",",,S","","","","","21.8",",S,19,","","","","","","","","","17.60",",,,S","",""
"POM00008570","2000-03","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","1,S","11","1,S","0","1,S","","","","","20000310",",1,S","","","","","24.3","1,S,10,","","","","","","","","","18.50","1,,,S","",""
"POM00008570","2000-04","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","20000419",",2,S","","","","","19.5","2,S,19,","","","","","","","","","15.00","2,,,S","",""
"POM00008570","2000-05","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0",",S","20",",S","1",",S","","","","","20000531",",,S","","","","","33.0",",S,31,","","","","","","","","","22.89",",,,S","",""
"POM00008570","2000-06","39.833","-7.483","384.0","CASTELO BRANCO, PO","123.5","4,S","","","","","","","0","4,S","0","4,S","0",",S","28",",S","10",",S","20000610",",4,S","","","20000624","+,,S","8.3","4,S,10,","","","35.3",",S,24,+","","","4.3",",S","","","22.60","4,S","29.39",",,,S","15.80","4,,,S"
"POM00008570","2000-07","39.833","-7.483","384.0","CASTELO BRANCO, PO","144.3","3,S","","","","","","","0","2,S","0","2,S","0","1,S","29","1,S","13","1,S","20000704",",2,S","","","20000731",",1,S","11.1","2,S,04,","","","38.4","1,S,31,","2.0","S","2.0","1,S","","","23.12","3,S","30.16","1,,,S","16.08","2,,,S"
"POM00008570","2000-08","39.833","-7.483","384.0","CASTELO BRANCO, PO","148.9","4,S","","","","","","","0","3,S","0","3,S","0","1,S","30","1,S","11","1,S","20000824",",3,S","","","20000816",",1,S","11.3","3,S,24,","","","37.9","1,S,16,","2.3","S","0.3","1,S","","","23.93","4,S","30.98","1,,,S","16.89","3,,,S"
"POM00008570","2000-09","39.833","-7.483","384.0","CASTELO BRANCO, PO","100.1","4,S","","","","","","","0","4,S","0","4,S","0",",S","26",",S","8",",S","20000921",",4,S","","","20000908",",,S","8.9","4,S,21,","","","36.4",",S,08,","21.5","S","19.2",",S","","","21.66","4,S","28.49",",,,S","14.82","4,,,S"
"POM00008570","2000-10","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0",",S","16",",S","0",",S","","","","","20001004",",,S","","","","","29.4",",S,04,","","","","","","","","","21.66",",,,S","",""
"POM00008570","2000-11","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","3,S","0","3,S","0","3,S","","","","","20001128",",3,S","","","","","19.3","3,S,28,","","","","","","","","","14.14","3,,,S","",""
"POM00008570","2001-02","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0",",S","0",",S","0",",S","","","","","20010213",",,S","","","","","19.4",",S,13,","","","","","","","","","14.54",",,,S","",""
"POM00008570","2001-03","39.833","-7.483","384.0","CASTELO BRANCO, PO","","","","","","","","","","","","","0","1,S","1","1,S","0","1,S","","","","","20010331",",1,S","","","","","22.3","1,S,31,","","","","","","","","","16.32","1,,,S","",""
