"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"GME00131207","2001-08","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","3,","20010831","+,3,E","0","3,,E,31,+"
"GME00131207","2001-09","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","2,","20010930","+,2,E","0","2,,E,30,+"
"GME00131207","2001-12","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","20011231","+,4,E","0","4,,E,31,+"
"GME00131207","2002-02","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","20020228","+,4,E","0","4,,E,28,+"
"GME00131207","2002-04","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","5,","20020430","+,5,E","0","5,,E,30,+"
"GME00131207","2002-05","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","5,","20020531","+,5,E","0","5,,E,31,+"
"GME00131207","2002-06","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","2,","20020630","+,2,E","0","2,,E,30,+"
"GME00131207","2002-07","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","20020731","+,4,E","0","4,,E,31,+"
"GME00131207","2002-08","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","3,","20020831","+,3,E","0","3,,E,31,+"
"GME00131207","2002-10","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","20021031","+,4,E","0","4,,E,31,+"
"GME00131207","2002-11","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","20021130","+,4,E","0","4,,E,30,+"
"GME00131207","2002-12","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","20021231","+,4,E","0","4,,E,31,+"
"GME00131207","2003-01","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","3,","20030131","+,3,E","0","3,,E,31,+"
