"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097460","1995-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","5,S","26","5,S","0","5,S","19951006",",4,S","19951030","+,5,S","20.4","4,S,06,","31.8","5,S,30,+","","","26.58","9,S","30.77","5,,,S","22.40","4,,,S"
"IDM00097460","1995-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","1","3,S","","","19951105",",3,S","","","32.2","3,S,05,","","","","","30.94","3,,,S","",""
"IDM00097460","1995-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","231.6","5,S","0","2,S","0","2,S","0","3,S","28","3,S","10","3,S","19951223",",2,S","19951205",",3,S","21.3","2,S,23,","33.4","3,S,05,","0.0","3,S","27.24","5,S","31.59","3,,,S","22.90","2,,,S"
"IDM00097460","1996-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","19960122",",3,S","","","32.0","3,S,22,","","","","","30.76","3,,,S","",""
"IDM00097460","1996-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","205.8","4,S","0","4,S","0","4,S","0",",S","29",",S","0",",S","19960218",",4,S","19960229",",,S","21.0","4,S,18,","31.7",",S,29,","0.0",",S","26.49","4,S","30.38",",,,S","22.60","4,,,S"
"IDM00097460","1996-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","4,S","27","4,S","9","4,S","19960309",",5,S","19960307",",4,S","19.8","5,S,09,","33.1","4,S,07,","","","27.22","6,S","31.85","4,,,S","22.58","5,,,S"
"IDM00097460","1996-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","215.2","5,S","0","4,S","0","4,S","0","2,S","28","2,S","6","2,S","19960417","+,4,S","19960408",",2,S","21.4","4,S,17,+","33.2","2,S,08,","0.0","2,S","26.91","5,S","31.48","2,,,S","22.34","4,,,S"
"IDM00097460","1996-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","0","5,S","26","5,S","5","5,S","19960515",",3,S","19960527","+,5,S","20.2","3,S,15,","32.4","5,S,27,+","","","26.62","6,S","31.07","5,,,S","22.18","3,,,S"
"IDM00097460","1996-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","","","","","","","19960729",",3,S","","","20.6","3,S,29,","","","","","","","","","22.02","3,,,S"
"IDM00097460","1996-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","19960803",",3,S","","","32.0","3,S,03,","","","","","29.51","3,,,S","",""
"IDM00097460","1996-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","3,S","27","3,S","3","3,S","19960928","+,4,S","19960916",",3,S","20.6","4,S,28,+","33.0","3,S,16,","","","26.36","6,S","30.57","3,,,S","22.15","4,,,S"
"IDM00097460","1996-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","1","5,S","","","19961024",",5,S","","","35.0","5,S,24,","","","","","31.07","5,,,S","",""
"IDM00097460","1996-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","4,S","26","4,S","1","4,S","19961129","+,4,S","19961123",",4,S","21.6","4,S,29,+","32.5","4,S,23,","","","26.72","7,S","30.90","4,,,S","22.55","4,,,S"
"IDM00097460","1996-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","238.3","4,S","0","4,S","0","4,S","0",",S","31",",S","2",",S","19961204",",4,S","19961217",",,S","21.3","4,S,04,","32.8",",S,17,","0.0",",S","27.11","4,S","31.22",",,,S","23.00","4,,,S"
"IDM00097460","1997-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","2,S","26","2,S","3","2,S","19970210",",5,S","19970219",",2,S","21.4","5,S,10,","32.3","2,S,19,","","","26.75","7,S","30.74","2,,,S","22.77","5,,,S"
"IDM00097460","1997-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","229.3","4,S","0","3,S","0","3,S","0","3,S","28","3,S","7","3,S","19970327",",3,S","19970303","+,3,S","21.0","3,S,27,","32.8","3,S,03,+","0.0","3,S","26.84","4,S","31.31","3,,,S","22.38","3,,,S"
"IDM00097460","1997-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","204.4","5,S","0","3,S","0","3,S","0","2,S","28","2,S","1","2,S","19970417",",3,S","19970429",",2,S","20.4","3,S,17,","32.6","2,S,29,","0.0","2,S","26.50","5,S","30.96","2,,,S","22.04","3,,,S"
"IDM00097460","1997-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","233.4","2,S","0","2,S","0","2,S","0",",S","31",",S","4",",S","19970531",",2,S","19970510","+,,S","19.4","2,S,31,","32.4",",S,10,+","0.0",",S","26.36","2,S","31.04",",,,S","21.69","2,,,S"
"IDM00097460","1997-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","212.5","2,S","0","1,S","0","1,S","0","1,S","29","1,S","3","1,S","19970607",",1,S","19970625",",1,S","18.8","1,S,07,","33.0","1,S,25,","0.0","1,S","25.90","2,S","31.31","1,,,S","20.49","1,,,S"
"IDM00097460","1997-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","0","5,S","","","19970722",",5,S","","","31.8","5,S,22,","","","","","29.49","5,,,S","",""
"IDM00097460","1997-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","2,S","0","2,S","0","4,S","27","4,S","1","4,S","19970815",",2,S","19970826",",4,S","17.2","2,S,15,","34.6","4,S,26,","","","24.41","6,S","30.10","4,,,S","18.72","2,,,S"
"IDM00097460","1997-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","179.0","5,S","0","3,S","0","3,S","0","2,S","28","2,S","1","2,S","19970902",",3,S","19970929",",2,S","16.3","3,S,02,","32.4","2,S,29,","0.0","2,S","25.53","5,S","30.66","2,,,S","20.39","3,,,S"
"IDM00097460","1997-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","2,S","29","2,S","5","2,S","19971029",",5,S","19971031","+,2,S","19.0","5,S,29,","33.2","2,S,31,+","","","26.45","7,S","31.85","2,,,S","21.06","5,,,S"
"IDM00097460","1997-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","2,S","0","2,S","0","5,S","25","5,S","15","5,S","19971106","+,2,S","19971116",",5,S","19.8","2,S,06,+","33.4","5,S,16,","","","27.03","7,S","32.24","5,,,S","21.82","2,,,S"
"IDM00097460","1997-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","","","","","","","19971209",",5,S","","","21.3","5,S,09,","","","","","","","","","22.53","5,,,S"
"IDM00097460","1998-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","","","","","","","19980127",",4,S","","","19.8","4,S,27,","","","","","","","","","22.31","4,,,S"
"IDM00097460","1998-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","2,S","0","2,S","0","5,S","23","5,S","13","5,S","19980228",",2,S","19980218",",5,S","20.0","2,S,28,","34.2","5,S,18,","","","27.46","7,S","32.07","5,,,S","22.85","2,,,S"
"IDM00097460","1998-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","250.5","4,S","0","1,S","0","1,S","0","3,S","28","3,S","12","3,S","19980301",",1,S","19980311",",3,S","20.0","1,S,01,","33.9","3,S,11,","0.0","3,S","27.64","4,S","31.97","3,,,S","23.30","1,,,S"
"IDM00097460","1998-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","1,S","29","1,S","6","1,S","19980406",",5,S","19980416",",1,S","19.8","5,S,06,","32.8","1,S,16,","","","27.34","6,S","31.27","1,,,S","23.40","5,,,S"
"IDM00097460","1998-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","0","4,S","27","4,S","10","4,S","19980529",",3,S","19980525",",4,S","21.3","3,S,29,","33.0","4,S,25,","","","27.61","7,S","31.71","4,,,S","23.52","3,,,S"
"IDM00097460","1998-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","4,S","26","4,S","0","4,S","19980629",",4,S","19980615",",4,S","22.0","4,S,29,","32.0","4,S,15,","","","26.89","8,S","30.72","4,,,S","23.06","4,,,S"
"IDM00097460","1998-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","5,S","26","5,S","0","5,S","19980725","+,5,S","19980703",",5,S","21.4","5,S,25,+","31.6","5,S,03,","","","26.18","8,S","30.08","5,,,S","22.28","5,,,S"
"IDM00097460","1998-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","205.6","5,S","0","3,S","0","3,S","0","4,S","27","4,S","0","4,S","19980819",",3,S","19980823","+,4,S","20.5","3,S,19,","31.6","4,S,23,+","0.0","4,S","26.27","5,S","30.34","4,,,S","22.20","3,,,S"
"IDM00097460","1998-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","1,S","0","1,S","","","","","","","19980905",",1,S","","","20.6","1,S,05,","","","","","","","","","22.19","1,,,S"
"IDM00097460","1998-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","6","3,S","","","19981023",",3,S","","","33.7","3,S,23,","","","","","31.46","3,,,S","",""
"IDM00097460","1998-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","2,S","28","2,S","8","2,S","","","19981118",",2,S","","","32.8","2,S,18,","","","","","31.64","2,,,S","",""
"IDM00097460","1999-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","221.3","5,S","0","3,S","0","3,S","0","4,S","27","4,S","3","4,S","19990302",",3,S","19990320","+,4,S","21.6","3,S,02,","32.5","4,S,20,+","0.0","4,S","26.82","5,S","30.83","4,,,S","22.81","3,,,S"
"IDM00097460","1999-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","26","4,S","3","4,S","","","19990411",",4,S","","","32.4","4,S,11,","","","","","30.95","4,,,S","",""
"IDM00097460","1999-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","","","","","","","19990531",",4,S","","","19.6","4,S,31,","","","","","","","","","22.49","4,,,S"
"IDM00097460","1999-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","4,S","26","4,S","0","4,S","19990601",",4,S","19990620",",4,S","20.0","4,S,01,","31.7","4,S,20,","","","26.09","6,S","30.06","4,,,S","22.13","4,,,S"
"IDM00097460","1999-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","19990702",",3,S","","","30.9","3,S,02,","","","","","29.36","3,,,S","",""
"IDM00097460","1999-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","4,S","27","4,S","0","4,S","19990816",",4,S","19990818",",4,S","20.0","4,S,16,","31.6","4,S,18,","","","25.75","6,S","29.50","4,,,S","22.00","4,,,S"
"IDM00097460","1999-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","0","3,S","","","19990923","+,3,S","","","31.2","3,S,23,+","","","","","30.04","3,,,S","",""
"IDM00097460","1999-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","4,S","26","4,S","4","4,S","","","19991106",",4,S","","","32.6","4,S,06,","","","","","31.30","4,,,S","",""
"IDM00097460","2006-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","0","5,S","26","5,S","0","5,S","20060730",",3,S","20060724",",5,S","19.2","3,S,30,","31.8","5,S,24,","","","26.06","7,S","30.45","5,,,S","21.68","3,,,S"
"IDM00097460","2006-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","198.9","5,S","0","4,S","0","4,S","0","1,S","30","1,S","3","1,S","20060824",",4,S","20060815",",1,S","19.4","4,S,24,","33.2","1,S,15,","0.0","1,S","25.93","5,S","30.71","1,,,S","21.15","4,,,S"
"IDM00097460","2006-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","0","3,S","","","20060907",",3,S","","","32.1","3,S,07,","","","","","29.30","3,,,S","",""
"IDM00097460","2006-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","2,S","0","2,S","0","5,S","26","5,S","2","5,S","20061005",",2,S","20061030",",5,S","18.9","2,S,05,","32.8","5,S,30,","","","25.88","6,S","30.60","5,,,S","21.15","2,,,S"
"IDM00097460","2006-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","210.8","5,S","0","4,S","0","4,S","0","2,S","28","2,S","13","2,S","20061105",",4,S","20061119",",2,S","17.6","4,S,05,","33.4","2,S,19,","0.0","2,S","26.76","5,S","32.09","2,,,S","21.42","4,,,S"
"IDM00097460","2006-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","4,S","27","4,S","18","4,S","20061201",",4,S","20061212",",4,S","20.6","4,S,01,","34.2","4,S,12,","","","27.43","7,S","32.27","4,,,S","22.60","4,,,S"
"IDM00097460","2007-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","9","3,S","","","20070117",",3,S","","","33.4","3,S,17,","","","","","31.65","3,,,S","",""
"IDM00097460","2007-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","3,S","25","3,S","1","3,S","20070222",",5,S","20070201",",3,S","22.0","5,S,22,","32.6","3,S,01,","","","27.15","7,S","31.40","3,,,S","22.90","5,,,S"
"IDM00097460","2007-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","2,S","0","2,S","","","","","","","20070305",",2,S","","","21.2","2,S,05,","","","","","","","","","22.58","2,,,S"
"IDM00097460","2007-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","241.6","3,S","0",",S","0",",S","0","3,S","27","3,S","9","3,S","20070406",",,S","20070419",",3,S","21.6",",S,06,","33.2","3,S,19,","0.0","3,S","27.26","3,S","31.68","3,,,S","22.84",",,,S"
"IDM00097460","2007-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","221.9","5,S","0","3,S","0","3,S","0","3,S","28","3,S","2","3,S","20070501",",3,S","20070505",",3,S","21.8","3,S,01,","32.4","3,S,05,","0.0","3,S","26.88","5,S","31.13","3,,,S","22.64","3,,,S"
"IDM00097460","2007-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","213.3","5,S","0",",S","0",",S","0","5,S","25","5,S","3","5,S","20070613","+,,S","20070622","+,5,S","22.0",",S,13,+","32.8","5,S,22,+","0.0","5,S","26.87","5,S","30.96","5,,,S","22.78",",,,S"
"IDM00097460","2007-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","0","4,S","27","4,S","0","4,S","20070707",",3,S","20070703","+,4,S","19.0","3,S,07,","32.0","4,S,03,+","","","26.16","6,S","29.92","4,,,S","22.39","3,,,S"
"IDM00097460","2007-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","0","3,S","27","3,S","0","3,S","20070930","+,3,S","20070922",",3,S","20.2","3,S,30,+","31.8","3,S,22,","","","26.13","6,S","29.96","3,,,S","22.29","3,,,S"
"IDM00097460","2007-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","0","4,S","27","4,S","6","4,S","20071011",",3,S","20071006",",4,S","21.2","3,S,11,","32.8","4,S,06,","","","27.04","6,S","31.46","4,,,S","22.63","3,,,S"
"IDM00097460","2007-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","2,S","28","2,S","5","2,S","20071110","+,4,S","20071121","+,2,S","22.0","4,S,10,+","32.4","2,S,21,+","","","27.02","6,S","31.22","2,,,S","22.83","4,,,S"
"IDM00097460","2007-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","253.8","2,S","0","1,S","0","1,S","0","2,S","29","2,S","6","2,S","20071211","+,1,S","20071225",",2,S","21.8","1,S,11,+","32.8","2,S,25,","0.0","2,S","27.07","2,S","31.35","2,,,S","22.79","1,,,S"
"IDM00097460","2008-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","5,S","26","5,S","12","5,S","20080129",",4,S","20080114","+,5,S","21.2","4,S,29,","33.0","5,S,14,+","","","27.20","9,S","31.57","5,,,S","22.83","4,,,S"
"IDM00097460","2008-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","4,S","25","4,S","7","4,S","20080229",",4,S","20080215",",4,S","21.4","4,S,29,","33.2","4,S,15,","","","27.08","8,S","31.34","4,,,S","22.82","4,,,S"
"IDM00097460","2008-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","216.8","5,S","0","3,S","0","3,S","0","5,S","26","5,S","5","5,S","20080317","+,3,S","20080321",",5,S","21.4","3,S,17,+","32.6","5,S,21,","0.0","5,S","26.66","5,S","31.00","5,,,S","22.31","3,,,S"
"IDM00097460","2008-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","27","3,S","1","3,S","","","20080430",",3,S","","","32.2","3,S,30,","","","","","30.69","3,,,S","",""
"IDM00097460","2008-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","222.7","4,S","0","1,S","0","1,S","0","3,S","28","3,S","2","3,S","20080528",",1,S","20080519",",3,S","21.0","1,S,28,","32.6","3,S,19,","0.0","3,S","26.51","4,S","30.61","3,,,S","22.41","1,,,S"
"IDM00097460","2008-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","3,S","0","3,S","0","4,S","26","4,S","0","4,S","20080628",",3,S","20080607",",4,S","21.2","3,S,28,","31.6","4,S,07,","","","26.31","7,S","30.28","4,,,S","22.35","3,,,S"
"IDM00097460","2008-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","208.8","S","208.8","3,S","0",",S","0",",S","0","3,S","28","3,S","0","3,S","20080717",",,S","20080708",",3,S","21.0",",S,17,","31.2","3,S,08,","0.0","3,S","25.79","3,S","29.44","3,,,S","22.14",",,,S"
"IDM00097460","2008-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","394.0","S","185.2","5,S","0","4,S","0","4,S","0","1,S","30","1,S","0","1,S","20080820",",4,S","20080812",",1,S","21.0","4,S,20,","31.6","1,S,12,","0.0","1,S","25.37","5,S","28.84","1,,,S","21.91","4,,,S"
"IDM00097460","2008-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","606.3","S","212.3","3,S","0","3,S","0","3,S","0",",S","30",",S","0",",S","20080909",",3,S","20080923",",,S","21.0","3,S,09,","31.6",",S,23,","0.0",",S","26.13","3,S","30.15",",,,S","22.12","3,,,S"
"IDM00097460","2008-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","3","3,S","","","20081020",",3,S","","","33.0","3,S,20,","","","","","30.81","3,,,S","",""
"IDM00097460","2008-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","5,S","26","5,S","6","5,S","20081208",",4,S","20081216","+,5,S","20.2","4,S,08,","32.6","5,S,16,+","","","27.38","7,S","31.74","5,,,S","23.03","4,,,S"
"IDM00097460","2009-01","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","","","","","","","20090122",",4,S","","","22.0","4,S,22,","","","","","","","","","23.07","4,,,S"
"IDM00097460","2009-02","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","2,S","26","2,S","4","2,S","20090216",",4,S","20090212",",2,S","22.0","4,S,16,","33.4","2,S,12,","","","27.15","6,S","31.26","2,,,S","23.04","4,,,S"
"IDM00097460","2009-03","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","3,S","28","3,S","3","3,S","","","20090329",",3,S","","","33.0","3,S,29,","","","","","31.20","3,,,S","",""
"IDM00097460","2009-04","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","224.5","5,S","0","2,S","0","2,S","0","3,S","27","3,S","7","3,S","20090408",",2,S","20090401",",3,S","21.8","2,S,08,","32.4","3,S,01,","0.0","3,S","27.20","5,S","31.45","3,,,S","22.94","2,,,S"
"IDM00097460","2009-05","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","0","5,S","26","5,S","6","5,S","20090527",",4,S","20090515",",5,S","22.2","4,S,27,","32.6","5,S,15,","","","27.28","8,S","31.46","5,,,S","23.11","4,,,S"
"IDM00097460","2009-06","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","1,S","0","1,S","","","","","","","20090616",",1,S","","","20.2","1,S,16,","","","","","","","","","22.30","1,,,S"
"IDM00097460","2009-07","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","","","","","0","5,S","26","5,S","0","5,S","","","20090705",",5,S","","","32.0","5,S,05,","","","","","30.20","5,,,S","",""
"IDM00097460","2009-08","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","2,S","0","2,S","","","","","","","20090830",",2,S","","","20.2","2,S,30,","","","","","","","","","22.30","2,,,S"
"IDM00097460","2009-09","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","5,S","0","5,S","0","2,S","28","2,S","9","2,S","20090901",",5,S","20090914",",2,S","20.8","5,S,01,","32.8","2,S,14,","","","26.90","7,S","31.62","2,,,S","22.19","5,,,S"
"IDM00097460","2009-10","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","249.2","4,S","0","1,S","0","1,S","0","3,S","28","3,S","21","3,S","20091031",",1,S","20091007",",3,S","21.0","1,S,31,","34.1","3,S,07,","0.0","3,S","27.50","4,S","32.57","3,,,S","22.44","1,,,S"
"IDM00097460","2009-11","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","253.2","3,S","0","2,S","0","2,S","0","1,S","29","1,S","15","1,S","20091101",",2,S","20091102",",1,S","21.4","2,S,01,","34.2","1,S,02,","0.0","1,S","27.69","3,S","32.21","1,,,S","23.18","2,,,S"
"IDM00097460","2009-12","-1.617","124.55","3.0","LABUHA TALIABU, ID","","","","","0","4,S","0","4,S","","","","","","","20091219",",4,S","","","20.0","4,S,19,","","","","","","","","","22.42","4,,,S"
