"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00206630","1915-05","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","12",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19150528",",,6","","","","","","","","","18.8",",,6,28,","","","","","88.4",",,,6","","","","","","","",""
"USC00206630","1915-06","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","14",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19150613",",,6","","","","","","","","","9.4",",,6,13,","","","","","44.9",",,,6","","","","","","","",""
"USC00206630","1915-07","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","15",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19150729",",,6","","","","","","","","","21.3",",,6,29,","","","","","90.3",",,,6","","","","","","","",""
"USC00206630","1915-08","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","12",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19150802",",,6","","","","","","","","","22.6",",,6,02,","","","","","107.2",",,,6","","","","","","","",""
"USC00206630","1915-09","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","10",",6","7",",6","5",",6","","","","","","","","","","","","","","","","","","","","","19150908",",,6","","","","","","","","","45.7",",,6,08,","","","","","195.9",",,,6","","","","","","","",""
"USC00206630","1915-10","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19151004",",,6","","","","","","","","","5.6",",,6,04,","","","","","16.5",",,,6","","","","","","","",""
"USC00206630","1915-11","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","13",",6","6",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","19151130","+,,6","19151119",",,6","","","","","","","25",",,6,30,+","5.8",",,6,19,","","","","","32.4",",,,6","50",",,,6","","","","","",""
"USC00206630","1915-12","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","9",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19151219",",,6","","","","","","","","","6.4",",,6,19,","","","","","21.4",",,,6","","","","","","","",""
"USC00206630","1916-01","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","16",",6","9",",6","1",",6","","","3",",6","","","","","","","","","","","","","","","19160117",",,6","19160121",",,6","","","","","","","76",",,6,17,","25.9",",,6,21,","","","","","109.6",",,,6","178",",,,6","","","","","",""
"USC00206630","1916-03","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","9",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","19160307",",,6","19160327",",,6","","","","","","","127",",,6,07,","21.6",",,6,27,","","","","","47.0",",,,6","209",",,,6","","","","","",""
"USC00206630","1916-04","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19160419",",,6","","","","","","","","","14.7",",,6,19,","","","","","39.0",",,,6","","","","","","","",""
"USC00206630","1916-05","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","12",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19160531","+,,6","19160531","+,,6","19160515",",,6","","","","","0",",,6,31,+","0",",,6,31,+","21.3",",,6,15,","","","","","66.4",",,,6","0",",,,6","","","","","",""
"USC00206630","1916-06","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","15",",6","10",",6","0",",6","0",",6","0","1,6","","","","","","","","","","","","","19160630","+,,6","19160630","+,1,6","19160626",",,6","","","","","0",",,6,30,+","0","1,,6,30,+","15.0",",,6,26,","","","","","84.2",",,,6","0","1,,,6","","","","","",""
"USC00206630","1916-07","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","2",",6","1",",6","0",",6","0","1,6","0","1,6","","","","","","","","","","","","","19160731","+,1,6","19160731","+,1,6","19160708",",,6","","","","","0","1,,6,31,+","0","1,,6,31,+","3.8",",,6,08,","","","","","4.1",",,,6","0","1,,,6","","","","","",""
"USC00206630","1916-08","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","8",",6","6",",6","1",",6","0","1,6","0",",6","","","","","","","","","","","","","19160831","+,1,6","19160831","+,,6","19160805",",,6","","","","","0","1,,6,31,+","0",",,6,31,+","68.1",",,6,05,","","","","","112.1",",,,6","0",",,,6","","","","","",""
"USC00206630","1916-09","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","13",",6","7",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","19160930","+,,6","19160930","+,,6","19160905",",,6","","","","","0",",,6,30,+","0",",,6,30,+","57.7",",,6,05,","","","","","128.0",",,,6","0",",,,6","","","","","",""
"USC00206630","1916-10","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","10",",6","4",",6","0",",6","0","1,6","0","1,6","","","","","","","","","","","","","19161031","+,1,6","19161031","+,1,6","19161019",",,6","","","","","0","1,,6,31,+","0","1,,6,31,+","19.8",",,6,19,","","","","","48.8",",,,6","0","1,,,6","","","","","",""
"USC00206630","1916-11","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","10","1,6","7","1,6","0","1,6","4",",6","2","1,6","","","","","","","","","","","","","19161115",",,6","19161125","+,1,6","19161123",",1,6","","","","","51",",,6,15,","38","1,,6,25,+","15.5","1,,6,23,","","","","","53.4","1,,,6","92","1,,,6","","","","","",""
"USC00206630","1916-12","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","14",",6","10",",6","0",",6","","","7","3,6","","","","","","","","","","","","","","","19161215",",3,6","19161208",",,6","","","","","","","51","3,,6,15,","13.7",",,6,08,","","","","","52.9",",,,6","252","3,,,6","","","","","",""
"USC00206630","1917-01","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","8","1,6","5","1,6","0","1,6","","","6","2,6","","","","","","","","","","","","","","","19170121",",2,6","19170105",",1,6","","","","","","","76","2,,6,21,","13.5","1,,6,05,","","","","","33.8","1,,,6","258","2,,,6","","","","","",""
"USC00206630","1917-02","42.433333","-85.633333","217.9","PLAINWELL DAM, MI US","","","","","8",",6","2",",6","0",",6","22","3,6","4",",6","","","","","","","","","","","","","19170205",",3,6","19170204",",,6","19170204",",,6","","","","","279","3,,6,05,","114",",,6,04,","5.1",",,6,04,","","","","","14.4",",,,6","254",",,,6","","","","","",""
