"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00126506","1939-04","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","0.0","1,6","13","5,6","9","5,6","1","5,6","","","","","0",",6","10",",6","0","1,6","5","1,6","0","1,6","","","19390412",",,6","","","","","19390416",",5,6","19390427",",1,6","-6.1",",6,12,","","","","","26.4","5,,6,16,","26.7","1,6,27,","","","","","291.0","1,6","","","","","142.2","5,,,6","","","8.29","1,6","14.49","1,,,6","2.10",",,,6","",""
"USC00126506","1939-05","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","62.3",",6","6",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","3",",6","","","19390503",",,6","","","","","19390516",",,6","19390527",",,6","1.1",",6,03,","","","","","10.2",",,6,16,","33.9",",6,27,","1565.8","2,,,6","","","80.3",",6","","","","","26.0",",,,6","","","17.75",",6","25.07",",,,6","10.43",",,,6","2635",",,,6"
"USC00126506","1939-06","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","134.4",",6","13",",6","11",",6","2",",6","","","","","0",",6","0",",6","0",",6","28",",6","4",",6","","","19390614",",,6","","","","","19390620",",,6","19390628","+,,6","9.4",",6,14,","","","","","31.2",",,6,20,","32.2",",6,28,+","1656.1",",,,6","","","10.4",",6","","","","","156.5",",,,6","","","22.47",",6","28.26",",,,6","16.68",",,,6","2261",",,,6"
"USC00126506","1939-07","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","163.2",",6","8",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","19390711",",,6","","","","","19390729",",,6","19390714",",,6","11.1",",6,11,","","","","","78.7",",,6,29,","36.7",",6,14,","1550.0","3,,,6","0.0","","0.0",",6","","","","","175.6",",,,6","","","23.60",",6","29.30",",,,6","17.90",",,,6","1941",",,,6"
"USC00126506","1939-08","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","131.8",",6","6",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","1",",6","","","19390827",",,6","","","","","19390813",",,6","19390818",",,6","11.1",",6,27,","","","","","18.0",",,6,13,","32.2",",6,18,","1454.1",",,,6","0.5","","0.5",",6","","","","","49.5",",,,6","","","22.57",",6","28.80",",,,6","16.34",",,,6","1814",",,,6"
"USC00126506","1939-09","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","128.7",",6","2",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","12",",6","","","19390922",",,6","","","","","19390930",",,6","19390916","+,,6","5.6",",6,22,","","","","","25.4",",,6,30,","38.9",",6,16,+","1589.8",",,,6","20.0","","19.5",",6","","","","","33.8",",,,6","","","21.98",",6","30.32",",,,6","13.63",",,,6","1858",",,,6"
"USC00126506","1940-04","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","0.0",",6","11",",6","10",",6","2",",6","","","","","0",",6","8",",6","0",",6","4",",6","0",",6","","","19400412",",,6","","","","","19400418",",,6","19400404",",,6","-7.2",",6,12,","","","","","41.4",",,6,18,","26.7",",6,04,","935.7",",,,6","","","282.4",",6","","","","","154.2",",,,6","","","8.92",",6","14.57",",,,6","3.26",",,,6","4463",",,,6"
"USC00126506","1940-05","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","16.2",",6","16",",6","11",",6","1",",6","","","","","0",",6","2",",6","0",",6","15",",6","0",",6","","","19400504",",,6","","","","","19400507",",,6","19400522","+,,6","-1.1",",6,04,","","","","","27.9",",,6,07,","28.9",",6,22,+","1262.8",",,,6","","","129.7",",6","","","","","107.7",",,,6","","","14.67",",6","20.24",",,,6","9.11",",,,6","3375",",,,6"
"USC00126506","1940-06","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","123.1",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","2",",6","","","19400621",",,6","","","","","19400609",",,6","19400607",",,6","7.2",",6,21,","","","","","21.6",",,6,09,","32.8",",6,07,","1591.6",",,,6","","","10.0",",6","","","","","47.0",",,,6","","","22.10",",6","27.59",",,,6","16.61",",,,6","2267",",,,6"
"USC00126506","1940-07","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","182.0","1,6","7",",6","3",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","30",",6","15",",6","","","19400705",",1,6","","","","","19400728",",,6","19400731",",,6","4.4","1,6,05,","","","","","8.4",",,6,28,","38.3",",6,31,","2189.2",",,,6","5.8","","5.8",",6","","","","","20.4",",,,6","","","24.15","1,6","31.32",",,,6","16.98","1,,,6","2007",",,,6"
"USC00126506","1940-08","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","198.4",",6","8",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","19400821",",,6","","","","","19400819",",,6","19400818","+,,6","8.3",",6,21,","","","","","40.6",",,6,19,","36.7",",6,18,+","2019.7",",,,6","9.8","","4.0",",6","","","","","70.8",",,,6","","","24.60",",6","31.36",",,,6","17.84",",,,6","1995",",,,6"
"USC00126506","1940-09","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","56.1","1,6","4",",6","2",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","24",",6","3",",6","","","19400927",",1,6","","","","","19400925",",,6","19400922",",,6","1.1","1,6,27,","","","","","21.6",",,6,25,","35.0",",6,22,","1106.8",",,,6","68.2","","58.4",",6","","","","","34.0",",,,6","","","18.21","1,6","25.70",",,,6","10.72","1,,,6","1447",",,,6"
"USC00126506","1941-04","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","22.4","1,6","8",",6","6",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","13",",6","0",",6","","","19410426","+,1,6","","","","","19410418",",,6","19410414",",,6","1.1","1,6,26,+","","","","","22.1",",,6,18,","30.0",",6,14,","1152.2",",,,6","","","149.1",",6","","","","","63.0",",,,6","","","13.83","1,6","19.93",",,,6","7.73","1,,,6","3139","1,,,6"
"USC00126506","1941-05","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","75.8",",6","7",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","6",",6","","","19410512","+,,6","","","","","19410507",",,6","19410522",",,6","1.1",",6,12,+","","","","","20.8",",,6,07,","33.9",",6,22,","1642.2",",,,6","","","61.4",",6","","","","","32.8",",,,6","","","18.80",",6","25.81",",,,6","11.79",",,,6","2083",",,,6"
"USC00126506","1941-06","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","130.0",",6","14",",6","10",",6","2",",6","","","","","0",",6","0",",6","0",",6","28",",6","9",",6","","","19410617",",,6","","","","","19410603",",,6","19410628",",,6","6.7",",6,17,","","","","","58.4",",,6,03,","35.0",",6,28,","1480.5",",,,6","","","8.3",",6","","","","","174.6",",,,6","","","22.39",",6","28.04",",,,6","16.74",",,,6","1656",",,,6"
"USC00126506","1941-07","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","215.5",",6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","14",",6","","","19410721",",,6","","","","","19410704",",,6","19410730","+,,6","10.0",",6,21,","","","","","5.6",",,6,04,","38.3",",6,30,+","2007.8",",,,6","0.0","","0.0",",6","","","","","17.3",",,,6","","","25.28",",6","31.99",",,,6","18.57",",,,6","1925",",,,6"
"USC00126506","1941-08","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","178.4",",6","8",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","19410820",",,6","","","","","19410825",",,6","19410812","+,,6","10.0",",6,20,","","","","","11.7",",,6,25,","37.8",",6,12,+","1805.3",",,,6","0.0","","0.0",",6","","","","","41.2",",,,6","","","24.09",",6","31.19",",,,6","16.98",",,,6","1880",",,,6"
"USC00126506","1941-09","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","115.8",",6","9",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","7",",6","","","19410929","+,,6","","","","","19410901",",,6","19410901",",,6","6.7",",6,29,+","","","","","18.5",",,6,01,","36.7",",6,01,","1341.2",",,,6","23.4","","23.4",",6","","","","","49.3",",,,6","","","21.42",",6","28.41",",,,6","14.42",",,,6","2329",",,,6"
"USC00126506","1942-04","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","14.7",",6","8",",6","5",",6","1",",6","","","","","0",",6","4",",6","0",",6","16",",6","0",",6","","","19420412",",,6","","","","","19420408",",,6","19420417",",,6","-2.2",",6,12,","","","","","27.9",",,6,08,","31.1",",6,17,","","","","","189.8",",6","","","","","72.0",",,,6","","","12.50",",6","19.19",",,,6","5.80",",,,6","3061",",,,6"
"USC00126506","1942-05","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","48.1",",6","12",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","21",",6","1",",6","","","19420505",",,6","","","","","19420504",",,6","19420530",",,6","1.7",",6,05,","","","","","26.9",",,6,04,","32.2",",6,30,","1226.1",",,,6","","","80.4",",6","","","","","127.0",",,,6","","","17.29",",6","22.91",",,,6","11.67",",,,6","2356",",,,6"
"USC00126506","1942-06","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","122.7","1,6","14",",6","10",",6","2",",6","","","","","0","1,6","0","1,6","0",",6","28",",6","7",",6","","","19420614",",1,6","","","","","19420608",",,6","19420606","+,,6","8.3","1,6,14,","","","","","60.2",",,6,08,","33.3",",6,06,+","1253.2",",,,6","","","9.8",",6","","","","","184.1",",,,6","","","22.31","1,6","27.90",",,,6","16.72","1,,,6","1498",",,,6"
"USC00126506","1942-07","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","197.6",",6","10",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","19420707",",,6","","","","","19420706",",,6","19420718",",,6","8.9",",6,07,","","","","","21.6",",,6,06,","35.6",",6,18,","1754.5",",,,6","2.2","","2.2",",6","","","","","74.6",",,,6","","","24.63",",6","30.36",",,,6","18.90",",,,6","1829",",,,6"
"USC00126506","1942-08","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","148.6",",6","11",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","19420825",",,6","","","","","19420828","+,,6","19420803",",,6","8.3",",6,25,","","","","","18.0",",,6,28,+","34.4",",6,03,","1330.2",",,,6","7.5","","5.3",",6","","","","","89.7",",,,6","","","22.96",",6","28.80",",,,6","17.11",",,,6","1627",",,,6"
"USC00126506","1942-09","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","94.4","1,6","7",",6","3",",6","1",",6","","","","","0","1,6","3","1,6","0",",6","24",",6","3",",6","","","19420929",",1,6","","","","","19420908",",,6","19420919","+,,6","-3.3","1,6,29,","","","","","52.6",",,6,08,","34.4",",6,19,+","973.5",",,,6","90.6","","83.1",",6","","","","","67.8",",,,6","","","18.71","1,6","25.35",",,,6","12.07","1,,,6","1660",",,,6"
"USC00126506","1943-04","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","0.0",",6","11",",6","8",",6","0",",6","","","","","0",",6","9",",6","0",",6","8",",6","0",",6","","","19430403",",,6","","","","","19430412",",,6","19430428",",,6","-5.6",",6,03,","","","","","16.0",",,6,12,","26.1",",6,28,","1033.3",",,,6","","","278.3",",6","","","","","57.1",",,,6","","","9.06",",6","15.54",",,,6","2.57",",,,6","4116",",,,6"
"USC00126506","1943-05","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","28.0",",6","16",",6","10",",6","3",",6","","","","","0",",6","1",",6","0",",6","20",",6","0",",6","","","19430501",",,6","","","","","19430518",",,6","19430506",",,6","-0.6",",6,01,","","","","","56.4",",,6,18,","30.0",",6,06,","1073.7","1,,,6","","","85.9",",6","","","","","254.2",",,,6","","","16.47",",6","21.54",",,,6","11.39",",,,6","2717",",,,6"
"USC00126506","1943-06","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","198.0",",6","9",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","13",",6","","","19430630",",,6","","","","","19430627",",,6","19430629","+,,6","7.8",",6,30,","","","","","15.2",",,6,27,","34.4",",6,29,+","1663.9",",,,6","","","2.5",",6","","","","","54.3",",,,6","","","24.85",",6","30.31",",,,6","19.39",",,,6","2084",",,,6"
"USC00126506","1943-07","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","202.4",",6","8",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","19430701",",,6","","","","","19430717",",,6","19430728",",,6","11.7",",6,01,","","","","","26.7",",,6,17,","35.0",",6,28,","1651.8",",,,6","1.9","","1.9",",6","","","","","69.6",",,,6","","","24.80",",6","30.77",",,,6","18.83",",,,6","1638",",,,6"
"USC00126506","1943-08","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","170.7",",6","6",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","19430819","+,,6","","","","","19430804",",,6","19430825",",,6","8.9",",6,19,+","","","","","25.4",",,6,04,","36.7",",6,25,","1401.8",",,,6","3.6","","1.7",",6","","","","","50.5",",,,6","","","23.78",",6","29.98",",,,6","17.59",",,,6","1505",",,,6"
"USC00126506","1943-09","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","45.1",",6","8",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","18",",6","2",",6","","","19430926","+,,6","","","","","19430905",",,6","19430902","+,,6","1.1",",6,26,+","","","","","29.5",",,6,05,","36.1",",6,02,+","903.8",",,,6","93.7","","90.1",",6","","","","","92.8",",,,6","","","16.83",",6","23.59",",,,6","10.07",",,,6","1423",",,,6"
"USC00126506","1944-04","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","0.0",",6","14",",6","9",",6","3",",6","","","","","0",",6","7",",6","0",",6","5",",6","0",",6","","","19440405",",,6","","","","","19440408",",,6","19440423",",,6","-5.6",",6,05,","","","","","55.9",",,6,08,","25.0",",6,23,","797.8","2,,,6","","","258.3",",6","","","","","208.3",",,,6","","","9.72",",6","15.30",",,,6","4.15",",,,6","2776",",,,6"
"USC00126506","1944-05","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","105.2",",6","11",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","24",",6","2",",6","","","19440507",",,6","","","","","19440517",",,6","19440528",",,6","1.1",",6,07,","","","","","26.9",",,6,17,","32.8",",6,28,","1262.7",",,,6","","","49.1",",6","","","","","78.3",",,,6","","","20.14",",6","26.04",",,,6","14.25",",,,6","978",",,,6"
"USC00126506","1944-06","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","182.6",",6","8",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","11",",6","","","19440607",",,6","","","","","19440613",",,6","19440629",",,6","7.2",",6,07,","","","","","28.2",",,6,13,","37.8",",6,29,","1820.9",",,,6","","","7.2",",6","","","","","69.7",",,,6","","","24.18",",6","30.41",",,,6","17.95",",,,6","788",",,,6"
"USC00126506","1944-07","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","197.0",",6","7",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","","","19440721",",,6","","","","","19440726",",,6","19440711",",,6","8.3",",6,21,","","","","","7.1",",,6,26,","38.3",",6,11,","1877.2","1,,,6","0.6","","0.6",",6","","","","","20.6",",,,6","","","24.67",",6","33.06",",,,6","16.27",",,,6","342","1,,,6"
"USC00126506","1944-08","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","174.7","1,6","11",",6","8",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","29",",6","17",",6","","","19440825",",1,6","","","","","19440828",",,6","19440811",",,6","7.2","1,6,25,","","","","","9.7",",,6,28,","37.2",",6,11,","1616.8",",,,6","8.1","","7.5",",6","","","","","44.8",",,,6","","","23.84","1,6","31.14",",,,6","16.54","1,,,6","577",",,,6"
"USC00126506","1944-09","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","54.5",",6","8",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","1",",6","","","19440925",",,6","","","","","19440913",",,6","19440904",",,6","3.3",",6,25,","","","","","20.8",",,6,13,","35.0",",6,04,","980.9",",,,6","47.1","","39.0",",6","","","","","61.9",",,,6","","","18.85",",6","26.31",",,,6","11.38",",,,6","347",",,,6"
"USC00126506","1944-10","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","8.3",",6","4",",6","2",",6","0",",6","","","","","0",",6","13",",6","0",",6","11",",6","0",",6","","","19441031","+,,6","","","","","19441006",",,6","19441007",",,6","-2.8",",6,31,+","","","","","10.2",",,6,06,","28.3",",6,07,","474.1","4,,,6","269.7","","222.6",",6","","","","","16.3",",,,6","","","11.42",",6","18.67",",,,6","4.17",",,,6","624","3,,,6"
"USC00126506","1945-04","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","4.2",",6","12",",6","8",",6","2",",6","","","","","0",",6","4",",6","0",",6","10",",6","0",",6","","","19450406",",,6","","","","","19450402",",,6","19450412",",,6","-3.3",",6,06,","","","","","30.5",",,6,02,","26.7",",6,12,","844.5",",,,6","","","191.0",",6","","","","","115.5",",,,6","","","12.11",",6","18.25",",,,6","5.97",",,,6","2470",",,,6"
"USC00126506","1945-05","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","15.2",",6","11",",6","7",",6","1",",6","","","","","0",",6","2",",6","0",",6","15",",6","0",",6","","","19450501",",,6","","","","","19450515",",,6","19450528","+,,6","-1.7",",6,01,","","","","","47.2",",,6,15,","28.9",",6,28,+","1027.4",",,,6","","","143.2",",6","","","","","102.1",",,,6","","","14.20",",6","20.77",",,,6","7.64",",,,6","1192",",,,6"
"USC00126506","1945-06","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","92.4",",6","13",",6","11",",6","3",",6","","","","","0",",6","0",",6","0",",6","26",",6","2",",6","","","19450605",",,6","","","","","19450613",",,6","19450630",",,6","2.8",",6,05,","","","","","53.3",",,6,13,","33.3",",6,30,","1108.1","1,,,6","","","24.3",",6","","","","","198.2",",,,6","","","20.60",",6","26.24",",,,6","14.96",",,,6","337",",,,6"
"USC00126506","1945-07","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","137.8",",6","10",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","19450716",",,6","","","","","19450701",",,6","19450725",",,6","8.9",",6,16,","","","","","22.9",",,6,01,","36.7",",6,25,","1377.1",",,,6","4.7","","4.7",",6","","","","","116.7",",,,6","","","22.62",",6","29.19",",,,6","16.05",",,,6","193",",,,6"
"USC00126506","1945-08","39.9","-85.98333","242.3","OAKLANDON GEIST RESERVOIR, IN US","","","128.3",",6","10",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","19450826",",,6","","","","","19450801",",,6","19450831",",,6","6.7",",6,26,","","","","","25.7",",,6,01,","34.4",",6,31,","1321.8",",,,6","8.8","","4.1",",6","","","","","106.4",",,,6","","","22.34",",6","28.74",",,,6","15.94",",,,6","205",",,,6"
