"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00097455","1893-12","32.533333","-84.1","132.6","REYNOLDS, GA US","3",",6","3",",6","0",",6","","","","","","","","","18931203",",,6","","","20.3",",,6,03,","46.7",",,,6","",""
"USC00097455","1894-02","32.533333","-84.1","132.6","REYNOLDS, GA US","10",",6","9",",6","3",",6","","","1","","","","","","18940212",",,6","","","71.1",",,6,12,","203.6",",,,6","",""
"USC00097455","1894-03","32.533333","-84.1","132.6","REYNOLDS, GA US","2",",6","2",",6","1",",6","","","","","","","","","18940325",",,6","","","33.3",",,6,25,","47.0",",,,6","",""
"USC00097455","1894-04","32.533333","-84.1","132.6","REYNOLDS, GA US","6",",6","5",",6","0",",6","","","","","","","","","18940419",",,6","","","19.1",",,6,19,","53.0",",,,6","",""
"USC00097455","1894-05","32.533333","-84.1","132.6","REYNOLDS, GA US","3",",6","3",",6","1",",6","","","","","","","","","18940514",",,6","","","43.7",",,6,14,","55.9",",,,6","",""
"USC00097455","1894-06","32.533333","-84.1","132.6","REYNOLDS, GA US","6",",6","5",",6","2",",6","","","","","","","2","","18940625",",,6","","","46.5",",,6,25,","108.7",",,,6","",""
"USC00097455","1894-08","32.533333","-84.1","132.6","REYNOLDS, GA US","9",",6","9",",6","4",",6","","","","","","","4","","18940823","+,,6","","","48.3",",,6,23,+","217.3",",,,6","",""
"USC00097455","1894-09","32.533333","-84.1","132.6","REYNOLDS, GA US","6",",6","6",",6","0",",6","","","","","","","","","18940916",",,6","","","22.9",",,6,16,","70.1",",,,6","",""
"USC00097455","1894-10","32.533333","-84.1","132.6","REYNOLDS, GA US","2",",6","2",",6","1",",6","","","","","","","","","18941009",",,6","","","106.7",",,6,09,","121.9",",,,6","",""
"USC00097455","1894-11","32.533333","-84.1","132.6","REYNOLDS, GA US","3",",6","3",",6","1",",6","","","","","","","","","18941102",",,6","","","25.4",",,6,02,","38.4",",,,6","",""
"USC00097455","1894-12","32.533333","-84.1","132.6","REYNOLDS, GA US","5",",6","5",",6","1",",6","","","","","","","","","18941212",",,6","","","44.5",",,6,12,","102.5",",,,6","",""
"USC00097455","1895-01","32.533333","-84.1","132.6","REYNOLDS, GA US","7",",6","7",",6","2",",6","","","","","","","","","18950110",",,6","","","81.3",",,6,10,","196.8",",,,6","",""
"USC00097455","1895-02","32.533333","-84.1","132.6","REYNOLDS, GA US","4",",6","4",",6","0",",6","","","","","","","","","18950201",",,6","","","17.8",",,6,01,","51.8",",,,6","",""
"USC00097455","1895-03","32.533333","-84.1","132.6","REYNOLDS, GA US","6",",6","6",",6","4",",6","","","","","","","","","18950314",",,6","","","74.9",",,6,14,","263.2",",,,6","",""
"USC00097455","1895-04","32.533333","-84.1","132.6","REYNOLDS, GA US","6",",6","6",",6","2",",6","","","","","","","","","18950407",",,6","","","42.9",",,6,07,","111.7",",,,6","",""
"USC00097455","1895-05","32.533333","-84.1","132.6","REYNOLDS, GA US","10",",6","8",",6","0",",6","","","","","","","","","18950517",",,6","","","11.7",",,6,17,","44.4",",,,6","",""
"USC00097455","1895-06","32.533333","-84.1","132.6","REYNOLDS, GA US","8",",6","8",",6","1",",6","","","","","","","","","18950617",",,6","","","29.0",",,6,17,","82.6",",,,6","",""
"USC00097455","1895-07","32.533333","-84.1","132.6","REYNOLDS, GA US","10",",6","10",",6","1",",6","","","","","","","","","18950715",",,6","","","29.2",",,6,15,","164.9",",,,6","",""
"USC00097455","1895-08","32.533333","-84.1","132.6","REYNOLDS, GA US","7",",6","7",",6","1",",6","","","","","","","","","18950803",",,6","","","95.0",",,6,03,","176.3",",,,6","",""
"USC00097455","1895-09","32.533333","-84.1","132.6","REYNOLDS, GA US","5",",6","4",",6","0",",6","","","","","","","","","18950902",",,6","","","14.2",",,6,02,","32.0",",,,6","",""
"USC00097455","1895-10","32.533333","-84.1","132.6","REYNOLDS, GA US","3",",6","3",",6","0",",6","","","","","","","","","18951031",",,6","","","12.7",",,6,31,","20.3",",,,6","",""
"USC00097455","1896-02","32.533333","-84.1","132.6","REYNOLDS, GA US","7",",6","6",",6","2",",6","","","","","","","","","18960206",",,6","","","80.0",",,6,06,","165.9",",,,6","",""
"USC00097455","1896-03","32.533333","-84.1","132.6","REYNOLDS, GA US","5",",6","5",",6","2",",6","","","","","","","","","18960306",",,6","","","40.6",",,6,06,","97.0",",,,6","",""
"USC00097455","1896-04","32.533333","-84.1","132.6","REYNOLDS, GA US","3",",6","2",",6","1",",6","","","","","","","","","18960426",",,6","","","34.0",",,6,26,","52.3",",,,6","",""
"USC00097455","1897-01","32.533333","-84.1","132.6","REYNOLDS, GA US","4",",6","4",",6","0",",6","","","","","","","","","18970120",",,6","","","17.5",",,6,20,","34.7",",,,6","",""
"USC00097455","1897-02","32.533333","-84.1","132.6","REYNOLDS, GA US","7",",6","7",",6","4",",6","","","","","","","","","18970211",",,6","","","71.1",",,6,11,","220.1",",,,6","",""
"USC00097455","1897-03","32.533333","-84.1","132.6","REYNOLDS, GA US","9",",6","8",",6","3",",6","","","","","","","","","18970323",",,6","","","91.4",",,6,23,","198.6",",,,6","",""
"USC00097455","1897-04","32.533333","-84.1","132.6","REYNOLDS, GA US","8",",6","6",",6","1",",6","","","","","","","","","18970404",",,6","","","33.8",",,6,04,","107.9",",,,6","",""
"USC00097455","1897-11","32.533333","-84.1","132.6","REYNOLDS, GA US","1",",6","1",",6","0",",6","","","","","","","","","18971111",",,6","","","16.0",",,6,11,","16.0",",,,6","",""
"USC00097455","1897-12","32.533333","-84.1","132.6","REYNOLDS, GA US","4",",6","4",",6","1",",6","","","","","","","","","18971214",",,6","","","25.4",",,6,14,","54.3",",,,6","",""
"USC00097455","1898-01","32.533333","-84.1","132.6","REYNOLDS, GA US","5",",6","4",",6","0",",6","","","","","","","","","18980120",",,6","","","11.9",",,6,20,","32.0",",,,6","",""
"USC00097455","1898-02","32.533333","-84.1","132.6","REYNOLDS, GA US","3",",6","2",",6","0",",6","","","","","","","","","18980218",",,6","","","22.4",",,6,18,","31.3",",,,6","",""
"USC00097455","1898-03","32.533333","-84.1","132.6","REYNOLDS, GA US","7",",6","3",",6","1",",6","","","","","","","","","18980304",",,6","","","31.8",",,6,04,","50.9",",,,6","",""
"USC00097455","1898-04","32.533333","-84.1","132.6","REYNOLDS, GA US","7",",6","5",",6","2",",6","","","","","","","","","18980405",",,6","","","73.2",",,6,05,","159.3",",,,6","",""
"USC00097455","1898-11","32.533333","-84.1","132.6","REYNOLDS, GA US","13",",6","12",",6","1",",6","","","","","","","","","18981118",",,6","","","47.5",",,6,18,","152.7",",,,6","",""
"USC00097455","1898-12","32.533333","-84.1","132.6","REYNOLDS, GA US","10",",6","8",",6","0",",6","","","","","","","","","18981210",",,6","","","15.7",",,6,10,","84.3",",,,6","",""
"USC00097455","1899-01","32.533333","-84.1","132.6","REYNOLDS, GA US","14",",6","11",",6","2",",6","","","","","","","","","18990111",",,6","","","35.3",",,6,11,","132.1",",,,6","",""
"USC00097455","1899-03","32.533333","-84.1","132.6","REYNOLDS, GA US","9",",6","8",",6","1",",6","0",",6","","","18990307",",,6","","","18990319",",,6","15",",,6,07,","28.2",",,6,19,","93.7",",,,6","15",",,,6"
"USC00097455","1899-04","32.533333","-84.1","132.6","REYNOLDS, GA US","7",",6","7",",6","3",",6","","","","","","","","","18990419",",,6","","","33.5",",,6,19,","126.2",",,,6","",""
"USC00097455","1899-11","32.533333","-84.1","132.6","REYNOLDS, GA US","4",",6","4",",6","2",",6","","","","","","","","","18991115",",,6","","","26.4",",,6,15,","77.2",",,,6","",""
"USC00097455","1899-12","32.533333","-84.1","132.6","REYNOLDS, GA US","8","1,6","5","1,6","1","1,6","1",",6","","","18991231",",,6","","","18991212",",1,6","51",",,6,31,","29.7","1,,6,12,","74.9","1,,,6","51",",,,6"
"USC00097455","1900-01","32.533333","-84.1","132.6","REYNOLDS, GA US","4",",6","4",",6","0",",6","0",",6","4","","19000101",",,6","","","19000112",",,6","5",",,6,01,","24.1",",,6,12,","59.5",",,,6","5",",,,6"
"USC00097455","1900-02","32.533333","-84.1","132.6","REYNOLDS, GA US","7",",6","6",",6","1",",6","","","","","","","","","19000211",",,6","","","82.6",",,6,11,","163.4",",,,6","",""
"USC00097455","1900-03","32.533333","-84.1","132.6","REYNOLDS, GA US","8",",6","8",",6","4",",6","","","","","","","","","19000316",",,6","","","28.4",",,6,16,","163.5",",,,6","",""
"USC00097455","1900-04","32.533333","-84.1","132.6","REYNOLDS, GA US","4",",6","4",",6","3",",6","","","","","","","","","19000420",",,6","","","109.7",",,6,20,","217.5",",,,6","",""
