"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003160","1979-05","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","115.8","X","106.9",",X","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","29",",X","10",",X","","","","","19790509",",,X","19790531","+,,Z","19790531","+,,Z","","","19790508","+,,Z","19790522",",,X","3.3",",X,09,","0",",,Z,31,+","0",",,Z,31,+","0.3",",,Z,08,+","34.4",",X,22,","1951.5","X","28.7",",X","0.6",",,,Z","","","","","","","0",",,,Z","20.85",",X","28.65",",,,X","13.06",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1979-06","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","333.2","X","217.4",",X","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","30",",X","22",",X","","","","","19790618",",,X","19790630","+,,Z","19790630","+,,Z","","","19790630","+,,Z","19790628",",,X","9.4",",X,18,","0",",,Z,30,+","0",",,Z,30,+","0.0",",,Z,30,+","40.6",",X,28,","1952.9","X","1.4",",X","0.0",",,,Z","","","","","","","0",",,,Z","25.53",",X","34.30",",,,X","16.77",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1979-07","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","661.2","X","328.0",",X","2",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","31",",X","29",",X","","","","","19790707","+,,X","19790731","+,,Z","19790731","+,,Z","","","19790720",",,Z","19790718","+,,X","15.6",",X,07,+","0",",,Z,31,+","0",",,Z,31,+","16.8",",,Z,20,","41.7",",X,18,+","0.0","X","0.0",",X","18.6",",,,Z","","","","","","","0",",,,Z","28.91",",X","37.41",",,,X","20.42",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1979-08","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","910.4","X","249.2",",X","6",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","31",",X","23",",X","","","","","19790831",",,X","19790831","+,,Z","19790831","+,,Z","","","19790806",",,Z","19790803",",,X","13.9",",X,31,","0",",,Z,31,+","0",",,Z,31,+","22.1",",,Z,06,","42.2",",X,03,","0.0","X","0.0",",X","36.5",",,,Z","","","","","","","0",",,,Z","26.37",",X","34.23",",,,X","18.51",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1979-09","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1148.3","X","237.9",",X","0",",X","0",",X","0",",X","0",",Z","0",",Z","0",",X","0",",X","0",",X","30",",X","27",",X","","","","","19790928",",,X","19790930","+,,Z","19790930","+,,Z","","","19790930","+,,X","19790911","+,,X","12.8",",X,28,","0",",,Z,30,+","0",",,Z,30,+","0.0",",T,X,30,+","38.9",",X,11,+","0.0","X","0.0",",X","0.0",",T,,X","","","","","","","0",",,,Z","26.26",",X","34.98",",,,X","17.54",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1979-10","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1212.0","X","63.7",",X","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","27",",X","7",",X","","","","","19791031",",,X","19791031","+,,Z","19791031","+,,Z","","","19791020",",,Z","19791006",",,X","0.6",",X,31,","0",",,Z,31,+","0",",,Z,31,+","0.0",",T,Z,20,","35.6",",X,06,","48.5","X","48.5",",X","0.0",",T,,Z","","","","","","","0",",,,Z","18.82",",X","27.03",",,,X","10.62",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1979-11","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1212.0","X","0.0",",X","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","6",",X","0",",X","0",",X","0",",X","","","","","19791120",",,X","19791130","+,,Z","19791130","+,,Z","","","19791118",",,Z","19791116","+,,X","-3.3",",X,20,","0",",,Z,30,+","0",",,Z,30,+","1.3",",,Z,18,","20.6",",X,16,+","307.0","X","258.5",",X","1.3",",,,Z","","","","","","","0",",,,Z","9.72",",X","16.97",",,,X","2.47",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1979-12","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1212.0","X","0.0",",X","3",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",X","13",",X","0",",X","2",",X","0",",X","","","","","19791228","+,,X","19791231","+,,Z","19791231","+,,Z","","","19791221",",,Z","19791205",",,X","-2.8",",X,28,+","0",",,Z,31,+","0",",,Z,31,+","4.8",",,Z,21,","21.7",",X,05,","621.8","X","314.8",",X","6.8",",,,Z","","","","","","","0",",,,Z","8.18",",X","15.27",",,,X","1.08",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-01","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","0.0","X","0.0",",X","6",",Z","6",",Z","0",",Z","0",",Z","1",",Z","0",",X","6",",X","0",",X","0",",X","0",",X","","","","","19800104",",,X","19800119",",,Z","19800119",",,Z","","","19800109",",,Z","19800112",",,X","-3.3",",X,04,","0",",T,Z,19,","38",",,Z,19,","11.9",",,Z,09,","17.8",",X,12,","933.7","X","311.9",",X","45.4",",,,Z","","","","","","","38",",,,Z","8.27",",X","13.57",",,,X","2.97",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-02","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","0.0","X","0.0",",X","5",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",X","5",",X","0",",X","2",",X","0",",X","","","","","19800210",",,X","19800229","+,,Z","19800229","+,,Z","","","19800214",",,Z","19800227",",,X","-2.8",",X,10,","0",",,Z,29,+","0",",,Z,29,+","16.0",",,Z,14,","22.2",",X,27,","1176.5","X","242.8",",X","48.1",",,,Z","","","","","","","0",",,,Z","9.96",",X","16.05",",,,X","3.87",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-03","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","0.0","X","0.0",",X","5",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",X","3",",X","0",",X","0",",X","0",",X","","","","","19800331",",,X","19800331","+,,Z","19800321","+,,Z","","","19800306",",,Z","19800329","+,,X","-1.1",",X,31,","0",",,Z,31,+","0",",T,Z,21,+","12.2",",,Z,06,","19.4",",X,29,+","1456.0","X","279.5",",X","27.5",",,,Z","","","","","","","0",",T,,Z","9.32",",X","15.55",",,,X","3.08",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-04","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","10.0","X","10.0",",X","5",",X","0",",X","0",",X","0",",Z","0",",Z","0",",X","0",",X","0",",X","19",",X","0",",X","","","","","19800424",",,X","19800430","+,,Z","19800430","+,,Z","","","19800430",",,X","19800419",",,X","2.2",",X,24,","0",",,Z,30,+","0",",,Z,30,+","2.0",",,X,30,","31.1",",X,19,","1566.0","X","110.0",",X","3.8",",,,X","","","","","","","0",",,,Z","15.00",",X","22.43",",,,X","7.57",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-05","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","44.3","X","34.3",",X","3",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","23",",X","1",",X","","","","","19800524",",,X","19800531","+,,Z","19800531","+,,Z","","","19800501",",,Z","19800520",",,X","3.3",",X,24,","0",",,Z,31,+","0",",,Z,31,+","11.9",",,Z,01,","33.3",",X,20,","1633.0","X","67.0",",X","17.5",",,,Z","","","","","","","0",",,,Z","17.28",",X","24.28",",,,X","10.28",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-06","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","228.8","X","184.5",",X","1",",X","1",",X","0",",X","0",",Z","0",",Z","0",",X","0",",X","0",",X","30",",X","20",",X","","","","","19800607",",,X","19800630","+,,Z","19800630","+,,Z","","","19800630",",,X","19800629",",,X","11.1",",X,07,","0",",,Z,30,+","0",",,Z,30,+","4.3",",,X,30,","39.4",",X,29,","1633.0","X","0.0",",X","4.3",",,,X","","","","","","","0",",,,Z","24.48",",X","32.66",",,,X","16.31",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-07","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","578.9","X","350.1",",X","5",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","31",",X","29",",X","","","","","19800702",",,X","19800731","+,,Z","19800731","+,,Z","","","19800723",",,Z","19800725",",,X","16.1",",X,02,","0",",,Z,31,+","0",",,Z,31,+","7.4",",,Z,23,","42.2",",X,25,","0.0","X","0.0",",X","13.8",",,,Z","","","","","","","0",",,,Z","29.63",",X","37.71",",,,X","21.54",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-08","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","883.6","X","304.7",",X","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","31",",X","29",",X","","","","","19800831",",,X","19800831","+,,Z","19800831","+,,Z","","","19800831","+,,Z","19800811",",,X","13.9",",X,31,","0",",,Z,31,+","0",",,Z,31,+","0.0",",,Z,31,+","41.7",",X,11,","0.0","X","0.0",",X","0.0",",,,Z","","","","","","","0",",,,Z","28.16",",X","36.12",",,,X","20.20",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-09","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1058.6","X","175.0",",X","2",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","30",",X","17",",X","","","","","19800915",",,X","19800930","+,,Z","19800930","+,,Z","","","19800908",",,Z","19800930","+,,X","12.2",",X,15,","0",",,Z,30,+","0",",,Z,30,+","10.4",",,Z,08,","36.7",",X,30,+","0.0","X","0.0",",X","10.9",",,,Z","","","","","","","0",",,,Z","24.17",",X","32.43",",,,X","15.90",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-10","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1143.6","X","85.0",",X","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","24",",X","10",",X","","","","","19801016",",,X","19801031","+,,Z","19801031","+,,Z","","","19801026",",,Z","19801001",",,X","1.7",",X,16,","0",",,Z,31,+","0",",,Z,31,+","0.3",",,Z,26,","37.8",",X,01,","83.1","X","83.1",",X","0.3",",,,Z","","","","","","","0",",,,Z","18.40",",X","26.45",",,,X","10.34",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-11","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1145.6","X","2.0",",X","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","2",",X","0",",X","13",",X","0",",X","","","","","19801118",",,X","19801130","+,,Z","19801130","+,,Z","","","19801112",",,Z","19801103",",,X","-1.1",",X,18,","0",",,Z,30,+","0",",,Z,30,+","0.0",",T,Z,12,","28.9",",X,03,","272.4","X","189.3",",X","0.0",",T,,Z","","","","","","","0",",,,Z","12.09",",X","20.00",",,,X","4.18",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1980-12","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1145.6","X","0.0",",X","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","7",",X","0",",X","6",",X","0",",X","","","","","19801207",",,X","19801231","+,,Z","19801231","+,,Z","","","19801231","+,,Z","19801216",",,X","-2.8",",X,07,","0",",,Z,31,+","0",",,Z,31,+","0.0",",,Z,31,+","22.8",",X,16,","519.9","X","247.5",",X","0.0",",,,Z","","","","","","","0",",,,Z","10.35",",X","17.88",",,,X","2.82",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1981-01","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","0.0","X","0.0",",X","2",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",X","8",",X","0",",X","2",",X","0",",X","","","","","19810126",",,X","19810131","+,,Z","19810131","+,,Z","","","19810129",",,Z","19810101",",,X","-3.9",",X,26,","0",",,Z,31,+","0",",,Z,31,+","4.6",",,Z,29,","21.7",",X,01,","816.1","X","296.2",",X","7.6",",,,Z","","","","","","","0",",,,Z","8.78",",X","15.50",",,,X","2.06",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1981-02","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","0.0","X","0.0",",X","3",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",X","8",",X","0",",X","5",",X","0",",X","","","","","19810205",",,X","19810228","+,,Z","19810228","+,,Z","","","19810209",",,Z","19810219",",,X","-3.9",",X,05,","0",",,Z,28,+","0",",,Z,28,+","3.0",",,Z,09,","25.6",",X,19,","1060.1","X","244.0",",X","5.3",",,,Z","","","","","","","0",",,,Z","9.62",",X","16.75",",,,X","2.48",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1981-03","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","0.0","X","0.0",",X","8",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",X","1",",X","0",",X","4",",X","0",",X","","","","","19810314",",,X","19810331","+,,Z","19810331","+,,Z","","","19810305",",,Z","19810325",",,X","-0.6",",X,14,","0",",,Z,31,+","0",",,Z,31,+","17.8",",,Z,05,","25.0",",X,25,","1302.9","X","242.8",",X","55.4",",,,Z","","","","","","","0",",,,Z","10.50",",X","17.00",",,,X","4.00",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1981-04","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","41.8","X","41.8",",X","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","24",",X","2",",X","","","","","19810413",",,X","19810430","+,,Z","19810430","+,,Z","","","19810418","+,,Z","19810430",",,X","3.9",",X,13,","0",",,Z,30,+","0",",,Z,30,+","1.5",",,Z,18,+","35.0",",X,30,","1361.5","X","58.6",",X","3.5",",,,Z","","","","","","","0",",,,Z","17.78",",X","25.26",",,,X","10.29",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1981-05","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","122.4","X","80.6",",X","3",",X","1",",X","1",",X","0",",Z","0",",Z","0",",X","0",",X","0",",X","28",",X","4",",X","","","","","19810517",",,X","19810531","+,,Z","19810531","+,,Z","","","19810527",",,X","19810501",",,X","7.8",",X,17,","0",",,Z,31,+","0",",,Z,31,+","38.9",",,X,27,","35.0",",X,01,","1377.7","X","16.2",",X","39.9",",,,X","","","","","","","0",",,,Z","20.41",",X","27.41",",,,X","13.41",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1981-06","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","428.3","X","305.9",",X","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","30",",X","24",",X","","","","","19810616","+,,X","19810630","+,,Z","19810630","+,,Z","","","19810602",",,Z","19810621",",,X","13.3",",X,16,+","0",",,Z,30,+","0",",,Z,30,+","0.5",",,Z,02,","41.1",",X,21,","1377.7","X","0.0",",X","0.5",",,,Z","","","","","","","0",",,,Z","28.53",",X","36.25",",,,X","20.81",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1981-07","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","805.1","X","376.8",",X","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","31",",X","31",",X","","","","","19810704","+,,X","19810731","+,,Z","19810731","+,,Z","","","19810731","+,,Z","19810723","+,,X","19.4",",X,04,+","0",",,Z,31,+","0",",,Z,31,+","0.0",",,Z,31,+","40.6",",X,23,+","0.0","X","0.0",",X","0.0",",,,Z","","","","","","","0",",,,Z","30.49",",X","38.20",",,,X","22.78",",,,X","","","","","","","","","","","","","","","",""
"USW00003160","1981-08","36.6206","-116.0278","984.5","DESERT ROCK AIRPORT, NV US","","","","","","","","","","","1141.9","X","336.8",",X","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",X","0",",X","0",",X","31",",X","30",",X","","","","","19810813",",,X","19810831","+,,Z","19810831","+,,Z","","","19810812","+,,Z","19810807",",,X","15.6",",X,13,","0",",,Z,31,+","0",",,Z,31,+","0.5",",,Z,12,+","43.9",",X,07,","0.0","X","0.0",",X","1.6",",,,Z","","","","","","","0",",,,Z","29.20",",X","37.55",",,,X","20.84",",,,X","","","","","","","","","","","","","","","",""
