"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00332920","1893-01","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","","","","","","","","","7",",6","","","","","","","","","","","","","","","18930111","+,,6","1","","","","","","","","76",",,6,11,+","","","","","","","","","","","379",",,,6","","","","","",""
"USC00332920","1893-02","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","0.0",",6","","","","","","","","","0",",6","24",",6","4",",6","0",",6","0",",6","","","18930219",",,6","","","1","","","","18930214",",,6","-12.2",",6,19,","","","","","13.3",",6,14,","","","483.9",",6","","","","","1.05",",6","6.38",",,,6","-4.27",",,,6"
"USC00332920","1893-03","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","0.0",",6","","","","","","","1",",6","0",",6","17",",6","2",",6","2",",6","0",",6","","","18930305",",,6","18930317",",,6","2","","","","18930323",",,6","-11.1",",6,05,","51",",,6,17,","","","26.7",",6,23,","","","418.2",",6","","","51",",,,6","4.84",",6","10.86",",,,6","-1.18",",,,6"
"USC00332920","1893-04","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","5.6",",6","","","","","","","1",",6","0",",6","6",",6","0",",6","9",",6","0",",6","","","18930415",",,6","18930422",",,6","4","","","","18930407",",,6","-2.2",",6,15,","25",",,6,22,","","","30.6",",6,07,","","","236.0",",6","","","25",",,,6","10.65",",6","16.84",",,,6","4.47",",,,6"
"USC00332920","1893-05","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","22.5",",6","","","","","","","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","18930506",",,6","","","","","","","18930522","+,,6","3.3",",6,06,","","","","","30.0",",6,22,+","","","118.7",",6","","","","","15.23",",6","21.79",",,,6","8.67",",,,6"
"USC00332920","1893-06","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","80.0",",6","","","","","","","","","0",",6","0",",6","0",",6","30",",6","1",",6","","","18930612",",,6","","","","","","","18930619",",,6","5.6",",6,12,","","","","","33.3",",6,19,","","","6.6",",6","","","","","20.78",",6","27.67",",,,6","13.89",",,,6"
"USC00332920","1893-07","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","122.7","2,6","","","","","","","","","0",",6","0",",6","0","2,6","29","2,6","8","2,6","","","18930727",",,6","","","","","","","18930725","+,2,6","10.6",",6,27,","","","","","33.9","2,6,25,+","0.0","6","0.0","2,6","","","","","22.75","2,6","29.41","2,,,6","16.09",",,,6"
"USC00332920","1893-08","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","141.4",",6","","","","","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","18930830",",,6","","","","","","","18930824",",,6","6.7",",6,30,","","","","","34.4",",6,24,","10.0","6","10.0",",6","","","","","22.57",",6","28.82",",,,6","16.33",",,,6"
"USC00332920","1893-09","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","81.9",",6","","","","","","","","","0",",6","1",",6","0",",6","25",",6","7",",6","","","18930928",",,6","","","","","","","18930906",",,6","0.0",",6,28,","","","","","33.9",",6,06,","79.3","6","69.3",",6","","","","","18.75",",6","26.53",",,,6","10.98",",,,6"
"USC00332920","1893-10","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","4.1","1,6","","","","","","","","","0",",6","4",",6","0","1,6","13","1,6","0","1,6","","","18931016",",,6","","","","","","","18931011",",1,6","-1.7",",6,16,","","","","","29.4","1,6,11,","265.6","6","186.3","1,6","","","","","12.19","1,6","19.13","1,,,6","5.25",",,,6"
"USC00332920","1893-11","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","0.0","3,6","","","","","","","","","0","3,6","10","3,6","3","1,6","0","1,6","0","1,6","4","","18931124",",3,6","","","","","","","18931102",",1,6","-8.9","3,6,24,","","","","","20.0","1,6,02,","612.3","6","346.7","1,6","","","","","5.45","3,6","9.84","1,,,6","1.05","3,,,6"
"USC00332920","1893-12","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","","","","","","","","","1",",6","0","3,6","19","3,6","4","3,6","0","3,6","0","3,6","","","18931204",",3,6","18931203",",,6","","","","","18931224",",3,6","-7.8","3,6,04,","51",",,6,03,","","","18.3","3,6,24,","","","","","","","51",",,,6","2.71","6,6","6.14","3,,,6","-0.71","3,,,6"
"USC00332920","1894-01","39.416667","-83.166667","227.1","FRANKFORT, OH US","0.0","6","0.0","1,6","","","","","","","2","2,6","1",",6","20",",6","4","1,6","0","1,6","0","1,6","","","18940125",",,6","18940124",",2,6","","","","","18940104",",1,6","-18.9",",6,25,","51","2,,6,24,","","","16.1","1,6,04,","","","466.6","1,6","","","89","2,,,6","2.50","1,6","7.22","1,,,6","-2.22",",,,6"
"USC00332920","1894-02","39.416667","-83.166667","227.1","FRANKFORT, OH US","0.0","6","0.0",",6","","","","","","","4",",6","1",",6","23",",6","6",",6","0",",6","0",",6","","","18940205",",,6","18940226",",,6","","","","","18940209",",,6","-19.4",",6,05,","114",",,6,26,","","","17.8",",6,09,","","","504.6",",6","","","304",",,,6","0.31",",6","5.25",",,,6","-4.62",",,,6"
"USC00332920","1894-03","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","","","5",",6","5",",6","0",",6","1",",6","","","","","","","","","","","","","","","18940329",",,6","2","","18940315",",,6","","","","","25",",,6,29,","16.5",",,6,15,","","","","","","","48.8",",,,6","25",",,,6","","","","","",""
"USC00332920","1894-04","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","3.3",",6","","","","","","","","","0",",6","7",",6","0",",6","10",",6","0",",6","","","18940403",",,6","","","","","","","18940428",",,6","-2.8",",6,03,","","","","","28.9",",6,28,","","","225.0",",6","","","","","10.95",",6","17.69",",,,6","4.20",",,,6"
"USC00332920","1894-05","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","37.6",",6","13",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","18940529","+,,6","","","","","18940520",",,6","18940517",",,6","2.8",",6,29,+","","","15.5",",,6,20,","30.6",",6,17,","","","89.3",",6","79.2",",,,6","","","16.66",",6","23.33",",,,6","10.00",",,,6"
"USC00332920","1894-06","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","172.0",",6","8",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","28",",6","8",",6","","","18940607","+,,6","","","","","18940626",",,6","18940624",",,6","5.6",",6,07,+","","","20.3",",,6,26,","33.9",",6,24,","","","21.6",",6","80.8",",,,6","","","23.34",",6","28.95",",,,6","17.74",",,,6"
"USC00332920","1894-07","39.416667","-83.166667","227.1","FRANKFORT, OH US","","","214.5",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","18940708",",,6","","","","","18940728",",,6","18940719",",,6","13.3",",6,08,","","","17.0",",,6,28,","36.1",",6,19,","0.0","6","0.0",",6","55.3",",,,6","","","25.25",",6","30.49",",,,6","20.02",",,,6"
