"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00101015","1910-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","5",",6","0",",6","3",",6","","","","","","","19101230",",,6","19101203",",,6","","","140",",,6,30,","13.2",",,6,03,","","","51.0",",,,6","216",",,,6","",""
"USC00101015","1911-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","8",",6","0",",6","7",",6","","","","","","","19110124",",,6","19110131",",,6","","","114",",,6,24,","19.3",",,6,31,","","","84.6",",,,6","439",",,,6","",""
"USC00101015","1911-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","6",",6","0",",6","6",",6","","","","","","","19110225","+,,6","19110202",",,6","","","89",",,6,25,+","6.6",",,6,02,","","","27.4",",,,6","382",",,,6","",""
"USC00101015","1911-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","3",",6","0",",6","1",",6","","","","","","","19110304",",,6","19110323","+,,6","","","38",",,6,04,","7.6",",,6,23,+","","","23.1",",,,6","38",",,,6","",""
"USC00101015","1911-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","7",",6","1",",6","4",",6","","","","","","","19110419",",,6","19110427",",,6","","","178",",,6,19,","26.7",",,6,27,","","","70.4",",,,6","331",",,,6","",""
"USC00101015","1911-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","7",",6","1",",6","1",",6","","","","","","","19110506",",,6","19110515",",,6","","","38",",,6,06,","29.0",",,6,15,","","","105.6",",,,6","38",",,,6","",""
"USC00101015","1911-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","7",",6","1",",6","","","","","","","","","","","19110608",",,6","","","","","25.9",",,6,08,","","","101.3",",,,6","","","",""
"USC00101015","1911-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","","","","","","","","","","","19110720","+,,6","","","","","0.0",",T,6,20,+","","","0.0",",T,,6","","","",""
"USC00101015","1911-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","","","","","","","","","","","19110805","+,,6","","","","","0.0",",T,6,05,+","","","0.0",",T,,6","","","",""
"USC00101015","1911-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","2",",6","0",",6","","","","","","","","","","","19110906",",,6","","","","","3.3",",,6,06,","","","6.1",",,,6","","","",""
"USC00101015","1911-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","5",",6","2",",6","0",",6","","","","","","","19111010",",,6","19111010",",,6","","","13",",,6,10,","42.4",",,6,10,","","","110.0",",,,6","13",",,,6","",""
"USC00101015","1911-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","9",",6","0",",6","2",",6","","","","","","","19111114",",,6","19111115",",,6","","","102",",,6,14,","17.8",",,6,15,","","","80.6",",,,6","222",",,,6","",""
"USC00101015","1911-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","7",",6","0",",6","8",",6","","","","","","","19111229",",,6","19111229",",,6","","","127",",,6,29,","10.2",",,6,29,","","","43.8",",,,6","572",",,,6","",""
"USC00101015","1912-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","11",",6","0",",6","6",",6","","","","","","","19120106",",,6","19120106",",,6","","","279",",,6,06,","19.8",",,6,06,","","","98.4",",,,6","546",",,,6","",""
"USC00101015","1912-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","13",",6","12",",6","0",",6","6",",6","","","","","","","19120223",",,6","19120209",",,6","","","89",",,6,23,","15.2",",,6,09,","","","86.4",",,,6","330",",,,6","",""
"USC00101015","1912-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","12",",6","10",",6","0",",6","11",",6","","","","","","","19120316",",,6","19120316",",,6","","","140",",,6,16,","14.2",",,6,16,","","","61.9",",,,6","738",",,,6","",""
"USC00101015","1912-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","17",",6","15",",6","1",",6","8",",6","","","","","","","19120413",",,6","19120412",",,6","","","152",",,6,13,","33.5",",,6,12,","","","153.2",",,,6","506",",,,6","",""
"USC00101015","1912-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","9",",6","1",",6","1",",6","","","","","","","19120501",",,6","19120520",",,6","","","51",",,6,01,","29.5",",,6,20,","","","95.0",",,,6","64",",,,6","",""
"USC00101015","1912-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","6",",6","1",",6","0",",6","","","","","","","19120630","+,,6","19120612",",,6","","","0",",,6,30,+","38.9",",,6,12,","","","69.7",",,,6","0",",,,6","",""
"USC00101015","1912-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","1",",6","0",",6","0",",6","","","","","","","19120731","+,,6","19120731",",,6","","","0",",,6,31,+","13.5",",,6,31,","","","16.6",",,,6","0",",,,6","",""
"USC00101015","1912-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","0",",6","0",",6","0",",6","","","","","","","19120831","+,,6","19120803",",,6","","","0",",,6,31,+","2.0",",,6,03,","","","3.3",",,,6","0",",,,6","",""
"USC00101015","1912-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","3",",6","0",",6","0",",6","","","","","","","19120930","+,,6","19120907",",,6","","","0",",,6,30,+","18.3",",,6,07,","","","27.0",",,,6","0",",,,6","",""
"USC00101015","1912-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","8",",6","0",",6","1",",6","","","","","","","19121028",",,6","19121005",",,6","","","25",",,6,28,","24.4",",,6,05,","","","96.0",",,,6","38",",,,6","",""
"USC00101015","1912-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","11",",6","0",",6","1",",6","","","","","","","19121130",",,6","19121105",",,6","","","38",",,6,30,","11.9",",,6,05,","","","63.9",",,,6","51",",,,6","",""
"USC00101015","1912-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","7",",6","0",",6","6",",6","","","","","","","19121220",",,6","19121214",",,6","","","102",",,6,20,","16.0",",,6,14,","","","52.8",",,,6","510",",,,6","",""
"USC00101015","1913-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","11",",6","0",",6","11",",6","","","","","","","19130116",",,6","19130111",",,6","","","178",",,6,16,","11.4",",,6,11,","","","68.2",",,,6","1068",",,,6","",""
"USC00101015","1913-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","0",",6","0",",6","2",",6","","","","","","","19130225","+,,6","19130225","+,,6","","","25",",,6,25,+","1.8",",,6,25,+","","","8.7",",,,6","117",",,,6","",""
"USC00101015","1913-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","13",",6","12",",6","1",",6","7",",6","","","","","","","19130320",",,6","19130329",",,6","","","127",",,6,20,","29.0",",,6,29,","","","116.9",",,,6","419",",,,6","",""
"USC00101015","1913-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","5",",6","0",",6","0",",6","","","","","","","19130429","+,,6","19130415",",,6","","","0",",T,6,29,+","10.7",",,6,15,","","","37.1",",,,6","0",",T,,6","",""
"USC00101015","1913-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","4",",6","0",",6","0",",6","","","","","","","19130531","+,,6","19130527",",,6","","","0",",,6,31,+","18.3",",,6,27,","","","45.9",",,,6","0",",,,6","",""
"USC00101015","1913-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","7",",6","2",",6","0",",6","","","","","","","19130731","+,,6","19130724",",,6","","","0",",,6,31,+","71.4",",,6,24,","","","162.5",",,,6","0",",,,6","",""
"USC00101015","1913-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","1",",6","1",",6","0",",6","0",",6","","","","","","","19130831","+,,6","19130811",",,6","","","0",",,6,31,+","6.9",",,6,11,","","","6.9",",,,6","0",",,,6","",""
"USC00101015","1913-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","3",",6","0",",6","0",",6","","","","","","","19130930","+,,6","19130908",",,6","","","0",",,6,30,+","11.9",",,6,08,","","","23.9",",,,6","0",",,,6","",""
"USC00101015","1913-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","5",",6","1",",6","2",",6","","","","","","","19131009",",,6","19131007",",,6","","","89",",,6,09,","47.2",",,6,07,","","","76.0",",,,6","114",",,,6","",""
"USC00101015","1913-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","6",",6","0",",6","6",",6","","","","","","","19131225",",,6","19131225",",,6","","","165",",,6,25,","18.3",",,6,25,","","","53.3",",,,6","559",",,,6","",""
"USC00101015","1914-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","7",",6","0",",6","4",",6","","","","","","","19140120",",,6","19140122",",,6","","","76",",,6,20,","18.3",",,6,22,","","","56.0",",,,6","255",",,,6","",""
"USC00101015","1914-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","9",",6","0",",6","3",",6","","","","","","","19140225","+,,6","19140225",",,6","","","114",",,6,25,+","16.3",",,6,25,","","","55.4",",,,6","335",",,,6","",""
"USC00101015","1914-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","4",",6","0",",6","2",",6","","","","","","","19140323",",,6","19140323",",,6","","","89",",,6,23,","8.1",",,6,23,","","","23.1",",,,6","127",",,,6","",""
"USC00101015","1914-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","7",",6","1",",6","0",",6","","","","","","","19140427",",,6","19140410",",,6","","","18",",,6,27,","25.9",",,6,10,","","","85.5",",,,6","18",",,,6","",""
"USC00101015","1914-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","3",",6","0",",6","0",",6","","","","","","","19140531","+,,6","19140525",",,6","","","0",",,6,31,+","9.7",",,6,25,","","","23.8",",,,6","0",",,,6","",""
"USC00101015","1914-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","5",",6","0",",6","0",",6","","","","","","","19140604",",,6","19140625","+,,6","","","0",",T,6,04,","8.6",",,6,25,+","","","38.2",",,,6","0",",T,,6","",""
"USC00101015","1914-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","3",",6","0",",6","0",",6","","","","","","","19140731","+,,6","19140720",",,6","","","0",",,6,31,+","11.2",",,6,20,","","","24.1",",,,6","0",",,,6","",""
"USC00101015","1914-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","0",",6","","","","","","","19140831","+,,6","19140814","+,,6","","","0",",,6,31,+","0.0",",T,6,14,+","","","0.0",",T,,6","0",",,,6","",""
"USC00101015","1914-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","4",",6","0",",6","0","1,6","","","","","","","19140930","+,1,6","19140915",",,6","","","0","1,,6,30,+","8.1",",,6,15,","","","21.5",",,,6","0","1,,,6","",""
"USC00101015","1914-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","9",",6","0",",6","0",",6","","","","","","","19141031","+,,6","19141002",",,6","","","0",",,6,31,+","15.7",",,6,02,","","","60.2",",,,6","0",",,,6","",""
"USC00101015","1914-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","3",",6","0",",6","1",",6","","","","","","","19141129",",,6","19141101",",,6","","","38",",,6,29,","5.8",",,6,01,","","","12.1",",,,6","56",",,,6","",""
"USC00101015","1914-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","2",",6","0",",6","","","","","","","","","","","19141204",",,6","","","","","9.4",",,6,04,","","","16.7",",,,6","","","",""
"USC00101015","1915-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","7",",6","0",",6","8",",6","","","","","","","19150112",",,6","19150114",",,6","","","160",",,6,12,","10.7",",,6,14,","","","55.2",",,,6","822",",,,6","",""
"USC00101015","1915-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","12",",6","9",",6","0",",6","5",",6","","","","","","","19150203",",,6","19150202",",,6","","","157",",,6,03,","19.8",",,6,02,","","","111.1",",,,6","332",",,,6","",""
"USC00101015","1915-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","2",",6","1",",6","1",",6","","","","","","","19150329",",,6","19150329",",,6","","","25",",,6,29,","27.2",",,6,29,","","","34.0",",,,6","51",",,,6","",""
"USC00101015","1915-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","3",",6","1",",6","1",",6","","","","","","","19150430",",,6","19150413",",,6","","","267",",,6,30,","29.0",",,6,13,","","","61.5",",,,6","267",",,,6","",""
"USC00101015","1915-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","","","","","","","1",",6","","","","","","","19150501",",,6","","","","","64",",,6,01,","","","","","","","64",",,,6","",""
"USC00101015","1915-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","","","","","","","0",",6","","","","","","","19150612",",,6","","","","","13",",,6,12,","","","","","","","13",",,,6","",""
"USC00101015","1915-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","3",",6","0",",6","0",",6","","","","","","","19150731","+,,6","19150707",",,6","","","0",",,6,31,+","18.3",",,6,07,","","","38.1",",,,6","0",",,,6","",""
"USC00101015","1915-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","1",",6","0",",6","0",",6","","","","","","","19150831","+,,6","19150831",",,6","","","0",",,6,31,+","4.6",",,6,31,","","","8.2",",,,6","0",",,,6","",""
"USC00101015","1915-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","4",",6","0",",6","0",",6","","","","","","","19150930","+,,6","19150902",",,6","","","0",",,6,30,+","14.0",",,6,02,","","","25.4",",,,6","0",",,,6","",""
"USC00101015","1915-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","4",",6","0",",6","0",",6","","","","","","","19151023","+,,6","19151014",",,6","","","0",",T,6,23,+","10.7",",,6,14,","","","22.4",",,,6","0",",T,,6","",""
"USC00101015","1915-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","12",",6","9",",6","0",",6","4",",6","","","","","","","19151112",",,6","19151116",",,6","","","89",",,6,12,","19.3",",,6,16,","","","71.2",",,,6","305",",,,6","",""
"USC00101015","1915-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","9",",6","0",",6","6",",6","","","","","","","19151217",",,6","19151214",",,6","","","145",",,6,17,","16.3",",,6,14,","","","85.4",",,,6","496",",,,6","",""
"USC00101015","1916-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","19",",6","15",",6","0",",6","16",",6","","","","","","","19160127",",,6","19160125",",,6","","","127",",,6,27,","18.3",",,6,25,","","","104.4",",,,6","1165",",,,6","",""
"USC00101015","1916-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","9",",6","2",",6","6",",6","","","","","","","19160202",",,6","19160202",",,6","","","394",",,6,02,","34.3",",,6,02,","","","131.0",",,,6","799",",,,6","",""
"USC00101015","1916-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","8",",6","0",",6","4",",6","","","","","","","19160301",",,6","19160328",",,6","","","69",",,6,01,","12.2",",,6,28,","","","53.5",",,,6","211",",,,6","",""
"USC00101015","1916-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","4",",6","0",",6","0",",6","","","","","","","19160418","+,,6","19160411",",,6","","","0",",T,6,18,+","13.2",",,6,11,","","","29.5",",,,6","0",",T,,6","",""
"USC00101015","1916-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","5",",6","1",",6","0",",6","","","","","","","19160522",",,6","19160518",",,6","","","13",",,6,22,","27.9",",,6,18,","","","59.7",",,,6","13",",,,6","",""
"USC00101015","1916-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","6",",6","0",",6","0",",6","","","","","","","19160621","+,,6","19160619",",,6","","","0",",T,6,21,+","23.6",",,6,19,","","","58.4",",,,6","0",",T,,6","",""
"USC00101015","1916-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","2",",6","0",",6","0",",6","","","","","","","19160731","+,,6","19160702",",,6","","","0",",,6,31,+","19.3",",,6,02,","","","22.9",",,,6","0",",,,6","",""
"USC00101015","1916-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","1",",6","1",",6","0",",6","0",",6","","","","","","","19160831","+,,6","19160817",",,6","","","0",",,6,31,+","20.8",",,6,17,","","","20.8",",,,6","0",",,,6","",""
"USC00101015","1916-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","0",",6","0",",6","0",",6","","","","","","","19160930","+,,6","19160908",",,6","","","0",",,6,30,+","1.8",",,6,08,","","","2.6",",,,6","0",",,,6","",""
"USC00101015","1916-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","5",",6","0",",6","0",",6","","","","","","","19161029","+,,6","19161007","+,,6","","","0",",T,6,29,+","7.1",",,6,07,+","","","26.7",",,,6","0",",T,,6","",""
"USC00101015","1916-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","6",",6","0",",6","1",",6","","","","","","","19161106",",,6","19161126",",,6","","","114",",,6,06,","22.1",",,6,26,","","","54.7",",,,6","124",",,,6","",""
"USC00101015","1916-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","12",",6","0",",6","8",",6","","","","","","","19161222",",,6","19161203",",,6","","","165",",,6,22,","10.9",",,6,03,","","","67.5",",,,6","661",",,,6","",""
"USC00101015","1917-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11","1,6","8","1,6","0","1,6","9",",6","","","","","","","19170102",",,6","19170102",",1,6","","","160",",,6,02,","9.1","1,,6,02,","","","45.0","1,,,6","624",",,,6","",""
"USC00101015","1917-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","7",",6","0",",6","6",",6","","","","","","","19170223",",,6","19170224",",,6","","","165",",,6,23,","23.4",",,6,24,","","","69.5",",,,6","445",",,,6","",""
"USC00101015","1917-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","13",",6","0",",6","13",",6","","","","","","","19170310",",,6","19170310",",,6","","","165",",,6,10,","10.7",",,6,10,","","","73.5",",,,6","1068",",,,6","",""
"USC00101015","1917-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","12",",6","12",",6","0",",6","6",",6","","","","","","","19170415",",,6","19170415",",,6","","","279",",,6,15,","20.8",",,6,15,","","","123.9",",,,6","814",",,,6","",""
"USC00101015","1917-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","9",",6","0",",6","1",",6","","","","","","","19170516",",,6","19170524",",,6","","","38",",,6,16,","20.8",",,6,24,","","","91.5",",,,6","38",",,,6","",""
"USC00101015","1917-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","3",",6","0",",6","1",",6","","","","","","","19170611",",,6","19170611",",,6","","","43",",,6,11,","12.2",",,6,11,","","","28.7",",,,6","43",",,,6","",""
"USC00101015","1917-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","0",",6","","","","","","","19170731","+,,6","19170718",",,6","","","0",",,6,31,+","0.0",",T,6,18,","","","0.0",",T,,6","0",",,,6","",""
"USC00101015","1917-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","1",",6","1",",6","0",",6","0",",6","","","","","","","19170831","+,,6","19170803",",,6","","","0",",,6,31,+","6.1",",,6,03,","","","6.1",",,,6","0",",,,6","",""
