"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SNM00048698","1965-06","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","18","4,S","8","4,S","2","4,S","","","","","","","","","","","","","19650617",",4,S","","","","","51.1","4,,S,17,","","","182.9","4,,,S","","","","","",""
"SNM00048698","1981-10","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","11","4,S","8","4,S","1","4,S","","","","","0","5,S","26","5,S","7","5,S","","","19811005",",4,S","19811025","+,5,S","","","50.0","4,,S,05,","33.0","5,S,25,+","104.5","4,,,S","","","31.58","5,,,S","",""
"SNM00048698","1981-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","15","5,S","15","5,S","5","5,S","","","","","","","","","","","","","19811217",",5,S","","","","","210.1","5,,S,17,","","","469.7","5,,,S","","","","","",""
"SNM00048698","1982-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","17","5,S","14","5,S","5","5,S","","","","","","","","","","","","","19821222",",5,S","","","","","109.0","5,,S,22,","","","403.0","5,,,S","","","","","",""
"SNM00048698","1983-01","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","14","4,S","10","4,S","3","4,S","","","","","","","","","","","","","19830124",",4,S","","","","","42.9","4,,S,24,","","","179.6","4,,,S","","","","","",""
"SNM00048698","1983-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","13","5,S","10","5,S","3","5,S","","","","","","","","","","","","","19831226",",5,S","","","","","164.1","5,,S,26,","","","347.4","5,,,S","","","","","",""
"SNM00048698","1984-04","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","15","4,S","9","4,S","1","4,S","","","","","","","","","","","","","19840430",",4,S","","","","","39.1","4,,S,30,","","","153.0","4,,,S","","","","","",""
"SNM00048698","1984-05","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","12","4,S","9","4,S","3","4,S","","","","","","","","","","","","","19840503",",4,S","","","","","46.0","4,,S,03,","","","182.2","4,,,S","","","","","",""
"SNM00048698","1984-07","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","10","2,S","6","2,S","2","2,S","","","","","","","","","","","","","19840719",",2,S","","","","","49.0","2,,S,19,","","","118.6","2,,,S","","","","","",""
"SNM00048698","1984-10","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","11","2,S","9","2,S","3","2,S","","","","","","","","","","","","","19841029",",2,S","","","","","47.0","2,,S,29,","","","171.4","2,,,S","","","","","",""
"SNM00048698","1984-11","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","14","3,S","8","3,S","2","3,S","","","","","","","","","","","","","19841115",",3,S","","","","","35.1","3,,S,15,","","","117.7","3,,,S","","","","","",""
"SNM00048698","1984-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","16","4,S","11","4,S","3","4,S","","","","","","","","","","","","","19841219",",4,S","","","","","57.9","4,,S,19,","","","256.1","4,,,S","","","","","",""
"SNM00048698","1985-05","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","12","5,S","6","5,S","1","5,S","","","","","","","","","","","","","19850527",",5,S","","","","","36.1","5,,S,27,","","","70.9","5,,,S","","","","","",""
"SNM00048698","1985-08","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","9","5,S","2","5,S","0","5,S","","","","","","","","","","","","","19850821","+,5,S","","","","","21.1","5,,S,21,+","","","49.7","5,,,S","","","","","",""
"SNM00048698","1985-09","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","18","2,S","13","2,S","1","2,S","","","","","","","","","","","","","19850903",",2,S","","","","","258.1","2,,S,03,","","","349.9","2,,,S","","","","","",""
"SNM00048698","1985-10","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","20","2,S","12","2,S","3","2,S","","","","","","","","","","","","","19851020",",2,S","","","","","257.0","2,,S,20,","","","405.2","2,,,S","","","","","",""
"SNM00048698","1985-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","21","2,S","15","2,S","4","2,S","","","","","","","","","","","","","19851219",",2,S","","","","","87.1","2,,S,19,","","","344.4","2,,,S","","","","","",""
"SNM00048698","1986-04","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","11","5,S","8","5,S","1","5,S","","","","","","","","","","","","","19860401",",5,S","","","","","55.9","5,,S,01,","","","120.4","5,,,S","","","","","",""
"SNM00048698","1986-07","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","11","3,S","8","3,S","0","3,S","","","","","","","","","","","","","19860726",",3,S","","","","","23.1","3,,S,26,","","","77.8","3,,,S","","","","","",""
"SNM00048698","1986-10","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","18","3,S","12","3,S","3","3,S","","","","","0","4,S","27","4,S","3","4,S","","","19861015",",3,S","19861031",",4,S","","","66.0","3,,S,15,","32.6","4,S,31,","224.2","3,,,S","","","30.80","4,,,S","",""
"SNM00048698","1986-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","","","","","","","","","","","0","2,S","29","2,S","0","2,S","","","","","19861219","+,2,S","","","","","32.0","2,S,19,+","","","","","30.22","2,,,S","",""
"SNM00048698","1987-01","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19870105",",5,S","","","","","31.4","5,S,05,","","","","","29.09","5,,,S","",""
