"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00117CA90","1969-01","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","0.0","C","0.0",",C","20",",C","14",",C","1",",C","","","14",",C","15",",C","31",",C","31",",C","0",",C","0",",C","19690129",",,C","","","19690104",",,C","19690104",",,C","19690104",",,C","-28.9",",C,29,","","","330",",,C,04,","33.0",",,C,04,","-2.2",",C,04,","","","1065.1",",C","148.6",",,,C","1486",",,,C","-16.03",",C","-13.48",",,,C","-18.57",",,,C"
"CA00117CA90","1969-02","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","0.0","C","0.0",",C","14",",C","13",",C","2",",C","","","13",",C","1",",C","28",",C","28",",C","0",",C","0",",C","19690201",",,C","","","19690202",",,C","19690202",",,C","19690221","+,,C","-20.6",",C,01,","","","381",",,C,02,","38.1",",,C,02,","0.0",",C,21,+","","","730.5",",C","171.7",",,,C","1717",",,,C","-7.76",",C","-4.90",",,,C","-10.61",",,,C"
"CA00117CA90","1969-03","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","0.0","C","0.0",",C","13",",C","10",",C","1",",C","","","10",",C","0",",C","31",",C","18",",C","0",",C","0",",C","19690308",",,C","","","19690315",",,C","19690315",",,C","19690330",",,C","-12.8",",C,08,","","","503",",,C,15,","50.3",",,C,15,","8.3",",C,30,","","","668.6",",C","146.7",",,,C","1467",",,,C","-3.23",",C","-0.05",",,,C","-6.41",",,,C"
"CA00117CA90","1969-04","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","0.0","C","0.0",",C","17",",C","13",",C","0",",C","","","13",",C","0",",C","27",",C","6",",C","0",",C","0",",C","19690403",",,C","","","19690419",",,C","19690419",",,C","19690422",",,C","-7.2",",C,03,","","","188",",,C,19,","18.8",",,C,19,","11.7",",C,22,","","","527.6",",C","132.3",",,,C","1229",",,,C","0.75",",C","4.23",",,,C","-2.74",",,,C"
"CA00117CA90","1969-05","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","","","","","9","3,C","7","3,C","1","3,C","","","2","2,C","","","","","","","","","","","","","","","19690527",",2,C","19690527",",3,C","","","","","","","191","2,,C,27,","41.9","3,,C,27,","","","","","","","102.1","3,,,C","255","2,,,C","","","","","",""
"CA00117CA90","1969-06","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","","","0.0","1,C","12",",C","10",",C","1",",C","","","0",",C","0","1,C","0","1,C","0",",C","3",",C","0",",C","19690601",",1,C","","","19690630","+,,C","19690629",",,C","19690617",",,C","1.1","1,C,01,","","","0",",,C,30,+","28.4",",,C,29,","24.4",",C,17,","","","216.3",",C","79.8",",,,C","0",",,,C","10.82","1,C","14.59",",,,C","7.04","1,,,C"
"CA00117CA90","1969-07","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","","","0.0",",C","15",",C","10",",C","2",",C","","","1",",C","0",",C","0",",C","0",",C","1",",C","0",",C","19690714",",,C","","","19690711",",,C","19690702",",,C","19690724",",,C","0.6",",C,14,","","","109",",,C,11,","32.0",",,C,02,","21.7",",C,24,","263.3","C","263.3",",C","123.7",",,,C","109",",,,C","9.84",",C","14.21",",,,C","5.47",",,,C"
"CA00117CA90","1969-08","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","","","0.0",",C","15",",C","8",",C","2",",C","","","0",",C","0",",C","2",",C","0",",C","2",",C","0",",C","19690828","+,,C","","","19690805","+,,C","19690804",",,C","19690801",",,C","0.0",",C,28,+","","","0",",T,C,05,+","31.8",",,C,04,","22.2",",C,01,","543.4","C","280.1",",C","125.4",",,,C","0",",T,,C","9.30",",C","13.60",",,,C","5.00",",,,C"
"CA00117CA90","1969-09","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","","","0.0",",C","22",",C","17",",C","2",",C","","","5",",C","0",",C","11",",C","0",",C","3",",C","0",",C","19690915",",,C","","","19690914",",,C","19690927",",,C","19690911",",,C","-2.2",",C,15,","","","178",",,C,14,","31.5",",,C,27,","22.2",",C,11,","921.3","C","377.9",",C","253.6",",,,C","407",",,,C","5.74",",C","8.82",",,,C","2.65",",,,C"
"CA00117CA90","1969-10","51.2333","-117.7","1890.0","GLACIER NATIONAL PARK MOUNT FIDELITY, BC CA","","","0.0","2,C","12",",C","10",",C","0",",C","","","7",",C","0","1,C","28","1,C","5","1,C","0","1,C","0","1,C","19691027","+,1,C","","","19691019",",,C","19691022",",,C","19691007",",1,C","-7.8","1,C,27,+","","","160",",,C,19,","18.0",",,C,22,","7.8","1,C,07,","1461.7","C","540.4","1,C","100.7",",,,C","683",",,,C","-0.27","2,C","2.48","1,,,C","-3.03","1,,,C"
