"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00031583","1959-07","49.783","129.917","116.0","MALINOVKA, RS","13","1,I","8","1,I","3","1,I","","","","","","","","","","","19590729",",1,I","","","","","52.2","1,,I,29,","","","160.4","1,,,I","",""
"RSM00031583","1959-08","49.783","129.917","116.0","MALINOVKA, RS","19",",I","14",",I","4",",I","","","","","","","","","","","19590828",",,I","","","","","80.9",",,I,28,","","","266.2",",,,I","",""
"RSM00031583","1959-09","49.783","129.917","116.0","MALINOVKA, RS","11",",I","4",",I","1",",I","","","","","","","","","","","19590904",",,I","","","","","37.6",",,I,04,","","","65.3",",,,I","",""
"RSM00031583","1959-10","49.783","129.917","116.0","MALINOVKA, RS","16",",I","5",",I","1",",I","","","","","","","","","","","19591001",",,I","","","","","31.7",",,I,01,","","","84.7",",,,I","",""
"RSM00031583","1959-11","49.783","129.917","116.0","MALINOVKA, RS","5",",I","2",",I","0",",I","","","","","","","","","","","19591102",",,I","","","","","5.3",",,I,02,","","","14.5",",,,I","",""
"RSM00031583","1959-12","49.783","129.917","116.0","MALINOVKA, RS","6",",I","1",",I","0",",I","","","","","","","","","","","19591211",",,I","","","","","5.3",",,I,11,","","","8.7",",,,I","",""
"RSM00031583","1960-01","49.783","129.917","116.0","MALINOVKA, RS","3","1,I","2","1,I","0","1,I","","","","","","","","","","","19600105",",1,I","","","","","4.4","1,,I,05,","","","7.5","1,,,I","",""
"RSM00031583","1960-02","49.783","129.917","116.0","MALINOVKA, RS","4",",I","1",",I","0",",I","","","","","","","","","","","19600206",",,I","","","","","3.0",",,I,06,","","","8.2",",,,I","",""
"RSM00031583","1960-03","49.783","129.917","116.0","MALINOVKA, RS","6",",I","2",",I","0",",I","","","","","","","","","","","19600311",",,I","","","","","9.7",",,I,11,","","","17.1",",,,I","",""
"RSM00031583","1960-04","49.783","129.917","116.0","MALINOVKA, RS","4","1,I","2","1,I","0","1,I","","","","","","","","","","","19600428",",1,I","","","","","8.4","1,,I,28,","","","15.2","1,,,I","",""
