"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN012090600","1901-01","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","19010109",",,I","","","","","18.8",",,I,09,","","","","","19.9",",,,I","","","","","",""
"IN012090600","1901-02","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","19010209",",,I","","","","","13.0",",,I,09,","","","","","32.8",",,,I","","","","","",""
"IN012090600","1901-03","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","3",",I","1",",I","1",",I","","","","","","","","","","","","","19010302",",,I","","","","","32.8",",,I,02,","","","","","36.6",",,,I","","","","","",""
"IN012090600","1901-04","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","4",",I","4",",I","0",",I","","","","","","","","","","","","","19010407",",,I","","","","","9.4",",,I,07,","","","","","24.4",",,,I","","","","","",""
"IN012090600","1901-05","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","2",",I","2",",I","0",",I","","","","","","","","","","","","","19010524",",,I","","","","","12.2",",,I,24,","","","","","16.5",",,,I","","","","","",""
"IN012090600","1901-06","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","10",",I","7",",I","2",",I","","","","","","","","","","","","","19010629",",,I","","","","","33.3",",,I,29,","","","","","108.5",",,,I","","","","","",""
"IN012090600","1901-07","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","20",",I","16",",I","6",",I","","","","","","","","","","","","","19010718",",,I","","","","","89.2",",,I,18,","","","","","437.1",",,,I","","","","","",""
"IN012090600","1901-08","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","27",",I","19",",I","6",",I","","","","","","","","","","","","","19010822",",,I","","","","","66.8",",,I,22,","","","","","428.4",",,,I","","","","","",""
"IN012090600","1901-09","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","9",",I","7",",I","2",",I","","","","","","","","","","","","","19010923",",,I","","","","","173.2",",,I,23,","","","","","259.4",",,,I","","","","","",""
"IN012090600","1901-10","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","3",",I","1",",I","1",",I","","","","","","","","","","","","","19011016",",,I","","","","","34.5",",,I,16,","","","","","36.3",",,,I","","","","","",""
"IN012090600","1901-11","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","19011130","+,,I","","","","","0.0",",,I,30,+","","","","","0.0",",,,I","","","","","",""
"IN012090600","1901-12","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","19011231","+,,I","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN012090600","1902-01","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","19020131","+,,I","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN012090600","1902-02","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","19020228","+,,I","","","","","0.0",",,I,28,+","","","","","0.0",",,,I","","","","","",""
"IN012090600","1902-03","19.967","79.3","193.0","CHANDRAPUR, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","19020331","+,,I","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
